participant_id,best_nll,best_initial_guess,best_parameters,best_EV,best_RT,AIC,BIC
1,96.15556330915315,"[1.1800871089294205, 0.3874038018662387, 1.974117053782333]",[ 0.04114081  0.23731861 -7.82699013],[ 0.44492532 76.41615684],[0. 0.],198.3111266183063,209.69016744345873
2,141.2986838086354,"[2.594867359156717, 0.9240528522401016, -3.4068041045871356]",[0.05896941 0.02756329 0.0192303 ],[ 6.87774722 28.27323834],[0. 0.],288.5973676172708,299.9023306046521
3,165.03978652030764,"[4.942436166601852, 0.8438534492666416, 4.779110952829683]",[ 1.00000000e-04  1.00000000e-04 -1.73786254e+00],[8494.02710109 1623.50530152],[0. 0.],336.0795730406153,346.5463862190853
4,168.15925723519973,"[3.31546063902108, 0.958837178533313, -8.441240727615275]",[0.15392109 0.26623551 2.04509298],[ 0.25412118 -0.0296419 ],[0. 0.],342.31851447039946,352.83450907819656
5,146.47615194837806,"[0.2802177667678771, 0.6718693518525078, -5.331343308030874]",[0.0673224  0.02403204 0.02112105],[ 4.82202627 25.38309536],[0. 0.],298.9523038967561,310.2852608664241
6,192.8979104717614,"[2.3974802993921585, 0.19751875038247418, 5.510133083924323]",[0.68495434 0.9999     0.4504956 ],[9.52699801e-21 5.46902377e-01],[0. 0.],391.7958209435228,403.1287779131908
7,124.40756187980006,"[0.18178986931597557, 0.8629571608503886, -8.7345920891799]",[0.48432857 0.3998901  0.53329389],[2.68877698 0.1086513 ],[0. 0.],254.8151237596001,265.35540999809507
8,205.58871830799788,"[4.285717127108319, 0.20098123477199833, 5.293083422105749]",[0.43680635 0.9999     0.27349234],[1.80938516e+00 1.76119371e-16],[0. 0.],417.17743661599576,428.501091252629
9,167.45597693591816,"[3.83214586602568, 0.35694963884612746, -6.95484333166082]",[0.00501474 0.0001     0.06306904],[  15.60477405 -108.62029867],[0. 0.],340.9119538718363,351.4157285034705
10,167.07691765594873,"[0.5276466686114797, 0.4198836141850142, -7.668570184411374]",[0.03729977 0.0335942  0.04511663],[18.06127514  7.80989681],[0. 0.],340.15383531189747,350.66982991969456
