participant_id,best_nll,best_initial_guess,best_parameters,best_EV,best_RT,AIC,BIC
1,115.33583841845457,[0.15797676392020576],[0.88957054],[0. 0.],[0. 0.],232.67167683690914,236.4646904452933
2,167.12002784823824,[0.7743633102579093],[0.78616352],[0. 0.],[0. 0.],336.2400556964765,340.00837669227025
3,167.60046434736552,[0.5386019644234323],[0.54166668],[0. 0.],[0. 0.],337.20092869473103,340.6898664208877
4,170.68238683702222,[0.6511213475938926],[0.53278687],[0. 0.],[0. 0.],343.36477367404444,346.8701052099768
5,187.6223792786929,[0.3900073351676015],[0.73520249],[0. 0.],[0. 0.],377.2447585573858,381.02241088060845
6,191.5803349336695,[0.03788373265116898],[0.72274144],[0. 0.],[0. 0.],385.160669867339,388.9383221905616
7,139.86186602697813,[0.8187373386521942],[0.75203251],[0. 0.],[0. 0.],281.72373205395627,285.2371608001213
8,205.9942436121541,[0.28322555532799626],[0.665625],[0. 0.],[0. 0.],413.9884872243082,417.7630387698526
9,169.91907019971225,[0.024660160342527267],[0.53497941],[0. 0.],[0. 0.],341.8381403994245,345.33939860996924
10,171.17456524435,[0.3487252914776503],[0.50819673],[0. 0.],[0. 0.],344.3491304887,347.85446202463237
11,184.5745395498634,[0.5924732050129821],[0.7568389],[0. 0.],[0. 0.],371.1490790997268,374.95119747510387
12,166.32339197116394,[0.45581043578132674],[0.59259259],[0. 0.],[0. 0.],334.6467839423279,338.1480421528726
13,168.2118129364103,[0.684994336879281],[0.45643153],[0. 0.],[0. 0.],338.4236258728206,341.91668731616113
14,161.36413456807313,[0.26426965772147315],[0.48260869],[0. 0.],[0. 0.],324.72826913614625,328.17500650781255
15,209.40557057608666,[0.2813121244275491],[0.66461538],[0. 0.],[0. 0.],420.8111411521733,424.60110132307057
16,169.60566614636232,[0.42348284928249214],[0.5432099],[0. 0.],[0. 0.],341.21133229272465,344.7125905032694
17,125.12241389048002,[0.5366225513927972],[0.87345678],[0. 0.],[0. 0.],252.24482778096004,256.0317251623267
18,212.45793305662318,[0.5042225342439439],[0.65337423],[0. 0.],[0. 0.],426.91586611324635,430.7088797216305
19,169.81947426105583,[0.4586385247279591],[0.5532787],[0. 0.],[0. 0.],341.63894852211166,345.14428005804405
20,171.9096588958762,[0.39030886164767375],[0.43548388],[0. 0.],[0. 0.],345.8193177917524,349.34077870961465
21,199.67232043397863,[0.06857736128682329],[0.70552144],[0. 0.],[0. 0.],401.34464086795725,405.1376544763414
22,97.30168553744471,[0.10816574113961563],[0.91331269],[0. 0.],[0. 0.],196.60337107488942,200.38719625721916
23,168.8196772530304,[0.062282454997513025],[0.54545454],[0. 0.],[0. 0.],339.6393545060608,343.136522731354
24,211.35049551213146,[0.8897072968953553],[0.64596273],[0. 0.],[0. 0.],424.7009910242629,428.48173454005524
25,161.8988780507699,[0.47526831259847646],[0.80615384],[0. 0.],[0. 0.],325.7977561015398,329.58771627243704
26,198.75636153605654,[0.9581095829439419],[0.6978193],[0. 0.],[0. 0.],399.5127230721131,403.29037539533573
27,206.19695558087653,[0.7096540915542735],[0.68098158],[0. 0.],[0. 0.],414.39391116175307,418.18692477013724
28,199.11548379615576,[0.2998084310080631],[0.69875776],[0. 0.],[0. 0.],400.2309675923115,404.01171110810384
29,166.35321362348472,[0.28261319156352344],[0.5021097],[0. 0.],[0. 0.],334.70642724696944,338.1828907989009
