participant_id,best_nll,best_initial_guess,best_parameters,best_EV,best_RT,AIC,BIC
1,97.97893687213218,"[4.770132925042757, 0.9788555201313544, 16.4845093057845, 0.391459680325367]",[1.07557402e-02 2.28389643e-03 2.39999000e+01 9.46286749e-01],[ 50.88669066 820.00198151],[21.96434879 13.72631961],203.95787374426436,219.12992817780093
2,137.12997736786906,"[2.44382012311315, 0.5693889081892591, 12.165391548355881, 0.029165688329908256]",[2.86962207e-02 1.00000000e-04 3.00000000e-01 7.29940245e-01],[ 104.71782445 1057.16100208],[0.31310815 0.36760347],282.2599547357381,297.3332387189132
3,165.33019279226562,"[0.9164382793903516, 0.22906656533580608, 3.523325512099969, 0.5423250383289391]",[1.64461163e-03 1.00000000e-04 3.00000000e-01 9.99900000e-01],[526.30784722 217.18830762],[0.35233018 0.34362511],338.66038558453124,352.616136489158
4,166.35527541380003,"[4.492815430051932, 0.15409718390706043, 5.197125825300282, 0.25146245959833796]",[4.86092508e+00 2.27688728e-01 5.20646328e+00 2.06191378e-04],[ 2.30966719 12.26279625],[4.03399444 5.53564093],340.71055082760006,354.7318769713295
5,143.66600482818535,"[2.3670808350235513, 0.791305602242074, 17.835460695301222, 0.9400563310087204]",[ 0.07985768  0.08814682 23.9999      0.78610823],[ 2.83332764 39.10711397],[3.25397462 3.33549465],295.3320096563707,310.4426189492613
6,194.26809599827598,"[4.418659709693346, 0.4185673651810517, 23.69812060334411, 0.2001107242590839]",[ 0.25442487  0.9999     23.69855742  0.9253725 ],[3.98039104e-20 1.17022903e+00],[2.8759564  1.83201549],396.53619199655196,411.6468012894426
7,126.75263043262048,"[3.981687673048541, 0.23051543727678106, 13.737077448845751, 0.24712984252901674]",[0.25466621 0.38217012 0.3        0.82035784],[8.6868528  0.79396462],[2.88970171 4.20248762],261.505260865241,275.5589758499009
8,205.71787347112186,"[3.9316383020525603, 0.7047433750826697, 0.5723685216757313, 0.3125574435114427]",[0.22488452 0.9999     0.32881455 0.77097432],[2.12020302e+00 3.66000000e-16],[0.64608683 1.23818878],419.4357469422437,434.5339531244214
9,168.46255700051125,"[4.3477963287806, 0.5796994900356738, 3.286296246809154, 0.3357882804252613]",[ 0.08188517  0.71631165 23.9999      0.22028277],[2.41304995 0.02689306],[2.86940388 6.44218824],344.9251140010225,358.93014684320144
10,164.6375558471101,"[2.995322321734801, 0.9034961304623256, 10.864518504891965, 0.6943516125438614]",[1.11232098 0.00637161 0.3        0.48354398],[294.09418158 100.29921149],[2.37643597 1.80187001],337.2751116942202,351.2964378379496
11,179.69773718759237,"[0.6697093927940013, 0.056369886842742745, 7.7411392667962104, 0.27769016929568924]",[2.65537315e-01 2.69451484e-02 1.58683725e+01 1.00000000e-04],[36.03284429 56.39978801],[4.78701479 3.42184509],367.39547437518473,382.603947876693
12,159.0073855363088,"[3.4746924045201086, 0.19642569838446755, 7.923072150569867, 0.06125328397984592]",[0.24133733 0.01242678 0.3        0.36527932],[ 50.32108684 207.009127  ],[2.94889982 3.59027447],326.0147710726176,340.0198039147965
13,164.96927945365107,"[4.239748593355232, 0.48212142071861247, 12.27528934823544, 0.8686783516766046]",[4.99990000e+00 1.08150146e-01 3.00000000e-01 1.00000000e-04],[10.87253617 16.16110799],[4.89903426 4.40350816],337.93855890730214,351.91080468066434
14,157.61672061045232,"[3.912639454133142, 0.2257727084030363, 14.950310226862548, 0.0713909604174247]",[2.44287638 0.02104602 0.65153165 0.54536623],[108.20349166  41.53783344],[7.75869121 5.91936089],323.23344122090464,337.0203907075699
15,209.87869707108132,"[4.2618277319596105, 0.5784592878816297, 4.890505898347194, 0.5594762110472511]",[0.17355466 0.9999     0.3        0.9999    ],[3.830411e-08 2.190211e+00],[4.01492699 0.96228258],427.75739414216264,442.9172348257517
16,166.19212494751994,"[4.487753774020214, 0.37516693246888344, 23.964744190054624, 0.31557261063319725]",[1.72631005 0.00508545 0.3001525  0.17682721],[127.98266829 304.49725203],[1.76201913 1.84779988],340.3842498950399,354.3892827372188
17,72.78686159714553,"[1.7963271207347475, 0.2516507381128454, 16.490615821566756, 0.7697006715870829]",[1.34551403e+00 1.87435104e-02 4.84295607e+00 1.00000000e-04],[  1.17047774 210.50140015],[4.4373148  2.89789021],153.57372319429106,168.7213127197579
18,203.80953958212936,"[3.747218025267033, 0.3996298594455042, 12.069544888339564, 0.6462421845861946]",[1.46283877e+00 1.57583055e-04 1.20726482e+01 3.21406642e-01],[849.32872497 219.65793936],[11.77500372 11.9210407 ],415.6190791642587,430.7911335977953
19,169.47621323804668,"[2.9706149572490337, 0.4833728738564839, 3.923817032354733, 0.6823014500309711]",[0.05321343 0.9999     0.3        0.97548145],[8.90232016e-01 4.01000004e-12],[4.77701269 3.8488885 ],346.95242647609336,360.9737526198228
