participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC,window_id,window_start,window_end
1,6.42177469521326,"[0.7424560012422925, 14.929047810121514, 15.990603639485457, 0.006632739197718648]",[0.96163039 0.         7.80704425 8.17649254],20.84354939042652,22.053889762402704,1,1,10
2,0.6931471805689451,"[3.741328831981433, 10.799884721451498, 10.218178570759601, 0.0028735653789783867]",[3.74132883e+00 1.00000000e-02 1.02181786e+01 2.87356538e-03],9.38629436113789,10.596634733114074,1,1,10
3,6.869787732061075,"[0.1225743438122917, 1.0110931056778898, 23.89885659886827, 0.00784277787995437]",[9.54487792e-03 1.00000000e-02 2.39999000e+01 1.00000000e-04],21.73957546412215,22.949915836098334,1,1,10
4,6.862752507081501,"[0.18241457498629446, 3.7717357179960196, 23.11854278349781, 0.0016032215949476382]",[1.01597173e-02 1.00000000e-02 2.34041536e+01 1.00000000e-04],21.725505014163,22.935845386139185,1,1,10
5,5.460502972078838,"[0.7739984027018221, 1.5524814298792025, 0.7127060020123823, 0.001156132912866471]",[0.21708901 0.         0.03239557 4.68363733],18.921005944157677,20.131346316133857,1,1,10
6,6.619325283159074,"[0.560765947616231, 22.866850944511924, 5.9878403718947375, 0.0008769560066388415]",[4.66727141e+00 8.67715266e-05 4.12037564e+00 4.11864814e+00],21.23865056631815,22.44899093829433,1,1,10
7,6.8758013699358544,"[0.1917105032616027, 23.926729626649212, 7.613640686178865, 0.002137222066242922]",[0.02999572 0.         7.1318306  0.4713562 ],21.751602739871707,22.961943111847894,1,1,10
8,6.42177469521326,"[0.603805719978693, 5.218465010086481, 18.819794266853695, 0.008611189462395622]",[ 0.04422774  0.         16.30316529  2.38145769],20.84354939042652,22.053889762402704,1,1,10
9,6.8758013699358544,"[2.9156959309970327, 0.9629904982477558, 0.7973250427703301, 0.0010784173543852194]",[0.25680312 0.         0.81046437 0.12586409],21.751602739871707,22.961943111847894,1,1,10
10,6.875801369935855,"[1.593587736622775, 5.385857720302539, 6.841436789694299, 0.005644593998512692]",[0.39767744 0.         3.25515445 3.66243177],21.75160273987171,22.961943111847894,1,1,10
11,6.8758013699358544,"[0.16961021253829867, 15.536762342249576, 3.727586073378689, 0.002964640858855674]",[0.05756679 0.         3.57272698 0.15480397],21.751602739871707,22.961943111847894,1,1,10
12,6.4111787920165515,"[1.6691674243672985, 22.89251876683908, 2.5395189552222295, 0.006478118757460048]",[2.77573223e-02 1.00000000e-02 1.00000000e-04 2.39999000e+01],20.822357584033103,22.032697956009287,1,1,10
13,3.8326360431472324,"[1.8969813133880082, 3.6085667443904526, 2.1152395510639774, 0.009606729574047053]",[3.90169395e-01 0.00000000e+00 3.88563002e+00 1.00000000e-04],15.665272086294465,16.87561245827065,1,1,10
14,0.6931472201027983,"[0.919158096265917, 16.557277246210827, 16.666520794092477, 0.003299212705525707]",[2.10877829e+00 2.24715315e-03 8.40991771e+00 1.03974070e+01],9.386294440205596,10.59663481218178,1,1,10
15,6.843198251789654,"[0.14299884603673665, 11.25624166384192, 23.739497425375202, 0.004825740947285899]",[1.12609071e-02 1.00000000e-02 2.39280675e+01 1.00000000e-04],21.68639650357931,22.89673687555549,1,1,10
16,6.42177469521326,"[0.8707305792252573, 9.30525537746173, 14.579766156776225, 0.005430366707804496]",[0.2396112  0.         6.32643315 8.62818705],20.84354939042652,22.053889762402704,1,1,10
17,6.4126629383951625,"[0.24171489650856823, 8.120800797085934, 21.858261674327473, 0.009374753274049484]",[3.01123695e-02 1.00000000e-02 2.18987568e+01 1.00000000e-04],20.825325876790323,22.03566624876651,1,1,10
18,6.388911039555188,"[0.6316335551927844, 6.651036976811114, 21.831463771034343, 0.006243021656475913]",[3.06223927e-02 1.00000000e-02 2.16328845e+01 1.00000000e-04],20.777822079110376,21.98816245108656,1,1,10
19,6.391044956328864,"[0.6061943187152787, 19.785274852183417, 23.27616519256372, 0.00228368484795775]",[2.77799721e-02 1.00000000e-02 2.39441083e+01 1.00000000e-04],20.782089912657728,21.99243028463391,1,1,10
20,6.4217746952132595,"[0.9870345162670202, 11.812198296274447, 12.163222835658287, 0.009349373570075526]",[0.08069894 0.         2.48408842 9.96095032],20.843549390426517,22.053889762402704,1,1,10
21,6.875801369935855,"[0.18595427869858974, 0.3485133359346207, 4.687231532854638, 0.002930786355631302]",[0.04761184 0.         4.4171612  0.261721  ],21.75160273987171,22.961943111847894,1,1,10
22,0.6931471805689451,"[3.5367627328837243, 3.463431890709301, 22.029432267929533, 0.004215639880512025]",[3.53676273e+00 1.00000000e-02 2.20294323e+01 4.21563988e-03],9.38629436113789,10.596634733114074,1,1,10
23,6.854544530754211,"[1.799054684155846, 23.0037627441515, 3.7568108365841772, 0.005675799380176355]",[1.04471e-02 1.00000e-02 1.00000e-04 2.39999e+01],21.709089061508422,22.919429433484606,1,1,10
24,5.432774708557258,"[0.3908111964090175, 2.2874371643274745, 22.001464711624827, 0.0021238208053830344]",[5.26835222e-02 1.00000000e-02 2.19680485e+01 1.00000000e-04],18.865549417114515,20.075889789090702,1,1,10
25,6.4217746952132595,"[2.201271427876132, 19.995700523160465, 0.9677927414163091, 0.0058605872059398715]",[0.67985579 0.         1.0781059  0.45389816],20.843549390426517,22.053889762402704,1,1,10
26,3.8326360431472324,"[0.5566648508587789, 10.055458323207016, 4.695094504841139, 0.0010977035866462826]",[0.36078203 0.         4.45285409 0.177719  ],15.665272086294465,16.87561245827065,1,1,10
27,6.8758013699358544,"[0.07801143799921316, 18.277426327374933, 13.150589748576621, 0.007984209086691757]",[ 0.0156011   0.         13.03352792  0.12557162],21.751602739871707,22.961943111847894,1,1,10
28,6.875801369935854,"[0.4582007861683553, 20.51428411208177, 9.399756642562885, 0.0063559246106715565]",[0.03944854 0.         7.17229878 2.13423065],21.751602739871707,22.96194311184789,1,1,10
29,5.460502972078835,"[3.4680135410630824, 10.924411744129442, 0.15756122796181907, 0.004504671148056143]",[7.39310301e-01 0.00000000e+00 1.00002300e+00 1.27163846e-04],18.92100594415767,20.131346316133854,1,1,10
30,5.460502972078835,"[2.214259681992535, 0.12297205105420739, 1.7455765198975388, 0.007161389065066094]",[4.62883343e-01 0.00000000e+00 1.89008186e+00 1.00005470e-04],18.92100594415767,20.131346316133854,1,1,10
31,6.845695917434214,"[3.098391748227062, 2.5582754031927752, 0.04061114047768006, 0.0008687226910259538]",[1.10231947e-02 1.00000000e-02 1.00000000e-04 2.39999000e+01],21.691391834868426,22.901732206844613,1,1,10
32,0.6931471805689451,"[1.7349798721622354, 3.073158234309558, 11.906836526635198, 0.004490980260748625]",[1.73497987e+00 1.00000000e-02 1.19068365e+01 4.49098026e-03],9.38629436113789,10.596634733114074,1,1,10
