participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC,window_id,window_start,window_end
1,5.422117271420293,"[0.8986273965962019, 0.28640921976459716, 0.8928678459349747, 0.8029557916529311, 9.123643513898497, 0.918796080203831]","[4.99990000e+00 1.00000000e-04 1.67024016e-03 1.00000000e-04
 5.08918345e-03 1.00000000e-04]",22.84423454284059,24.659745100804862,1,1,10
2,0.693597230833167,"[4.931210375141562, 0.39961167058494484, 0.9847023180101308, 2.6589476747067873, 8.34983521683104, 0.201397371756063]","[9.24024879e-01 1.00000000e-04 1.00000000e-04 2.39999000e+01
 8.34983522e+00 1.00000000e-04]",13.387194461666335,15.20270501963061,1,1,10
3,4.769939498910193,"[2.9399702678791537, 0.15005007761477704, 0.0999473402070044, 9.604395748290397, 11.66489329840554, 0.6098372218172122]","[4.70081751e+00 2.24991726e-02 5.30877471e-01 4.02464811e+00
 1.00000000e-04 3.12701743e-01]",21.539878997820388,23.35538955578466,1,1,10
4,5.516283438575284,"[1.8886854861230502, 0.6429262503142302, 0.5873232078786556, 6.77100230919806, 0.33503129422659983, 0.10067063159132922]","[2.98177023e+00 1.40552397e-03 1.99058395e-02 1.42812440e-01
 1.00000000e-04 1.12248870e-03]",23.03256687715057,24.848077435114845,1,1,10
5,1.6044242431343547,"[0.14827972220031116, 0.3173997741459657, 0.9796061222664626, 0.061437779465704306, 2.224442044506588, 0.09212466333707404]","[4.78079703e+00 2.89960224e-02 3.99213351e-01 3.21559640e+00
 3.02240619e+00 1.00000000e-04]",15.20884848626871,17.024359044232984,1,1,10
6,5.427280002925794,"[1.1313516406945265, 0.7581194000021242, 0.02798262217574153, 23.48914630647778, 11.487035056150319, 0.45023171444948257]","[4.77430400e+00 3.55367811e-02 5.88639289e-01 1.00000000e-04
 1.42832495e-04 1.48255284e-01]",22.85456000585159,24.670070563815862,1,1,10
7,5.811356484253091,"[2.6411051603059343, 0.6862940614876437, 0.48460504754031086, 2.5392328101619808, 0.08375570078902565, 0.6076173108929211]","[4.89023260e+00 1.00000000e-04 1.14255055e-03 3.87455103e-01
 4.00530558e-01 1.00000000e-04]",23.622712968506182,25.43822352647046,1,1,10
8,4.32887645124673,"[1.6035719615558652, 0.6285546145856229, 0.7440072935753501, 2.4272854863868916, 0.5164972387734335, 0.48764050695725303]","[1.77163046e+00 1.00000000e-04 1.42740584e-01 9.97160332e-01
 1.00000000e-04 1.00000000e-04]",20.65775290249346,22.473263460457737,1,1,10
9,6.068009454277632,"[0.2516903800382732, 0.3823123317050521, 0.4345030562458327, 5.668295821870039, 3.956749092382835, 0.6989142086645164]","[4.99990000e+00 9.99900000e-01 5.85506206e-04 2.25660798e-03
 1.00000000e-04 1.00000000e-04]",24.136018908555265,25.95152946651954,1,1,10
10,5.303211938918803,"[0.26000842123932344, 0.6037094812453523, 0.10560798129959285, 6.939698567011959, 2.50330582120198, 0.5056835341747722]","[2.21959459e+00 9.99900000e-01 9.99900000e-01 1.00000000e-04
 2.46116271e+00 3.59257460e-01]",22.606423877837607,24.42193443580188,1,1,10
11,5.463632035259293,"[2.765745330415594, 0.82850922620487, 0.37190355277231424, 7.012332635385096, 15.217602315269126, 0.9967218930874518]","[3.85416226e+00 1.00000000e-04 9.95841340e-01 1.60617940e+00
 2.14929723e+01 4.43840556e-01]",22.927264070518586,24.742774628482863,1,1,10
12,3.13409535533846,"[1.123015738590783, 0.7738907973254752, 0.42639733764929233, 3.8380416078966335, 0.4275502824616385, 0.03632223203701505]","[4.99990000e+00 1.00000000e-04 3.16927685e-03 1.00000000e-04
 2.43843078e-02 1.00000000e-04]",18.26819071067692,20.083701268641196,1,1,10
13,0.693598449695683,"[0.3283062473091267, 0.741881995468813, 0.8790785433743092, 14.14317449812727, 0.9372009493998757, 0.8774932243813678]","[3.90592973e+00 1.00000000e-04 4.94796445e-01 2.76672756e+00
 1.00000000e-04 1.00000000e-04]",13.387196899391366,15.202707457355642,1,1,10
14,0.6935972317332345,"[1.891360328823654, 0.1979365005732821, 0.16633003668248275, 0.028120294658279945, 21.159170360168027, 0.3547306252371758]","[1.00108425e+00 1.00000000e-04 1.66330037e-01 2.81202947e-02
 2.11591704e+01 1.00000000e-04]",13.38719446346647,15.202705021430745,1,1,10
15,2.7728249451473874,"[0.6098460614959749, 0.17542839808122465, 0.8548436272614391, 15.282239244187993, 17.428449447166027, 0.26226627059416596]","[4.89380912e+00 7.72453476e-03 2.24942741e-01 2.96687324e+00
 2.17531937e-04 1.00000000e-04]",17.545649890294776,19.36116044825905,1,1,10
16,4.159183138643723,"[4.672585864258557, 0.635079102211673, 0.5674098609760007, 3.7080997546923617, 16.687656149599412, 0.6181197635963608]","[4.67094384e+00 6.34992949e-01 5.67758291e-01 3.70802633e+00
 1.66876561e+01 1.00000000e-04]",20.318366277287446,22.13387683525172,1,1,10
17,4.405635002454881,"[0.32045552430598795, 0.23958215007392197, 0.902251324832017, 10.677758330538914, 5.139408923419463, 0.2102059284629191]","[4.99990000e+00 1.00000000e-04 1.04869632e-03 2.09692595e-02
 1.00000000e-04 1.00000000e-04]",20.811270004909762,22.62678056287404,1,1,10
18,2.603395691450564,"[1.118080583095685, 0.6622616010042621, 0.5810029738086366, 17.131859818934974, 13.080285849361676, 0.7348050961764335]","[4.99990000e+00 9.99900000e-01 1.13073220e-01 2.77000152e+00
 1.47827451e-04 3.33319405e-01]",17.206791382901127,19.022301940865404,1,1,10
