participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC,window_id,window_start,window_end
1,6.931471819715711,"[4.088485341951865, 0.45845456564862586, 16.122250309126994, 7.911681996796408, 0.5328363168844849]","[1.00000000e-04 1.00000000e-04 1.61222503e+01 7.91168200e+00
 5.32836317e-01]",17.86294363943142,18.468113825419515,1,1,10
2,6.931471854311008,"[0.16776790897829535, 0.7627904572229899, 18.8374147615862, 12.780110089013656, 0.9272104873914019]","[1.00000000e-04 1.00000000e-04 1.88374148e+01 1.27801101e+01
 9.27210487e-01]",17.862943708622016,18.468113894610106,1,1,10
3,6.931391902582441,"[0.9603210497416412, 0.3930770340741818, 2.771300309667026, 11.911349774533544, 0.9993124379763606]","[4.01534449e+00 1.00000000e-04 2.77130031e+00 1.19113498e+01
 9.99312438e-01]",17.86278380516488,18.467953991152974,1,1,10
4,6.7770132143852635,"[0.43896224400772993, 0.3493864619867796, 0.4197370945579377, 12.41451914380585, 0.8987749951947815]",[ 0.91611178  0.9999      0.41973709 12.41451914  0.898775  ],17.554026428770527,18.15919661475862,1,1,10
5,5.005988091890297,"[3.613031912636947, 0.49696038884234384, 17.823894473648586, 15.828045509340386, 0.8621601733038247]",[ 1.34760539  0.77595256 17.82389447 15.82804551  0.86216017],14.011976183780593,14.617146369768685,1,1,10
6,5.84480540101617,"[3.03026242236215, 0.19290183858761728, 21.772858956925703, 10.734681271925767, 0.2475393452550361]","[4.99990000e+00 3.91767243e-03 2.17728590e+01 1.07346813e+01
 2.47539345e-01]",15.68961080203234,16.29478098802043,1,1,10
7,6.93147181592473,"[0.30298316669942854, 0.37691255212406205, 4.695219662034979, 16.111866073765352, 0.6796883306612832]","[1.00000000e-04 1.00000000e-04 4.69521966e+00 1.61118661e+01
 6.79688331e-01]",17.86294363184946,18.46811381783755,1,1,10
8,6.931471825043196,"[4.0820315003810155, 0.487153828126269, 0.7450862903482877, 5.066699673602061, 0.04858887965751619]","[1.00000000e-04 1.00000000e-04 7.45086290e-01 5.06669967e+00
 4.85888797e-02]",17.862943650086393,18.468113836074483,1,1,10
9,6.931471813508886,"[1.558504625785018, 0.07226610344357166, 6.908270590109949, 23.216916905324283, 0.4899979413258854]","[1.00000000e-04 1.00000000e-04 6.90827059e+00 2.32169169e+01
 4.89997941e-01]",17.86294362701777,18.468113813005864,1,1,10
10,6.92672269607771,"[0.28643229851928714, 0.6900173664300476, 3.595320142871072, 22.055401468344364, 0.4234390508461159]",[ 0.17443936  0.9999      3.59532014 22.05540147  0.42343905],17.85344539215542,18.45861557814351,1,1,10
