participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC,window_id,window_start,window_end
1,5.422223273547276,"[3.257903628409943, 0.47477756381587083, 6.738705642134257, 1.0446007533988702, 0.46988923708754676]","[4.88190666e+00 1.90191304e-03 1.00000000e-04 5.76854969e-03
 1.00000000e-04]",20.844446547094552,22.357372012064783,1,1,10
2,0.6935972826245764,"[2.818439333809597, 0.0174172636197897, 10.63188554043107, 3.7657354417493516, 0.8079151993680663]","[1.48227712e+00 1.00000000e-04 1.06318855e+01 3.76573544e+00
 1.00000000e-04]",11.387194565249153,12.900120030219384,1,1,10
3,4.881000083298988,"[4.723808845023509, 0.16976730626567263, 23.24374526341325, 22.813475491062043, 0.43673024342730105]",[3.75752865 0.58723613 4.3873278  0.3319582  0.28572974],19.76200016659798,21.27492563156821,1,1,10
4,5.450363845814562,"[4.993763964719595, 0.025211262701144814, 14.415787230995564, 0.6299679995768939, 0.7519267087065159]","[4.99990000e+00 2.00329716e-03 1.49105755e-02 1.00000000e-04
 1.00000000e-04]",20.900727691629122,22.413653156599352,1,1,10
5,1.604447543720396,"[1.3087732417327043, 0.7667746880886059, 22.249534037560462, 2.3321457471004003, 0.41893227728151555]","[4.78079684e+00 3.99211910e-01 3.21559236e+00 3.02240043e+00
 1.00000000e-04]",13.208895087440792,14.721820552411023,1,1,10
6,4.636642558170017,"[0.8273728987888497, 0.4034552173999191, 2.8583312582346188, 18.603584638738653, 0.46687032297926734]","[4.95156697e+00 1.02538184e-02 2.96639937e+00 1.84728317e+01
 2.69774390e-01]",19.273285116340034,20.786210581310264,1,1,10
7,5.740757870897113,"[1.010799056112951, 0.44885124418727557, 3.967368253742832, 1.038130341894385, 0.5302719067081467]","[4.99990000e+00 1.00856505e-03 1.00000000e-04 1.19842558e-02
 1.00000000e-04]",21.481515741794226,22.994441206764456,1,1,10
8,4.328941474233833,"[0.9380979715428555, 0.9187149476419603, 20.333164311595866, 10.234556164051387, 0.5020041992996054]","[1.77159549e+00 1.42742218e-01 9.97187587e-01 1.00000000e-04
 1.00000000e-04]",18.657882948467666,20.170808413437896,1,1,10
9,6.0679662761388835,"[3.588948707045434, 0.1077359808194524, 2.9596245898181404, 2.610286032104227, 0.49100528060435555]","[4.99990000e+00 5.85534404e-04 2.25579512e-03 1.00000000e-04
 1.00000000e-04]",22.135932552277765,23.648858017247996,1,1,10
10,1.689305091157164,"[2.354834296620615, 0.44794465285195645, 20.370742396576148, 19.917332102573784, 0.9541713694337123]","[4.99990000e+00 1.63999351e-02 8.54637126e-02 1.00000000e-04
 1.00000000e-04]",13.378610182314329,14.89153564728456,1,1,10
11,5.55736048955915,"[0.48004418304948593, 0.7916454743921523, 0.4468175768911492, 21.55284755424493, 0.17893265255768384]","[1.21372282e+00 3.88370093e-01 1.00000000e-04 7.71182400e-01
 1.00000000e-04]",21.1147209791183,22.62764644408853,1,1,10
12,3.134116280383454,"[2.191058422210327, 0.9730304903366974, 4.751269689847848, 9.070397636292833, 0.9412481265127525]","[4.99990000e+00 3.16921792e-03 1.00000000e-04 2.43843100e-02
 1.00000000e-04]",16.268232560766908,17.781158025737138,1,1,10
13,0.6939386576872488,"[4.824609760366793, 0.8188572703444982, 15.81197942173934, 7.603836941088197, 0.6743903233335732]","[4.99990000e+00 4.09443843e-02 7.33973667e-01 1.21818690e-04
 1.00000000e-04]",11.387877315374498,12.900802780344728,1,1,10
14,0.6935972170892528,"[0.3328849435123563, 0.5099392263610594, 3.2757865405946087, 23.201618600963364, 0.7196159608654973]","[6.68176916e-01 1.00000000e-04 3.26966095e+00 2.32196519e+01
 1.00000000e-04]",11.387194434178506,12.900119899148736,1,1,10
15,3.024401091703565,"[1.9779601843357772, 0.7076781467493304, 7.749144454303178, 16.11443059347326, 0.36664732147892615]","[4.99990000e+00 4.72946975e-03 7.37925104e-02 1.00000000e-04
 1.00000000e-04]",16.04880218340713,17.56172764837736,1,1,10
16,5.106272644611954,"[0.16163604202304374, 0.4430384314467695, 2.0745924643400993, 4.056315312491218, 0.7283627934634735]","[2.72498118e+00 3.91894523e-01 1.00000000e-04 4.89427852e+00
 2.66774056e-01]",20.212545289223907,21.725470754194138,1,1,10
17,4.405647449246492,"[3.678667027389688, 0.18664087944643126, 3.573357664450635, 3.4389718430018315, 0.9511782236538603]","[4.99990000e+00 1.04868495e-03 2.09691508e-02 1.00000000e-04
 1.00000000e-04]",18.81129489849298,20.324220363463212,1,1,10
18,3.7764380133891273,"[0.19165259279688446, 0.38820009841444864, 3.6163490947030628, 1.092530981734246, 0.4181318915003063]","[3.35721371e+00 1.89199531e-01 4.07654186e+00 1.00000000e-04
 2.92411209e-01]",17.552876026778254,19.065801491748484,1,1,10
19,5.3225411412221275,"[0.460258672452909, 0.8503016082195984, 2.854063565453094, 0.21861033768755045, 0.3233757769733219]","[4.99990000e+00 8.16399934e-02 4.43455172e-01 1.00000000e-04
 2.50822013e-01]",20.645082282444257,22.158007747414487,1,1,10
20,3.362372437397898,"[3.21032500687039, 0.6063933127259885, 3.3415253891512773, 3.4512826298274613, 0.5506820847369296]","[2.13816557e+00 1.00282466e-01 1.00000000e-04 4.91450775e-01
 1.00000000e-04]",16.724744874795796,18.237670339766026,1,1,10
21,4.95352962927166,"[3.480483791994696, 0.9684891102981207, 4.236997593826533, 13.29797322088987, 0.4427120252189752]",[4.90444812 0.02242258 0.0479444  0.24791734 0.37868586],19.90705925854332,21.41998472351355,1,1,10
22,0.693597213274941,"[0.46896972924382124, 0.7053479116300919, 17.80919781463401, 22.929095984633914, 0.32247566400291844]","[5.85841817e-01 1.00000000e-04 2.39999000e+01 1.00000000e-04
 1.00000000e-04]",11.387194426549883,12.900119891520113,1,1,10
23,3.9897601581863924,"[0.694759500075033, 0.7947969026236, 20.912428653050306, 1.269433835809606, 0.5305823162136475]",[ 4.83681067  0.9999     20.87650517  1.5374244   0.3331575 ],17.979520316372785,19.492445781343015,1,1,10
24,0.6933481893599943,"[1.7320427727943601, 0.3595151571159139, 2.930834924794003, 1.6228512510572237, 0.5867257024559391]","[4.99990000e+00 1.18821850e-01 4.40119192e-01 2.75746424e-04
 1.00000000e-04]",11.38669637871999,12.89962184369022,1,1,10
25,5.347016993231017,"[3.1968665345260834, 0.29488416273086804, 21.126817809426257, 7.595787330346793, 0.3142787020061946]",[ 4.21009564  0.44228699 21.20369402  7.25497831  0.17839378],20.694033986462035,22.206959451432265,1,1,10
26,3.7332604384127364,"[4.903851367195768, 0.6461351859278338, 23.351970943097506, 10.659159793569458, 0.30128218142795454]",[ 4.96533012  0.25227595 23.35197094 10.65915979  0.74780773],17.466520876825474,18.979446341795704,1,1,10
27,4.394495797196807,"[0.420647452857001, 0.732583124033995, 0.18633957756106911, 1.9232154598457813, 0.4161996458782749]","[4.99990000e+00 1.38219435e-02 2.27413728e+00 2.27126797e+00
 1.00000000e-04]",18.788991594393615,20.301917059363845,1,1,10
28,6.341799758947095,"[0.3381842116571739, 0.17562396075145006, 16.158557643130308, 16.968792215821953, 0.44607514460238673]","[4.99990000e+00 8.92515622e-04 1.00000000e-04 3.52837219e-03
 1.00000000e-04]",22.68359951789419,24.19652498286442,1,1,10
29,4.990014134755229,"[2.1799828164196096, 0.1286246803654877, 17.557286241240366, 4.078847112294809, 0.38269342565544334]",[ 2.16273735  0.65092269 17.55745983  4.0788469   0.9999    ],19.980028269510456,21.492953734480686,1,1,10
30,3.707308759099362,"[1.7846713479636747, 0.8852448624274784, 10.600785203945769, 7.731287499730874, 0.7165911095129535]","[4.99990000e+00 2.53172318e-01 2.85732531e+00 1.00000000e-04
 1.25000088e-01]",17.414617518198725,18.927542983168955,1,1,10
31,3.3853688524499757,"[1.3707850929227352, 0.5335718272726249, 0.6637870956067755, 3.729215822531783, 0.4311890410266955]","[4.51982208e+00 3.02930798e-01 1.00000000e-04 2.15445059e+00
 1.69702706e-01]",16.77073770489995,18.28366316987018,1,1,10
