participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC,window_id,window_start,window_end
1,0.6931471805689451,"[3.676396804782744, 0.2167793479683943, 11.704448177368258, 3.1763784224517315]",[ 3.6763968   0.21677935 11.70444818  3.17637842],9.38629436113789,10.596634733114074,1,1,10
2,0.6931471805689451,"[1.1699479290822419, 0.3438842825249799, 9.200567329758012, 4.498175151286019]",[ 1.34229025  0.9999      4.59197484 23.9999    ],9.38629436113789,10.596634733114074,1,1,10
3,6.875828288952118,"[1.1949562564024359, 0.8675733827250882, 2.0337213313568268, 20.3960381761334]",[5.30082783e-02 1.00000000e-04 3.72129963e+00 1.91315384e-04],21.751656577904235,22.96199694988042,1,1,10
4,5.1162673355237995,"[0.5907942455593942, 0.9884473897718464, 15.336285071734231, 20.598113941609608]",[4.86091783e+00 4.53221107e-04 1.02763910e-01 9.47818789e-02],18.2325346710476,19.442875043023783,1,1,10
5,6.107555174049647,"[2.241545245072964, 0.757618720314713, 2.8177676197415447, 1.8641261320012559]",[4.99990000e+00 3.59326473e-04 4.01528251e-03 1.00000000e-04],20.215110348099294,21.425450720075478,1,1,10
6,5.4606327143170725,"[0.9665242586433496, 0.4738531221002254, 8.04703723202677, 10.855893544145621]",[4.63195999e-02 1.00000000e-04 2.39999000e+01 1.00000000e-04],18.921265428634143,20.13160580061033,1,1,10
7,3.2279752907488035,"[0.5540652161927159, 0.9919782121518147, 4.236642548557395, 5.302370838573384]",[4.50705189e+00 6.08478966e-03 1.00000000e-04 1.21826870e-01],14.455950581497607,15.66629095347379,1,1,10
8,5.339845054217059,"[1.3957642979296587, 0.5751897195389939, 8.1078092017033, 2.4655715897612467]",[4.99990000e+00 2.42727967e-04 8.94635257e-03 1.00000000e-04],18.679690108434116,19.890030480410303,1,1,10
9,5.293494062885216,"[2.099821794078091, 0.4376200456194678, 16.313448459283006, 5.8440666782020845]",[6.99751658e-01 5.81671938e-01 1.00000000e-04 1.00000000e-04],18.586988125770432,19.797328497746616,1,1,10
10,5.545177455560228,"[4.521518399636733, 0.395398862586132, 14.870846212984512, 21.590929669537918]",[ 4.51858162  0.40056327 14.87084621 21.5908915 ],19.090354911120457,20.300695283096637,1,1,10
11,5.9981076422751265,"[2.1240105763344164, 0.49609922264484135, 4.658256117139121, 23.35093623300327]",[5.24787713e-02 9.99900000e-01 2.39999000e+01 1.00000000e-04],19.996215284550253,21.206555656526437,1,1,10
12,5.630990495085155,"[1.9052086572670346, 0.9065038294635804, 19.85243583891788, 1.3476048755657293]",[4.99989997e+00 1.41553208e-03 1.85269734e+00 1.85320872e+00],19.261980990170308,20.472321362146495,1,1,10
13,5.460546007925154,"[1.7613920577974853, 0.32449645824436213, 8.097947002504874, 5.036274616687792]",[4.94938136e-01 1.00000000e-04 3.17948071e-01 2.05254523e+00],18.921092015850306,20.131432387826493,1,1,10
14,5.969376065962063,"[2.895764834714144, 0.5757879184125768, 1.6168371840851297, 9.00375358336186]",[4.99990000e+00 1.05113449e-03 1.38939596e-03 1.00000000e-04],19.938752131924126,21.14909250390031,1,1,10
15,0.6931471805689451,"[3.618453456978885, 0.5176100876660756, 19.177192988059193, 0.9507624849923604]",[ 3.61845346  0.51761009 19.17719299  0.95076248],9.38629436113789,10.596634733114074,1,1,10
16,5.5451774444815625,"[4.515767194248192, 0.3413505260268043, 23.367861904691367, 14.20559237799464]",[ 4.51576719  0.34135053 23.3678619  14.20559238],19.090354888963127,20.300695260939307,1,1,10
17,6.875892598098986,"[3.5953832414381934, 0.16222138606726555, 19.87808164377566, 12.609632997738034]",[8.41999831e-03 1.00000000e-04 2.39998995e+01 1.01425548e-04],21.75178519619797,22.962125568174155,1,1,10
18,2.079442107118604,"[1.0612617372508713, 0.9038714070575506, 10.140269183701424, 2.7593443458797413]",[4.16764476 0.06267821 7.26289576 6.63091955],12.158884214237208,13.369224586213392,1,1,10
19,3.832622243820622,"[1.6504107180477399, 0.18738479219352128, 4.606891977646086, 2.2004011783018758]",[1.51892735e+00 1.15877086e-04 4.83930111e-01 1.24301357e-04],15.665244487641244,16.875584859617426,1,1,10
20,6.462394632624778,"[3.0158720921156412, 0.31176900270634816, 4.72409036218972, 2.8781675906000745]",[4.99990000e+00 3.93595265e-04 7.47035243e-03 1.00000000e-04],20.924789265249558,22.135129637225738,1,1,10
21,3.4657359101387706,"[0.96009210227418, 0.8106628951835505, 11.817174128533402, 7.47730914605995]",[4.04458207 0.04024618 8.9390427  8.84614859],14.93147182027754,16.141812192253724,1,1,10
22,2.772608311605858,"[0.6097419108360608, 0.17213873564593793, 13.977140645514906, 19.02559632675437]",[ 3.47852822  0.03423503 17.09985604 15.67058322],13.545216623211715,14.755556995187899,1,1,10
23,1.2516416108079622,"[2.419526643239737, 0.8465097702167164, 2.0294667421072616, 19.474863982601374]",[4.99990000e+00 7.11282698e-02 2.28503215e-01 1.00000000e-04],10.503283221615924,11.713623593592107,1,1,10
24,5.780299504591833,"[2.0377453450933696, 0.7450432093075552, 6.375903846363376, 2.9600152812154183]",[4.99990000e+00 1.59214299e-03 2.56071319e-02 2.84311298e-02],19.560599009183665,20.77093938115985,1,1,10
25,0.6931471805689451,"[3.2734897774831966, 0.07459393058038653, 4.867391199662173, 21.88704446470035]",[ 3.27348978  0.07459393  4.8673912  21.88704446],9.38629436113789,10.596634733114074,1,1,10
26,0.6931471805689451,"[3.8749729203113974, 0.9208670620033591, 23.7166208674531, 3.357813245956392]",[ 3.87534023  0.6138512  23.81107601  3.3578104 ],9.38629436113789,10.596634733114074,1,1,10
27,0.6931471805689451,"[1.9702127141387107, 0.6112910684907114, 2.587974262550728, 17.47854113171191]",[ 1.97021271  0.61129107  2.58797426 17.47854113],9.38629436113789,10.596634733114074,1,1,10
28,2.743307000654719,"[2.299591989490316, 0.8541804509948375, 7.96714062198433, 15.864016624228528]",[4.99990000e+00 2.64127340e-03 5.67801551e-02 1.00000000e-04],13.486614001309437,14.696954373285621,1,1,10
