LEDIS1	Code = 50	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
50	2	1	0	2	1	39	24	3	4	3	1	1	NaN	0	0	9338	1	NaN
50	2	2	0	2	2	37	25	5	2	5	1	1	NaN	0	0	3120	1	1
50	2	3	0	2	3	31	35	4	5	4	1	1	NaN	0	0	3936	1	1
50	2	4	0	2	4	5	47	5	3	5	1	1	NaN	0	0	2095	1	1
50	2	5	0	1	1	45	11	2	5	3	0	0	NaN	0	0	5082	NaN	NaN
50	2	6	0	1	2	19	18	2	4	2	1	1	NaN	0	0	2145	0	NaN
50	2	7	0	1	3	21	3	3	4	3	1	1	NaN	0	0	2297	0	1
50	2	8	0	1	4	30	31	3	4	3	1	1	NaN	0	0	3403	0	1
50	2	9	0	1	5	49	24	3	2	3	1	1	NaN	0	0	5952	0	1
50	2	10	0	1	6	41	28	5	2	5	1	1	NaN	0	0	3279	0	1
50	2	1	1	2	1	37	36	3	2	3	1	1	1	3.400000e-01	3.400000e-01	2997	1	NaN
50	2	2	1	2	2	6	16	4	3	4	1	1	1	6.300000e-01	9.700000e-01	2890	1	1
50	2	3	1	2	3	22	1	5	2	5	1	1	1	4.200000e-01	1.390000e+00	2563	1	1
50	2	4	1	2	4	39	49	5	3	5	1	1	1	5.000000e-01	1.890000e+00	2026	1	1
50	2	5	1	1	1	50	11	2	4	2	1	1	2	5.000000e-01	2.390000e+00	2775	0	1
50	2	6	1	1	2	54	18	5	2	5	1	1	2	3.800000e-01	2.770000e+00	5925	0	1
50	2	7	1	1	3	45	49	2	5	2	1	1	2	6.900000e-01	3.460000e+00	1318	0	1
50	2	8	1	1	4	41	26	4	5	4	1	1	2	3.800000e-01	3.840000e+00	9726	0	1
50	2	9	1	1	5	49	8	3	5	3	1	1	2	2.000000e-02	3.860000e+00	7543	0	1
50	2	10	1	1	6	41	10	3	5	3	1	1	2	6.100000e-01	4.470000e+00	3543	0	1
50	2	11	1	2	1	28	4	2	3	2	1	1	1	3.500000e-01	4.820000e+00	2663	1	1
50	2	12	1	2	2	51	49	2	4	2	1	1	1	4.600000e-01	5.280000e+00	953	1	1
50	2	13	1	1	1	2	29	5	3	5	1	1	2	6.000000e-02	5.340000e+00	4289	0	1
50	2	14	1	2	1	11	16	2	5	2	1	1	1	3.600000e-01	5.700000e+00	1859	1	1
50	2	15	1	2	2	1	29	5	4	5	1	1	1	3.800000e-01	6.080000e+00	1782	1	1
50	2	16	1	2	3	3	32	3	4	3	1	1	1	4.500000e-01	6.530000e+00	1692	1	1
50	2	17	1	2	4	3	46	4	2	4	1	1	1	5.200000e-01	7.050000e+00	2886	1	1
50	2	18	1	2	5	33	44	3	5	3	1	1	1	4.900000e-01	7.540000e+00	2432	1	1
50	2	19	1	1	1	39	54	4	2	4	1	1	2	1	8.540000e+00	6684	0	1
50	2	20	1	1	2	54	5	2	4	2	1	1	2	3.800000e-01	8.920000e+00	4254	0	1
50	2	21	1	1	3	41	40	3	2	3	1	1	2	5.000000e-01	9.420000e+00	2881	0	1
50	2	22	1	1	4	47	34	5	3	5	1	1	2	5.300000e-01	9.950000e+00	8876	0	1
