LEDIS1	Code = 41	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
41	1	1	0	2	1	46	9	2	3	2	1	1	NaN	0	0	11236	1	NaN
41	1	2	0	2	2	51	26	2	5	5	2	1	NaN	0	0	6016	0	2
41	1	3	0	2	3	23	6	2	4	2	1	1	NaN	0	0	11207	1	2
41	1	4	0	1	1	19	38	5	2	2	2	1	NaN	0	0	9381	1	2
41	1	5	0	1	2	1	50	2	4	2	1	1	NaN	0	0	4480	0	2
41	1	6	0	1	3	16	41	3	4	4	2	1	NaN	0	0	4269	1	2
41	1	7	0	1	4	20	41	4	2	2	2	1	NaN	0	0	3620	1	1
41	1	8	0	1	5	4	19	3	5	5	2	1	NaN	0	0	12881	1	1
41	1	9	0	1	6	27	24	5	3	4	0	0	NaN	0	0	5155	NaN	NaN
41	1	10	0	2	1	1	2	2	3	2	1	1	NaN	0	0	4971	1	NaN
41	1	1	1	2	1	26	40	2	3	2	1	1	2	3.000000e-01	3.000000e-01	5384	1	NaN
41	1	2	1	2	2	8	27	4	5	4	1	1	2	5.600000e-01	8.600000e-01	5742	1	1
41	1	3	1	2	3	41	32	2	4	4	2	1	1	5.300000e-01	1.390000e+00	6634	0	2
41	1	4	1	1	1	1	19	5	2	2	2	1	2	1.060000e+00	2.450000e+00	6956	1	1
41	1	5	1	1	2	16	4	2	4	4	2	1	2	1.060000e+00	3.510000e+00	3740	1	1
41	1	6	1	1	3	10	14	3	5	5	2	1	2	4.800000e-01	3.990000e+00	2860	1	1
41	1	7	1	1	4	21	24	2	5	2	1	1	1	5.400000e-01	4.530000e+00	4416	0	2
41	1	8	1	1	5	28	19	5	3	5	1	1	1	5.200000e-01	5.050000e+00	4209	0	1
41	1	9	1	1	6	10	43	3	4	4	2	1	2	4.100000e-01	5.460000e+00	6848	1	2
41	1	10	1	2	1	49	35	2	3	2	1	1	2	8.400000e-01	6.300000e+00	8258	1	2
41	1	11	1	2	2	13	41	4	5	5	2	1	1	4.300000e-01	6.730000e+00	3026	0	2
41	1	12	1	2	3	23	43	5	2	2	2	1	1	7.600000e-01	7.490000e+00	5471	0	1
41	1	13	1	2	4	46	36	5	4	5	1	1	2	4.400000e-01	7.930000e+00	7743	1	2
41	1	14	1	2	5	19	38	5	4	5	1	1	2	5.500000e-01	8.480000e+00	2545	1	1
41	1	15	1	2	6	51	21	3	4	3	1	1	2	1	9.480000e+00	4888	1	1
41	1	16	1	1	1	51	13	2	3	2	1	1	1	5.100000e-01	9.990000e+00	1253	0	1
41	1	17	1	1	2	43	20	5	4	5	1	1	1	4.900000e-01	1.048000e+01	4881	0	1
41	1	18	1	1	3	6	29	5	3	5	1	1	1	4.000000e-01	1.088000e+01	3425	0	1
41	1	19	1	1	4	3	5	4	5	4	1	1	1	5.300000e-01	1.141000e+01	2624	0	1
41	1	20	1	2	1	27	45	5	4	5	1	1	2	8.400000e-01	1.225000e+01	1986	1	1
41	1	21	1	2	2	35	2	3	5	3	1	1	2	1.270000e+00	1.352000e+01	3522	1	1
41	1	22	1	2	3	5	34	2	5	2	1	1	2	1.700000e-01	1.369000e+01	2881	1	1
41	1	23	1	2	4	28	12	2	4	2	1	1	2	9.000000e-01	1.459000e+01	1658	1	1
41	1	24	1	1	1	31	20	3	2	2	2	1	2	1.090000e+00	1.568000e+01	9411	1	2
41	1	25	1	1	2	13	44	2	5	2	1	1	1	3.100000e-01	1.599000e+01	2035	0	2
41	1	26	1	1	3	26	49	2	3	2	1	1	1	3.300000e-01	1.632000e+01	2418	0	1
41	1	27	1	2	1	24	26	2	4	2	1	1	2	7.700000e-01	1.709000e+01	3217	1	1
41	1	28	1	2	2	43	46	3	5	3	1	1	2	3.100000e-01	1.740000e+01	2084	1	1
41	1	29	1	1	1	23	29	3	2	3	1	1	1	5.800000e-01	1.798000e+01	2914	0	1
41	1	30	1	1	2	54	32	5	3	5	1	1	1	6.000000e-01	1.858000e+01	4994	0	1
41	1	31	1	2	1	38	16	3	5	3	1	1	2	8.400000e-01	1.942000e+01	4732	1	1
41	1	32	1	2	2	54	32	4	3	4	1	1	2	1.110000e+00	2.053000e+01	1812	1	1
41	1	33	1	2	3	14	30	3	2	3	1	1	2	8.200000e-01	2.135000e+01	2428	1	1
41	1	34	1	2	4	45	7	5	3	5	1	1	2	1.060000e+00	2.241000e+01	3235	1	1
41	1	35	1	2	5	34	5	5	2	5	1	1	2	4.900000e-01	2.290000e+01	3506	1	1
41	1	36	1	1	1	24	17	5	2	5	1	1	1	4.800000e-01	2.338000e+01	4000	0	1
41	1	37	1	1	2	50	10	2	3	2	1	1	1	3.100000e-01	2.369000e+01	3952	0	1
41	1	38	1	1	3	8	53	4	2	4	1	1	1	5.300000e-01	2.422000e+01	2883	0	1
41	1	39	1	1	4	44	51	3	5	3	1	1	1	3.800000e-01	2.460000e+01	2658	0	1
41	1	40	1	1	5	13	9	3	2	3	1	1	1	6.700000e-01	2.527000e+01	6721	0	1
41	1	41	1	2	1	42	43	5	4	5	1	1	2	1.200000e-01	2.539000e+01	3154	1	1
41	1	42	1	1	1	6	47	4	5	5	2	1	2	7.500000e-01	2.614000e+01	4946	1	2
41	1	43	1	2	1	17	1	4	5	4	1	1	2	6.000000e-01	2.674000e+01	3171	1	2
41	1	44	1	2	2	14	39	3	2	3	1	1	2	7.000000e-02	2.681000e+01	1857	1	1
41	1	45	1	2	3	16	9	2	5	2	1	1	2	4.700000e-01	2.728000e+01	2754	1	1
41	1	46	1	1	1	15	40	3	4	3	1	1	1	3.800000e-01	2.766000e+01	4001	0	1
41	1	47	1	1	2	49	24	5	2	5	1	1	1	5.700000e-01	2.823000e+01	3619	0	1
41	1	48	1	2	1	34	36	5	2	5	1	1	2	7.400000e-01	2.897000e+01	2844	1	1
41	1	49	1	1	1	48	9	4	3	4	1	1	1	7.000000e-01	2.967000e+01	4471	0	1
41	1	50	1	1	2	28	50	4	5	4	1	1	1	5.700000e-01	3.024000e+01	2019	0	1
41	1	51	1	1	3	40	53	2	5	2	1	1	1	4.200000e-01	3.066000e+01	4178	0	1
41	1	52	1	2	1	41	25	3	5	3	1	1	2	6.800000e-01	3.134000e+01	3553	1	1
41	1	53	1	2	2	32	36	4	3	4	1	1	2	2.000000e-02	3.136000e+01	3803	1	1
41	1	54	1	2	3	38	14	3	4	3	1	1	2	4.900000e-01	3.185000e+01	4944	1	1
41	1	55	1	2	4	12	53	4	2	4	1	1	2	4.800000e-01	3.233000e+01	3509	1	1
41	1	56	1	1	1	15	22	4	3	4	1	1	1	5.000000e-01	3.283000e+01	4834	0	1
41	1	57	1	1	2	45	52	5	4	5	1	1	1	4.600000e-01	3.329000e+01	5010	0	1
41	1	58	1	1	3	13	18	5	3	5	1	1	1	6.300000e-01	3.392000e+01	4428	0	1
41	1	59	1	1	4	32	35	4	3	3	2	1	2	7.000000e-01	3.462000e+01	11106	1	2
41	1	60	1	2	1	15	6	5	3	5	1	1	2	9.200000e-01	3.554000e+01	4003	1	2
41	1	61	1	2	2	31	17	3	4	3	1	1	2	8.400000e-01	3.638000e+01	5636	1	1
41	1	62	1	1	1	1	13	2	5	5	2	1	2	7.700000e-01	3.715000e+01	2451	1	2
41	1	63	1	1	2	34	9	2	5	5	2	1	2	5.200000e-01	3.767000e+01	4212	1	1
41	1	64	1	1	3	41	22	3	2	2	2	1	2	8.200000e-01	3.849000e+01	5185	1	1
41	1	65	1	1	4	29	6	4	2	2	2	1	2	7.700000e-01	3.926000e+01	2996	1	1
