LEDIS1	Code = 49	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
49	1	1	0	2	1	38	42	5	3	3	2	1	NaN	0	0	5836	0	NaN
49	1	2	0	2	2	18	19	5	2	2	2	1	NaN	0	0	2805	0	1
49	1	3	0	2	3	5	20	5	4	5	1	1	NaN	0	0	6251	1	2
49	1	4	0	2	4	24	48	4	5	5	2	1	NaN	0	0	5511	0	2
49	1	5	0	2	5	10	16	2	4	2	1	1	NaN	0	0	5168	1	2
49	1	6	0	1	1	5	16	5	4	4	2	1	NaN	0	0	4654	1	2
49	1	7	0	1	2	35	39	4	2	2	2	1	NaN	0	0	4737	1	1
49	1	8	0	1	3	22	26	5	2	2	2	1	NaN	0	0	3913	1	1
49	1	9	0	1	4	44	36	3	5	3	1	1	NaN	0	0	4275	0	2
49	1	10	0	1	5	36	47	4	3	3	2	1	NaN	0	0	3197	1	2
49	1	1	1	2	1	15	26	2	5	5	2	1	1	4.500000e-01	4.500000e-01	3798	0	NaN
49	1	2	1	2	2	3	52	2	4	2	1	1	2	5.600000e-01	1.010000e+00	3787	1	2
49	1	3	1	2	3	7	50	2	3	2	1	1	2	6.400000e-01	1.650000e+00	1353	1	1
49	1	4	1	2	4	40	31	2	5	2	1	1	2	1.060000e+00	2.710000e+00	4816	1	1
49	1	5	1	2	5	30	25	3	2	2	2	1	1	6.400000e-01	3.350000e+00	3636	0	2
49	1	6	1	1	1	43	51	4	2	2	2	1	2	4.800000e-01	3.830000e+00	2561	1	1
49	1	7	1	1	2	6	8	5	3	5	1	1	1	5.400000e-01	4.370000e+00	2624	0	2
49	1	8	1	1	3	26	45	5	3	3	2	1	2	5.800000e-01	4.950000e+00	6589	1	2
49	1	9	1	1	4	46	33	4	2	2	2	1	2	4.100000e-01	5.360000e+00	5107	1	1
49	1	10	1	1	5	5	8	2	3	3	2	1	2	8.400000e-01	6.200000e+00	1948	1	1
49	1	11	1	2	1	53	38	3	4	4	2	1	1	4.300000e-01	6.630000e+00	3403	0	1
49	1	12	1	2	2	40	33	5	2	2	2	1	1	7.600000e-01	7.390000e+00	2840	0	1
49	1	13	1	2	3	10	33	4	5	5	2	1	1	4.800000e-01	7.870000e+00	11764	0	1
49	1	14	1	2	4	43	46	3	4	3	1	1	2	5.500000e-01	8.420000e+00	2043	1	2
49	1	15	1	2	5	7	47	3	5	4	0	0	0	0	8.420000e+00	2887	NaN	NaN
49	1	16	1	2	6	42	39	3	2	3	1	1	2	1	9.420000e+00	1597	1	NaN
49	1	17	1	1	1	12	35	5	3	5	1	1	1	5.100000e-01	9.930000e+00	1243	0	1
49	1	18	1	1	2	19	46	5	4	4	2	1	2	4.500000e-01	1.038000e+01	4551	1	2
49	1	19	1	1	3	10	38	2	3	3	2	1	2	1.100000e-01	1.049000e+01	3279	1	1
49	1	20	1	2	1	19	17	5	3	3	2	1	1	5.300000e-01	1.102000e+01	3777	0	1
49	1	21	1	1	1	50	38	3	4	4	2	1	2	8.400000e-01	1.186000e+01	2560	1	1
49	1	22	1	1	2	12	52	2	4	4	2	1	2	1.270000e+00	1.313000e+01	2407	1	1
49	1	23	1	1	3	11	15	5	4	4	2	1	2	1.700000e-01	1.330000e+01	4277	1	1
49	1	24	1	1	4	8	54	3	5	5	2	1	2	9.000000e-01	1.420000e+01	3383	1	1
49	1	25	1	2	1	53	21	3	5	4	0	0	0	0	1.420000e+01	2013	NaN	NaN
49	1	26	1	2	2	31	41	4	5	4	1	1	2	1.090000e+00	1.529000e+01	2791	1	NaN
49	1	27	1	1	1	36	4	2	3	3	2	1	2	7.700000e-01	1.606000e+01	3117	1	2
49	1	28	1	2	1	54	19	2	3	3	2	1	1	4.500000e-01	1.651000e+01	1510	0	1
49	1	29	1	2	2	51	41	2	3	3	2	1	1	5.800000e-01	1.709000e+01	3151	0	1
49	1	30	1	2	3	32	5	3	2	2	2	1	1	6.000000e-01	1.769000e+01	4422	0	1
49	1	31	1	1	1	38	44	2	4	4	2	1	2	8.400000e-01	1.853000e+01	2707	1	1
49	1	32	1	1	2	41	22	5	4	4	2	1	2	1.110000e+00	1.964000e+01	2004	1	1
49	1	33	1	2	1	49	47	2	4	4	2	1	1	5.800000e-01	2.022000e+01	1577	0	1
49	1	34	1	2	2	2	3	3	5	5	2	1	1	6.400000e-01	2.086000e+01	1400	0	1
49	1	35	1	2	3	28	50	5	2	2	2	1	1	3.600000e-01	2.122000e+01	3846	0	1
49	1	36	1	2	4	14	26	3	2	2	2	1	1	5.000000e-01	2.172000e+01	689	0	1
49	1	37	1	1	1	7	14	5	2	2	2	1	2	4.300000e-01	2.215000e+01	1635	1	1
49	1	38	1	1	2	9	1	4	3	3	2	1	2	6.200000e-01	2.277000e+01	1063	1	1
