LEDIS1	Code = 3	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
3	1	1	0	2	1	40	42	3	4	3	1	1	NaN	0	0	6087	1	NaN
3	1	2	0	2	2	1	8	5	2	2	2	1	NaN	0	0	4183	0	2
3	1	3	0	1	1	48	1	2	5	2	1	1	NaN	0	0	16582	0	2
3	1	4	0	2	1	7	54	4	3	3	2	1	NaN	0	0	2443	0	2
3	1	5	0	1	1	3	30	2	3	3	2	1	NaN	0	0	1608	1	1
3	1	6	0	1	2	31	1	3	5	3	1	1	NaN	0	0	1917	0	2
3	1	7	0	2	1	7	51	5	4	4	2	1	NaN	0	0	2909	0	2
3	1	8	0	2	2	4	27	5	4	4	2	1	NaN	0	0	4151	0	1
3	1	9	0	2	3	35	31	5	4	4	2	1	NaN	0	0	2862	0	1
3	1	10	0	2	4	54	22	5	3	3	2	1	NaN	0	0	3593	0	1
3	1	1	1	2	1	45	37	4	2	2	2	1	1	6.500000e-01	6.500000e-01	6746	0	NaN
3	1	2	1	2	2	28	25	5	2	2	2	1	1	5.500000e-01	1.200000e+00	3128	0	1
3	1	3	1	1	1	28	43	3	4	4	2	1	2	1.100000e+00	2.300000e+00	5489	1	1
3	1	4	1	2	1	44	2	5	3	5	1	1	2	2.700000e-01	2.570000e+00	3251	1	2
3	1	5	1	1	1	9	5	5	4	4	2	1	2	8.800000e-01	3.450000e+00	10846	1	2
3	1	6	1	1	2	35	43	5	3	3	2	1	2	5.200000e-01	3.970000e+00	4889	1	1
3	1	7	1	2	1	1	46	4	3	3	2	1	1	4.100000e-01	4.380000e+00	5051	0	1
3	1	8	1	2	2	26	3	2	4	2	1	1	2	4.600000e-01	4.840000e+00	7646	1	2
3	1	9	1	2	3	19	21	3	2	2	2	1	1	2.600000e-01	5.100000e+00	3978	0	2
3	1	10	1	2	4	29	40	2	5	5	2	1	1	6.300000e-01	5.730000e+00	4616	0	1
3	1	11	1	2	5	33	54	5	3	3	2	1	1	3.800000e-01	6.110000e+00	1677	0	1
3	1	12	1	2	6	13	25	3	2	2	2	1	1	4.200000e-01	6.530000e+00	3951	0	1
3	1	13	1	1	1	49	38	2	3	2	1	1	1	6.600000e-01	7.190000e+00	2047	0	2
3	1	14	1	1	2	6	7	3	5	5	2	1	2	7.000000e-02	7.260000e+00	20258	1	2
3	1	15	1	1	3	45	19	2	4	2	1	1	1	4.500000e-01	7.710000e+00	3701	0	2
3	1	16	1	2	1	6	30	2	3	3	2	1	1	4.400000e-01	8.150000e+00	1239	0	2
3	1	17	1	2	2	13	47	3	5	3	1	1	2	1.260000e+00	9.410000e+00	5986	1	2
3	1	18	1	2	3	42	30	2	5	5	2	1	1	5.100000e-01	9.920000e+00	1672	0	2
3	1	19	1	2	4	16	23	5	2	2	2	1	1	3.700000e-01	1.029000e+01	2443	0	1
3	1	20	1	1	1	42	30	5	2	2	2	1	2	1.320000e+00	1.161000e+01	1479	1	1
3	1	21	1	1	2	49	24	4	5	4	1	1	1	7.300000e-01	1.234000e+01	8553	0	2
3	1	22	1	1	3	25	11	4	5	4	1	1	1	6.900000e-01	1.303000e+01	5049	0	1
3	1	23	1	1	4	3	20	3	2	2	2	1	2	4.000000e-01	1.343000e+01	4956	1	2
3	1	24	1	2	1	53	38	4	2	2	2	1	1	4.800000e-01	1.391000e+01	5107	0	1
3	1	25	1	2	2	1	19	2	5	2	1	1	2	6.400000e-01	1.455000e+01	11365	1	2
3	1	26	1	2	3	30	28	3	4	4	2	1	1	4.300000e-01	1.498000e+01	1563	0	2
3	1	27	1	1	1	45	30	2	3	2	1	1	1	3.800000e-01	1.536000e+01	2882	0	2
3	1	28	1	1	2	31	9	3	5	3	1	1	1	4.500000e-01	1.581000e+01	1292	0	1
3	1	29	1	1	3	15	4	3	5	3	1	1	1	6.300000e-01	1.644000e+01	2182	0	1
3	1	30	1	1	4	46	20	4	3	4	1	1	1	7.800000e-01	1.722000e+01	7292	0	1
3	1	31	1	1	5	27	1	4	5	4	1	1	1	5.300000e-01	1.775000e+01	17990	0	1
3	1	32	1	1	6	22	23	4	2	4	1	1	1	4.700000e-01	1.822000e+01	4844	0	1
3	1	33	1	2	1	34	51	5	2	2	2	1	1	5.800000e-01	1.880000e+01	1496	0	2
3	1	34	1	2	2	46	40	5	4	5	1	1	2	2.700000e-01	1.907000e+01	4746	1	2
3	1	35	1	2	3	30	39	5	2	2	2	1	1	7.200000e-01	1.979000e+01	9649	0	2
3	1	36	1	2	4	52	21	3	2	2	2	1	1	6.300000e-01	2.042000e+01	3172	0	1
3	1	37	1	2	5	41	24	3	2	2	2	1	1	3.600000e-01	2.078000e+01	2811	0	1
3	1	38	1	1	1	34	16	4	2	4	1	1	1	4.200000e-01	2.120000e+01	5864	0	2
3	1	39	1	1	2	13	53	5	2	2	2	1	2	1.130000e+00	2.233000e+01	1027	1	2
3	1	40	1	1	3	13	12	2	3	2	1	1	1	5.500000e-01	2.288000e+01	1112	0	2
3	1	41	1	1	4	12	37	5	4	4	2	1	2	6.900000e-01	2.357000e+01	8145	1	2
3	1	42	1	1	5	52	18	4	5	4	1	1	1	3.000000e-01	2.387000e+01	1392	0	2
3	1	43	1	2	1	44	17	3	4	4	2	1	1	5.300000e-01	2.440000e+01	3366	0	2
3	1	44	1	2	2	26	49	2	4	4	2	1	1	5.800000e-01	2.498000e+01	4428	0	1
3	1	45	1	2	3	49	50	2	5	2	1	1	2	2.000000e-01	2.518000e+01	2688	1	2
3	1	46	1	2	4	31	17	5	4	4	2	1	1	3.800000e-01	2.556000e+01	4506	0	2
3	1	47	1	2	5	19	25	4	2	2	2	1	1	4.800000e-01	2.604000e+01	6364	0	1
3	1	48	1	1	1	36	27	5	2	2	2	1	2	0	2.604000e+01	1730	1	1
3	1	49	1	1	2	48	32	4	3	4	1	1	1	4.900000e-01	2.653000e+01	2386	0	2
3	1	50	1	2	1	52	8	5	4	5	1	1	2	6.300000e-01	2.716000e+01	7777	1	1
3	1	51	1	2	2	53	1	4	5	4	1	1	2	1.150000e+00	2.831000e+01	3903	1	1
3	1	52	1	2	3	23	45	5	3	3	2	1	1	5.200000e-01	2.883000e+01	6457	0	2
3	1	53	1	1	1	29	8	2	3	2	1	1	1	4.400000e-01	2.927000e+01	1547	0	2
3	1	54	1	1	2	10	36	5	4	5	1	1	1	6.900000e-01	2.996000e+01	2618	0	1
3	1	55	1	1	3	52	33	3	4	3	1	1	1	6.000000e-01	3.056000e+01	1847	0	1
3	1	56	1	1	4	17	27	3	4	4	2	1	2	6.100000e-01	3.117000e+01	5858	1	2
3	1	57	1	2	1	5	37	2	4	4	2	1	1	5.800000e-01	3.175000e+01	6814	0	1
3	1	58	1	1	1	24	37	2	4	2	1	1	1	4.400000e-01	3.219000e+01	4146	0	2
3	1	59	1	1	2	3	45	2	3	2	1	1	1	6.000000e-01	3.279000e+01	3017	0	1
3	1	60	1	1	3	10	4	2	3	2	1	1	1	5.300000e-01	3.332000e+01	1541	0	1
