LEDIS1	Code = 86	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
86	2	1	0	2	1	4	21	5	4	4	2	1	NaN	0	0	11518	0	NaN
86	2	2	0	2	2	45	30	3	5	3	1	1	NaN	0	0	16810	1	2
86	2	3	0	2	3	3	28	4	5	3	0	0	NaN	0	0	10123	NaN	NaN
86	2	4	0	2	4	3	20	4	2	3	0	0	NaN	0	0	7025	NaN	NaN
86	2	5	0	2	5	38	3	4	2	2	2	1	NaN	0	0	4409	0	NaN
86	2	6	0	2	6	38	33	3	2	2	2	1	NaN	0	0	3110	0	1
86	2	7	0	1	1	39	25	5	2	2	2	1	NaN	0	0	7026	1	1
86	2	8	0	1	2	15	46	2	5	2	1	1	NaN	0	0	5398	0	2
86	2	9	0	1	3	42	32	2	4	2	1	1	NaN	0	0	5081	0	1
86	2	10	0	1	4	54	40	5	4	5	1	1	NaN	0	0	9014	0	1
86	2	1	1	2	1	42	36	3	4	4	2	1	2	9.100000e-01	9.100000e-01	4872	0	NaN
86	2	2	1	2	2	23	49	5	3	3	2	1	2	8.200000e-01	1.730000e+00	4342	0	1
86	2	3	1	2	3	38	51	2	4	4	2	1	2	7.600000e-01	2.490000e+00	2269	0	1
86	2	4	1	2	4	28	36	4	2	2	2	1	2	9.700000e-01	3.460000e+00	3556	0	1
86	2	5	1	2	5	27	24	4	5	4	1	1	1	6.500000e-01	4.110000e+00	6071	1	2
86	2	6	1	2	6	47	12	4	3	4	1	1	1	5.100000e-01	4.620000e+00	1805	1	1
86	2	7	1	1	1	1	29	5	2	3	0	0	0	0	4.620000e+00	1766	NaN	NaN
86	2	8	1	1	2	19	30	5	2	2	2	1	1	4.600000e-01	5.080000e+00	2324	1	NaN
86	2	9	1	1	3	16	50	4	5	4	1	1	2	6.100000e-01	5.690000e+00	9845	0	2
86	2	10	1	1	4	27	24	5	4	4	2	1	1	6.200000e-01	6.310000e+00	3990	1	2
86	2	11	1	1	5	19	47	3	4	4	2	1	1	6.400000e-01	6.950000e+00	2967	1	1
86	2	12	1	2	1	13	7	4	2	2	2	1	2	2.400000e-01	7.190000e+00	3639	0	1
86	2	13	1	2	2	34	54	2	5	5	2	1	2	9.300000e-01	8.120000e+00	2311	0	1
86	2	14	1	2	3	44	39	2	4	4	2	1	2	4.200000e-01	8.540000e+00	2918	0	1
86	2	15	1	1	1	27	37	2	3	2	1	1	2	3.400000e-01	8.880000e+00	1687	0	2
86	2	16	1	1	2	4	46	5	3	5	1	1	2	7.600000e-01	9.640000e+00	2424	0	1
86	2	17	1	1	3	34	18	2	4	2	1	1	2	9.400000e-01	1.058000e+01	2728	0	1
86	2	18	1	2	1	38	45	5	3	3	2	1	2	2.300000e-01	1.081000e+01	3672	0	2
86	2	19	1	2	2	12	5	3	2	2	2	1	2	4.800000e-01	1.129000e+01	3596	0	1
86	2	20	1	2	3	53	33	2	5	2	1	1	1	5.700000e-01	1.186000e+01	3458	1	2
86	2	21	1	2	4	9	51	4	2	2	2	1	2	5.400000e-01	1.240000e+01	1598	0	2
86	2	22	1	2	5	50	9	5	4	4	2	1	2	1.240000e+00	1.364000e+01	4517	0	1
86	2	23	1	1	1	50	53	5	3	3	2	1	1	4.600000e-01	1.410000e+01	2496	1	1
86	2	24	1	1	2	51	49	4	5	4	1	1	2	8.700000e-01	1.497000e+01	1593	0	2
86	2	25	1	2	1	33	15	5	2	2	2	1	2	1.300000e-01	1.510000e+01	4371	0	2
86	2	26	1	1	1	34	17	3	2	3	1	1	2	8.100000e-01	1.591000e+01	6664	0	2
86	2	27	1	2	1	40	50	5	4	4	2	1	2	2.100000e-01	1.612000e+01	4982	0	2
86	2	28	1	2	2	16	29	5	2	2	2	1	2	7.600000e-01	1.688000e+01	1427	0	1
86	2	29	1	2	3	28	38	4	2	2	2	1	2	3.700000e-01	1.725000e+01	3343	0	1
86	2	30	1	2	4	31	18	3	5	5	2	1	2	8.000000e-02	1.733000e+01	3391	0	1
86	2	31	1	1	1	12	31	2	5	2	1	1	2	4.000000e-02	1.737000e+01	3849	0	2
86	2	32	1	1	2	14	49	3	2	2	2	1	1	4.900000e-01	1.786000e+01	4506	1	2
86	2	33	1	1	3	54	34	4	5	5	2	1	1	2.200000e-01	1.808000e+01	6979	1	1
86	2	34	1	1	4	43	6	2	3	2	1	1	2	1.700000e-01	1.825000e+01	2814	0	2
86	2	35	1	1	5	44	4	2	3	2	1	1	2	6.600000e-01	1.891000e+01	3318	0	1
86	2	36	1	1	6	1	15	3	5	3	1	1	2	7.800000e-01	1.969000e+01	2602	0	1
86	2	37	1	2	1	20	40	3	2	3	1	1	1	5.200000e-01	2.021000e+01	2789	1	1
86	2	38	1	2	2	38	22	4	2	2	2	1	2	4.500000e-01	2.066000e+01	3447	0	2
86	2	39	1	1	1	34	21	4	3	3	2	1	1	1.900000e-01	2.085000e+01	2000	1	1
86	2	40	1	1	2	31	13	2	5	5	2	1	1	5.000000e-01	2.135000e+01	6399	1	1
86	2	41	1	1	3	21	40	4	5	4	1	1	2	9.000000e-02	2.144000e+01	3621	0	2
86	2	42	1	1	4	40	47	4	5	5	2	1	1	4.700000e-01	2.191000e+01	19127	1	2
86	2	43	1	2	1	4	17	5	4	4	2	1	2	3.500000e-01	2.226000e+01	3879	0	1
86	2	44	1	2	2	28	39	3	4	3	1	1	1	3.600000e-01	2.262000e+01	5474	1	2
86	2	45	1	2	3	34	46	4	3	3	2	1	2	7.700000e-01	2.339000e+01	4026	0	2
86	2	46	1	1	1	2	20	3	5	5	2	1	1	5.300000e-01	2.392000e+01	3866	1	1
86	2	47	1	1	2	14	39	2	4	2	1	1	2	3.300000e-01	2.425000e+01	4609	0	2
86	2	48	1	1	3	2	15	5	3	5	1	1	2	9.200000e-01	2.517000e+01	3521	0	1
86	2	49	1	1	4	43	20	5	2	5	1	1	2	1.240000e+00	2.641000e+01	2472	0	1
86	2	50	1	1	5	24	21	5	4	5	1	1	2	4.900000e-01	2.690000e+01	1409	0	1
86	2	51	1	2	1	50	15	3	2	3	1	1	1	3.700000e-01	2.727000e+01	4032	1	1
86	2	52	1	2	2	19	12	2	4	2	1	1	1	5.900000e-01	2.786000e+01	2985	1	1
86	2	53	1	1	1	8	19	2	4	2	1	1	2	7.400000e-01	2.860000e+01	2385	0	1
86	2	54	1	1	2	24	21	4	3	5	0	0	0	0	2.860000e+01	3312	NaN	NaN
