LEDIS1	Code = 21	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
21	1	1	0	1	1	8	1	3	5	2	0	0	NaN	0	0	8738	NaN	NaN
21	1	2	0	2	1	41	23	5	3	5	1	1	NaN	0	0	6323	1	NaN
21	1	3	0	1	1	23	45	5	3	5	1	1	NaN	0	0	4297	0	1
21	1	4	0	1	2	6	46	4	2	2	2	1	NaN	0	0	2932	1	2
21	1	5	0	1	3	54	51	4	3	3	2	1	NaN	0	0	3472	1	1
21	1	6	0	1	4	45	47	2	3	3	2	1	NaN	0	0	2112	1	1
21	1	7	0	1	5	28	7	3	4	4	2	1	NaN	0	0	3571	1	1
21	1	8	0	1	6	3	13	4	5	5	2	1	NaN	0	0	1281	1	1
21	1	9	0	2	1	36	5	2	5	5	2	1	NaN	0	0	2116	0	1
21	1	10	0	2	2	50	19	3	2	3	1	1	NaN	0	0	3877	1	2
21	1	1	1	1	1	52	5	4	3	3	2	1	2	3.800000e-01	3.800000e-01	2589	1	NaN
21	1	2	1	2	1	19	48	4	5	5	2	1	1	3.000000e-01	6.800000e-01	1813	0	1
21	1	3	1	1	1	47	31	5	4	4	2	1	2	2.000000e-02	7.000000e-01	1649	1	1
21	1	4	1	1	2	48	11	2	5	5	2	1	2	6.100000e-01	1.310000e+00	1070	1	1
21	1	5	1	1	3	38	51	3	5	5	2	1	2	3.400000e-01	1.650000e+00	1587	1	1
21	1	6	1	1	4	49	32	4	3	3	2	1	2	6.000000e-02	1.710000e+00	3611	1	1
21	1	7	1	1	5	53	8	4	3	3	2	1	2	2.000000e-02	1.730000e+00	2577	1	1
21	1	8	1	1	6	46	15	2	5	5	2	1	2	3.100000e-01	2.040000e+00	1457	1	1
21	1	9	1	2	1	20	53	3	4	3	1	1	2	5.800000e-01	2.620000e+00	4540	1	2
21	1	10	1	2	2	10	51	4	2	4	1	1	2	4.500000e-01	3.070000e+00	1796	1	1
21	1	11	1	2	3	49	54	5	3	5	1	1	2	1	4.070000e+00	1425	1	1
21	1	12	1	2	4	24	44	5	4	5	1	1	2	3.800000e-01	4.450000e+00	1393	1	1
21	1	13	1	2	5	50	36	5	3	5	1	1	2	5.000000e-01	4.950000e+00	1842	1	1
21	1	14	1	1	1	1	45	3	4	4	2	1	2	5.300000e-01	5.480000e+00	3233	1	2
21	1	15	1	1	2	43	50	5	3	3	2	1	2	6.500000e-01	6.130000e+00	1683	1	1
21	1	16	1	1	3	8	3	2	3	3	2	1	2	7.400000e-01	6.870000e+00	6916	1	1
21	1	17	1	1	4	41	12	2	5	5	2	1	2	1.100000e+00	7.970000e+00	1486	1	1
21	1	18	1	1	5	47	23	2	4	4	2	1	2	2.400000e-01	8.210000e+00	2641	1	1
21	1	19	1	2	1	15	53	2	5	3	0	0	0	0	8.210000e+00	1907	NaN	NaN
21	1	20	1	2	2	20	47	2	3	2	1	1	2	6.200000e-01	8.830000e+00	2658	1	NaN
21	1	21	1	2	3	11	53	5	2	2	2	1	1	5.000000e-01	9.330000e+00	2225	0	2
21	1	22	1	2	4	5	45	5	3	5	1	1	2	2.300000e-01	9.560000e+00	2704	1	2
21	1	23	1	1	1	30	26	4	5	5	2	1	2	1.510000e+00	1.107000e+01	1555	1	2
21	1	24	1	1	2	54	18	5	3	3	2	1	2	3.800000e-01	1.145000e+01	3969	1	1
21	1	25	1	1	3	46	14	4	2	2	2	1	2	1.330000e+00	1.278000e+01	1649	1	1
21	1	26	1	2	1	15	17	3	4	3	1	1	2	6.500000e-01	1.343000e+01	3457	1	2
21	1	27	1	2	2	39	3	2	5	2	1	1	2	7.900000e-01	1.422000e+01	3060	1	1
21	1	28	1	2	3	41	52	2	3	2	1	1	2	1.100000e+00	1.532000e+01	4481	1	1
21	1	29	1	1	1	18	53	2	4	4	2	1	2	8.000000e-02	1.540000e+01	2690	1	2
21	1	30	1	1	2	53	23	3	2	2	2	1	2	5.600000e-01	1.596000e+01	2051	1	1
21	1	31	1	1	3	7	23	5	4	4	2	1	2	4.300000e-01	1.639000e+01	3378	1	1
21	1	32	1	1	4	31	1	2	4	4	2	1	2	1.060000e+00	1.745000e+01	1538	1	1
21	1	33	1	2	1	51	49	4	3	4	1	1	2	4.900000e-01	1.794000e+01	2066	1	2
