LEDIS1	Code = 6	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
6	2	1	0	2	1	22	42	2	4	2	1	1	NaN	0	0	10326	1	NaN
6	2	2	0	1	1	3	35	3	5	3	1	1	NaN	0	0	23457	0	1
6	2	3	0	1	2	10	31	3	5	3	1	1	NaN	0	0	1250	0	1
6	2	4	0	1	3	13	28	3	4	3	1	1	NaN	0	0	4841	0	1
6	2	5	0	2	1	26	3	3	2	3	1	1	NaN	0	0	3655	1	1
6	2	6	0	2	2	17	46	5	3	5	1	1	NaN	0	0	3501	1	1
6	2	7	0	2	3	47	26	2	3	2	1	1	NaN	0	0	6897	1	1
6	2	8	0	2	4	51	40	4	5	4	1	1	NaN	0	0	4888	1	1
6	2	9	0	2	5	30	39	2	5	2	1	1	NaN	0	0	2067	1	1
6	2	10	0	2	6	54	3	4	5	4	1	1	NaN	0	0	4058	1	1
6	2	1	1	2	1	27	46	2	3	2	1	1	1	4.500000e-01	4.500000e-01	1183	1	NaN
6	2	2	1	1	1	9	40	2	3	2	1	1	2	5.600000e-01	1.010000e+00	925	0	1
6	2	3	1	1	2	20	34	4	2	4	1	1	2	6.400000e-01	1.650000e+00	4415	0	1
6	2	4	1	1	3	15	30	2	5	2	1	1	2	1.060000e+00	2.710000e+00	3828	0	1
6	2	5	1	2	1	2	4	2	5	2	1	1	1	6.400000e-01	3.350000e+00	780	1	1
6	2	6	1	2	2	9	5	5	3	5	1	1	1	5.000000e-01	3.850000e+00	2024	1	1
6	2	7	1	2	3	28	45	3	4	3	1	1	1	5.400000e-01	4.390000e+00	1521	1	1
6	2	8	1	2	4	20	23	4	3	4	1	1	1	5.200000e-01	4.910000e+00	3024	1	1
6	2	9	1	2	5	51	10	5	4	5	1	1	1	4.800000e-01	5.390000e+00	2910	1	1
6	2	10	1	2	6	44	42	2	3	2	1	1	1	5.900000e-01	5.980000e+00	4457	1	1
6	2	11	1	1	1	52	4	3	4	3	1	1	2	2.200000e-01	6.200000e+00	6358	0	1
6	2	12	1	1	2	21	42	4	5	4	1	1	2	1.530000e+00	7.730000e+00	4195	0	1
6	2	13	1	2	1	47	6	5	2	5	1	1	1	4.800000e-01	8.210000e+00	2305	1	1
6	2	14	1	2	2	3	22	5	4	5	1	1	1	5.100000e-01	8.720000e+00	5994	1	1
6	2	15	1	2	3	37	34	3	5	3	1	1	1	6.300000e-01	9.350000e+00	2649	1	1
6	2	16	1	2	4	22	27	3	2	3	1	1	1	5.100000e-01	9.860000e+00	3105	1	1
6	2	17	1	1	1	41	49	3	5	3	1	1	2	4.500000e-01	1.031000e+01	4094	0	1
6	2	18	1	1	2	37	8	5	3	5	1	1	2	1.100000e-01	1.042000e+01	2160	0	1
