LEDIS1	Code = 54	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
54	2	1	0	2	1	37	23	5	4	5	1	1	NaN	0	0	3587	1	NaN
54	2	2	0	2	2	45	14	5	2	3	0	0	NaN	0	0	11366	NaN	NaN
54	2	3	0	2	3	35	24	5	4	4	2	1	NaN	0	0	3025	0	NaN
54	2	4	0	2	4	39	9	3	5	5	2	1	NaN	0	0	2093	0	1
54	2	5	0	1	1	32	47	2	5	5	2	1	NaN	0	0	3391	1	1
54	2	6	0	2	1	31	43	5	4	5	1	1	NaN	0	0	2597	1	2
54	2	7	0	2	2	17	36	2	3	2	1	1	NaN	0	0	3595	1	1
54	2	8	0	2	3	7	6	3	2	2	2	1	NaN	0	0	5392	0	2
54	2	9	0	2	4	41	39	3	4	4	2	1	NaN	0	0	6039	0	1
54	2	10	0	2	5	5	17	2	3	4	0	0	NaN	0	0	3347	NaN	NaN
54	2	1	1	2	1	25	27	5	4	4	2	1	2	3.000000e-01	3.000000e-01	1647	0	NaN
54	2	2	1	2	2	8	5	2	4	4	2	1	2	5.600000e-01	8.600000e-01	6461	0	1
54	2	3	1	2	3	35	5	3	5	3	1	1	1	5.300000e-01	1.390000e+00	3536	1	2
54	2	4	1	2	4	48	45	3	5	5	2	1	2	1.060000e+00	2.450000e+00	2912	0	2
54	2	5	1	1	1	6	25	3	2	3	1	1	2	1.060000e+00	3.510000e+00	2249	0	2
54	2	6	1	2	1	13	16	4	5	4	1	1	1	5.000000e-01	4.010000e+00	1412	1	1
54	2	7	1	2	2	29	4	4	2	4	1	1	1	5.400000e-01	4.550000e+00	1049	1	1
54	2	8	1	2	3	4	40	5	2	5	1	1	1	5.200000e-01	5.070000e+00	2029	1	1
54	2	9	1	2	4	33	49	5	3	3	2	1	2	4.100000e-01	5.480000e+00	2505	0	2
54	2	10	1	2	5	11	16	4	2	4	1	1	1	5.900000e-01	6.070000e+00	962	1	2
54	2	11	1	1	1	8	3	5	4	4	2	1	1	4.300000e-01	6.500000e+00	4617	1	2
54	2	12	1	1	2	51	33	3	4	3	1	1	2	1.530000e+00	8.030000e+00	1199	0	2
54	2	13	1	1	3	31	14	2	5	5	2	1	1	4.800000e-01	8.510000e+00	2267	1	2
54	2	14	1	1	4	12	3	5	3	3	2	1	1	5.100000e-01	9.020000e+00	6174	1	1
54	2	15	1	1	5	51	25	5	3	5	1	1	2	1	1.002000e+01	1053	0	2
54	2	16	1	2	1	40	11	2	3	2	1	1	1	5.100000e-01	1.053000e+01	7672	1	1
54	2	17	1	2	2	38	16	5	2	2	2	1	2	4.500000e-01	1.098000e+01	4706	0	2
54	2	18	1	2	3	35	3	2	4	4	2	1	2	1.100000e-01	1.109000e+01	3747	0	1
54	2	19	1	2	4	40	6	2	5	5	2	1	2	6.400000e-01	1.173000e+01	2811	0	1
54	2	20	1	2	5	35	7	4	5	5	2	1	2	8.400000e-01	1.257000e+01	2169	0	1
54	2	21	1	2	6	36	52	3	4	4	2	1	2	1.270000e+00	1.384000e+01	2183	0	1
54	2	22	1	1	1	24	53	4	5	4	1	1	2	1.700000e-01	1.401000e+01	4005	0	2
54	2	23	1	1	2	49	3	4	2	2	2	1	1	6.000000e-01	1.461000e+01	2258	1	2
54	2	24	1	1	3	43	7	5	4	4	2	1	1	6.500000e-01	1.526000e+01	2277	1	1
54	2	25	1	1	4	15	31	5	3	3	2	1	1	3.100000e-01	1.557000e+01	11152	1	1
54	2	26	1	1	5	48	54	5	2	2	2	1	1	3.300000e-01	1.590000e+01	5695	1	1
54	2	27	1	1	6	25	39	4	2	4	1	1	2	7.700000e-01	1.667000e+01	10449	0	2
