LEDIS1	Code = 68	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
68	2	1	0	1	1	5	9	5	3	3	2	1	NaN	0	0	15234	1	NaN
68	2	2	0	1	2	13	2	3	2	2	2	1	NaN	0	0	3495	1	1
68	2	3	0	2	1	45	54	5	3	3	2	1	NaN	0	0	7815	0	1
68	2	4	0	2	2	10	5	4	2	2	2	1	NaN	0	0	2285	0	1
68	2	5	0	2	3	22	32	2	3	3	2	1	NaN	0	0	10650	0	1
68	2	6	0	2	4	37	52	4	5	5	2	1	NaN	0	0	5262	0	1
68	2	7	0	2	5	19	26	3	5	5	2	1	NaN	0	0	6200	0	1
68	2	8	0	2	6	51	46	2	4	4	2	1	NaN	0	0	4054	0	1
68	2	9	0	1	1	12	33	2	4	2	1	1	NaN	0	0	1240	0	2
68	2	10	0	2	1	7	40	5	2	2	2	1	NaN	0	0	3721	0	2
68	2	1	1	1	1	19	54	3	4	3	1	1	2	3.000000e-01	3.000000e-01	4680	0	NaN
68	2	2	1	1	2	46	47	4	2	2	2	1	1	3.000000e-01	6.000000e-01	2429	1	2
68	2	3	1	2	1	5	23	5	2	2	2	1	2	5.600000e-01	1.160000e+00	5150	0	1
68	2	4	1	2	2	11	31	2	4	2	1	1	1	5.300000e-01	1.690000e+00	1484	1	2
68	2	5	1	2	3	45	10	5	3	5	1	1	1	3.600000e-01	2.050000e+00	2182	1	1
68	2	6	1	2	4	45	29	4	2	2	2	1	2	1.060000e+00	3.110000e+00	1854	0	2
68	2	7	1	2	5	11	20	2	3	2	1	1	1	6.400000e-01	3.750000e+00	4176	1	2
68	2	8	1	2	6	41	30	3	2	2	2	1	2	4.800000e-01	4.230000e+00	3129	0	2
68	2	9	1	1	1	10	38	2	3	3	2	1	1	5.400000e-01	4.770000e+00	5758	1	1
68	2	10	1	2	1	37	29	5	4	4	2	1	2	5.800000e-01	5.350000e+00	1889	0	1
68	2	11	1	2	2	11	29	4	5	3	0	0	0	0	5.350000e+00	1640	NaN	NaN
