LEDIS1	Code = 52	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
52	2	1	0	2	1	27	33	2	5	2	1	1	NaN	0	0	4758	1	NaN
52	2	2	0	2	2	26	10	5	3	5	1	1	NaN	0	0	5947	1	1
52	2	3	0	2	3	4	10	4	2	4	1	1	NaN	0	0	5233	1	1
52	2	4	0	2	4	30	29	3	4	3	1	1	NaN	0	0	4118	1	1
52	2	5	0	2	5	19	37	4	3	3	2	1	NaN	0	0	4488	0	2
52	2	6	0	1	1	33	44	5	2	5	1	1	NaN	0	0	1373	0	2
52	2	7	0	1	2	54	12	3	4	3	1	1	NaN	0	0	2477	0	1
52	2	8	0	1	3	20	39	3	4	3	1	1	NaN	0	0	2071	0	1
52	2	9	0	1	4	2	18	3	2	3	1	1	NaN	0	0	3117	0	1
52	2	10	0	2	1	51	25	3	2	3	1	1	NaN	0	0	3028	1	1
52	2	1	1	2	1	15	7	2	4	2	1	1	1	4.500000e-01	4.500000e-01	1866	1	NaN
52	2	2	1	2	2	26	19	4	2	2	2	1	2	5.600000e-01	1.010000e+00	2864	0	2
52	2	3	1	2	3	11	38	3	5	5	2	1	2	6.400000e-01	1.650000e+00	10856	0	1
52	2	4	1	2	4	53	28	4	5	4	1	1	1	3.600000e-01	2.010000e+00	3280	1	2
52	2	5	1	2	5	4	3	4	3	3	2	1	2	1.060000e+00	3.070000e+00	4543	0	2
52	2	6	1	1	1	13	20	3	2	3	1	1	2	1.060000e+00	4.130000e+00	1970	0	2
52	2	7	1	1	2	29	28	5	2	5	1	1	2	4.800000e-01	4.610000e+00	2220	0	1
52	2	8	1	1	3	14	16	3	5	3	1	1	2	6.500000e-01	5.260000e+00	9082	0	1
52	2	9	1	1	4	19	17	2	3	2	1	1	2	5.800000e-01	5.840000e+00	5532	0	1
52	2	10	1	2	1	14	11	2	5	2	1	1	1	4.800000e-01	6.320000e+00	1092	1	1
52	2	11	1	2	2	15	13	4	5	4	1	1	1	5.900000e-01	6.910000e+00	3051	1	1
52	2	12	1	2	3	51	28	3	2	2	2	1	2	2.200000e-01	7.130000e+00	3906	0	2
52	2	13	1	2	4	10	42	5	3	5	1	1	1	7.600000e-01	7.890000e+00	3484	1	2
52	2	14	1	1	1	52	23	5	2	5	1	1	2	4.400000e-01	8.330000e+00	2700	0	1
52	2	15	1	1	2	19	30	4	5	4	1	1	2	5.500000e-01	8.880000e+00	8755	0	1
52	2	16	1	1	3	28	44	3	4	3	1	1	2	1	9.880000e+00	2780	0	1
52	2	17	1	1	4	46	44	2	4	2	1	1	2	5.300000e-01	1.041000e+01	5178	0	1
52	2	18	1	1	5	23	35	5	4	5	1	1	2	4.500000e-01	1.086000e+01	1132	0	1
52	2	19	1	2	1	53	10	2	3	3	2	1	2	1.100000e-01	1.097000e+01	2012	0	2
52	2	20	1	2	2	6	38	2	3	2	1	1	1	5.300000e-01	1.150000e+01	6468	1	2
52	2	21	1	2	3	37	7	3	5	5	2	1	2	8.400000e-01	1.234000e+01	1629	0	2
52	2	22	1	2	4	21	11	2	5	5	2	1	2	1.270000e+00	1.361000e+01	1981	0	1
52	2	23	1	2	5	25	31	2	3	2	1	1	1	4.200000e-01	1.403000e+01	1059	1	2
52	2	24	1	2	6	48	33	2	3	3	2	1	2	9.000000e-01	1.493000e+01	1436	0	2
52	2	25	1	1	1	42	49	3	2	3	1	1	2	1.090000e+00	1.602000e+01	13452	0	2
52	2	26	1	1	2	17	44	4	2	2	2	1	1	3.100000e-01	1.633000e+01	1851	1	2
52	2	27	1	1	3	27	35	2	3	2	1	1	2	7.700000e-01	1.710000e+01	5284	0	2
52	2	28	1	1	4	40	4	2	4	2	1	1	2	3.100000e-01	1.741000e+01	6173	0	1
52	2	29	1	1	5	42	10	4	5	4	1	1	2	8.300000e-01	1.824000e+01	6285	0	1
52	2	30	1	1	6	16	6	3	2	3	1	1	2	8.800000e-01	1.912000e+01	3043	0	1
52	2	31	1	2	1	27	6	5	4	4	2	1	2	8.400000e-01	1.996000e+01	5518	0	2
52	2	32	1	1	1	49	52	5	4	4	2	1	1	6.500000e-01	2.061000e+01	6230	1	1
52	2	33	1	1	2	40	21	5	2	2	2	1	1	5.800000e-01	2.119000e+01	2788	1	1
52	2	34	1	2	1	21	49	3	2	3	1	1	1	6.400000e-01	2.183000e+01	5268	1	2
52	2	35	1	2	2	35	53	4	2	2	2	1	2	4.900000e-01	2.232000e+01	2220	0	2
52	2	36	1	1	1	9	8	4	2	2	2	1	1	4.800000e-01	2.280000e+01	4115	1	1
52	2	37	1	2	1	43	18	2	5	5	2	1	2	6.200000e-01	2.342000e+01	3339	0	1
52	2	38	1	2	2	12	35	5	3	5	1	1	1	3.800000e-01	2.380000e+01	2787	1	2
52	2	39	1	2	3	26	37	4	3	3	2	1	2	1.170000e+00	2.497000e+01	6219	0	2
52	2	40	1	1	1	41	13	4	2	4	1	1	2	1.200000e-01	2.509000e+01	6317	0	2
52	2	41	1	1	2	21	8	5	4	4	2	1	1	5.600000e-01	2.565000e+01	7860	1	2
52	2	42	1	1	3	37	29	5	3	3	2	1	1	5.300000e-01	2.618000e+01	3474	1	1
52	2	43	1	2	1	28	35	4	5	5	2	1	2	7.000000e-02	2.625000e+01	1580	0	1
52	2	44	1	2	2	29	40	2	5	2	1	1	1	2.400000e-01	2.649000e+01	4180	1	2
52	2	45	1	2	3	22	44	5	2	2	2	1	2	4.700000e-01	2.696000e+01	4173	0	2
52	2	46	1	2	4	49	7	3	2	2	2	1	2	2.000000e-02	2.698000e+01	1348	0	1
52	2	47	1	1	1	51	48	2	5	2	1	1	2	7.900000e-01	2.777000e+01	3508	0	2
52	2	48	1	1	2	38	40	3	4	3	1	1	2	7.400000e-01	2.851000e+01	3790	0	1
52	2	49	1	1	3	23	21	2	4	4	2	1	1	7.000000e-01	2.921000e+01	6644	1	2
52	2	50	1	1	4	4	35	5	2	5	1	1	2	7.800000e-01	2.999000e+01	7452	0	2
52	2	51	1	2	1	8	7	3	2	2	2	1	2	2.000000e-01	3.019000e+01	4756	0	2
52	2	52	1	2	2	44	6	3	4	3	1	1	1	5.400000e-01	3.073000e+01	6443	1	2
52	2	53	1	2	3	9	45	5	3	3	2	1	2	2.000000e-02	3.075000e+01	2076	0	2
52	2	54	1	2	4	44	31	5	3	3	2	1	2	4.900000e-01	3.124000e+01	7731	0	1
52	2	55	1	2	5	20	7	4	3	4	1	1	1	4.900000e-01	3.173000e+01	6651	1	2
52	2	56	1	2	6	51	32	3	5	5	2	1	2	5.000000e-01	3.223000e+01	4676	0	2
52	2	57	1	1	1	11	22	5	4	5	1	1	2	3.500000e-01	3.258000e+01	2287	0	2
52	2	58	1	1	2	40	32	5	2	5	1	1	2	1.020000e+00	3.360000e+01	4779	0	1
52	2	59	1	1	3	47	42	5	3	5	1	1	2	7.000000e-01	3.430000e+01	6156	0	1
52	2	60	1	1	4	16	24	3	5	3	1	1	2	9.200000e-01	3.522000e+01	5021	0	1
52	2	61	1	1	5	19	43	3	4	5	0	0	0	0	3.522000e+01	4924	NaN	NaN
52	2	62	1	1	6	25	36	3	4	4	2	1	1	5.900000e-01	3.581000e+01	3200	1	NaN
52	2	63	1	2	1	35	13	4	5	5	2	1	2	7.700000e-01	3.658000e+01	1620	0	1
52	2	64	1	2	2	46	51	2	5	5	2	1	2	5.200000e-01	3.710000e+01	2988	0	1
52	2	65	1	1	1	36	26	5	4	5	1	1	2	8.200000e-01	3.792000e+01	7436	0	2
52	2	66	1	1	2	42	8	5	4	5	1	1	2	7.700000e-01	3.869000e+01	4097	0	1
52	2	67	1	2	1	54	10	4	3	3	2	1	2	3.800000e-01	3.907000e+01	2865	0	2
52	2	68	1	2	2	10	43	5	2	2	2	1	2	3.200000e-01	3.939000e+01	6920	0	1
52	2	69	1	2	3	27	1	2	4	2	1	1	1	4.700000e-01	3.986000e+01	861	1	2
52	2	70	1	2	4	43	35	2	5	2	1	1	1	3.300000e-01	4.019000e+01	5099	1	1
52	2	71	1	2	5	11	25	3	4	4	2	1	2	3.900000e-01	4.058000e+01	3683	0	2
52	2	72	1	1	1	50	26	3	5	3	1	1	2	5.600000e-01	4.114000e+01	2932	0	2
52	2	73	1	1	2	22	49	4	2	4	1	1	2	6.500000e-01	4.179000e+01	1547	0	1
52	2	74	1	1	3	31	10	4	3	4	1	1	2	1.180000e+00	4.297000e+01	4107	0	1
52	2	75	1	2	1	34	27	3	4	4	2	1	2	3.300000e-01	4.330000e+01	1387	0	2
52	2	76	1	1	1	44	40	3	5	4	0	0	0	0	4.330000e+01	2949	NaN	NaN
52	2	77	1	1	2	42	32	4	3	4	1	1	2	7.900000e-01	4.409000e+01	4031	0	NaN
52	2	78	1	1	3	21	15	4	3	4	1	1	2	8.800000e-01	4.497000e+01	2285	0	1
52	2	79	1	1	4	48	45	5	3	5	1	1	2	9.400000e-01	4.591000e+01	1237	0	1
52	2	80	1	1	5	18	45	2	4	2	1	1	2	3.000000e-02	4.594000e+01	3995	0	1
52	2	81	1	2	1	13	46	2	3	3	2	1	2	6.000000e-01	4.654000e+01	5908	0	2
52	2	82	1	2	2	13	26	4	2	2	2	1	2	6.100000e-01	4.715000e+01	3356	0	1
52	2	83	1	2	3	33	42	2	4	2	1	1	1	3.800000e-01	4.753000e+01	3119	1	2
52	2	84	1	1	1	19	8	4	5	4	1	1	2	1.500000e-01	4.768000e+01	1701	0	1
52	2	1	2	1	1	42	3	5	3	5	1	1	2	1.010000e+00	4.869000e+01	4424	0	NaN
52	2	2	2	2	1	51	3	2	5	2	1	1	1	4.800000e-01	4.917000e+01	964	1	1
52	2	3	2	2	2	49	43	4	3	3	2	1	2	6.800000e-01	4.985000e+01	2268	0	2
52	2	4	2	1	1	30	38	4	5	4	1	1	2	5.400000e-01	5.039000e+01	4595	0	2
52	2	5	2	1	2	42	5	2	4	2	1	1	2	2.000000e-01	5.059000e+01	4245	0	1
52	2	6	2	1	3	28	6	3	5	5	2	1	1	4.300000e-01	5.102000e+01	1515	1	2
52	2	7	2	2	1	37	32	3	5	3	1	1	1	5.500000e-01	5.157000e+01	1268	1	2
52	2	8	2	1	1	13	3	4	3	4	1	1	2	5.000000e-02	5.162000e+01	5595	0	1
52	2	9	2	1	2	47	17	2	3	2	1	1	2	8.700000e-01	5.249000e+01	2892	0	1
52	2	10	2	1	3	43	12	5	4	4	2	1	1	5.700000e-01	5.306000e+01	3277	1	2
52	2	11	2	1	4	44	21	2	3	3	2	1	1	4.000000e-01	5.346000e+01	2723	1	1
52	2	12	2	2	1	54	33	3	2	3	1	1	1	4.700000e-01	5.393000e+01	2627	1	2
52	2	13	2	2	2	8	33	5	4	5	1	1	1	3.600000e-01	5.429000e+01	2108	1	1
52	2	14	2	2	3	39	22	5	2	5	1	1	1	2.400000e-01	5.453000e+01	2707	1	1
52	2	15	2	2	4	5	14	2	3	3	2	1	2	9.600000e-01	5.549000e+01	2540	0	2
52	2	16	2	1	1	4	29	5	3	5	1	1	2	2.600000e-01	5.575000e+01	1772	0	2
52	2	17	2	1	2	15	47	4	3	3	2	1	1	5.400000e-01	5.629000e+01	2917	1	2
52	2	18	2	2	1	48	14	2	5	2	1	1	1	5.300000e-01	5.682000e+01	2240	1	2
52	2	19	2	2	2	28	26	5	4	5	1	1	1	5.000000e-01	5.732000e+01	2563	1	1
52	2	20	2	2	3	35	19	3	2	3	1	1	1	3.800000e-01	5.770000e+01	2451	1	1
52	2	21	2	2	4	28	34	2	4	4	2	1	2	5.000000e-02	5.775000e+01	2099	0	2
