LEDIS1	Code = 58	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
58	2	1	0	2	1	16	44	2	4	4	2	1	NaN	0	0	10982	0	NaN
58	2	2	0	2	2	6	52	4	3	3	2	1	NaN	0	0	4611	0	1
58	2	3	0	2	3	28	39	3	5	3	1	1	NaN	0	0	4936	1	2
58	2	4	0	2	4	52	38	5	2	2	2	1	NaN	0	0	22689	0	2
58	2	5	0	2	5	28	1	3	2	3	1	1	NaN	0	0	2864	1	2
58	2	6	0	2	6	46	36	3	4	4	2	1	NaN	0	0	6414	0	2
58	2	7	0	1	1	16	22	3	4	3	1	1	NaN	0	0	3078	0	2
58	2	8	0	1	2	13	52	2	3	2	1	1	NaN	0	0	11106	0	1
58	2	9	0	1	3	20	28	5	3	3	2	1	NaN	0	0	5043	1	2
58	2	10	0	2	1	48	26	4	2	2	2	1	NaN	0	0	1525	0	1
58	2	1	1	2	1	2	34	2	4	2	1	1	1	4.500000e-01	4.500000e-01	4796	1	NaN
58	2	2	1	2	2	11	44	5	2	5	1	1	1	3.000000e-01	7.500000e-01	8409	1	1
58	2	3	1	2	3	13	23	5	3	3	2	1	2	5.600000e-01	1.310000e+00	3936	0	2
58	2	4	1	2	4	5	10	5	3	3	2	1	2	6.400000e-01	1.950000e+00	4288	0	1
58	2	5	1	2	5	42	40	4	2	2	2	1	2	1.060000e+00	3.010000e+00	3552	0	1
58	2	6	1	2	6	47	23	2	5	2	1	1	1	6.400000e-01	3.650000e+00	1819	1	2
58	2	7	1	1	1	46	5	2	4	2	1	1	2	4.800000e-01	4.130000e+00	3123	0	1
58	2	8	1	1	2	14	31	5	3	3	2	1	1	5.400000e-01	4.670000e+00	2836	1	2
58	2	9	1	1	3	28	40	3	2	2	2	1	1	5.200000e-01	5.190000e+00	5476	1	1
58	2	10	1	2	1	48	13	3	2	3	1	1	1	4.800000e-01	5.670000e+00	3409	1	2
58	2	11	1	2	2	19	33	2	3	2	1	1	1	5.900000e-01	6.260000e+00	2563	1	1
58	2	12	1	2	3	29	20	5	2	2	2	1	2	2.200000e-01	6.480000e+00	2132	0	2
58	2	13	1	1	1	36	52	3	4	3	1	1	2	1.530000e+00	8.010000e+00	3252	0	2
58	2	14	1	1	2	18	36	4	5	4	1	1	2	4.400000e-01	8.450000e+00	4387	0	1
58	2	15	1	1	3	24	36	2	3	2	1	1	2	5.500000e-01	9.000000e+00	1638	0	1
58	2	16	1	1	4	33	42	3	4	3	1	1	2	1	1.000000e+01	1773	0	1
58	2	17	1	2	1	46	32	5	3	5	1	1	1	5.100000e-01	1.051000e+01	4862	1	1
58	2	18	1	1	1	14	44	2	5	2	1	1	2	4.500000e-01	1.096000e+01	2757	0	1
58	2	19	1	1	2	54	19	2	5	2	1	1	2	1.100000e-01	1.107000e+01	4308	0	1
58	2	20	1	2	1	51	5	4	3	4	1	1	1	5.300000e-01	1.160000e+01	1860	1	1
58	2	21	1	2	2	49	52	3	2	2	2	1	2	8.400000e-01	1.244000e+01	3237	0	2
58	2	22	1	2	3	41	21	5	4	4	2	1	2	1.270000e+00	1.371000e+01	1795	0	1
58	2	23	1	2	4	31	35	4	5	4	1	1	1	4.200000e-01	1.413000e+01	1732	1	2
58	2	24	1	1	1	6	47	4	3	3	2	1	1	6.000000e-01	1.473000e+01	1206	1	2
58	2	25	1	2	1	40	1	4	5	5	2	1	2	1.090000e+00	1.582000e+01	11094	0	1
58	2	26	1	2	2	24	36	5	3	3	2	1	2	7.700000e-01	1.659000e+01	6998	0	1
58	2	27	1	1	1	42	10	4	2	4	1	1	2	3.100000e-01	1.690000e+01	2151	0	2
58	2	28	1	1	2	38	42	2	5	2	1	1	2	8.300000e-01	1.773000e+01	2276	0	1
58	2	29	1	1	3	16	31	2	5	5	2	1	1	6.000000e-01	1.833000e+01	6389	1	2
58	2	30	1	1	4	16	48	3	4	3	1	1	2	8.400000e-01	1.917000e+01	2950	0	2
58	2	31	1	1	5	39	46	5	3	5	1	1	2	1.110000e+00	2.028000e+01	2277	0	1
58	2	32	1	1	6	19	10	5	4	5	1	1	2	8.200000e-01	2.110000e+01	2133	0	1
58	2	33	1	2	1	29	25	4	3	4	1	1	1	6.400000e-01	2.174000e+01	3413	1	1
58	2	34	1	2	2	17	30	2	4	2	1	1	1	3.600000e-01	2.210000e+01	3072	1	1
58	2	35	1	2	3	20	21	2	5	5	2	1	2	4.900000e-01	2.259000e+01	3980	0	2
58	2	36	1	2	4	32	37	3	4	3	1	1	1	4.800000e-01	2.307000e+01	3730	1	2
58	2	37	1	2	5	9	42	4	2	2	2	1	2	6.200000e-01	2.369000e+01	3372	0	2
58	2	38	1	1	1	9	29	3	5	3	1	1	2	0	2.369000e+01	1315	0	2
58	2	39	1	1	2	34	26	3	4	4	2	1	1	6.700000e-01	2.436000e+01	1587	1	2
58	2	40	1	1	3	6	25	5	2	2	2	1	1	4.100000e-01	2.477000e+01	1797	1	1
58	2	41	1	1	4	34	45	3	2	2	2	1	1	5.600000e-01	2.533000e+01	5061	1	1
58	2	42	1	1	5	25	9	3	5	3	1	1	2	6.000000e-01	2.593000e+01	1521	0	2
58	2	43	1	2	1	29	49	3	5	3	1	1	1	3.900000e-01	2.632000e+01	7740	1	1
58	2	44	1	2	2	6	50	5	2	2	2	1	2	4.700000e-01	2.679000e+01	1539	0	2
58	2	45	1	1	1	19	24	4	2	2	2	1	1	3.800000e-01	2.717000e+01	5212	1	1
58	2	46	1	1	2	35	16	5	4	4	2	1	1	5.700000e-01	2.774000e+01	3102	1	1
58	2	47	1	1	3	7	30	4	5	5	2	1	1	5.600000e-01	2.830000e+01	1732	1	1
58	2	48	1	1	4	17	44	4	2	2	2	1	1	7.000000e-01	2.900000e+01	2791	1	1
58	2	49	1	1	5	10	23	5	3	5	1	1	2	7.800000e-01	2.978000e+01	6061	0	2
58	2	50	1	1	6	23	27	3	5	5	2	1	1	4.200000e-01	3.020000e+01	1010	1	2
58	2	51	1	2	1	10	35	3	4	3	1	1	1	5.400000e-01	3.074000e+01	1795	1	2
58	2	52	1	2	2	46	9	4	3	3	2	1	2	2.000000e-02	3.076000e+01	946	0	2
58	2	53	1	2	3	42	43	5	4	4	2	1	2	4.900000e-01	3.125000e+01	6373	0	1
58	2	54	1	2	4	36	48	5	2	5	1	1	1	4.900000e-01	3.174000e+01	5159	1	2
58	2	55	1	2	5	11	51	2	3	2	1	1	1	5.000000e-01	3.224000e+01	1561	1	1
58	2	56	1	1	1	18	13	5	4	4	2	1	1	4.600000e-01	3.270000e+01	4573	1	2
58	2	57	1	1	2	9	21	4	3	4	1	1	2	1.020000e+00	3.372000e+01	1107	0	2
58	2	58	1	2	1	6	31	3	2	3	1	1	1	2.800000e-01	34	4962	1	1
58	2	59	1	2	2	13	11	2	4	4	2	1	2	7.000000e-01	3.470000e+01	1202	0	2
58	2	60	1	2	3	48	35	5	2	2	2	1	2	9.200000e-01	3.562000e+01	5040	0	1
58	2	61	1	2	4	54	36	4	5	5	2	1	2	8.400000e-01	3.646000e+01	2612	0	1
58	2	62	1	2	5	28	38	2	3	2	1	1	1	5.700000e-01	3.703000e+01	6001	1	2
58	2	63	1	2	6	44	26	3	2	2	2	1	2	5.200000e-01	3.755000e+01	1249	0	2
58	2	64	1	1	1	35	30	3	5	3	1	1	2	8.200000e-01	3.837000e+01	2340	0	2
58	2	65	1	1	2	44	30	5	2	2	2	1	1	5.700000e-01	3.894000e+01	3934	1	2
58	2	66	1	1	3	21	50	4	3	4	1	1	2	3.800000e-01	3.932000e+01	4129	0	2
58	2	67	1	2	1	33	50	2	4	2	1	1	1	4.600000e-01	3.978000e+01	3573	1	1
58	2	68	1	2	2	9	48	4	3	4	1	1	1	4.700000e-01	4.025000e+01	1201	1	1
58	2	69	1	2	3	2	27	2	5	2	1	1	1	3.300000e-01	4.058000e+01	2511	1	1
58	2	70	1	2	4	13	46	5	4	5	1	1	1	4.700000e-01	4.105000e+01	3283	1	1
58	2	71	1	1	1	15	5	2	3	3	2	1	1	5.100000e-01	4.156000e+01	4546	1	2
58	2	72	1	2	1	52	20	3	5	5	2	1	2	6.500000e-01	4.221000e+01	4597	0	1
58	2	73	1	2	2	32	54	4	2	2	2	1	2	1.180000e+00	4.339000e+01	2977	0	1
58	2	74	1	2	3	31	38	4	2	2	2	1	2	3.300000e-01	4.372000e+01	2416	0	1
58	2	75	1	1	1	16	41	2	3	2	1	1	2	7.900000e-01	4.451000e+01	2464	0	2
58	2	76	1	1	2	28	19	5	4	5	1	1	2	8.800000e-01	4.539000e+01	2179	0	1
58	2	77	1	1	3	13	5	3	4	3	1	1	2	9.400000e-01	4.633000e+01	5076	0	1
58	2	78	1	1	4	37	25	3	2	2	2	1	1	3.800000e-01	4.671000e+01	1925	1	2
58	2	79	1	2	1	40	11	2	4	2	1	1	1	5.200000e-01	4.723000e+01	1200	1	2
58	2	80	1	1	1	10	18	3	5	5	2	1	1	5.300000e-01	4.776000e+01	4786	1	2
58	2	81	1	1	2	15	12	4	5	4	1	1	2	3.000000e-02	4.779000e+01	2805	0	2
58	2	82	1	1	3	25	8	2	3	2	1	1	2	1.500000e-01	4.794000e+01	4227	0	1
58	2	83	1	1	4	45	21	2	4	2	1	1	2	1.010000e+00	4.895000e+01	2224	0	1
58	2	84	1	1	5	16	13	4	5	5	2	1	1	4.800000e-01	4.943000e+01	6768	1	2
58	2	1	2	2	1	19	51	5	4	5	1	1	1	5.500000e-01	4.998000e+01	2752	1	NaN
58	2	2	2	2	2	8	16	3	5	5	2	1	2	5.400000e-01	5.052000e+01	3056	0	2
58	2	3	2	2	3	44	32	3	4	3	1	1	1	4.300000e-01	5.095000e+01	3362	1	2
58	2	4	2	1	1	16	41	3	4	3	1	1	2	2.400000e-01	5.119000e+01	2241	0	1
58	2	5	2	2	1	35	29	3	5	5	2	1	2	7.100000e-01	5.190000e+01	3379	0	2
58	2	6	2	2	2	15	34	2	3	3	2	1	2	5.000000e-02	5.195000e+01	2368	0	1
58	2	7	2	2	3	41	2	4	5	4	1	1	1	5.900000e-01	5.254000e+01	3265	1	2
58	2	8	2	2	4	11	26	3	2	2	2	1	2	7.700000e-01	5.331000e+01	3908	0	2
58	2	9	2	2	5	25	37	4	3	4	1	1	1	4.000000e-01	5.371000e+01	2626	1	2
58	2	10	2	2	6	46	23	4	2	2	2	1	2	3.700000e-01	5.408000e+01	4657	0	2
58	2	11	2	1	1	42	37	2	3	3	2	1	1	3.600000e-01	5.444000e+01	7425	1	1
58	2	12	2	1	2	7	37	2	5	2	1	1	2	9.600000e-01	5.540000e+01	3072	0	2
58	2	13	2	1	3	11	9	3	5	3	1	1	2	2.600000e-01	5.566000e+01	1810	0	1
58	2	14	2	1	4	6	19	3	4	3	1	1	2	6.500000e-01	5.631000e+01	1906	0	1
58	2	15	2	1	5	23	21	5	4	4	2	1	1	5.300000e-01	5.684000e+01	3169	1	2
58	2	16	2	2	1	48	13	5	2	2	2	1	2	5.100000e-01	5.735000e+01	2561	0	1
58	2	17	2	2	2	49	43	2	4	4	2	1	2	3.000000e-02	5.738000e+01	2226	0	1
58	2	18	2	1	1	41	14	4	5	4	1	1	2	5.000000e-02	5.743000e+01	2928	0	2
58	2	19	2	1	2	38	5	5	3	3	2	1	1	4.600000e-01	5.789000e+01	5683	1	2
58	2	20	2	1	3	25	47	2	5	2	1	1	2	0	5.789000e+01	1393	0	2
58	2	21	2	2	1	35	5	5	2	5	1	1	1	6.700000e-01	5.856000e+01	1874	1	1
58	2	22	2	2	2	42	5	3	5	3	1	1	1	5.100000e-01	5.907000e+01	2819	1	1
58	2	23	2	2	3	47	39	4	2	4	1	1	1	3.600000e-01	5.943000e+01	2756	1	1
58	2	24	2	2	4	42	44	2	4	4	2	1	2	4.800000e-01	5.991000e+01	2675	0	2
58	2	25	2	2	5	20	32	5	2	5	1	1	1	3.700000e-01	6.028000e+01	2017	1	2
58	2	26	2	1	1	34	38	4	5	5	2	1	1	3.400000e-01	6.062000e+01	2900	1	2
58	2	27	2	1	2	17	27	2	4	2	1	1	2	3.800000e-01	6.100000e+01	1698	0	2
58	2	28	2	1	3	42	12	4	2	2	2	1	1	6.100000e-01	6.161000e+01	4051	1	2
58	2	29	2	1	4	12	38	4	2	4	1	1	2	5.600000e-01	6.217000e+01	963	0	2
58	2	30	2	1	5	19	39	5	3	5	1	1	2	8.100000e-01	6.298000e+01	1665	0	1
58	2	31	2	1	6	6	33	2	3	2	1	1	2	2.800000e-01	6.326000e+01	8244	0	1
58	2	32	2	2	1	17	36	2	5	5	2	1	2	3.800000e-01	6.364000e+01	2210	0	2
58	2	33	2	2	2	46	37	5	3	5	1	1	1	3.600000e-01	64	5784	1	2
58	2	34	2	2	3	14	53	4	3	3	2	1	2	9.400000e-01	6.494000e+01	1428	0	2
58	2	35	2	2	4	37	3	3	4	4	2	1	2	5.100000e-01	6.545000e+01	1649	0	1
58	2	36	2	1	1	53	10	4	5	4	1	1	2	2.000000e-01	6.565000e+01	1345	0	2
58	2	37	2	1	2	6	11	2	4	2	1	1	2	8.800000e-01	6.653000e+01	2449	0	1
58	2	38	2	1	3	49	32	4	5	4	1	1	2	6.100000e-01	6.714000e+01	7521	0	1
58	2	39	2	1	4	1	42	4	5	4	1	1	2	3.000000e-02	6.717000e+01	1058	0	1
58	2	40	2	2	1	23	51	5	3	5	1	1	1	6.600000e-01	6.783000e+01	2196	1	1
58	2	41	2	1	1	46	47	5	4	5	1	1	2	6.400000e-01	6.847000e+01	2546	0	1
58	2	42	2	1	2	53	47	4	3	3	2	1	1	6.700000e-01	6.914000e+01	2338	1	2
58	2	43	2	2	1	33	43	4	3	3	2	1	2	1.040000e+00	7.018000e+01	3244	0	1
58	2	44	2	2	2	8	37	4	3	3	2	1	2	1.800000e-01	7.036000e+01	3123	0	1
58	2	45	2	1	1	9	37	3	5	5	2	1	1	3.500000e-01	7.071000e+01	2820	1	1
58	2	46	2	2	1	16	28	2	4	4	2	1	2	4.700000e-01	7.118000e+01	1441	0	1
58	2	47	2	2	2	24	43	4	3	4	1	1	1	4.600000e-01	7.164000e+01	1429	1	2
58	2	48	2	2	3	24	17	2	5	5	2	1	2	1.000000e-01	7.174000e+01	3056	0	2
58	2	49	2	1	1	38	42	4	5	4	1	1	2	7.300000e-01	7.247000e+01	2820	0	2
58	2	50	2	1	2	44	35	2	3	2	1	1	2	1.200000e+00	7.367000e+01	2260	0	1
58	2	51	2	1	3	23	35	3	4	3	1	1	2	2.400000e-01	7.391000e+01	2884	0	1
58	2	52	2	1	4	30	38	5	3	5	1	1	2	1.000000e-01	7.401000e+01	3954	0	1
58	2	53	2	2	1	7	39	2	5	2	1	1	1	4.700000e-01	7.448000e+01	1924	1	1
58	2	54	2	2	2	1	5	5	4	5	1	1	1	5.800000e-01	7.506000e+01	1987	1	1
58	2	55	2	2	3	3	35	2	4	2	1	1	1	4.000000e-01	7.546000e+01	1202	1	1
58	2	56	2	2	4	10	2	2	3	2	1	1	1	3.600000e-01	7.582000e+01	1130	1	1
58	2	57	2	1	1	24	17	2	4	4	2	1	1	4.900000e-01	7.631000e+01	2382	1	2
58	2	58	2	1	2	34	28	3	4	3	1	1	2	4.700000e-01	7.678000e+01	6068	0	2
58	2	59	2	1	3	8	27	5	2	2	2	1	1	5.600000e-01	7.734000e+01	2241	1	2
58	2	60	2	2	1	6	29	2	3	3	2	1	2	2.200000e-01	7.756000e+01	5971	0	1
58	2	61	2	2	2	44	47	5	4	4	2	1	2	4.300000e-01	7.799000e+01	3539	0	1
58	2	62	2	2	3	1	4	2	5	5	2	1	2	3.000000e-01	7.829000e+01	2428	0	1
58	2	63	2	2	4	21	47	5	3	3	2	1	2	4.600000e-01	7.875000e+01	2338	0	1
58	2	64	2	2	5	38	20	5	4	4	2	1	2	1.220000e+00	7.997000e+01	2080	0	1
58	2	65	2	1	1	49	2	2	3	2	1	1	2	2.100000e-01	8.018000e+01	2754	0	2
58	2	66	2	1	2	17	1	3	2	3	1	1	2	7.200000e-01	8.090000e+01	2931	0	1
58	2	67	2	1	3	47	8	4	2	4	1	1	2	7.000000e-02	8.097000e+01	1521	0	1
58	2	68	2	1	4	8	25	4	2	2	2	1	1	5.000000e-01	8.147000e+01	4594	1	2
58	2	69	2	1	5	21	3	3	5	5	2	1	1	4.300000e-01	8.190000e+01	2656	1	1
58	2	70	2	1	6	12	47	3	4	4	2	1	1	5.600000e-01	8.246000e+01	1156	1	1
58	2	71	2	2	1	5	34	4	2	2	2	1	2	7.600000e-01	8.322000e+01	4162	0	1
58	2	72	2	1	1	32	18	3	2	2	2	1	1	4.800000e-01	8.370000e+01	3603	1	1
58	2	73	2	1	2	53	25	3	5	3	1	1	2	5.600000e-01	8.426000e+01	1266	0	2
58	2	74	2	1	3	36	46	5	3	3	2	1	1	6.900000e-01	8.495000e+01	1745	1	2
58	2	75	2	1	4	19	5	5	4	4	2	1	1	6.200000e-01	8.557000e+01	2914	1	1
58	2	76	2	1	5	27	38	5	2	2	2	1	1	3.100000e-01	8.588000e+01	4554	1	1
58	2	77	2	2	1	15	12	5	2	2	2	1	2	4.600000e-01	8.634000e+01	993	0	1
