LEDIS1	Code = 7	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
7	1	1	0	2	1	34	38	5	3	3	2	1	NaN	0	0	2264	0	NaN
7	1	2	0	2	2	8	40	3	2	5	0	0	NaN	0	0	2040	NaN	NaN
7	1	3	0	2	3	47	11	3	2	2	2	1	NaN	0	0	2856	0	NaN
7	1	4	0	2	4	11	27	5	4	5	1	1	NaN	0	0	1314	1	2
7	1	5	0	2	5	21	7	3	4	4	2	1	NaN	0	0	6061	0	2
7	1	6	0	2	6	1	28	4	3	4	1	1	NaN	0	0	4271	1	2
7	1	7	0	1	1	54	52	3	2	3	1	1	NaN	0	0	8481	0	1
7	1	8	0	1	2	42	53	2	4	4	2	1	NaN	0	0	7268	1	2
7	1	9	0	1	3	19	3	2	4	4	2	1	NaN	0	0	3527	1	1
7	1	10	0	1	4	53	18	2	5	2	1	1	NaN	0	0	12703	0	2
7	1	1	1	2	1	29	14	4	3	4	1	1	2	3.000000e-01	3.000000e-01	3104	1	NaN
7	1	2	1	2	2	2	8	3	5	3	1	1	2	5.600000e-01	8.600000e-01	3423	1	1
7	1	3	1	2	3	37	17	4	3	4	1	1	2	6.400000e-01	1.500000e+00	12195	1	1
7	1	4	1	2	4	41	18	2	5	2	1	1	2	1.060000e+00	2.560000e+00	12497	1	1
7	1	5	1	2	5	46	8	2	5	2	1	1	2	1.060000e+00	3.620000e+00	9210	1	1
7	1	6	1	2	6	21	50	3	2	2	2	1	1	5.000000e-01	4.120000e+00	2984	0	2
7	1	7	1	1	1	31	36	2	4	2	1	1	1	5.400000e-01	4.660000e+00	2677	0	2
7	1	8	1	1	2	43	25	2	4	4	2	1	2	5.800000e-01	5.240000e+00	5192	1	2
7	1	9	1	1	3	29	3	3	4	4	2	1	2	4.100000e-01	5.650000e+00	16382	1	1
7	1	10	1	1	4	54	9	4	2	3	0	0	0	0	5.650000e+00	3028	NaN	NaN
7	1	11	1	1	5	29	11	3	5	5	2	1	2	8.400000e-01	6.490000e+00	4731	1	NaN
7	1	12	1	1	6	23	19	2	4	4	2	1	2	2.200000e-01	6.710000e+00	10499	1	1
7	1	13	1	2	1	17	12	4	5	5	2	1	1	7.600000e-01	7.470000e+00	4901	0	1
7	1	14	1	2	2	25	37	5	4	5	1	1	2	4.400000e-01	7.910000e+00	9230	1	2
7	1	15	1	2	3	45	31	2	3	2	1	1	2	5.500000e-01	8.460000e+00	4050	1	1
7	1	16	1	1	1	18	49	5	2	5	1	1	1	6.300000e-01	9.090000e+00	5661	0	1
7	1	17	1	2	1	44	52	5	3	3	2	1	1	5.100000e-01	9.600000e+00	6304	0	2
7	1	18	1	2	2	54	50	4	3	4	1	1	2	4.500000e-01	1.005000e+01	7666	1	2
7	1	19	1	2	3	31	39	5	2	2	2	1	1	4.000000e-01	1.045000e+01	10444	0	2
7	1	20	1	2	4	46	53	5	3	3	2	1	1	5.300000e-01	1.098000e+01	4712	0	1
7	1	21	1	2	5	39	37	5	4	4	2	1	1	3.400000e-01	1.132000e+01	5297	0	1
7	1	22	1	1	1	43	3	2	5	2	1	1	1	5.800000e-01	1.190000e+01	6682	0	2
7	1	23	1	1	2	17	24	5	4	5	1	1	1	6.900000e-01	1.259000e+01	5172	0	1
7	1	24	1	1	3	48	12	5	4	5	1	1	1	4.200000e-01	1.301000e+01	2434	0	1
7	1	25	1	2	1	42	40	5	2	5	1	1	2	9.000000e-01	1.391000e+01	2750	1	1
7	1	26	1	2	2	15	53	5	3	5	1	1	2	1.090000e+00	15	1638	1	1
7	1	27	1	2	3	52	15	5	2	5	1	1	2	7.700000e-01	1.577000e+01	1082	1	1
7	1	28	1	2	4	28	52	2	3	2	1	1	2	3.100000e-01	1.608000e+01	2076	1	1
7	1	29	1	1	1	35	34	2	3	2	1	1	1	5.800000e-01	1.666000e+01	4798	0	1
7	1	30	1	1	2	44	3	4	3	4	1	1	1	6.000000e-01	1.726000e+01	2180	0	1
7	1	31	1	1	3	6	28	3	4	3	1	1	1	5.800000e-01	1.784000e+01	5866	0	1
7	1	32	1	1	4	54	5	4	5	4	1	1	1	6.500000e-01	1.849000e+01	6860	0	1
7	1	33	1	2	1	13	3	5	3	5	1	1	2	8.200000e-01	1.931000e+01	1751	1	1
7	1	34	1	1	1	48	45	5	2	5	1	1	1	6.400000e-01	1.995000e+01	5503	0	1
7	1	35	1	1	2	45	39	3	5	3	1	1	1	3.600000e-01	2.031000e+01	5024	0	1
7	1	36	1	1	3	20	50	3	2	3	1	1	1	5.000000e-01	2.081000e+01	4325	0	1
7	1	37	1	1	4	30	35	4	2	2	2	1	2	4.300000e-01	2.124000e+01	11286	1	2
7	1	38	1	1	5	40	52	4	2	4	1	1	1	3.100000e-01	2.155000e+01	3312	0	2
7	1	39	1	2	1	40	1	2	5	2	1	1	2	6.200000e-01	2.217000e+01	3569	1	1
7	1	40	1	2	2	42	19	4	5	4	1	1	2	0	2.217000e+01	3176	1	1
7	1	41	1	1	1	11	15	5	4	5	1	1	1	6.700000e-01	2.284000e+01	5295	0	1
7	1	42	1	1	2	39	24	4	5	4	1	1	1	4.100000e-01	2.325000e+01	2961	0	1
7	1	43	1	2	1	29	42	4	3	4	1	1	2	7.500000e-01	2.400000e+01	2551	1	1
7	1	44	1	2	2	3	25	4	2	4	1	1	2	6.000000e-01	2.460000e+01	1711	1	1
7	1	45	1	2	3	34	54	4	2	4	1	1	2	7.000000e-02	2.467000e+01	1512	1	1
7	1	46	1	2	4	18	39	3	2	3	1	1	2	4.700000e-01	2.514000e+01	2706	1	1
7	1	47	1	2	5	48	22	5	4	5	1	1	2	2.000000e-02	2.516000e+01	3738	1	1
7	1	48	1	1	1	8	13	3	5	3	1	1	1	5.700000e-01	2.573000e+01	3450	0	1
7	1	49	1	1	2	43	53	2	5	2	1	1	1	5.600000e-01	2.629000e+01	4238	0	1
7	1	50	1	1	3	43	10	5	4	5	1	1	1	7.000000e-01	2.699000e+01	3466	0	1
7	1	51	1	1	4	32	52	5	3	5	1	1	1	5.700000e-01	2.756000e+01	1596	0	1
7	1	52	1	1	5	1	7	5	2	2	2	1	2	2.000000e-01	2.776000e+01	7777	1	2
7	1	53	1	2	1	1	45	5	2	5	1	1	2	6.800000e-01	2.844000e+01	2608	1	2
7	1	54	1	2	2	19	32	4	3	4	1	1	2	2.000000e-02	2.846000e+01	2662	1	1
7	1	55	1	2	3	42	34	3	2	3	1	1	2	4.900000e-01	2.895000e+01	5321	1	1
7	1	56	1	1	1	33	37	3	4	3	1	1	1	4.900000e-01	2.944000e+01	6010	0	1
7	1	57	1	2	1	13	39	2	4	2	1	1	2	5.000000e-01	2.994000e+01	1583	1	1
7	1	58	1	2	2	31	36	4	5	4	1	1	2	3.500000e-01	3.029000e+01	1693	1	1
7	1	59	1	2	3	13	41	3	4	3	1	1	2	1.020000e+00	3.131000e+01	3711	1	1
7	1	60	1	2	4	13	49	3	5	3	1	1	2	7.000000e-01	3.201000e+01	3216	1	1
7	1	61	1	1	1	36	13	2	4	2	1	1	1	6.100000e-01	3.262000e+01	2085	0	1
7	1	62	1	1	2	39	38	3	4	3	1	1	1	5.900000e-01	3.321000e+01	4902	0	1
7	1	63	1	2	1	34	10	3	2	3	1	1	2	7.700000e-01	3.398000e+01	4464	1	1
7	1	64	1	2	2	54	22	3	2	3	1	1	2	5.200000e-01	3.450000e+01	2179	1	1
7	1	65	1	1	1	34	35	2	5	2	1	1	1	5.800000e-01	3.508000e+01	2033	0	1
7	1	66	1	1	2	46	1	2	5	2	1	1	1	5.700000e-01	3.565000e+01	2605	0	1
7	1	67	1	1	3	31	21	3	5	3	1	1	1	4.700000e-01	3.612000e+01	4067	0	1
7	1	68	1	1	4	29	35	4	3	4	1	1	1	4.600000e-01	3.658000e+01	5453	0	1
7	1	69	1	2	1	53	17	2	3	2	1	1	2	3.600000e-01	3.694000e+01	2097	1	1
7	1	70	1	2	2	45	16	5	3	5	1	1	2	3.900000e-01	3.733000e+01	3338	1	1
7	1	71	1	2	3	21	32	5	3	5	1	1	2	5.600000e-01	3.789000e+01	2890	1	1
7	1	72	1	2	4	43	11	2	4	2	1	1	2	6.500000e-01	3.854000e+01	3564	1	1
7	1	73	1	2	5	36	16	4	2	4	1	1	2	1.180000e+00	3.972000e+01	4147	1	1
7	1	74	1	2	6	36	34	2	3	2	1	1	2	3.300000e-01	4.005000e+01	2138	1	1
7	1	75	1	1	1	41	23	2	3	2	1	1	1	5.700000e-01	4.062000e+01	2746	0	1
7	1	76	1	1	2	4	5	3	2	3	1	1	1	5.900000e-01	4.121000e+01	3761	0	1
7	1	77	1	1	3	29	37	3	4	3	1	1	1	6.100000e-01	4.182000e+01	2416	0	1
7	1	78	1	2	1	27	37	4	2	4	1	1	2	3.000000e-02	4.185000e+01	3893	1	1
7	1	79	1	1	1	1	21	4	5	4	1	1	1	5.200000e-01	4.237000e+01	1935	0	1
7	1	80	1	1	2	1	27	3	5	3	1	1	1	5.300000e-01	4.290000e+01	1895	0	1
7	1	81	1	1	3	37	34	2	3	2	1	1	1	3.800000e-01	4.328000e+01	2841	0	1
7	1	82	1	1	4	15	16	2	4	2	1	1	1	4.100000e-01	4.369000e+01	2461	0	1
7	1	83	1	1	5	33	47	4	5	4	1	1	1	6.300000e-01	4.432000e+01	4864	0	1
7	1	84	1	1	6	18	26	3	4	3	1	1	1	4.800000e-01	4.480000e+01	4179	0	1
7	1	1	2	2	1	41	4	3	4	3	1	1	2	6.800000e-01	4.548000e+01	4261	1	NaN
7	1	2	2	2	2	18	33	3	2	3	1	1	2	5.400000e-01	4.602000e+01	2993	1	1
7	1	3	2	2	3	15	49	5	2	2	2	1	1	4.300000e-01	4.645000e+01	4743	0	2
7	1	4	2	2	4	23	45	3	5	5	2	1	1	4.300000e-01	4.688000e+01	4198	0	1
7	1	5	2	2	5	44	49	3	4	3	1	1	2	7.100000e-01	4.759000e+01	2644	1	2
7	1	6	2	2	6	11	54	3	5	3	1	1	2	5.000000e-02	4.764000e+01	1272	1	1
7	1	7	2	1	1	25	33	5	2	5	1	1	1	5.900000e-01	4.823000e+01	3218	0	1
7	1	8	2	1	2	29	21	3	2	3	1	1	1	5.700000e-01	4.880000e+01	6463	0	1
7	1	9	2	1	3	54	22	5	3	5	1	1	1	4.000000e-01	4.920000e+01	4146	0	1
7	1	10	2	1	4	6	52	4	3	4	1	1	1	4.700000e-01	4.967000e+01	2585	0	1
7	1	11	2	1	5	54	28	5	3	5	1	1	1	3.600000e-01	5.003000e+01	3495	0	1
7	1	12	2	2	1	46	35	2	4	2	1	1	2	9.600000e-01	5.099000e+01	2473	1	1
7	1	13	2	1	1	26	33	5	4	5	1	1	1	4.400000e-01	5.143000e+01	4715	0	1
7	1	14	2	1	2	48	22	2	5	2	1	1	1	5.400000e-01	5.197000e+01	2420	0	1
7	1	15	2	1	3	28	6	5	2	5	1	1	1	5.300000e-01	5.250000e+01	2033	0	1
7	1	16	2	1	4	4	3	4	2	4	1	1	1	5.000000e-01	5.300000e+01	2781	0	1
7	1	17	2	1	5	29	34	2	5	2	1	1	1	3.800000e-01	5.338000e+01	5027	0	1
7	1	18	2	1	6	9	27	4	2	4	1	1	1	3.900000e-01	5.377000e+01	4312	0	1
7	1	19	2	2	1	47	46	4	3	4	1	1	2	3.200000e-01	5.409000e+01	4297	1	1
7	1	20	2	2	2	35	6	3	2	3	1	1	2	0	5.409000e+01	2442	1	1
7	1	21	2	2	3	33	27	2	3	2	1	1	2	1.190000e+00	5.528000e+01	1438	1	1
7	1	22	2	1	1	45	38	4	2	4	1	1	1	5.100000e-01	5.579000e+01	3867	0	1
7	1	23	2	1	2	50	36	5	2	5	1	1	1	3.600000e-01	5.615000e+01	3917	0	1
7	1	24	2	1	3	41	22	5	4	5	1	1	1	5.000000e-01	5.665000e+01	3310	0	1
7	1	25	2	2	1	47	42	5	4	5	1	1	2	3.800000e-01	5.703000e+01	2383	1	1
