LEDIS1	Code = 15	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
15	1	1	0	1	1	2	11	4	3	4	1	1	NaN	0	0	3340	0	NaN
15	1	2	0	1	2	7	45	4	3	4	1	1	NaN	0	0	1074	0	1
15	1	3	0	1	3	23	1	2	5	5	2	1	NaN	0	0	2588	1	2
15	1	4	0	1	4	33	51	4	2	2	2	1	NaN	0	0	1834	1	1
15	1	5	0	2	1	52	2	5	3	5	1	1	NaN	0	0	1175	1	2
15	1	6	0	2	2	35	44	3	5	4	0	0	NaN	0	0	1612	NaN	NaN
15	1	7	0	2	3	25	3	2	3	3	2	1	NaN	0	0	1448	0	NaN
15	1	8	0	2	4	22	28	4	5	5	2	1	NaN	0	0	2636	0	1
15	1	9	0	2	5	13	14	3	4	4	2	1	NaN	0	0	1431	0	1
15	1	10	0	2	6	11	10	3	5	3	1	1	NaN	0	0	2315	1	2
15	1	1	1	1	1	37	51	3	2	5	0	0	0	0	0	2537	NaN	NaN
15	1	2	1	1	2	4	18	5	2	4	0	0	0	0	0	1471	NaN	NaN
15	1	3	1	1	3	54	37	3	2	2	2	1	2	5.400000e-01	5.400000e-01	2330	1	NaN
15	1	4	1	1	4	38	37	4	3	3	2	1	2	6.000000e-02	6.000000e-01	2026	1	1
15	1	5	1	2	1	10	30	2	4	5	0	0	0	0	6.000000e-01	1975	NaN	NaN
15	1	6	1	2	2	13	51	4	2	4	1	1	2	8.000000e-01	1.400000e+00	1231	1	NaN
15	1	7	1	2	3	44	29	2	5	5	2	1	1	7.000000e-01	2.100000e+00	4331	0	2
15	1	8	1	2	4	42	51	5	3	5	1	1	2	7.800000e-01	2.880000e+00	7275	1	2
15	1	9	1	2	5	28	9	2	5	5	2	1	1	5.900000e-01	3.470000e+00	4150	0	2
15	1	10	1	2	6	15	17	4	3	4	1	1	2	5.500000e-01	4.020000e+00	3293	1	2
15	1	11	1	1	1	5	17	2	3	2	1	1	1	4.800000e-01	4.500000e+00	2007	0	1
15	1	12	1	1	2	46	5	2	3	3	2	1	2	9.100000e-01	5.410000e+00	4485	1	2
15	1	13	1	1	3	49	2	5	3	3	2	1	2	4.100000e-01	5.820000e+00	1999	1	1
15	1	14	1	2	1	31	13	2	4	4	2	1	1	5.100000e-01	6.330000e+00	6035	0	1
15	1	15	1	2	2	28	50	5	4	5	1	1	2	2.500000e-01	6.580000e+00	1319	1	2
15	1	16	1	1	1	30	45	2	5	2	1	1	1	4.200000e-01	7	6504	0	1
15	1	17	1	2	1	23	18	4	3	4	1	1	2	3.700000e-01	7.370000e+00	2945	1	1
15	1	18	1	1	1	1	38	5	4	5	1	1	1	3.600000e-01	7.730000e+00	1328	0	1
15	1	19	1	1	2	26	34	4	5	4	1	1	1	5.300000e-01	8.260000e+00	1273	0	1
15	1	20	1	1	3	31	29	3	4	4	2	1	2	5.500000e-01	8.810000e+00	4299	1	2
15	1	21	1	1	4	16	24	4	5	5	2	1	2	4.800000e-01	9.290000e+00	4796	1	1
15	1	22	1	1	5	4	9	5	3	5	1	1	1	2.400000e-01	9.530000e+00	1386	0	2
15	1	23	1	2	1	2	44	2	5	5	2	1	1	4.400000e-01	9.970000e+00	3536	0	2
15	1	24	1	2	2	53	8	5	3	3	2	1	1	5.300000e-01	1.050000e+01	5640	0	1
15	1	25	1	2	3	36	13	4	5	4	1	1	2	6.700000e-01	1.117000e+01	2228	1	2
15	1	26	1	2	4	27	10	2	5	5	2	1	1	5.200000e-01	1.169000e+01	2161	0	2
15	1	27	1	1	1	29	35	5	2	5	1	1	1	5.000000e-01	1.219000e+01	3768	0	2
15	1	28	1	1	2	3	32	2	3	3	2	1	2	6.600000e-01	1.285000e+01	2174	1	2
15	1	29	1	2	1	25	7	5	3	3	2	1	1	4.800000e-01	1.333000e+01	1349	0	1
15	1	30	1	2	2	51	13	5	4	5	1	1	2	7.300000e-01	1.406000e+01	5420	1	2
15	1	31	1	2	3	35	27	3	4	3	1	1	2	7.800000e-01	1.484000e+01	3561	1	1
15	1	32	1	2	4	45	6	4	5	5	2	1	1	4.900000e-01	1.533000e+01	4280	0	2
15	1	33	1	2	5	24	14	3	4	3	1	1	2	6.500000e-01	1.598000e+01	1514	1	2
15	1	34	1	1	1	18	53	4	3	4	1	1	1	4.600000e-01	1.644000e+01	2554	0	1
15	1	35	1	1	2	36	15	3	5	5	2	1	2	3.500000e-01	1.679000e+01	1169	1	2
15	1	36	1	1	3	40	41	4	2	4	1	1	1	4.500000e-01	1.724000e+01	3400	0	2
15	1	37	1	1	4	6	12	5	4	5	1	1	1	3.900000e-01	1.763000e+01	1422	0	1
15	1	38	1	1	5	36	29	3	2	2	2	1	2	6.100000e-01	1.824000e+01	1786	1	2
15	1	39	1	1	6	28	30	4	2	2	2	1	2	1.080000e+00	1.932000e+01	3912	1	1
15	1	40	1	2	1	19	32	5	4	5	1	1	2	2.300000e-01	1.955000e+01	10391	1	2
15	1	41	1	2	2	4	39	5	3	5	1	1	2	2.600000e-01	1.981000e+01	2366	1	1
15	1	42	1	2	3	15	38	3	2	3	1	1	2	8.400000e-01	2.065000e+01	3125	1	1
15	1	43	1	1	1	36	30	4	3	4	1	1	1	5.000000e-01	2.115000e+01	2165	0	1
15	1	44	1	1	2	43	19	4	5	4	1	1	1	6.800000e-01	2.183000e+01	3027	0	1
15	1	45	1	1	3	6	51	3	2	3	1	1	1	3.000000e-01	2.213000e+01	3080	0	1
15	1	46	1	1	4	48	32	4	5	5	2	1	2	1.000000e-02	2.214000e+01	6674	1	2
15	1	47	1	1	5	23	36	2	3	2	1	1	1	4.100000e-01	2.255000e+01	3077	0	2
15	1	48	1	1	6	14	31	3	5	3	1	1	1	7.600000e-01	2.331000e+01	1848	0	1
15	1	49	1	2	1	39	8	4	5	5	2	1	1	5.500000e-01	2.386000e+01	2146	0	2
15	1	50	1	2	2	41	10	4	3	4	1	1	2	2.900000e-01	2.415000e+01	2825	1	2
15	1	51	1	2	3	38	30	4	3	3	2	1	1	5.000000e-01	2.465000e+01	1822	0	2
15	1	52	1	2	4	32	34	5	4	5	1	1	2	3.500000e-01	2.500000e+01	6362	1	2
15	1	53	1	2	5	8	54	3	4	3	1	1	2	9.600000e-01	2.596000e+01	1817	1	1
15	1	54	1	2	6	31	40	2	4	2	1	1	2	5.100000e-01	2.647000e+01	5942	1	1
15	1	55	1	1	1	28	32	5	2	5	1	1	1	6.000000e-01	2.707000e+01	1454	0	1
15	1	56	1	1	2	46	35	3	2	5	0	0	0	0	2.707000e+01	3257	NaN	NaN
15	1	57	1	1	3	49	8	4	2	2	2	1	2	8.300000e-01	2.790000e+01	4161	1	NaN
15	1	58	1	1	4	10	39	4	2	2	2	1	2	3.900000e-01	2.829000e+01	3081	1	1
15	1	59	1	1	5	4	33	3	4	3	1	1	1	4.900000e-01	2.878000e+01	1523	0	2
15	1	60	1	2	1	8	47	5	2	5	1	1	2	5.600000e-01	2.934000e+01	6883	1	1
15	1	61	1	2	2	20	54	3	5	3	1	1	2	1.200000e-01	2.946000e+01	2206	1	1
15	1	62	1	2	3	38	20	2	5	5	2	1	1	4.700000e-01	2.993000e+01	2491	0	2
15	1	63	1	1	1	44	20	4	2	2	2	1	2	4.600000e-01	3.039000e+01	7093	1	1
