LEDIS1	Code = 71	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
71	1	1	0	2	1	2	9	4	3	4	1	1	NaN	0	0	11212	1	NaN
71	1	2	0	2	2	53	26	5	2	2	2	1	NaN	0	0	6763	0	2
71	1	3	0	2	3	35	25	3	2	2	2	1	NaN	0	0	1420	0	1
71	1	4	0	2	4	49	17	3	4	4	2	1	NaN	0	0	3286	0	1
71	1	5	0	2	5	37	41	2	3	3	2	1	NaN	0	0	4383	0	1
71	1	6	0	2	6	53	4	2	3	2	1	1	NaN	0	0	7703	1	2
71	1	7	0	1	1	31	22	2	5	5	2	1	NaN	0	0	1576	1	2
71	1	8	0	1	2	16	20	2	5	2	1	1	NaN	0	0	2920	0	2
71	1	9	0	2	1	16	4	2	5	2	1	1	NaN	0	0	2042	1	1
71	1	10	0	2	2	35	47	4	3	3	2	1	NaN	0	0	5230	0	2
71	1	1	1	2	1	37	24	5	2	2	2	1	1	5.900000e-01	5.900000e-01	2081	0	NaN
71	1	2	1	2	2	24	43	5	4	4	2	1	1	5.000000e-01	1.090000e+00	5589	0	1
71	1	3	1	2	3	45	26	5	2	2	2	1	1	5.600000e-01	1.650000e+00	3348	0	1
71	1	4	1	2	4	31	54	4	2	4	1	1	2	1.140000e+00	2.790000e+00	4099	1	2
71	1	5	1	2	5	10	44	4	3	4	1	1	2	7.300000e-01	3.520000e+00	4038	1	1
71	1	6	1	2	6	9	52	2	3	2	1	1	2	1.300000e-01	3.650000e+00	933	1	1
71	1	7	1	1	1	40	36	4	5	4	1	1	1	5.900000e-01	4.240000e+00	2159	0	1
71	1	8	1	1	2	29	45	3	2	3	1	1	1	4.800000e-01	4.720000e+00	1867	0	1
71	1	9	1	2	1	3	53	4	3	4	1	1	2	1.200000e-01	4.840000e+00	1631	1	1
71	1	10	1	2	2	27	49	5	3	5	1	1	2	1.490000e+00	6.330000e+00	3151	1	1
71	1	11	1	1	1	23	13	3	2	3	1	1	1	5.100000e-01	6.840000e+00	2069	0	1
71	1	12	1	1	2	53	15	5	4	4	2	1	2	6.000000e-02	6.900000e+00	3119	1	2
71	1	13	1	1	3	9	7	2	5	2	1	1	1	5.700000e-01	7.470000e+00	1601	0	2
71	1	14	1	2	1	17	15	2	4	2	1	1	2	1.290000e+00	8.760000e+00	2102	1	1
71	1	15	1	2	2	16	1	2	4	2	1	1	2	7.800000e-01	9.540000e+00	2127	1	1
71	1	16	1	2	3	10	27	3	4	3	1	1	2	8.700000e-01	1.041000e+01	1313	1	1
71	1	17	1	2	4	27	19	3	5	3	1	1	2	5.500000e-01	1.096000e+01	9453	1	1
71	1	18	1	2	5	24	10	5	3	3	2	1	1	4.800000e-01	1.144000e+01	2519	0	2
71	1	19	1	1	1	15	13	5	4	4	2	1	2	9.100000e-01	1.235000e+01	3329	1	1
71	1	20	1	1	2	22	8	4	3	3	2	1	2	4.100000e-01	1.276000e+01	2957	1	1
71	1	21	1	1	3	36	3	4	2	4	1	1	1	5.100000e-01	1.327000e+01	2455	0	2
71	1	22	1	1	4	25	40	4	2	4	1	1	1	4.400000e-01	1.371000e+01	2591	0	1
71	1	23	1	1	5	51	39	5	3	3	2	1	2	1.800000e-01	1.389000e+01	8385	1	2
71	1	24	1	2	1	45	11	4	5	4	1	1	2	3.700000e-01	1.426000e+01	7985	1	2
71	1	25	1	2	2	49	25	4	3	3	2	1	1	3.600000e-01	1.462000e+01	2889	0	2
71	1	26	1	2	3	54	23	4	2	2	2	1	1	5.300000e-01	1.515000e+01	1536	0	1
71	1	27	1	2	4	28	1	3	5	5	2	1	1	5.100000e-01	1.566000e+01	2840	0	1
71	1	28	1	1	1	37	29	4	2	4	1	1	1	5.000000e-01	1.616000e+01	1664	0	2
71	1	29	1	1	2	39	54	2	4	2	1	1	1	2.400000e-01	1.640000e+01	2062	0	1
71	1	30	1	1	3	54	20	5	4	5	1	1	1	4.400000e-01	1.684000e+01	2492	0	1
71	1	31	1	1	4	1	14	4	5	5	2	1	2	6.200000e-01	1.746000e+01	3386	1	2
71	1	32	1	2	1	17	35	2	4	2	1	1	2	6.700000e-01	1.813000e+01	2338	1	2
71	1	33	1	1	1	18	35	3	5	3	1	1	1	5.200000e-01	1.865000e+01	5383	0	1
71	1	34	1	1	2	10	31	3	4	4	2	1	2	4.800000e-01	1.913000e+01	3615	1	2
71	1	35	1	1	3	3	30	3	2	3	1	1	1	3.100000e-01	1.944000e+01	2415	0	2
71	1	36	1	1	4	19	30	5	4	5	1	1	1	5.400000e-01	1.998000e+01	2785	0	1
71	1	37	1	1	5	2	43	3	5	3	1	1	1	4.800000e-01	2.046000e+01	1817	0	1
71	1	38	1	1	6	23	53	4	2	4	1	1	1	5.600000e-01	2.102000e+01	3116	0	1
71	1	39	1	2	1	44	49	2	5	2	1	1	2	7.800000e-01	2.180000e+01	5046	1	1
71	1	40	1	2	2	24	36	3	2	2	2	1	1	4.900000e-01	2.229000e+01	3582	0	2
71	1	41	1	2	3	4	38	2	5	2	1	1	2	6.500000e-01	2.294000e+01	3871	1	2
71	1	42	1	1	1	11	45	3	2	2	2	1	2	3.400000e-01	2.328000e+01	3647	1	2
71	1	43	1	2	1	52	34	4	5	4	1	1	2	3.500000e-01	2.363000e+01	11381	1	2
71	1	44	1	1	1	23	18	3	4	3	1	1	1	4.500000e-01	2.408000e+01	2741	0	1
