LEDIS1	Code = 38	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
38	2	1	0	1	1	38	27	2	5	5	2	1	NaN	0	0	3800	1	NaN
38	2	2	0	1	2	46	3	3	4	3	1	1	NaN	0	0	1844	0	2
38	2	3	0	1	3	29	42	5	2	5	1	1	NaN	0	0	10417	0	1
38	2	4	0	1	4	37	13	3	5	3	1	1	NaN	0	0	3760	0	1
38	2	5	0	1	5	22	47	5	2	5	1	1	NaN	0	0	4100	0	1
38	2	6	0	2	1	9	13	2	3	2	1	1	NaN	0	0	1186	1	1
38	2	7	0	2	2	51	33	4	2	3	0	0	NaN	0	0	3207	NaN	NaN
38	2	8	0	2	3	13	41	5	4	4	2	1	NaN	0	0	3608	0	NaN
38	2	9	0	2	4	40	33	2	4	4	2	1	NaN	0	0	10034	0	1
38	2	10	0	2	5	10	29	5	3	3	2	1	NaN	0	0	7416	0	1
38	2	1	1	1	1	4	40	4	3	4	1	1	2	3.000000e-01	3.000000e-01	3367	0	NaN
38	2	2	1	1	2	13	38	4	2	4	1	1	2	5.600000e-01	8.600000e-01	3239	0	1
38	2	3	1	1	3	39	34	4	5	5	2	1	1	5.300000e-01	1.390000e+00	4037	1	2
38	2	4	1	1	4	49	32	5	4	5	1	1	2	1.060000e+00	2.450000e+00	5139	0	2
38	2	5	1	1	5	41	36	4	3	3	2	1	1	6.400000e-01	3.090000e+00	5181	1	2
38	2	6	1	2	1	1	36	2	3	3	2	1	2	4.800000e-01	3.570000e+00	5734	0	1
38	2	7	1	2	2	26	3	3	2	2	2	1	2	6.500000e-01	4.220000e+00	4760	0	1
38	2	8	1	2	3	10	11	3	5	3	1	1	1	5.200000e-01	4.740000e+00	5168	1	2
38	2	9	1	2	4	31	43	3	2	3	1	1	1	4.800000e-01	5.220000e+00	2533	1	1
38	2	10	1	2	5	25	42	3	2	2	2	1	2	8.400000e-01	6.060000e+00	4359	0	2
38	2	11	1	1	1	48	19	2	4	4	2	1	1	4.300000e-01	6.490000e+00	7999	1	1
38	2	12	1	1	2	16	44	3	5	3	1	1	2	1.530000e+00	8.020000e+00	4799	0	2
38	2	13	1	1	3	39	50	5	4	4	2	1	1	4.800000e-01	8.500000e+00	4342	1	2
38	2	14	1	1	4	47	37	5	3	5	1	1	2	5.500000e-01	9.050000e+00	4511	0	2
38	2	15	1	2	1	26	46	5	3	3	2	1	2	1	1.005000e+01	2154	0	2
38	2	16	1	2	2	16	14	2	3	3	2	1	2	5.300000e-01	1.058000e+01	4653	0	1
38	2	17	1	2	3	3	29	4	5	5	2	1	2	4.500000e-01	1.103000e+01	1041	0	1
38	2	18	1	2	4	20	46	3	5	3	1	1	1	4.000000e-01	1.143000e+01	6070	1	2
38	2	19	1	1	1	22	32	4	2	2	2	1	1	5.300000e-01	1.196000e+01	2504	1	2
38	2	20	1	1	2	35	29	5	2	2	2	1	1	3.400000e-01	1.230000e+01	1880	1	1
38	2	21	1	2	1	2	19	3	4	3	1	1	1	5.800000e-01	1.288000e+01	1760	1	2
38	2	22	1	2	2	26	11	4	5	5	2	1	2	1.270000e+00	1.415000e+01	4816	0	2
38	2	23	1	2	3	32	40	2	5	5	2	1	2	1.700000e-01	1.432000e+01	5335	0	1
38	2	24	1	2	4	43	42	5	3	5	1	1	1	6.000000e-01	1.492000e+01	1973	1	2
38	2	25	1	2	5	7	14	4	3	3	2	1	2	1.090000e+00	1.601000e+01	3391	0	2
38	2	26	1	2	6	2	12	5	4	5	1	1	1	3.100000e-01	1.632000e+01	1225	1	2
38	2	27	1	1	1	16	28	3	2	3	1	1	2	7.700000e-01	1.709000e+01	2698	0	1
38	2	28	1	1	2	42	50	3	5	3	1	1	2	3.100000e-01	1.740000e+01	2135	0	1
38	2	29	1	1	3	9	2	5	3	5	1	1	2	8.300000e-01	1.823000e+01	1977	0	1
38	2	30	1	1	4	34	45	2	5	2	1	1	2	8.800000e-01	1.911000e+01	6122	0	1
38	2	31	1	1	5	9	49	3	5	3	1	1	2	8.400000e-01	1.995000e+01	719	0	1
38	2	32	1	1	6	18	36	5	4	5	1	1	2	1.110000e+00	2.106000e+01	5238	0	1
38	2	33	1	2	1	48	45	3	5	3	1	1	1	5.800000e-01	2.164000e+01	2641	1	1
38	2	34	1	2	2	49	31	3	4	3	1	1	1	6.400000e-01	2.228000e+01	927	1	1
38	2	35	1	2	3	1	35	3	4	3	1	1	1	3.600000e-01	2.264000e+01	1681	1	1
38	2	36	1	1	1	38	37	2	3	2	1	1	2	4.900000e-01	2.313000e+01	2846	0	1
38	2	37	1	1	2	52	39	5	2	5	1	1	2	4.300000e-01	2.356000e+01	6872	0	1
38	2	38	1	1	3	13	54	5	2	5	1	1	2	6.200000e-01	2.418000e+01	3105	0	1
38	2	39	1	2	1	4	3	4	2	4	1	1	1	3.800000e-01	2.456000e+01	1422	1	1
38	2	40	1	2	2	1	36	4	5	4	1	1	1	6.700000e-01	2.523000e+01	1399	1	1
38	2	41	1	1	1	47	30	5	2	2	2	1	1	4.100000e-01	2.564000e+01	1248	1	2
38	2	42	1	2	1	53	30	4	3	4	1	1	1	5.600000e-01	2.620000e+01	3390	1	2
38	2	43	1	1	1	2	5	2	3	4	0	0	0	0	2.620000e+01	1431	NaN	NaN
38	2	44	1	1	2	8	22	2	4	4	2	1	1	5.300000e-01	2.673000e+01	3385	1	NaN
38	2	45	1	1	3	25	45	5	3	5	1	1	2	7.000000e-02	2.680000e+01	4750	0	2
38	2	46	1	1	4	37	26	2	5	5	2	1	1	2.400000e-01	2.704000e+01	4598	1	2
38	2	47	1	1	5	8	20	2	3	3	2	1	1	4.900000e-01	2.753000e+01	3223	1	1
38	2	48	1	1	6	20	21	2	4	4	2	1	1	3.800000e-01	2.791000e+01	1334	1	1
38	2	49	1	2	1	2	38	4	2	2	2	1	2	7.900000e-01	2.870000e+01	1792	0	1
38	2	50	1	2	2	22	10	5	2	2	2	1	2	7.400000e-01	2.944000e+01	821	0	1
38	2	51	1	2	3	12	9	3	5	3	1	1	1	7.000000e-01	3.014000e+01	8791	1	2
38	2	52	1	2	4	54	30	4	3	4	1	1	1	5.700000e-01	3.071000e+01	4073	1	1
38	2	53	1	1	1	37	23	3	2	3	1	1	2	2.000000e-01	3.091000e+01	4392	0	1
38	2	54	1	2	1	1	41	2	5	2	1	1	1	5.400000e-01	3.145000e+01	994	1	1
38	2	55	1	1	1	31	5	4	3	4	1	1	2	2.000000e-02	3.147000e+01	1780	0	1
38	2	56	1	1	2	9	46	3	2	3	1	1	2	4.900000e-01	3.196000e+01	1479	0	1
38	2	57	1	1	3	47	2	5	2	5	1	1	2	4.800000e-01	3.244000e+01	4288	0	1
38	2	58	1	1	4	15	42	4	2	2	2	1	1	5.000000e-01	3.294000e+01	2584	1	2
38	2	59	1	1	5	31	27	2	4	2	1	1	2	3.500000e-01	3.329000e+01	3128	0	2
38	2	60	1	2	1	53	33	2	4	4	2	1	2	1.020000e+00	3.431000e+01	1366	0	2
38	2	61	1	2	2	6	21	5	3	3	2	1	2	7.000000e-01	3.501000e+01	3366	0	1
38	2	62	1	2	3	4	7	4	5	5	2	1	2	9.200000e-01	3.593000e+01	1718	0	1
38	2	63	1	2	4	49	11	5	4	4	2	1	2	8.400000e-01	3.677000e+01	1285	0	1
38	2	64	1	2	5	51	21	2	3	3	2	1	2	7.700000e-01	3.754000e+01	2670	0	1
38	2	65	1	1	1	17	39	3	4	4	2	1	1	5.000000e-01	3.804000e+01	1160	1	1
38	2	66	1	1	2	13	47	4	5	5	2	1	1	5.800000e-01	3.862000e+01	1969	1	1
38	2	67	1	1	3	31	40	4	2	2	2	1	1	5.700000e-01	3.919000e+01	2455	1	1
38	2	68	1	1	4	4	24	3	4	3	1	1	2	3.800000e-01	3.957000e+01	6423	0	2
38	2	69	1	2	1	29	4	5	4	5	1	1	1	4.600000e-01	4.003000e+01	1781	1	1
38	2	70	1	2	2	51	33	3	2	3	1	1	1	4.700000e-01	4.050000e+01	2225	1	1
38	2	71	1	1	1	23	43	2	5	2	1	1	2	3.900000e-01	4.089000e+01	850	0	1
38	2	72	1	1	2	51	43	2	3	2	1	1	2	5.600000e-01	4.145000e+01	2841	0	1
38	2	73	1	2	1	29	40	5	2	5	1	1	1	5.400000e-01	4.199000e+01	1806	1	1
38	2	74	1	2	2	49	3	4	2	2	2	1	2	1.180000e+00	4.317000e+01	1142	0	2
38	2	75	1	2	3	41	52	2	5	5	2	1	2	3.300000e-01	4.350000e+01	4324	0	1
38	2	76	1	1	1	12	26	4	5	5	2	1	1	5.700000e-01	4.407000e+01	1736	1	1
38	2	77	1	1	2	34	48	4	3	4	1	1	2	8.800000e-01	4.495000e+01	2103	0	2
38	2	78	1	1	3	41	24	3	4	3	1	1	2	9.400000e-01	4.589000e+01	4576	0	1
38	2	79	1	2	1	17	3	3	4	4	2	1	2	3.000000e-02	4.592000e+01	1374	0	2
38	2	80	1	2	2	44	47	2	4	4	2	1	2	6.000000e-01	4.652000e+01	3432	0	1
38	2	81	1	2	3	19	14	2	4	4	2	1	2	6.100000e-01	4.713000e+01	5303	0	1
38	2	82	1	2	4	16	20	5	3	5	1	1	1	3.800000e-01	4.751000e+01	2200	1	2
38	2	83	1	2	5	49	27	5	4	4	2	1	2	1.500000e-01	4.766000e+01	4502	0	2
38	2	84	1	2	6	19	31	2	5	2	1	1	1	6.300000e-01	4.829000e+01	2002	1	2
38	2	1	2	2	1	20	53	4	3	4	1	1	1	4.800000e-01	4.877000e+01	6209	1	NaN
38	2	2	2	2	2	18	30	4	3	4	1	1	1	5.500000e-01	4.932000e+01	3013	1	1
38	2	3	2	2	3	28	8	4	3	4	1	1	1	5.100000e-01	4.983000e+01	4310	1	1
38	2	4	2	2	4	16	50	2	5	2	1	1	1	4.300000e-01	5.026000e+01	2008	1	1
38	2	5	2	2	5	2	53	5	2	5	1	1	1	4.300000e-01	5.069000e+01	1791	1	1
38	2	6	2	1	1	24	52	3	4	4	2	1	1	5.500000e-01	5.124000e+01	958	1	2
38	2	7	2	1	2	44	36	3	2	3	1	1	2	5.000000e-02	5.129000e+01	4585	0	2
38	2	8	2	1	3	52	41	3	5	3	1	1	2	8.700000e-01	5.216000e+01	3735	0	1
38	2	9	2	1	4	47	34	3	2	2	2	1	1	5.700000e-01	5.273000e+01	4689	1	2
38	2	10	2	1	5	54	31	4	2	4	1	1	2	1.100000e-01	5.284000e+01	3230	0	2
38	2	11	2	2	1	17	47	2	4	2	1	1	1	4.700000e-01	5.331000e+01	1663	1	1
38	2	12	2	2	2	51	35	2	3	2	1	1	1	3.600000e-01	5.367000e+01	2991	1	1
38	2	13	2	2	3	36	35	5	3	3	2	1	2	9.600000e-01	5.463000e+01	3455	0	2
38	2	14	2	1	1	3	24	5	4	5	1	1	2	2.600000e-01	5.489000e+01	1641	0	2
38	2	15	2	1	2	5	20	4	2	2	2	1	1	5.400000e-01	5.543000e+01	1160	1	2
38	2	16	2	1	3	47	14	3	2	3	1	1	2	6.100000e-01	5.604000e+01	5368	0	2
38	2	17	2	1	4	42	12	4	5	4	1	1	2	5.100000e-01	5.655000e+01	1822	0	1
38	2	18	2	2	1	48	49	3	4	4	2	1	2	3.000000e-02	5.658000e+01	5934	0	2
38	2	19	2	2	2	24	28	2	4	4	2	1	2	5.000000e-02	5.663000e+01	903	0	1
38	2	20	2	2	3	24	35	5	2	2	2	1	2	3.200000e-01	5.695000e+01	2352	0	1
38	2	21	2	2	4	11	52	4	3	4	1	1	1	3.600000e-01	5.731000e+01	2519	1	2
38	2	22	2	2	5	26	54	5	3	3	2	1	2	0	5.731000e+01	2454	0	2
38	2	23	2	2	6	48	3	4	5	5	2	1	2	1.190000e+00	5.850000e+01	1696	0	1
38	2	24	2	1	1	4	51	5	4	4	2	1	1	5.100000e-01	5.901000e+01	2626	1	1
38	2	25	2	2	1	39	2	2	3	3	2	1	2	4.800000e-01	5.949000e+01	5472	0	1
38	2	26	2	2	2	13	53	5	3	5	1	1	1	3.700000e-01	5.986000e+01	3192	1	2
38	2	27	2	1	1	20	46	3	4	4	2	1	1	3.400000e-01	6.020000e+01	2428	1	2
38	2	28	2	1	2	32	47	4	5	5	2	1	1	4.700000e-01	6.067000e+01	2855	1	1
38	2	29	2	1	3	27	30	2	4	4	2	1	1	6.100000e-01	6.128000e+01	1991	1	1
38	2	30	2	1	4	6	12	4	3	3	2	1	1	5.200000e-01	6.180000e+01	1559	1	1
38	2	31	2	1	5	3	45	3	2	2	2	1	1	5.800000e-01	6.238000e+01	2261	1	1
38	2	32	2	1	6	35	15	3	5	5	2	1	1	3.600000e-01	6.274000e+01	1441	1	1
38	2	33	2	2	1	26	16	3	5	3	1	1	1	4.500000e-01	6.319000e+01	2080	1	2
38	2	34	2	1	1	26	15	2	4	4	2	1	1	4.700000e-01	6.366000e+01	1704	1	2
38	2	35	2	1	2	3	22	2	3	3	2	1	1	3.600000e-01	6.402000e+01	2473	1	1
38	2	36	2	2	1	3	54	2	5	5	2	1	2	9.400000e-01	6.496000e+01	4886	0	1
38	2	37	2	2	2	13	20	2	4	4	2	1	2	5.100000e-01	6.547000e+01	3872	0	1
38	2	38	2	2	3	39	23	3	4	4	2	1	2	2.000000e-01	6.567000e+01	5335	0	1
38	2	39	2	2	4	35	11	5	4	5	1	1	1	5.900000e-01	6.626000e+01	1601	1	2
38	2	40	2	1	1	27	52	4	5	4	1	1	2	6.100000e-01	6.687000e+01	2606	0	1
38	2	41	2	1	2	24	10	5	3	5	1	1	2	3.000000e-02	6.690000e+01	767	0	1
38	2	42	2	1	3	52	2	3	4	3	1	1	2	1.130000e+00	6.803000e+01	3053	0	1
38	2	43	2	2	1	18	11	5	4	4	2	1	2	6.400000e-01	6.867000e+01	4400	0	2
38	2	44	2	1	1	25	28	2	3	2	1	1	2	1.200000e+00	6.987000e+01	3541	0	2
38	2	45	2	1	2	19	15	5	2	2	2	1	1	6.300000e-01	7.050000e+01	7153	1	2
38	2	46	2	2	1	32	15	5	3	3	2	1	2	1.800000e-01	7.068000e+01	1375	0	1
38	2	47	2	2	2	47	39	3	5	3	1	1	1	3.500000e-01	7.103000e+01	4172	1	2
38	2	48	2	2	3	53	46	3	2	2	2	1	2	4.700000e-01	7.150000e+01	3680	0	2
38	2	49	2	2	4	26	24	3	5	5	2	1	2	3.400000e-01	7.184000e+01	5584	0	1
38	2	50	2	1	1	46	12	2	5	2	1	1	2	1.000000e-01	7.194000e+01	4456	0	2
