LEDIS1	Code = 85	
SubNo	Group(1=OptHighReward;2=OptLowReward)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	OutcomeCond(0=inaccurate;1=lowReward;2=highReward)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
85	1	1	0	1	1	47	4	4	5	5	2	1	NaN	0	0	3574	1	NaN
85	1	2	0	1	2	22	34	2	3	3	2	1	NaN	0	0	2956	1	1
85	1	3	0	1	3	1	34	3	2	4	0	0	NaN	0	0	3285	NaN	NaN
85	1	4	0	1	4	28	27	5	2	3	0	0	NaN	0	0	3940	NaN	NaN
85	1	5	0	2	1	46	49	2	4	4	2	1	NaN	0	0	4650	0	NaN
85	1	6	0	2	2	24	3	3	2	3	1	1	NaN	0	0	2261	1	2
85	1	7	0	2	3	14	29	5	2	3	0	0	NaN	0	0	3289	NaN	NaN
85	1	8	0	1	1	39	10	2	3	4	0	0	NaN	0	0	2631	NaN	NaN
85	1	9	0	1	2	7	23	3	5	4	0	0	NaN	0	0	10010	NaN	NaN
85	1	10	0	1	3	22	12	5	2	3	0	0	NaN	0	0	2317	NaN	NaN
85	1	1	1	1	1	16	15	3	4	4	2	1	2	1.010000e+00	1.010000e+00	9657	1	NaN
85	1	2	1	1	2	39	32	5	4	5	1	1	1	4.200000e-01	1.430000e+00	12654	0	2
85	1	3	1	1	3	11	29	3	2	4	0	0	0	0	1.430000e+00	3327	NaN	NaN
85	1	4	1	1	4	32	41	2	3	5	0	0	0	0	1.430000e+00	20030	NaN	NaN
85	1	5	1	2	1	13	49	3	5	4	0	0	0	0	1.430000e+00	6961	NaN	NaN
85	1	6	1	2	2	37	17	4	2	3	0	0	0	0	1.430000e+00	6095	NaN	NaN
85	1	7	1	2	3	47	35	3	4	4	2	1	1	5.000000e-01	1.930000e+00	18585	0	NaN
85	1	8	1	1	1	34	17	2	4	4	2	1	2	5.000000e-01	2.430000e+00	5284	1	1
85	1	9	1	1	2	13	4	2	3	3	2	1	2	3.800000e-01	2.810000e+00	3211	1	1
85	1	10	1	1	3	22	20	3	4	3	1	1	1	5.500000e-01	3.360000e+00	7688	0	2
85	1	11	1	1	4	46	33	2	3	3	2	1	2	3.800000e-01	3.740000e+00	10799	1	2
85	1	12	1	1	5	17	31	2	4	2	1	1	1	3.000000e-01	4.040000e+00	7152	0	2
85	1	13	1	2	1	20	15	5	4	4	2	1	1	3.800000e-01	4.420000e+00	4967	0	2
85	1	14	1	2	2	22	26	3	5	3	1	1	2	6.100000e-01	5.030000e+00	9991	1	2
85	1	15	1	2	3	10	6	4	2	4	1	1	2	3.400000e-01	5.370000e+00	1545	1	1
85	1	16	1	2	4	34	17	2	4	4	2	1	1	3.900000e-01	5.760000e+00	8716	0	2
85	1	17	1	1	1	54	13	5	3	3	2	1	2	2.000000e-02	5.780000e+00	4040	1	1
85	1	18	1	1	2	30	49	2	5	2	1	1	1	4.500000e-01	6.230000e+00	1973	0	2
85	1	19	1	2	1	10	21	5	2	2	2	1	1	5.200000e-01	6.750000e+00	6783	0	2
85	1	20	1	2	2	23	54	2	4	2	1	1	2	4.500000e-01	7.200000e+00	6160	1	2
85	1	21	1	2	3	10	11	3	2	2	2	1	1	6.300000e-01	7.830000e+00	2476	0	2
85	1	22	1	2	4	15	23	4	2	2	2	1	1	4.700000e-01	8.300000e+00	5112	0	1
85	1	23	1	2	5	20	43	4	3	4	1	1	2	5.000000e-01	8.800000e+00	5912	1	2
85	1	24	1	2	6	12	30	3	2	2	2	1	1	5.100000e-01	9.310000e+00	4793	0	2
85	1	25	1	1	1	25	8	3	4	4	2	1	2	6.500000e-01	9.960000e+00	3134	1	1
85	1	26	1	2	1	51	33	2	5	2	1	1	2	7.400000e-01	1.070000e+01	10896	1	2
85	1	27	1	2	2	39	2	5	3	3	2	1	1	6.500000e-01	1.135000e+01	1760	0	2
85	1	28	1	1	1	9	25	2	5	2	1	1	1	4.400000e-01	1.179000e+01	3095	0	2
85	1	29	1	1	2	15	13	5	2	2	2	1	2	6.200000e-01	1.241000e+01	3480	1	2
85	1	30	1	1	3	49	5	5	3	4	0	0	0	0	1.241000e+01	3209	NaN	NaN
85	1	31	1	1	4	9	20	3	5	3	1	1	1	5.000000e-01	1.291000e+01	1575	0	NaN
85	1	32	1	1	5	43	35	2	3	3	2	1	2	2.300000e-01	1.314000e+01	9480	1	2
85	1	33	1	1	6	32	20	3	5	3	1	1	1	7.500000e-01	1.389000e+01	11111	0	2
85	1	34	1	2	1	31	51	4	3	4	1	1	2	3.800000e-01	1.427000e+01	10332	1	1
85	1	35	1	1	1	27	41	2	4	2	1	1	1	3.300000e-01	1.460000e+01	2944	0	1
