participant_id,best_nll,best_initial_guess,best_parameters,best_EV,best_RT,AIC,BIC
1,169.38646253304904,"[1.3836014181970218, 0.42915918326253893]",[0.47658672 0.96617017],[0.14333355 0.03378734],[0. 0.],342.7729250660981,349.76726151668447
2,168.2761106204582,"[0.2787811630744675, 0.6125967399522833]",[1.44913815 0.15347765],[0.17531472 0.13735223],[0. 0.],340.5522212409164,347.5465576915028
3,172.85668755094932,"[3.1177598543045417, 0.8569800870864012]",[2.84787804 0.00465801],[0.36142691 0.36087874],[0. 0.],349.71337510189863,356.74828089482804
4,145.89889532357427,"[0.0314122236006549, 0.26464207863197575]",[2.12206692 0.23476184],[0.20302748 0.26304842],[0. 0.],295.79779064714853,302.7839135338296
5,170.62112155840822,"[1.0397085921638975, 0.007423082678905918]",[1.54820668 0.02196986],[0.22133533 0.18639993],[0. 0.],345.24224311681644,352.25290618868115
6,226.64238088658004,"[0.03379900038232583, 0.5302211494626474]",[0.05522625 0.9999    ],[0.19774165 0.01030949],[0. 0.],457.2847617731601,464.8585565358935
7,170.0394660947232,"[2.8547948704835955, 0.400126341979947]",[4.9999000e+00 2.3796134e-04],[0.49028326 0.48998788],[0. 0.],344.0789321894464,351.08144861053586
8,169.82105942347084,"[4.844247002430719, 0.13488766520793244]",[0.0001 0.0001],[0.49652062 0.49671725],[0. 0.],343.6421188469417,350.6364552975281
9,210.02360529836142,"[0.6024923732115157, 0.5843587229576587]",[0.0001 0.0001],[0.49787265 0.49445142],[0. 0.],424.04721059672283,431.4680646314726
10,214.00515370013326,"[0.6843201628430917, 0.8688272230713604]",[1.25791954 0.61309772],[0.12383788 0.25783042],[0. 0.],432.0103074002665,439.5717944318512
11,171.2073586449107,"[4.3393963469744605, 0.4834352512153548]",[0.0001 0.0001],[0.49788673 0.49520308],[0. 0.],346.4147172898214,353.4253803616861
12,168.43476530252673,"[3.422989899030386, 0.5448205068960834]",[0.0001 0.0001],[0.49580642 0.49673393],[0. 0.],340.86953060505346,347.8474060573668
