participant_id,best_nll,best_initial_guess,best_parameters,best_EV,best_RT,AIC,BIC
1,165.92065484345554,"[0.8385199033614492, 0.4936479376423567]",[0.60377356 0.40875914],[0.5 0.5],[0. 0.],335.8413096869111,342.83564613749746
2,146.97918107740776,"[0.9030468893579334, 0.1643281890348149]",[0.7311828  0.29333332],[0.5 0.5],[0. 0.],297.9583621548155,304.9526986054019
3,173.11544014861846,"[0.29431006273481497, 0.24407995831885018]",[0.51041665 0.44736841],[0.5 0.5],[0. 0.],350.2308802972369,357.26578609016633
4,100.1947403079251,"[0.23248796441807085, 0.8520864017781824]",[0.9047619  0.18248174],[0.5 0.5],[0. 0.],204.3894806158502,211.3756035025313
5,171.66381370101533,"[0.11735348585036227, 0.10274795959291803]",[0.5046729  0.47101449],[0.5 0.5],[0. 0.],347.32762740203066,354.33829047389537
6,223.3328628290493,"[0.861136104196075, 0.7949373143012884]",[0.58015264 0.42268042],[0.5 0.5],[0. 0.],450.6657256580986,458.23952042083204
7,168.56632892835967,"[0.4323198113884654, 0.4042061029183677]",[0.54464284 0.40909091],[0.5 0.5],[0. 0.],341.13265785671933,348.1351742778088
8,169.84050964682115,"[0.46802862187060046, 0.5834744783211386]",[0.50877194 0.55038758],[0.5 0.5],[0. 0.],343.6810192936423,350.6753557442287
9,205.2312532793274,"[0.7353022445690074, 0.21754021265392381]",[0.4912281  0.37967915],[0.5 0.5],[0. 0.],414.4625065586548,421.8833605934046
10,206.39247936467555,"[0.45304084139842915, 0.6419635428792411]",[0.70547943 0.3615819 ],[0.5 0.5],[0. 0.],416.7849587293511,424.34644576093575
11,155.5512494767783,"[0.9443813726595416, 0.7043604086625265]",[0.64220182 0.29411766],[0.5 0.5],[0. 0.],315.1024989535566,322.11316202542133
12,168.90567808334433,"[0.10369351747038588, 0.6805262386864567]",[0.46808509 0.51020408],[0.5 0.5],[0. 0.],341.81135616668865,348.789231619002
13,165.86707272791205,"[0.4295319272036206, 0.6156459363820518]",[0.63302751 0.41176472],[0.5 0.5],[0. 0.],335.7341454558241,342.7448085276888
14,165.30028583027996,"[0.7134233018706815, 0.18211750935142643]",[0.62376235 0.44999999],[0.5 0.5],[0. 0.],334.6005716605599,341.5784471128733
15,188.1957137943786,"[0.5495618136406035, 0.5343191838272007]",[0.76056335 0.28021979],[0.5 0.5],[0. 0.],380.3914275887572,387.9590779534167
16,219.22277160131793,"[0.2632673571525711, 0.544578558494291]",[0.64999999 0.38823529],[0.5 0.5],[0. 0.],442.44554320263586,450.04977995339
17,177.78403642218,"[0.3341165900468313, 0.05193501022333758]",[0.79674794 0.24509802],[0.5 0.5],[0. 0.],359.56807284436,367.1541000611283
18,161.4942669553282,"[0.49835243078868124, 0.29932733295431035]",[0.50537635 0.50364961],[0.5 0.5],[0. 0.],326.9885339106564,333.87336933169996
19,158.46875890477733,"[0.12288148188891246, 0.8338258874947885]",[0.46315787 0.49618323],[0.5 0.5],[0. 0.],320.93751780955466,327.78741784451745
20,211.50562426101382,"[0.30754145726239884, 0.39214726213885776]",[0.52136754 0.34673366],[0.5 0.5],[0. 0.],427.01124852202764,434.5290520697822
21,129.49925649634787,"[0.6044962323713101, 0.2756653187387583]",[0.81739132 0.25984251],[0.5 0.5],[0. 0.],262.99851299269574,269.9846358793768
