participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC
1,159.2014946229278,"[0.7908711221499056, 0.9131434285257353, 8.044560169402285, 19.492260477255787, 0.006230101845470283]","[3.51616419e+00 1.00000000e-04 1.00000000e-04 2.56475058e-02
 1.00000000e-02]",328.4029892458556,345.88883037232165
2,168.56098609958104,"[3.2354707035483568, 0.6666800927505119, 16.473652947416593, 21.393993500183985, 0.002892215010394279]","[3.96529252e-02 2.63558237e-01 2.39999000e+01 1.00000000e-04
 0.00000000e+00]",347.1219721991621,364.6078133256281
3,84.11792162632014,"[3.7817434481177887, 0.4012454520687732, 3.9997165103982875, 9.340455072490318, 0.006017000882827287]","[2.23237719e-01 5.03385356e-02 2.39999000e+01 2.02488852e+01
 4.46958788e-03]",178.23584325264028,195.70115046934302
4,167.9142914868054,"[1.817574193889162, 0.8583599067326262, 23.56500424448803, 23.241155836037176, 0.004175589992324737]","[2.07463581e+00 1.00000000e-04 2.34088408e+01 2.34286168e+01
 0.00000000e+00]",345.8285829736108,363.35524065327263
5,221.95003543893282,"[1.8250634932326704, 0.014531491185837247, 19.094509742077744, 21.709799413017826, 0.006502548057116923]","[1.00700860e-01 9.99900000e-01 2.92236547e+00 1.00000000e-04
 0.00000000e+00]",453.90007087786563,472.83455778469914
6,169.12791205662796,"[4.4933045090519155, 0.6535179065354336, 0.22866375910316078, 20.282763728236322, 0.0007916816064514077]","[4.99990000e+00 9.99900000e-01 2.28663759e-01 2.02827637e+01
 1.00000000e-02]",348.2558241132559,365.76211516597954
7,187.89080070392873,"[0.35271390478150805, 0.46555787894983347, 19.84918844792253, 8.562460611663187, 0.005607620248962495]","[2.80982304e+00 1.00000000e-04 2.24637374e+00 2.19916889e+00
 1.00000000e-02]",385.78160140785747,404.3337364947318
8,216.94365643872837,"[3.4518318210810595, 0.18496212957431146, 14.922498214357065, 18.615625638034192, 0.0015681148626686858]",[ 0.3341635   0.03338162 10.47971374  9.08056418  0.        ],443.88731287745674,462.7910304564184
9,165.5774209519147,"[3.0671297472411134, 0.8032987925104194, 22.064729145216695, 10.92540124136277, 0.004072935168960166]","[4.66596182e+00 1.00000000e-04 1.10974223e+00 1.11197071e+00
 0.00000000e+00]",341.1548419038294,358.5995305346128
10,156.65126280655093,"[3.464638766925753, 0.8743617402189486, 15.091584887042355, 9.085290829567816, 0.0023221647752883824]","[4.93163536e+00 9.86319529e-01 2.37386124e+01 2.56272923e-01
 1.00000000e-02]",323.30252561310186,340.47113563087305
11,155.9606061156913,"[0.3777021842571621, 0.8126531844312566, 9.607889026148978, 20.586813518880412, 0.0017760662436366891]","[2.60870136e+00 1.83852737e-03 2.87830490e+00 2.92251044e+00
 0.00000000e+00]",321.9212122313826,339.36590086216603
12,160.67813882933012,"[1.9499972290096115, 0.6855568644473238, 13.811469683752852, 3.676747920585614, 0.008915853255274041]","[2.88758904e+00 1.00000000e-04 8.87939672e-02 1.00000000e-04
 1.00000000e-02]",331.35627765866025,350.2754035703089
13,228.55593446755807,"[0.158818386488091, 0.842876031330059, 7.947866447232189, 9.660521759185135, 0.00883791441062338]","[3.17611402e-02 1.31455647e-01 2.01922482e+01 1.00000000e-04
 6.38512204e-03]",467.11186893511615,486.12246081200146
