participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC
1,156.07546788018252,"[1.7269890639131802, 0.10367431359080603, 0.7010491354801602, 3.735451490191736, 14.582502706030409, 0.3954526207114965]","[4.41402915e+00 6.60359384e-01 1.00000000e-04 2.39498431e+00
 2.40396716e+00 1.85085478e-01]",324.15093576036503,345.13394511212425
2,144.85596618784464,"[4.687012643512046, 0.8468100709253183, 0.06427025460141911, 7.06357820275631, 13.496085062178777, 0.8022390355852836]","[4.99990000e+00 9.17566091e-01 1.00000000e-04 7.06357820e+00
 1.56700295e+01 4.47571360e-01]",301.7119323756893,322.6949417274485
3,75.34799436864931,"[3.3095014987003912, 0.507402447964441, 0.7714621703914982, 23.27282712039478, 0.6813320688304341, 0.312852032586622]","[3.58286854e+00 2.49226780e-01 1.00000000e-04 1.43838244e+00
 1.39146413e+00 6.04676755e-01]",162.69598873729862,183.65435739734193
4,167.15007005755865,"[1.4326013487067912, 0.12434240305466618, 0.13846267401725404, 4.4080626153585705, 14.118856626625966, 0.9721692440661843]","[3.95146654e-02 1.00000000e-04 9.99900000e-01 1.00000000e-04
 2.39999000e+01 5.94823080e-01]",346.3001401151173,367.3321293307115
5,220.29392291121545,"[4.951596076621256, 0.44947697283616234, 0.014092779970717286, 3.692871650793374, 6.388211879402933, 0.18133527742389097]",[4.95148574 0.43456059 0.00827    3.10686272 6.38821188 0.14142034],452.5878458224309,475.3092301106311
6,164.78359882100955,"[4.322463487173458, 0.5330441200578346, 0.5049513568760544, 2.0890691732982356, 16.26547621673348, 0.7706348494754012]",[ 4.73178764  0.99602026  0.06209467  2.0861724  16.26570073  0.46676125],341.5671976420191,362.57474690528744
7,187.8034763350437,"[2.221632674218398, 0.01579699909721175, 0.24588618864780143, 2.669981500993739, 5.180293693549767, 0.15318933767910942]","[2.29016286e-01 8.12963383e-02 2.71949137e-03 3.81375002e+00
 1.00000000e-04 1.78408794e-01]",387.6069526700874,409.86951477433666
8,199.62223238679334,"[3.308271230641751, 0.6504651777064414, 0.13084285052660102, 21.263282575051925, 8.18942589647022, 0.5137114981794169]","[8.15457670e-01 4.19320864e-01 5.66594533e-02 2.39999000e+01
 1.00000000e-04 8.58329475e-01]",411.2444647735867,433.9289258683407
9,165.5775842258222,"[1.34254275122447, 0.797914241137632, 0.4419053976337761, 12.509463357416143, 13.279395320757274, 0.0007764248878781467]","[4.62196144e+00 9.99900000e-01 1.05034183e-04 1.11298767e+00
 1.11532246e+00 1.00000000e-04]",343.1551684516444,364.0887948085845
10,155.5526234626582,"[4.813391922032431, 0.6041121751944049, 0.016898035268733198, 8.104923834330997, 22.682492332998972, 0.15315285201306075]","[4.99990000e+00 5.29855861e-01 1.68980353e-02 8.10492383e+00
 2.26824923e+01 1.66910411e-01]",323.1052469253164,343.70757894664183
11,153.04402363917188,"[0.40506269540256873, 0.9265764592910227, 0.7503662229554322, 5.424314928152648, 2.197462669935094, 0.24002850116770974]","[9.73780203e-01 2.52546623e-02 3.22987085e-02 1.00000000e-04
 1.29243383e+00 3.37380097e-01]",318.08804727834377,339.0216736352839
12,157.98455740673586,"[1.5598224281363426, 0.20110038245367864, 0.3553300614022557, 6.797967867527723, 1.8530092815772832, 0.9330307459993277]",[4.9999     0.99609433 0.02782362 3.05068762 2.90164572 0.47142601],327.9691148134717,350.67206590745013
13,216.79858119489313,"[2.5981667605133856, 0.611647947131425, 0.5941657979890964, 17.575179400979085, 1.548372986343303, 0.03495021938125297]","[4.99990000e+00 9.95884055e-01 1.00000000e-04 1.75752143e+01
 1.54837299e+00 9.58754283e-01]",445.59716238978626,468.40987264204864
14,172.85966920470833,"[0.2676617386828521, 0.04480488615435318, 0.3905899430479363, 4.872932419693203, 4.730957141899125, 0.7359979414076881]","[2.34732900e+00 8.35338728e-01 6.51070703e-02 2.39999000e+01
 1.00000000e-04 8.18342616e-01]",357.71933840941665,380.4774200597215
15,157.51989332141156,"[0.2561726362790073, 0.8950077423902484, 0.5501728641643977, 14.96675171323372, 16.62132604031774, 0.06884960351645283]",[ 4.6073833   0.9997025   0.0752495  23.99989997  1.09309853  0.85767988],327.0397866428231,347.6942929059539
16,156.13408838279534,"[2.392567736253244, 0.9564220502339412, 0.8903562363763858, 21.78260509282166, 13.076713133342286, 0.5391269583415368]",[ 4.02423657  0.9999      0.99952755 21.78208282 13.07648037  0.89305793],324.2681767655907,344.8178768704791
17,183.64814585717681,"[3.897695385136145, 0.7035815399244328, 0.1501762501759208, 2.224237051440448, 6.564659691090368, 0.831987961578496]",[4.68709961 0.9999     0.0344007  4.50915868 4.0234541  0.52733416],379.29629171435363,401.84970235761733
18,100.12697171641426,"[2.7421164601271504, 0.545884489977234, 0.220571732397544, 6.650424260814553, 3.471859024905897, 0.16096464112517225]","[4.99990000e+00 9.93672609e-01 5.74029482e-04 3.35938191e+00
 2.82611625e+00 3.32466427e-01]",212.25394343282852,233.2123120928718
19,137.4950232458824,"[0.7716216880262343, 0.8310636893552131, 0.012848500442575557, 2.9623725620749353, 3.4619078941955057, 0.8981669397422131]","[4.86767789e+00 9.57409807e-01 2.04177379e-04 3.34553402e+00
 3.34531866e+00 1.81022851e-01]",286.9900464917648,307.97305584352404
20,153.6586171846613,"[1.9987482258452942, 0.15994375813934592, 0.41049448311973175, 0.1768529945264848, 19.914946310025773, 0.07630062785974233]","[2.25876458e+00 5.99302742e-01 1.42112493e-03 1.00000000e-04
 1.06749296e-01 3.30103450e-01]",319.3172343693226,340.15085841135146
21,162.9404132355594,"[1.9320708133377118, 0.801617594528579, 0.008468643564298132, 5.354183641328775, 11.01104315059883, 0.15916418245635436]","[4.38664115e+00 9.96420751e-01 9.76171953e-03 6.50768506e+00
 1.03348869e+01 7.98052408e-01]",337.8808264711188,358.83919513116206
22,165.94337474460926,"[3.4443967929705, 0.802560298045305, 0.1664330245560918, 8.617154547406063, 3.221749883855409, 0.3369844518842297]","[4.99990000e+00 9.99900000e-01 2.16871361e-03 1.89889731e-01
 1.00000000e-04 8.21554570e-01]",343.8867494892185,364.86975884097774
23,132.3707228511908,"[4.125696387145708, 0.07862546894573681, 0.4719114113893058, 1.5696493472333206, 9.532860641457484, 0.09317781224357492]",[4.72266676 0.99065133 0.07010341 0.23756218 3.41296939 0.64544383],276.7414457023816,297.74899496564996
24,163.45845894701748,"[4.350255870579864, 0.34142063044067755, 0.6500040798194986, 20.504341684627896, 1.7473214847895926, 0.6102232563008463]","[4.44741676e+00 9.98412451e-01 1.67762999e-01 2.39999000e+01
 1.00000000e-04 9.07887607e-01]",338.91691789403495,359.7505419360638
25,165.4439105190783,"[0.4800728017992233, 0.1536466195361329, 0.20672605345768655, 11.457521497404874, 7.1421068524947815, 0.6903013777955204]","[4.57854473e+00 9.99900000e-01 1.89009528e-03 3.53876035e+00
 3.51334676e+00 7.58177474e-01]",342.8878210381566,363.8708303899158
26,165.46436112619222,"[1.670223674347341, 0.9372494111488131, 0.1330179401243768, 1.0330401718404947, 1.5676371202993267, 0.8839676578103338]","[4.54895149e+00 9.96590030e-01 1.61109558e-01 1.37527739e+00
 1.00000000e-04 8.54910088e-01]",342.92872225238443,363.9607114679786
27,142.54247242928224,"[3.433606170651189, 0.6683221262235589, 0.9621725910353196, 14.622040851870016, 14.190568329653479, 0.6897239110506095]",[4.69640156 0.99421326 0.0148094  2.41022463 2.40343319 0.64014569],297.0849448585645,318.09249412183283
28,163.47251500248922,"[1.5568067930045073, 0.839380025540002, 0.09085793577171637, 15.848258705509378, 10.782015297287495, 0.9617276879610952]",[ 4.35556059  0.9999      0.01407085 12.36476401 13.69667853  0.56473087],338.94503000497843,359.97701922057263
29,151.51796615979111,"[3.383391040095508, 0.3028316898869629, 0.6933948674302948, 10.760483941532268, 11.711891921879252, 0.12324708437378558]",[4.36127689 0.99228497 0.05923202 2.80557722 3.09767348 0.68878155],315.03593231958223,336.0679215351764
30,164.06120885898832,"[3.250589848596558, 0.6304121834208523, 0.8533520266384336, 2.7642700223589185, 0.3534356249403262, 0.604776178731285]","[4.99990000e+00 9.98184383e-01 1.46868384e-02 1.77100403e+00
 1.00000000e-04 7.20314352e-01]",340.12241771797665,361.20299019496656
31,155.22118464798604,"[3.583202058109048, 0.2076917640956175, 0.43519153872443755, 6.843955932190171, 4.188654786348174, 0.13415654607508012]",[4.34961761 0.99946526 0.07058192 6.87847909 7.27846537 0.68789844],322.44236929597207,343.351150896916
32,154.0889961021125,"[2.184760448938803, 0.5070231769008711, 0.36620254227260485, 7.414165040890754, 14.709952191620527, 0.9087639263238583]","[3.52709963e+00 8.89254593e-01 1.00000000e-04 1.05130875e-04
 3.03452920e-02 3.15802459e-01]",320.177992204225,341.2585646812149
33,152.6143303476122,"[2.651949918817422, 0.20390126108257892, 0.4342200426614862, 4.454374664125174, 15.70570822916671, 0.9005224771080542]","[2.81130778e+00 9.51749196e-01 1.19484432e-03 1.00000000e-04
 3.51733782e-01 6.95897329e-01]",317.2286606952244,338.2606499108186
34,223.2305847064783,"[4.51205422011889, 0.13799047121900965, 0.020003283953353993, 16.957951153989704, 2.2884346401206126, 0.9215852013505743]",[ 4.9999      0.99950129  0.07615703 18.51942799 15.5203533   0.82550063],458.4611694129566,481.2192510632615
35,151.6510446668624,"[1.0162360236426389, 0.09720729086768631, 0.6065702695029063, 2.6850550551205132, 7.901200544643853, 0.33913569686135325]","[3.96145989e+00 8.49904139e-01 1.00000000e-04 1.00000000e-04
 2.64940104e-02 1.54390104e-01]",315.3020893337248,336.08508016387844
36,65.59065397892864,"[1.4053290456392664, 0.1268094071403728, 0.11525114746683036, 8.97727654239015, 11.273138885634987, 0.09525237427329661]","[1.61194162e+00 1.67411937e-01 1.00000000e-04 1.12445568e+01
 1.09086524e+01 4.20958043e-01]",143.18130795785729,163.93882104272222
37,186.84431033985638,"[1.8053179641804171, 0.7439578521139404, 0.3519635744811943, 15.624038068740248, 10.014971250887417, 0.18142308347741498]","[4.99990000e+00 9.95766788e-01 2.33351769e-03 7.96151609e-01
 1.09645567e-04 5.79336308e-01]",385.68862067971276,408.4467023300176
38,171.07768622442828,"[0.5766210011613181, 0.1283935010771216, 0.20086224274701153, 1.6035032492335306, 0.9390149835843774, 0.7773243056369369]","[4.74740901e+00 9.99900000e-01 1.84880027e-04 1.00964623e-01
 1.01061484e-01 6.32376358e-01]",354.15537244885655,375.23594492584647
39,118.69294019082682,"[0.2648742115507541, 0.9007392863659343, 0.28786744722272817, 2.71952167354893, 19.086563932913833, 0.5570005256266637]",[ 4.39933802  0.9903018   0.09775634  7.93807919 16.08993775  0.47553979],249.38588038165364,270.09211110304784
40,31.634603360567432,"[4.197120288786167, 0.4631550138236013, 0.23474913516733506, 11.063038141007857, 1.7694869403318807, 0.7257152317369826]","[3.38792725e+00 1.00000000e-04 1.04827186e-04 1.54385726e-01
 1.00000000e-04 1.00000000e-04]",75.26920672113486,97.95366781588883
41,182.1817376294962,"[2.4702722512963935, 0.1992404021003138, 0.19267090774833467, 0.7131033145045365, 12.845921443265947, 0.18466325460470126]",[4.65475375 0.9999     0.05260036 3.90962545 4.32176259 0.49209291],376.3634752589924,399.08485954719265
