participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC
1,158.95640231210862,"[4.052096840749185, 0.20789166523067207, 0.07473119035918102, 0.1999376129223853, 5.863195660320479, 0.5794323499682307]","[2.55687950e+00 9.99900000e-01 3.60343457e-04 1.00000000e-04
 8.74183734e-02 5.19085049e-02]",329.91280462421724,350.89581397597647
2,168.12391157505377,"[1.4626029883369183, 0.08587477035699223, 0.7546821308132639, 20.548031630409792, 18.206774771525208, 0.12025594384737495]","[8.60786267e-01 1.71906872e-01 8.78249136e-02 1.34746180e+00
 1.00000000e-04 8.26765037e-01]",348.24782315010754,369.23083250186676
3,77.52801641623702,"[2.4271392232661784, 0.587950680053502, 0.6097758707783063, 13.714656608362182, 8.421602811956943, 0.9756010474961356]","[3.11777332e+00 1.00000000e-04 5.82927453e-02 4.16753819e+00
 5.30551444e+00 2.07211744e-01]",167.05603283247405,188.01440149251732
4,166.71969903257184,"[1.912690265531383, 0.1249203750064996, 0.8855338973697965, 23.620634342973407, 16.824057662897424, 0.7943712227077753]","[4.26263978e+00 2.54722637e-04 8.29457131e-01 2.36205175e+01
 1.68244901e+01 9.23945055e-01]",345.4393980651437,366.4713872807379
5,221.95005673647708,"[0.6030572669112261, 0.3353752691286639, 0.33783940073949215, 7.213442046285255, 1.8092031377967306, 0.4885193456606024]","[1.00710492e-01 1.00000000e-04 9.99900000e-01 2.92238889e+00
 1.99982490e+00 1.00000000e-04]",455.90011347295416,478.6214977611544
6,169.1940936444345,"[3.623064051428401, 0.7836644882463716, 0.9898328505646952, 5.709167763887593, 11.847035933606657, 0.19732459839084193]","[3.15049835e-02 1.00000000e-04 1.67012203e-01 1.00000000e-04
 2.39999000e+01 1.00000000e-04]",350.388187288869,371.39573655213735
7,187.89630538412752,"[1.876922206320468, 0.7517470451617148, 0.4214610919577833, 6.705592323079471, 2.149968458225799, 0.22227194984565757]","[2.52522167e+00 1.00000000e-04 1.00000000e-04 6.76666732e-02
 1.00000000e-04 1.00000000e-04]",387.79261076825503,410.0551728725043
8,211.96470113653865,"[0.5130763067839849, 0.8598016975963072, 0.7173199220146834, 7.538331510824035, 4.861114610888663, 0.2281389391567761]","[1.18109268e+00 2.92024056e-01 9.99900000e-01 4.95855472e+00
 1.00000000e-04 8.03484485e-01]",435.9294022730773,458.6138633678313
9,165.577339822656,"[1.7617181999540295, 0.7574316505715324, 0.5810500834210809, 2.9992543749879204, 3.560788777055436, 0.3918299767212427]","[4.67279996e+00 1.00000000e-04 1.00000000e-04 1.11931527e+00
 1.12152679e+00 1.00000000e-04]",343.154679645312,364.0883060022521
10,157.59431541569583,"[4.857308250992334, 0.5035921833776141, 0.750268232374647, 13.393370920390074, 10.952564301261322, 0.8040500107966716]","[4.99990000e+00 9.68712690e-01 1.00000000e-04 1.33933709e+01
 1.09525643e+01 1.00710108e-01]",327.18863083139166,347.7909628527171
