participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC,window_id,window_start,window_end
1,6.166751099023524,"[0.06271903782437906, 0.45494568898716137]",[0.42857143 0.9999    ],16.33350219804705,16.727951352719487,1,1,10
2,7.114921875773204,"[0.834610822076051, 0.5287971856226465]",[0.66666666 0.52879719],18.229843751546408,18.835013937534498,1,1,10
3,5.545277449479895,"[0.46287233195758754, 0.9256043706548289]",[0.5    0.9999],15.09055489895979,15.24943798231946,1,1,10
4,6.931471805599451,"[0.5923995485025878, 0.2580283127233196]",[0.5 0.5],17.8629436111989,18.25739276587134,1,1,10
5,7.114921875773205,"[0.8022493007173177, 0.00763016605779436]",[0.33333333 0.33333333],18.22984375154641,18.8350139375345,1,1,10
6,6.06842558824411,"[0.6512974990775209, 0.6352270577302822]",[0.49999999 0.33333333],16.13685117648822,16.29573425984789,1,1,10
7,6.678800266383745,"[0.006870169479018347, 0.3972066706823639]",[0.375      0.39720667],17.357600532767492,17.75204968743993,1,1,10
8,3.2961368810053284,"[0.7926947653905161, 0.8659986192771643]",[0.66666667 0.9999    ],10.592273762010656,10.484094060121283,1,1,10
9,1.3869943961222233,"[0.020956180106620318, 0.4989615191308019]",[1.000e-04 9.999e-01],6.773988792244447,6.932871875604118,1,1,10
10,5.545177444479563,"[0.35051417687514413, 0.5628953491661228]",[0.5        0.49999999],15.090354888959126,14.982175187069753,1,1,10
11,5.574381491217357,"[0.5230496192564112, 0.9289549666411251]",[7.14285707e-01 1.00000000e-04],15.148762982434715,15.753933168422806,1,1,10
12,5.205679385889766,"[0.3911089168342363, 0.05746793370057117]",[6.66666672e-01 1.00000000e-04],14.411358771779533,15.016528957767624,1,1,10
13,4.25730859913942,"[0.552761007755564, 0.7160963094819862]",[0.85714286 0.9999    ],12.51461719827884,13.119787384266932,1,1,10
14,1.3871944061228898,"[0.6861019884053982, 0.12480841030845326]",[9.999e-01 1.000e-04],6.77438881224578,7.379558998233872,1,1,10
15,6.591673732008658,"[0.5936082205358972, 0.44859289374526945]",[0.33333333 0.5       ],17.183347464017316,17.577796618689757,1,1,10
16,7.000693274641405,"[0.6297406698191396, 0.720464052578022]",[0.4        0.74999999],18.00138654928281,18.6065567352709,1,1,10
17,5.205479375889101,"[0.35830224541026096, 0.7499864452082362]",[3.33333334e-01 1.00000000e-04],14.410958751778201,14.569841835137872,1,1,10
18,1.3871944061228898,"[0.9404036188517988, 0.9559959244782676]",[9.999e-01 1.000e-04],6.77438881224578,7.379558998233872,1,1,10
19,7.114921875773204,"[0.9864207730343372, 0.3911289024519381]",[0.66666666 0.33333333],18.229843751546408,18.835013937534498,1,1,10
20,4.751352696166172,"[0.8330978462246202, 0.5627424375288722]",[0.4        0.56274244],13.502705392332343,13.086224330788454,1,1,10
21,7.568948550495799,"[0.7721832351770967, 0.024985465528573628]",[0.55555555 0.02498547],19.137897100991598,19.743067286979688,1,1,10
22,5.545377454480228,"[0.9039852990616452, 0.668873306110784]",[0.5    0.9999],15.090754908960456,15.485204063632896,1,1,10
23,5.7978489836952685,"[0.001114227497402341, 0.4382268073549586]",[0.8        0.33333333],15.595697967390537,15.990147122062975,1,1,10
24,7.523941418405953,"[0.5992696988656978, 0.5006960201922134]",[0.6 0.5],19.047882836811908,19.653053022799998,1,1,10
25,5.884975518070355,"[0.41509793396669753, 0.4724868008401287]",[0.25      0.4724868],15.76995103614071,16.16440019081315,1,1,10
26,5.545377454480228,"[0.1444899609547595, 0.4335827324734734]",[4.99999998e-01 1.00000000e-04],15.090754908960456,15.485204063632896,1,1,10
27,7.552945455143082,"[0.4241336104185436, 0.40037405015886773]",[0.42857142 0.49999999],19.105890910286163,19.711061096274257,1,1,10
28,6.678900271384079,"[0.5842858011977788, 0.8358691941147471]",[0.625  0.9999],17.35780054276816,17.96297072875625,1,1,10
29,5.205479375889101,"[0.05205705521292615, 0.7840457435985687]",[6.66666667e-01 1.00000000e-04],14.410958751778201,14.569841835137872,1,1,10
30,7.523941418405954,"[0.6158336802264169, 0.6509010247772414]",[0.59999999 0.49999999],19.047882836811908,19.6530530228,1,1,10
31,7.552945455143083,"[0.374177529783485, 0.38539691885230287]",[0.57142857 0.5       ],19.105890910286163,19.711061096274257,1,1,10
