participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC,window_id,window_start,window_end
1,6.238324630257302,"[4.62486198554321, 0.1076337029726993]",[0.0001 0.0001],16.476649260514606,16.871098415187042,1,1,10
2,6.931471810932947,"[0.6994524831714062, 0.8444001852468062]",[0.0001 0.0001],17.862943621865895,18.468113807853985,1,1,10
3,5.201015732667992,"[0.834391815500709, 0.9771621610474187]",[4.99990000e+00 2.63985772e-03],14.402031465335984,14.560914548695656,1,1,10
4,6.14111767485681,"[1.92948404011801, 0.7845258652393527]",[0.56129954 0.9999    ],16.28223534971362,16.67668450438606,1,1,10
5,6.931276882938207,"[2.208557535592118, 0.605027743909468]",[0.03493506 0.9999    ],17.862553765876413,18.467723951864507,1,1,10
6,5.290996901004019,"[2.7724769921604477, 0.058686105368519266]",[4.99990000e+00 3.34629309e-03],14.581993802008038,14.740876885367708,1,1,10
7,6.238324633059691,"[0.8374226767051565, 0.38454404885610505]",[0.0001 0.0001],16.47664926611938,16.87109842079182,1,1,10
8,4.705193670075555,"[1.5273142923940066, 0.5946896834666797]",[0.89389463 0.9999    ],13.41038734015111,13.302207638261736,1,1,10
9,5.545177455519793,"[0.4095100670923851, 0.6260604581420007]",[0.0001 0.0001],15.090354911039586,15.249237994399259,1,1,10
10,4.82860005212048,"[4.299947079708667, 0.3014759612466746]",[0.32358625 0.9999    ],13.65720010424096,13.549020402351587,1,1,10
11,6.931471810157814,"[0.3819411268330283, 0.39561155465366615]",[0.0001 0.0001],17.862943620315626,18.46811380630372,1,1,10
12,3.509163071253202,"[0.6837574926642904, 0.7704956296893913]",[4.9999     0.01259503],11.018326142506403,11.623496328494497,1,1,10
13,5.6989035138241535,"[2.1441866527762867, 0.9383464177663045]",[1.38858463 0.9999    ],15.397807027648307,16.0029772136364,1,1,10
14,0.6931471805689451,"[0.6482458334795947, 0.43568297736520395]",[4.49070008 0.9999    ],5.386294361137891,5.991464547125982,1,1,10
15,6.2383246340487,"[1.8110852890604312, 0.7839606079642221]",[0.0001 0.0001],16.4766492680974,16.87109842276984,1,1,10
16,6.624817779946216,"[1.4582683399398246, 0.004785276665811088]",[0.94987958 0.9999    ],17.249635559892432,17.854805745880526,1,1,10
17,4.872202773345561,"[2.7840987519923814, 0.9386833943370978]",[4.99990000e+00 3.46318583e-03],13.744405546691121,13.903288630050792,1,1,10
18,0.6931471805689451,"[4.878518210952896, 0.9807564397558713]",[4.87851821 0.98075644],5.386294361137891,5.991464547125982,1,1,10
19,6.9314718126312425,"[0.22948925514842108, 0.07718874198245486]",[0.0001 0.0001],17.862943625262485,18.468113811250575,1,1,10
20,4.158883086765754,"[0.8480128970204257, 0.8211639498182831]",[0.0001 0.0001],12.317766173531508,11.901285111987619,1,1,10
21,6.93147181493528,"[2.585714470805817, 0.08559166857335407]",[0.0001 0.0001],17.86294362987056,18.46811381585865,1,1,10
22,6.23832463877074,"[2.7317057992522487, 0.3046165693966786]",[0.0001 0.0001],16.47664927754148,16.87109843221392,1,1,10
23,4.516833047628207,"[0.590449116206988, 0.11802664944366638]",[1.2133449  0.56771792],13.033666095256415,13.428115249928855,1,1,10
24,6.413200883424948,"[0.2761005111765175, 0.2898411753804241]",[1.06788903 0.9999    ],16.826401766849898,17.431571952837988,1,1,10
25,6.238324636078898,"[1.967329508413562, 0.33056884703507555]",[0.0001 0.0001],16.476649272157797,16.871098426830237,1,1,10
26,4.053743067109549,"[2.4937661043409842, 0.6051512676506031]",[4.9999     0.00531661],12.107486134219098,12.501935288891538,1,1,10
27,6.931471823450477,"[0.3795394872584509, 0.42288729500284816]",[0.0001 0.0001],17.862943646900952,18.468113832889046,1,1,10
28,6.814800631514693,"[1.769212556465934, 0.719529490730907]",[0.60388549 0.9999    ],17.629601263029386,18.23477144901748,1,1,10
29,5.403470867065631,"[4.843051437749225, 0.1507226598296303]",[1.02635371 0.23975425],14.806941734131263,14.965824817490933,1,1,10
30,6.605315343522211,"[0.4931864005425997, 0.39578583160591646]",[0.90556917 0.9999    ],17.21063068704442,17.815800873032515,1,1,10
31,6.824373130943765,"[1.1708899129147923, 0.9117565531808687]",[0.4626739 0.9999   ],17.64874626188753,18.25391644787562,1,1,10
32,4.892173720737197,"[2.8582693787991187, 0.3009789031795876]",[1.35082887 0.87377728],13.784347441474393,14.389517627462485,1,1,10
33,4.657774650094998,"[4.228444997185972, 0.6410290710657036]",[1.45461999 0.9999    ],13.315549300189996,13.920719486178088,1,1,10
34,6.931471816583642,"[1.5692741248887725, 0.1514804163620781]",[0.0001 0.0001],17.862943633167284,18.468113819155377,1,1,10
35,4.302118533367309,"[2.9011477613332373, 0.022321150089094313]",[4.99990000e+00 4.59831326e-03],12.604237066734617,13.209407252722709,1,1,10
36,5.519294013803921,"[0.3712380716051254, 0.43560653152320195]",[1.06248358 0.9999    ],15.038588027607842,15.43303718228028,1,1,10
37,6.922301022253147,"[3.88809566070729, 0.8220169741082761]",[0.26259758 0.9999    ],17.844602044506296,18.449772230494386,1,1,10
38,6.913117477064962,"[0.44983532270582394, 0.868294851415327]",[0.28493562 0.9999    ],17.826234954129923,18.431405140118017,1,1,10
39,6.141110873578932,"[1.4924747019817135, 0.7400863026604818]",[0.54898588 0.95343472],16.282221747157863,16.676670901830303,1,1,10
40,0.6931471805659452,"[4.959908566403788, 0.5573600356338563]",[4.95990857 0.55736004],5.38629436113189,5.278114659242517,1,1,10
41,5.13295125771654,"[4.046605058495856, 0.9274898174289313]",[0.98463489 0.75616142],14.26590251543308,14.424785598792752,1,1,10
42,4.791611947709853,"[1.469201059465023, 0.8101256266666692]",[4.99990000e+00 4.03438312e-03],13.583223895419707,13.977673050092147,1,1,10
43,6.931471833390942,"[2.4226092894556004, 0.6554122336671964]",[0.0001 0.0001],17.862943666781884,18.468113852769974,1,1,10
44,4.519596522111311,"[1.4869180597605418, 0.19675786342523366]",[4.99990000e+00 3.64647572e-03],13.039193044222621,13.198076127582294,1,1,10
45,0.6931471805689451,"[4.730494416276337, 0.4926411865474137]",[4.73049442 0.49264119],5.386294361137891,5.991464547125982,1,1,10
46,6.238324633828967,"[0.8765872449346032, 0.6605967927591763]",[0.0001 0.0001],16.476649267657933,16.871098422330373,1,1,10
47,6.238324644702017,"[2.9010262086668974, 0.9791782291369716]",[0.0001 0.0001],16.476649289404033,16.871098444076473,1,1,10
48,5.748321295692726,"[2.3443041027589784, 0.48745567201916756]",[4.99990000e+00 4.00685014e-03],15.496642591385452,15.891091746057892,1,1,10
49,6.931471817195002,"[2.123444088853399, 0.15972414235745627]",[0.0001 0.0001],17.862943634390003,18.468113820378093,1,1,10
50,6.238324634870347,"[2.233362330643709, 0.7435534730165322]",[0.0001 0.0001],16.476649269740694,16.871098424413134,1,1,10
51,6.238324647669627,"[2.4223960534803344, 0.6241975440008882]",[0.0001 0.0001],16.476649295339254,16.871098450011694,1,1,10
52,6.931471821362532,"[1.8082840671677003, 0.8745109801443557]",[0.0001 0.0001],17.862943642725064,18.468113828713157,1,1,10
53,4.852030281441507,"[0.8350149345129403, 0.30960899639375067]",[0.0001 0.0001],13.704060562883013,13.59588086099364,1,1,10
54,6.931471814111211,"[2.102500334325237, 0.7738754543326767]",[0.0001 0.0001],17.86294362822242,18.46811381421051,1,1,10
55,4.1588830905002965,"[2.901273185719237, 0.902064658564517]",[0.0001 0.0001],12.317766181000593,11.901285119456702,1,1,10
56,5.366397351026519,"[0.5418692521434368, 0.050579442499933853]",[1.25540791 0.64107873],14.732794702053038,15.127243856725478,1,1,10
1,6.238324634872561,"[0.45614601494842777, 0.7487562762056177]",[0.0001 0.0001],16.476649269745124,16.87109842441756,2,2,11
2,6.5572277502968594,"[1.6832045107662836, 0.20774158618318248]",[4.99990000e+00 2.78907347e-03],17.11445550059372,17.71962568658181,2,2,11
3,4.884490795385445,"[3.966240077336551, 0.7801467650315299]",[4.9999000e+00 4.3323849e-03],13.76898159077089,13.92786467413056,2,2,11
4,6.174814966496484,"[0.7822537562419161, 0.6727129206359455]",[4.9999000e+00 8.6546133e-04],16.34962993299297,16.74407908766541,2,2,11
5,6.931471823340018,"[2.7314590191789776, 0.40339626993766925]",[0.0001 0.0001],17.862943646680037,18.468113832668127,2,2,11
6,2.949053135609609,"[0.5986515450904892, 0.7894722715472862]",[4.9999     0.01171605],9.898106271219218,10.056989354578889,2,2,11
7,6.01028322224481,"[4.710456377784177, 0.968056425513121]",[4.99990000e+00 1.35923751e-03],16.02056644448962,16.41501559916206,2,2,11
8,5.464898901238266,"[1.1195281639521617, 0.5514791913972145]",[0.71925701 0.9999    ],14.929797802476532,15.088680885836204,2,2,11
9,6.2383246397593695,"[2.2962412864803605, 0.6109677069592444]",[0.0001 0.0001],16.47664927951874,16.87109843419118,2,2,11
10,5.523831839632301,"[3.2423650537190207, 0.6110961030931561]",[0.3110311 0.9999   ],15.047663679264602,15.206546762624274,2,2,11
11,6.911187459645312,"[0.9914090773289872, 0.6657414797335591]",[4.99990000e+00 6.87017427e-04],17.822374919290624,18.427545105278718,2,2,11
12,3.8557534542609906,"[4.757769928284073, 0.6142838778213531]",[4.9999     0.01189257],11.711506908521981,12.316677094510073,2,2,11
13,6.057423522035634,"[3.2978844968072916, 0.7934960186444229]",[1.34224938 0.9999    ],16.11484704407127,16.720017230059362,2,2,11
14,4.147735631755468,"[1.6791348813943174, 0.30663535901852207]",[1.26486212 0.59178357],12.295471263510937,12.900641449499028,2,2,11
15,5.545177458431793,"[4.5530421845298195, 0.24580674601547586]",[0.0001 0.0001],15.090354916863586,15.249238000223258,2,2,11
16,5.90391027914721,"[0.2605238663285716, 0.09076110126768348]",[0.946843   0.71476138],15.80782055829442,16.20226971296686,2,2,11
17,4.8722027733455615,"[1.2407824245825858, 0.7452319263499654]",[4.99990000e+00 3.46318592e-03],13.744405546691123,13.903288630050795,2,2,11
18,0.6931471805689451,"[4.9095071807713975, 0.872345354014702]",[4.90950718 0.87234535],5.386294361137891,5.991464547125982,2,2,11
19,6.931471818451117,"[3.704498257208155, 0.20911980487536225]",[0.0001 0.0001],17.862943636902234,18.468113822890324,2,2,11
20,3.5711307763644244,"[0.19534935911011156, 0.2191171596436333]",[4.9999     0.00675834],11.142261552728849,10.72578049118496,2,2,11
21,6.930870351589821,"[2.992592953199973, 0.5208759163948672]",[0.1147026  0.56363797],17.861740703179642,18.466910889167735,2,2,11
22,6.238324644867901,"[1.318225728702689, 0.0879607347244977]",[0.0001 0.0001],16.476649289735803,16.87109844440824,2,2,11
23,4.350433893011169,"[1.9526934235219569, 0.2503803647176205]",[1.27047915 0.43260939],12.700867786022338,13.095316940694776,2,2,11
24,6.369558305345289,"[1.99428894035576, 0.6554530023404698]",[1.08275832 0.9999    ],16.73911661069058,17.34428679667867,2,2,11
25,6.931471816090018,"[1.3398482506930125, 0.39246545563370305]",[0.0001 0.0001],17.862943632180034,18.468113818168128,2,2,11
26,4.90666443292839,"[1.1656725543953679, 0.0662610181463625]",[1.37884716 0.49232456],13.81332886585678,14.207778020529219,2,2,11
27,6.883111856604692,"[0.9478756801185724, 0.890461056839575]",[0.36766785 0.9999    ],17.766223713209385,18.371393899197475,2,2,11
28,6.930055922913457,"[0.3814270796705371, 0.6945324245106176]",[0.09801842 0.9999    ],17.860111845826914,18.465282031815008,2,2,11
29,5.841526406795975,"[0.7448226181776967, 0.03314385110045641]",[1.72884857 0.09590261],15.68305281359195,16.07750196826439,2,2,11
30,6.906523247301094,"[0.3903251289066658, 0.509967258408105]",[0.3457965  0.79361523],17.81304649460219,18.41821668059028,2,2,11
31,6.928688922462311,"[0.597009888908835, 0.983496314596875]",[0.09630452 0.9999    ],17.85737784492462,18.462548030912714,2,2,11
32,5.19856663341106,"[1.0065127879157783, 0.6433439974809216]",[1.32544971 0.9999    ],14.39713326682212,15.002303452810212,2,2,11
