participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC,window_id,window_start,window_end
1,4.236302223756402,"[3.3110869380181795, 0.23897582370894585, 0.5276209275005354, 7.889238172697602, 0.9157438322372572]","[2.47215373e+00 1.01170650e-01 1.00000000e-04 4.42309856e-01
 1.00000000e-04]",18.472604447512804,19.458727334193902,1,1,10
2,4.3305989801647975,"[3.9982151858549733, 0.046977373014232486, 17.36702812440796, 13.503615355707414, 0.48680871835858003]",[ 4.01609657  0.2633404  17.36702812 13.49890632  0.06251756],18.661197960329595,20.174123425299825,1,1,10
3,4.881034300656745,"[4.5119124948593985, 0.03279309609489938, 19.237168139684044, 6.607145974169235, 0.741119909870915]",[ 4.51191249  0.0327931  19.23716814  6.60714597  0.42857143],19.76206860131349,20.15927630971267,1,1,10
4,4.742653002324122,"[1.5821880135347992, 0.6114185043680356, 0.06689059333177201, 3.819507564998109, 0.3761256896098018]","[1.93048243e+00 4.05115453e-02 3.95376068e-01 8.33848317e-01
 1.00000000e-04]",19.485306004648244,20.471428891329342,1,1,10
5,5.985653100999452,"[1.0627242944384734, 0.2929342649857762, 1.7287645471125392, 3.178030431856964, 0.3405868063365531]",[4.9999     0.04161555 0.26293851 0.38361566 0.37499887],21.971306201998903,23.484231666969134,1,1,10
6,2.602689685453297,"[0.2926593886426783, 0.9739297644492434, 0.08271112702576644, 12.527885709130345, 0.30363935921067514]","[4.77128068e+00 8.36005587e-02 1.00000000e-04 1.39045604e+01
 3.33333348e-01]",15.205379370906595,15.602587079305774,1,1,10
7,1.0670038448986694,"[3.4235036819584996, 0.5424561549662673, 22.497428771469853, 6.166332276269365, 0.77183417866967]","[4.99990000e+00 3.07476071e-02 3.49609111e-01 1.00000000e-04
 1.00000000e-04]",12.13400768979734,13.120130576478438,1,1,10
8,0.6936338491496671,"[1.0865243514987146, 0.9221992486119983, 16.23858903118009, 4.4693377419014615, 0.4176431600797126]","[4.99990000e+00 9.37575569e-02 6.71274255e-01 1.00000000e-04
 1.00000000e-04]",11.387267698299334,11.1168184435759,1,1,10
9,5.3729980317786445,"[2.2136172791303124, 0.26426422183228365, 4.216393690321127, 3.411403912875809, 0.8816663794315251]","[1.59881185e-01 9.99900000e-01 4.17686559e+00 1.00000000e-04
 1.00000000e-04]",20.74599606355729,21.14320377195647,1,1,10
10,2.7020340546153796,"[0.6931165233431292, 0.050273775735355075, 6.014913951396154, 4.079305110995917, 0.7296791841634643]","[4.99990000e+00 2.05814876e-03 2.85715704e-02 1.00000000e-04
 1.00000000e-04]",15.40406810923076,15.133618854507326,1,1,10
11,5.8949605363183215,"[4.570101001843148, 0.04936854794222563, 13.732026927973086, 5.51389984173264, 0.8623439463947322]",[ 4.50368806  0.08733146 13.73202693  5.55064146  0.31732044],21.789921072636645,23.302846537606875,1,1,10
12,2.0794712849832075,"[1.610108598938805, 0.7573825921175457, 21.696893165786015, 22.101633981595192, 0.10432140450350713]","[3.12062857e+00 2.39074287e-02 2.39998673e+01 2.39986513e+01
 1.00000000e-04]",14.158942569966415,15.671868034936645,1,1,10
13,6.0679471279292265,"[2.9738694972915805, 0.9989962497001762, 22.45115387515996, 1.8437334860939512, 0.1686368561132146]",[4.81331502 0.99286799 3.55437104 2.25624071 0.82035158],22.135894255858453,23.648819720828683,1,1,10
14,0.6931471805689441,"[4.266226886769122, 0.013683313246038269, 15.533853215014531, 5.231305201073675, 0.004506701916983026]","[4.26622689e+00 1.36833132e-02 1.55338532e+01 5.23130520e+00
 4.50670192e-03]",11.386294361137889,12.89921982610812,1,1,10
15,4.790727012023899,"[4.754996870691321, 0.18780777753981873, 1.5320972214670177, 9.883308887544034, 0.11834214724663797]",[4.66356455 0.9999     1.53209722 9.88330889 0.33334137],19.581454024047797,20.567576910728896,1,1,10
16,3.3349526633588495,"[2.567332500908873, 0.7534215013035872, 15.28486986984143, 1.7229572684194527, 0.11469206387713543]","[4.99990000e+00 1.06113180e-02 1.94031225e+00 1.92618291e+00
 1.00000000e-04]",16.6699053267177,18.18283079168793,1,1,10
17,2.7582931479008073,"[3.0163306449769087, 0.753760556958035, 0.5111511386465444, 6.053478960359364, 0.5111607776959901]","[1.64068054e+00 3.09683490e-01 1.00000000e-04 1.06841895e+00
 1.00000000e-04]",15.516586295801615,15.913794004200794,1,1,10
18,0.6931471805689451,"[2.5122433533754513, 0.7794570900202737, 18.35885488204258, 0.6753858890072855, 0.8527013582003478]","[4.59738787e+00 1.00000000e-04 1.83588549e+01 6.75385889e-01
 1.00000000e-04]",11.38629436113789,12.899219826108121,1,1,10
19,0.6935472136967554,"[3.2855998452396986, 0.32805752012125083, 3.096006030334734, 17.645961599844092, 0.4956122103823696]","[4.35067873e+00 2.87916858e-01 4.13953349e-04 1.74342193e+00
 1.00000000e-04]",11.38709442739351,12.90001989236374,1,1,10
20,3.195257160066004,"[4.97455121281463, 0.039938059141467926, 6.911867445084536, 14.661099184069881, 0.9454312716786508]","[5.12217750e-02 1.00000000e-04 1.00000000e-04 2.39544904e+01
 1.00000000e-04]",16.390514320132006,15.349311666272282,1,1,10
21,5.162413473707815,"[2.7980796546663713, 0.33581853673326006, 21.72452559304487, 10.780102323704808, 0.9326159773802162]","[4.99990000e+00 5.59027803e-04 8.12611668e-03 1.00000000e-04
 1.00000000e-04]",20.32482694741563,21.83775241238586,1,1,10
22,4.709860882719352,"[0.43643335043736314, 0.5133067834882914, 3.5297103492006623, 0.5858128651374743, 0.28511127614047177]","[2.15741747e+00 5.77589979e-02 6.10069594e-01 1.27561435e-01
 1.00000000e-04]",19.4197217654387,20.405844652119804,1,1,10
23,0.6935457812837599,"[4.360407495593249, 0.8945508234122161, 12.315893365844671, 8.190898629846725, 0.8907846605697655]","[4.99990000e+00 1.10010070e-01 1.19378942e-04 2.70609437e+00
 1.00000000e-04]",11.38709156256752,12.373214449248618,1,1,10
24,6.427070716264352,"[1.851646576703281, 0.8798663292433606, 20.601879654274107, 11.878166122594436, 0.9616768863119779]","[1.61550767e+00 8.81485921e-01 2.39999000e+01 1.00000000e-04
 7.27602486e-01]",22.854141432528706,24.367066897498937,1,1,10
25,0.9891852527456222,"[2.1129620460916683, 0.3795950406191368, 10.637223336692871, 9.287375149837786, 0.7783461481791872]","[4.99990000e+00 2.88406793e-02 2.13784490e-01 1.00000000e-04
 1.00000000e-04]",11.978370505491245,12.964493392172344,1,1,10
26,2.772888737243353,"[4.2446167507322885, 0.3420156284608921, 19.834224943917018, 10.695022434849877, 0.1436601864314353]","[4.24461667e+00 3.42015628e-01 1.98342249e+01 1.06950224e+01
 1.00000000e-04]",15.545777474486705,16.531900361167803,1,1,10
27,1.6554698032033786,"[1.4735027922160886, 0.28743325250781915, 6.620277456459153, 18.404052725164956, 0.7694952880809254]","[4.99990000e+00 7.24242275e-02 5.35041415e-02 1.88240607e-01
 1.00000000e-04]",13.310939606406757,14.823865071376988,1,1,10
28,1.386494406379072,"[3.800477105013204, 0.04377604376161384, 3.369007593909363, 1.4364162005052006, 0.6106591158002684]","[4.99990000e+00 3.74328371e-01 1.66616096e+00 7.45108021e-04
 1.00000000e-04]",12.772988812758143,14.285914277728374,1,1,10
29,0.6933471972049707,"[0.4760609601919222, 0.3336083283642743, 6.255812689848854, 23.818189397374006, 0.4612641393804545]","[4.40774065e+00 4.65570653e-01 1.00000000e-04 2.48862844e-04
 1.00000000e-04]",11.386694394409941,11.78390210280912,1,1,10
30,5.548064830194479,"[0.25172190793514904, 0.4892352047917033, 4.512156852934195, 1.431044424540623, 0.43070205654202753]","[4.93345117e+00 1.12353099e-03 1.70154838e-02 1.00000000e-04
 2.04530837e-02]",21.096129660388957,22.609055125359188,1,1,10
31,2.4640969655503384,"[0.37370898607001324, 0.5163395781142314, 3.8401583145753575, 1.6702480661583146, 0.05088122296647455]","[4.59757963e+00 1.30373417e-02 1.30620203e-01 1.00000000e-04
 1.00000000e-04]",14.928193931100676,16.441119396070906,1,1,10
32,4.655617052373269,"[2.797382814658224, 0.8157962380070978, 1.321148165369257, 16.172120159036204, 0.6494187253140015]","[2.77195574e+00 4.97990592e-01 1.44117372e+00 1.00000000e-04
 8.19311266e-01]",19.31123410474654,20.82415956971677,1,1,10
33,4.792964461432206,"[1.148349987216549, 0.36067585811840425, 11.686042342555124, 4.427670736000827, 0.19589888884637285]",[4.82621224 0.98557115 3.50779022 0.15815653 0.83545112],19.58592892286441,21.098854387834642,1,1,10
34,6.875801369935855,"[4.382881239294288, 0.14259690824416552, 0.1850906402281439, 15.200217045948602, 0.13080235179363645]",[ 4.3860542   0.07317058  0.18509064 15.20021705  0.55555555],23.75160273987171,25.26452820484194,1,1,10
35,0.7054991684128947,"[0.9504372439098313, 0.4524684377113937, 5.575229701501151, 5.103928726047561, 0.3574298680876827]","[4.14692760e+00 3.07685805e-01 5.56138428e+00 1.00000000e-04
 1.00000000e-04]",11.41099833682579,12.92392380179602,1,1,10
36,4.1750457328076,"[0.2913047354078184, 0.9978517857313128, 2.8521212095312807, 3.988696802075562, 0.20863667067079197]","[4.99990000e+00 2.41726055e-03 1.00000000e-04 3.98836920e-02
 1.00000000e-04]",18.3500914656152,19.3362143522963,1,1,10
37,5.545377051153283,"[4.207268114228261, 0.19890024820468344, 16.360339140088467, 12.063592608151167, 0.07885350991121363]","[4.20570274e+00 2.14216514e-01 1.63603391e+01 1.20635926e+01
 1.00000000e-04]",21.090754102306565,22.603679567276796,1,1,10
38,0.693647467125668,"[1.135122251205131, 0.7870471278949965, 0.5661534276794756, 7.750527618249879, 0.6933631700638807]","[4.99990000e+00 6.37135049e-02 1.00000000e-04 7.83626980e-01
 1.00000000e-04]",11.387294934251337,12.900220399221567,1,1,10
39,3.182414837762679,"[1.4945305154139152, 0.841666664828688, 0.14608709824887695, 18.32042953332489, 0.6837162644805553]","[4.99990000e+00 5.72090406e-01 1.00000000e-04 1.99740273e+01
 7.95349966e-01]",16.364829675525357,17.350952562206455,1,1,10
