participant_id,best_nll,best_initial_guess,best_parameters,best_EV,best_RT,AIC,BIC
1,70.05695536679723,"[3.5915695495974953, 0.5811916136412155, 8.84463705246918, 0.7074336546734642]",[0.29314383 0.08310936 8.84463705 0.9999    ],[0.26558148 6.85710106],"[np.float64(-1.3956070216211134), np.float64(-7.047271497615485)]",148.11391073359445,162.0696616382212
2,40.795405799677035,"[2.106938003941246, 0.096609245598789, 10.69941815394345, 0.7710859025433461]",[ 1.07180655  0.2235086  10.69941815  0.64064972],[3.10319255e+00 5.91522093e-04],"[np.float64(-2.079163068551536), np.float64(-0.0006894439418572516)]",89.59081159935407,103.61213774308352
3,170.38623129836088,"[3.3841466657354626, 0.021757166281499443, 7.219665602358797, 0.7498687277958878]",[0.31507312 0.9999     7.2196656  0.9999    ],[8.20063007e-21 4.10024004e-01],"[np.float64(-6.840126748476658e-21), np.float64(-0.38740754385623705)]",348.77246259672177,362.82617758138167
4,170.54832613776202,"[4.057510732830142, 0.25303215775402516, 6.226306597662192, 0.5374832999580381]",[0.01261568 0.01039999 6.2263066  0.9999    ],[13.17141879 33.00845972],"[np.float64(-14.810274198715897), np.float64(-19.76911614182736)]",349.09665227552404,363.15036726018394
5,168.69073078070699,"[1.4502688586271668, 0.9261938544013466, 16.10574442269345, 0.1951657135851192]",[2.27134383e-01 2.81319415e-01 1.61057444e+01 1.00000000e-04],[1.62549115 0.49791618],"[np.float64(-1.1993493503303594), np.float64(-0.8704107399653492)]",345.38146156141397,359.3864944035929
6,102.5059095895838,"[3.6901855851285483, 0.55320051246219, 17.579604717980384, 0.6257023062405013]",[ 0.22034888  0.0699533  17.57960472  0.9999    ],[0.93476111 7.84842762],"[np.float64(-0.8046999277783329), np.float64(-3.3460114975453012)]",213.0118191791676,227.03314532289704
7,155.50030480302567,"[2.383851475988794, 0.9954700303456354, 3.936856940553189, 0.5966612557337957]",[0.02723495 0.00876909 3.93685694 0.9999    ],[46.14263983  9.50501207],"[np.float64(-27.81908356831988), np.float64(-10.721898126972329)]",319.00060960605134,333.03816295256325
8,168.75575584244038,"[2.7150688944250008, 0.1781300327959982, 23.51440438312395, 0.9611645101803789]",[ 0.32318985  0.9999     23.51440438  0.34288184],[3.90000e-01 4.10024e-05],"[np.float64(-0.35223670306465227), np.float64(-1.43035391502066e-05)]",345.51151168488076,359.5165445270597
9,168.17049011119045,"[0.15869802938900496, 0.11426745929539422, 18.105385645366002, 0.15116916484736498]",[4.09129922e-02 5.33578149e-03 1.81053856e+01 1.00000000e-04],[36.0618453  27.22292638],"[np.float64(-19.764758216188984), np.float64(-28.822535831914188)]",344.3409802223809,358.3623063661103
10,157.70537886501262,"[2.2739060166948644, 0.22755106351486443, 2.3213478517785004, 0.3696681069779747]",[0.7851301  0.9999     2.32134785 0.26913276],[2.40000000e-01 6.80061009e-05],"[np.float64(-0.43252595155709345), np.float64(-3.005230440127227e-05)]",323.41075773002524,337.38300350338744
11,146.81146004159692,"[4.846126034904794, 0.982035520483676, 4.3763932856768335, 0.07769492087013624]",[0.03829204 0.01160202 4.37639329 0.9999    ],[40.27917526  7.06419937],"[np.float64(-26.211238558370724), np.float64(-6.935909311305519)]",301.62292008319383,315.64424622692326
12,153.35713311635482,"[0.902968176613785, 0.596748652522782, 15.72021590233694, 0.3152265392507803]",[ 0.79501315  0.9999     15.7202159   0.69693332],[7.50057000e-01 3.50027006e-09],"[np.float64(-0.7524977216203577), np.float64(-4.955939393911125e-09)]",314.71426623270963,328.6700171373364
13,166.91661284648237,"[3.3237690040205683, 0.7505191014307775, 17.421377029269156, 0.21205332926432835]",[ 0.61387782  0.9999     17.42137703  0.23848846],[2.70055005e-25 6.90078004e-01],"[np.float64(-7.042617310629213e-25), np.float64(-0.26601041422475163)]",341.83322569296473,355.90303727882355
14,139.49947512181095,"[4.1128929870803805, 0.3543081924587736, 5.998951281431887, 0.5614442520487781]",[0.09572128 0.01714525 5.99895128 0.55500334],[32.40293697  2.86965907],"[np.float64(-23.576291757056833), np.float64(-5.562271609723086)]",286.9989502436219,301.08479391507086
15,163.01889534348825,"[3.674364111958614, 0.20108546439817504, 18.635573158975475, 0.5207001884149483]",[2.19182594e-02 1.00000000e-04 1.86355732e+01 1.00000000e-04],[46.27205695 64.51367086],"[np.float64(-64.5855717270694), np.float64(-51.82503382760434)]",334.0377906869765,347.910031251517
16,30.55928142679157,"[0.7645143797523326, 0.6312900821892126, 19.973634068348428, 0.470376899099225]",[4.65468612e-01 5.25988906e-02 1.99736341e+01 1.00000000e-04],[0.01704712 6.76141288],"[np.float64(-0.011193834766418175), np.float64(-8.666202253139335)]",69.11856285358314,83.12359569576205
