participant_id,best_nll,best_initial_guess,best_parameters,best_EV,best_RT,AIC,BIC
1,168.43476487606702,"[3.2567066449389857, 0.34193315052453394, 19.231915127462123, 0.000671003558283283]",[4.99990e+00 1.00000e-04 2.39999e+01 0.00000e+00],"[np.float64(-428604527.1903325), np.float64(-9.27306471513208e+66)]","[np.float64(428604527.1903325), np.float64(9.27306471513208e+66)]",344.86952975213404,358.8252806567608
2,171.00655921603868,"[0.9065589141254856, 2.5275194472835563, 13.9492040471103, 0.0018297567405194859]",[1.00000000e-04 8.87477553e-01 3.10609390e-01 1.00000000e-02],"[np.float64(-511.23067671237095), np.float64(9.014076136517733e-24)]","[np.float64(511.23067671237095), np.float64(-9.014076136517733e-24)]",350.01311843207736,364.0344445758068
3,172.5936479594267,"[3.8897638235544587, 0.038920466869096206, 10.477941375090378, 0.005308022402119681]",[4.9999000e+00 1.0000000e-04 2.3999900e+01 5.3080224e-03],"[np.float64(-1.2920951612044556e+39), np.float64(-8.790754567087666e+37)]","[np.float64(1.2920951612044556e+39), np.float64(8.790754567087666e+37)]",353.1872959188534,367.2410109035133
4,172.5936479594267,"[3.6793995414214713, 0.4343454934919752, 18.06253131284003, 0.006703508042381122]",[3.98726349e+00 1.00000000e-04 2.39999000e+01 0.00000000e+00],"[np.float64(-3.6487153747594445e+33), np.float64(-6.688953425965988e+43)]","[np.float64(3.6487153747594445e+33), np.float64(6.688953425965988e+43)]",353.1872959188534,367.2410109035133
5,167.76870816038766,"[2.4994434929783957, 4.9664837203501415, 19.95088946104489, 0.006216224215274357]",[ 0.02494975  0.54595693 14.60181237  0.        ],"[np.float64(18.495669621521838), np.float64(-4.1867916307697195)]","[np.float64(-18.495669621521838), np.float64(4.1867916307697195)]",343.5374163207753,357.54244916295426
6,171.2073535983068,"[4.344839348334214, 0.5437600720787185, 2.212246446985743, 0.004225265249255262]",[4.99990000e+00 1.00000000e-04 7.69036044e+00 0.00000000e+00],"[np.float64(-766435615132778.0), np.float64(-8.491438815830101e+60)]","[np.float64(766435615132778.0), np.float64(8.491438815830101e+60)]",350.4147071966136,364.43603334034304
7,169.05738535274796,"[2.9411008298218784, 2.1836696468421346, 12.124615572282156, 0.0005606564018030524]",[0.05610581 0.9999     0.3        0.        ],"[np.float64(0.0005693232773290311), np.float64(-3.5750000000015993)]","[np.float64(-0.0005693232773290311), np.float64(3.5750000000015993)]",346.1147707054959,360.1523240520078
8,170.09384503867972,"[3.2891226699920524, 2.8874635029473747, 4.213312606227806, 0.00649289430571023]",[8.37620795e-04 4.40869368e-01 4.05148913e+00 9.99485258e-03],"[np.float64(-5.0807682320510805), np.float64(3.3638178060002435)]","[np.float64(5.0807682320510805), np.float64(-3.3638178060002435)]",348.18769007735943,362.19272291953837
9,171.2073535983068,"[3.8037007584968503, 0.24121251905626412, 13.919808815861783, 0.0014791684812524254]",[4.99990e+00 1.00000e-04 2.39999e+01 0.00000e+00],"[np.float64(-1.869237630426138e+30), np.float64(-2.8803556145595546e+46)]","[np.float64(1.869237630426138e+30), np.float64(2.8803556145595546e+46)]",350.4147071966136,364.43603334034304
10,169.12791205662697,"[4.418802265330549, 0.2594741297116411, 20.920350576133803, 0.0072802801166798005]",[4.41880227e+00 2.59474130e-01 2.09203506e+01 7.28028012e-03],"[np.float64(1470084995850.443), np.float64(6.68840336288142e+16)]","[np.float64(-1470084995850.443), np.float64(-6.68840336288142e+16)]",346.25582411325394,360.22806988661614
11,169.82105923718893,"[2.8797932528050727, 0.01305816536237836, 20.965399018920095, 0.007484680035616494]",[2.87979325e+00 1.30581654e-02 2.09653990e+01 7.48468004e-03],"[np.float64(-6.022717269408972e+52), np.float64(-2.1815755833466143e+21)]","[np.float64(6.022717269408972e+52), np.float64(2.1815755833466143e+21)]",347.64211847437787,361.6634446181073
12,168.43476487606702,"[4.731793628502964, 0.009190699978433607, 16.34988353148621, 0.005377549431638578]",[4.73179363e+00 9.19069998e-03 1.63498835e+01 5.37754943e-03],"[np.float64(-7.790603726237796e+35), np.float64(-4.28799368939677e+37)]","[np.float64(7.790603726237796e+35), np.float64(4.28799368939677e+37)]",344.86952975213404,358.8252806567608
13,173.28679513998665,"[3.949050218067881, 0.3503761962234128, 23.48719068932548, 0.006214315440820054]",[4.99990e+00 1.00000e-04 2.39999e+01 0.00000e+00],"[np.float64(5.3068042708148036e+32), np.float64(7.995962161874227e+44)]","[np.float64(-5.3068042708148036e+32), np.float64(-7.995962161874227e+44)]",354.5735902799733,368.6434018658321
14,173.78398999700715,"[3.1432586996578107, 2.6022209204563693, 9.22472314711857, 0.00018222314821348507]",[1.83454555e-04 7.37776049e-01 2.39999000e+01 1.00000000e-02],"[np.float64(1653.1834921262277), np.float64(-0.008486998459195766)]","[np.float64(-1653.1834921262277), np.float64(0.008486998459195766)]",355.5679799940143,369.6538236654633
15,164.43032320303544,"[3.6176298207337942, 4.520317258908481, 7.182355180576646, 0.006286637482878014]",[0.01065032 0.63769682 7.90157494 0.        ],"[np.float64(-6.5730331666727295), np.float64(-0.5459140586597998)]","[np.float64(6.5730331666727295), np.float64(0.5459140586597998)]",336.8606464060709,350.7328869706114
16,170.51420641774686,"[0.36586584953054446, 0.0067606509191198575, 5.643092145759485, 0.002644181659935183]",[4.99990e+00 1.00000e-04 2.39999e+01 0.00000e+00],"[np.float64(41431.950777439655), np.float64(6.274190414329858e+71)]","[np.float64(-41431.950777439655), np.float64(-6.274190414329858e+71)]",349.0284128354937,363.03344567767266
17,165.66217615382723,"[4.938836317436108, 0.03542003774786597, 14.629110699560758, 0.003244093895846516]",[4.93883632e+00 3.54200377e-02 1.46291107e+01 3.24409390e-03],"[np.float64(-6.320592335672773e+26), np.float64(-2.3553521065754795e+41)]","[np.float64(6.320592335672773e+26), np.float64(2.3553521065754795e+41)]",339.32435230765446,353.21343500234036
18,169.00563037244353,"[4.222835655864375, 0.9673673803774194, 13.624404890138408, 0.00045175656314026645]",[ 0.03991551  0.9999     23.9999      0.        ],"[np.float64(-8.901130525294688), np.float64(0.0004067152815271472)]","[np.float64(8.901130525294688), np.float64(-0.0004067152815271472)]",346.01126074488707,360.0325868886165
19,167.8577438505982,"[0.03375444479624785, 3.9461626793209734, 10.603833965240778, 0.007055988828781239]",[ 0.03243525  0.7420379  23.9999      0.        ],"[np.float64(-4.493751197071148), np.float64(1.5099839186392026)]","[np.float64(4.493751197071148), np.float64(-1.5099839186392026)]",343.7154877011964,357.73681384492585
20,169.01759476366925,"[1.3436883663065968, 3.1951066442371943, 23.61957069654462, 0.00043408185183605455]",[1.00000000e-04 9.19914527e-01 2.36199453e+01 0.00000000e+00],"[np.float64(0.0318814114791366), np.float64(21.390687474797673)]","[np.float64(-0.0318814114791366), np.float64(-21.390687474797673)]",346.0351895273385,360.0074353007007
21,168.43476487606802,"[3.583942319133564, 0.0965207289246468, 16.78682682760654, 0.009838452170725298]",[3.57087117e+00 1.22344694e-01 1.67861333e+01 9.83845217e-03],"[np.float64(2.860528430334116e+28), np.float64(1.1875791250425076e+26)]","[np.float64(-2.860528430334116e+28), np.float64(-1.1875791250425076e+26)]",344.86952975213603,358.84177552549824
22,168.43476487606702,"[4.29036507334608, 0.07380095427763869, 23.89786755069736, 0.006112081968523721]",[4.29036507e+00 7.38009543e-02 2.38978676e+01 6.11208197e-03],"[np.float64(-1.3876413018794232e+21), np.float64(-1.233026567130689e+42)]","[np.float64(1.3876413018794232e+21), np.float64(1.233026567130689e+42)]",344.86952975213404,358.8252806567608
23,167.19066364996735,"[4.551397372220667, 4.041118999353047, 7.760040803891888, 0.008457159684593794]",[1.01810289e-04 6.70295102e-01 2.39999000e+01 0.00000000e+00],"[np.float64(0.007439414632920173), np.float64(-21.11937139081825)]","[np.float64(-0.007439414632920173), np.float64(21.11937139081825)]",342.3813272999347,356.3205150338973
24,165.3355890482128,"[1.3355783500169494, 2.3343445918062806, 3.677987805428517, 0.001614731427791566]",[ 0.02816101  0.5934243  23.9999      0.        ],"[np.float64(-13.33638914674139), np.float64(0.7229189812084685)]","[np.float64(13.33638914674139), np.float64(-0.7229189812084685)]",338.6711780964256,352.6103658303882
25,170.3979637558184,"[2.538431764600965, 2.818534921959418, 14.334347286681872, 0.00795116065287625]",[0.05216763 0.9999     0.3        0.01      ],"[np.float64(-3.222082083421329e-08), np.float64(1.3700823668308455)]","[np.float64(3.222082083421329e-08), np.float64(-1.3700823668308455)]",348.7959275116368,362.81725365536624
26,169.7988137357444,"[2.8273840777580905, 2.0644026522536096, 4.641532736920814, 0.0019785583007435026]",[1.32430440e-04 9.33747505e-01 3.00000000e-01 0.00000000e+00],"[np.float64(634.9227133778397), np.float64(-5.855092992131012e-47)]","[np.float64(-634.9227133778397), np.float64(5.855092992131012e-47)]",347.5976274714888,361.58630037266164
