participant_id,best_nll,best_initial_guess,best_parameters,best_EV,best_RT,AIC,BIC
1,98.87144510492531,"[1.5160212105441222, 0.14618247129657544, 0.6099756463825289, 0.10906919873291178]",[0.05338554 0.00639797 0.15005898 3.14423794],"[np.float64(-34.49549193030804), np.float64(7.159976085139061)]",[0. 0.],205.74289020985063,220.84109639202825
2,41.204369234158975,"[4.270147566364474, 0.8283166013726266, 0.810892839878225, 4.512781186839532]",[7.49151371e-01 1.66577253e-01 1.00000000e-04 1.00000000e-04],"[np.float64(2.6550286876576004), np.float64(-1.052797540356527e-06)]",[0. 0.],90.40873846831795,104.4300646120474
3,170.060059080597,"[1.9864389639546518, 0.8188133261082766, 0.743584855648748, 4.11113429902409]",[2.81140624e-01 7.35989562e-01 1.00000000e-04 1.00000000e-04],"[np.float64(0.0017166764159276297), np.float64(0.9997679547569108)]",[0. 0.],348.120118161194,362.1738331458539
4,225.13388732621627,"[3.419502802570404, 0.7890201761888915, 0.5814885572072057, 4.097021990066317]",[8.89293134e-01 4.81850370e-01 9.99900000e-01 1.00000000e-04],"[np.float64(0.007190695747007461), np.float64(0.31458802418959786)]",[0. 0.],458.26777465243254,473.4762481539408
5,169.39197245575798,"[0.4158449845582368, 0.2856365560124717, 0.8542548747360942, 0.005055856071269945]",[5.67781334e-02 9.84827896e-01 1.00000000e-04 4.16764088e+00],"[np.float64(0.014212282405131763), np.float64(-4.167093695464029)]",[0. 0.],346.78394491151596,360.7889777536949
6,103.77765091633349,"[0.3040146195528979, 0.9597366400140205, 0.125986381481786, 2.4978696645821548]",[0.07542344 0.02358249 0.0001     0.0001    ],"[np.float64(0.0046533535378498764), np.float64(23.380596899874316)]",[0. 0.],215.55530183266697,229.57662797639642
7,154.27964400902036,"[1.2277918190967332, 0.7041915958797296, 0.7057997797943132, 3.9197471711706604]",[0.22799037 0.24174062 0.72336899 4.9999    ],"[np.float64(0.3194490006860371), np.float64(-3.533446492495921)]",[0. 0.],316.5592880180407,330.59684136455263
8,169.29531038192297,"[4.246587415942273, 0.5607183629793829, 0.9347331432969952, 0.8544238611454809]",[4.26053552e-01 9.99900000e-01 4.88281337e-01 1.00000000e-04],"[np.float64(-1.4800888773579468e-05), np.float64(4.209084763740269e-05)]",[0. 0.],346.59062076384595,360.5956536060249
9,171.0015793904675,"[1.0584859571641783, 0.6610422294939402, 0.07050718583047827, 3.2297624600085717]",[1.08130900e-01 9.99900000e-01 4.90242238e-02 1.00000000e-04],"[np.float64(-8.255073088863399e-05), np.float64(-9.141618742714539e-09)]",[0. 0.],350.003158780935,364.0244849246644
10,161.5456577476603,"[1.1118402249533796, 0.9232783219668574, 0.42717028623041725, 2.1258579483278512]",[4.68953275e-01 8.36544187e-01 1.00000000e-04 1.00000000e-04],"[np.float64(-9.688488717996957e-05), np.float64(0.1684751485109097)]",[0. 0.],331.0913154953206,345.0635612686828
11,146.43630515868668,"[2.857008497239202, 0.6778250712611068, 0.19542681349146673, 1.903862103850542]",[9.39017217e-03 4.08310889e-03 3.98338172e-01 4.99990000e+00],"[np.float64(27.684631380353846), np.float64(-97.95657491748887)]",[0. 0.],300.87261031737336,314.8939364611028
12,214.9429088549709,"[4.311881294757694, 0.34454596852875985, 0.28634400952964045, 4.519120882019355]",[6.11767312e-01 9.99900000e-01 1.29244852e-01 1.00000000e-04],"[np.float64(-5.1447756141988945e-06), np.float64(7.326268355293045e-21)]",[0. 0.],437.8858177099418,453.02111843926076
13,168.26168630597368,"[0.3429524961143062, 0.8123371507136514, 0.6242210289976114, 2.7071710304590932]",[4.00630547e-03 1.87383524e-02 1.00000000e-04 4.99990000e+00],"[np.float64(-97.70936700627858), np.float64(6.6319200108858265)]",[0. 0.],344.52337261194737,358.5931841978062
14,142.67405143767374,"[4.5589251057487274, 0.3108987659831399, 0.7970292846536767, 2.7682089892739863]",[0.01558499 0.0001     0.0001     0.0001    ],"[np.float64(148.98326188768047), np.float64(7.351331522598372)]",[0. 0.],293.3481028753475,307.43394654679645
15,164.92035635128258,"[2.488043334302526, 0.6706688338438531, 0.29232331236588327, 0.9758103598920188]",[1.55580536e-01 9.99900000e-01 8.53677929e-01 1.00000000e-04],"[np.float64(-1.4013258762596936e-05), np.float64(3.3730430513076513e-09)]",[0. 0.],337.84071270256516,351.71295326710566
16,56.40776720576898,"[1.2842290957447957, 0.5608554731718123, 0.056021031428055285, 3.3993767708014024]",[5.38539909e-01 1.23464319e-01 1.00000000e-04 1.00000000e-04],"[np.float64(0.0001283188156465873), np.float64(3.5221217723583287)]",[0. 0.],120.81553441153795,134.82056725371686
17,203.1713855873573,"[2.14807931057066, 0.5885462167858965, 0.028625730431377415, 0.49119149201934775]",[8.71024086e-01 8.43202090e-01 2.76380193e-01 1.00000000e-04],"[np.float64(-4.1037988897859764e-08), np.float64(0.5056522036322153)]",[0. 0.],414.3427711747146,429.39097670583527
18,169.4755802550068,"[2.1959078595752333, 0.7542655295143402, 0.06524402759114596, 1.5909873464919242]",[2.89552414e-03 1.00000000e-04 9.40269256e-01 4.99990000e+00],"[np.float64(20.892839370212812), np.float64(-107.74495172493504)]",[0. 0.],346.9511605100136,360.97248665374303
19,170.52291843079482,"[4.716339222485723, 0.483938511254693, 0.5658479083198699, 2.7634887789868534]",[1.61505967e-01 9.99900000e-01 1.00000000e-04 4.25586687e-01],"[np.float64(0.9997186909108082), np.float64(-4.254202630037098e-05)]",[0. 0.],349.04583686158963,363.06716300531906
20,104.09215996610547,"[1.276270406370124, 0.4265106781710085, 0.21276913578094056, 0.06438415687945757]",[5.58759682e-01 1.46260658e-01 1.00000000e-04 1.00000000e-04],"[np.float64(3.47600524178755), np.float64(0.24423961756787174)]",[0. 0.],216.18431993221094,231.33190945767777
21,168.63716112930163,"[1.3707695103992887, 0.9412691658540666, 0.9781271241769355, 3.6256241836411958]",[4.74410169e-01 9.99900000e-01 9.99900000e-01 1.00000000e-04],"[np.float64(0.18001986853218574), np.float64(7.00546227685044e-18)]",[0. 0.],345.27432225860326,359.24656803196547
22,190.79221593720035,"[2.487804732083094, 0.6431486180248287, 0.556962589723717, 0.36156567529004235]",[5.74107230e-01 4.40860445e-01 1.00000000e-04 1.00000000e-04],"[np.float64(-9.769777384970265e-06), np.float64(1.1209921230583668)]",[0. 0.],389.5844318744007,404.71973260371965
23,155.1161324696173,"[1.5243250802678845, 0.5522908512014777, 0.6328899475707244, 3.4074104807008108]",[6.06882847e-01 8.53002891e-01 1.00000000e-04 1.00000000e-04],"[np.float64(6.88517562212486e-05), np.float64(0.1684664207402208)]",[0. 0.],318.2322649392346,332.1714526731972
24,218.8862753633983,"[0.60980349960893, 0.5755846595210594, 0.7144911436181517, 4.130426565363086]",[1.18037217e-01 6.76211149e-01 1.00000000e-04 3.03368096e+00],"[np.float64(1.1401649811379462), np.float64(-1.0261506189310443)]",[0. 0.],445.7725507267966,460.8707569089743
25,226.98916816152587,"[1.1667692343106761, 0.23062169232675986, 0.949675882060566, 3.09520214363434]",[0.16449904 0.98916533 0.9999     4.9999    ],"[np.float64(-1.5668926482930907), np.float64(0.006684886652191473)]",[0. 0.],461.97833632305174,477.1625673261132
26,60.76465360200535,"[0.6005264742261955, 0.9271874035451526, 0.32212854559225657, 1.021293375473442]",[2.31240592e-01 3.59382319e-03 9.99900000e-01 1.00000000e-04],"[np.float64(18.96690951830866), np.float64(0.24679056158200743)]",[0. 0.],129.5293072040107,143.5179801051835
