participant_id,best_nll,best_initial_guess,best_parameters,best_EV,best_RT,AIC,BIC
1,102.38440878404009,"[3.6213094512273156, -37.23484749980901]",[1.92961893 2.06469799],[0.31648841 0.6440248 ],[0. 0.],208.76881756808018,216.317920659169
2,49.02248258114306,"[2.4322888834537464, 62.878485615791135]",[ 2.25950817 12.77438019],[0.56951467 0.25580479],[0. 0.],102.04496516228612,109.05562823415084
3,171.6968360933628,"[3.846145043143366, -20.76245249195206]",[   0.14660911 -100.        ],[1.29735124 0.98883633],[0. 0.],347.3936721867256,354.42052967905556
4,225.96846782816,"[3.628585090324106, -53.03299259325909]",[  0.24521365 -82.15600006],[0.80273319 1.26879097],[0. 0.],455.93693565632,463.5411724070741
5,169.50955409432999,"[3.2559891537057504, -36.720595647484444]",[   0.17772038 -100.        ],[1.25771545 1.05246392],[0. 0.],343.01910818865997,350.02162460974944
6,117.36162249770285,"[1.7472717923522119, -91.82571396785393]",[1.54505012 4.48108352],[0.29585512 0.62772624],[0. 0.],238.7232449954057,245.73390806727042
7,154.5021764457931,"[1.9589287738823027, 42.73082719352806]",[ 1.01100201 -2.83342778],[0.68441383 0.33405701],[0. 0.],313.0043528915862,320.0231295648422
8,169.36625974962118,"[4.232033019384652, 92.3876839228781]",[  0.12613474 100.        ],[-0.10213244 -0.24909933],[0. 0.],342.73251949924236,349.7350359203318
9,170.51475579352285,"[4.52251464640229, 90.15990383582681]",[1.e-04 1.e+02],[-0.10590465 -0.23651327],[0. 0.],345.0295115870457,352.0401746589104
10,166.31880917155766,"[1.6239297037469458, -97.81965189944025]",[   0.407597 -100.      ],[1.06997967 1.40335382],[0. 0.],336.6376183431153,343.6237412297964
11,146.85863259528435,"[3.207116178512733, -54.64110541335725]",[1.28687082 0.65961207],[0.65125054 0.33965252],[0. 0.],297.7172651905687,304.7279282624334
12,225.2729878239804,"[2.2488268830795177, -93.6329025384458]",[ 1.00000000e-04 -9.33190357e+01],[1.20918846 0.95754514],[0. 0.],454.5459756479608,462.1136260126203
13,168.33068255333876,"[1.1297129625702784, 24.259048763699326]",[0.71334942 9.72023184],[0.266518   0.58417373],[0. 0.],340.6613651066775,347.69627089960693
14,151.24273202937107,"[4.056358651182174, -74.65814947630558]",[ 1.09166074 19.19433383],[0.53920546 0.1919953 ],[0. 0.],306.48546405874214,313.5283858944666
