participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC
5,56.838068908668845,"[2.430022604000798, 0.5068044379070775]",[0.0001 0.0001],117.67613781733769,122.4895763118662
7,50.59974456642725,"[1.3369953083891535, 0.824292533579422]",[0.0001 0.0001],105.1994891328545,109.78040801515128
8,52.00753189571255,"[3.559105058150199, 0.8151538228056429]",[1.31291572 0.9999    ],108.0150637914251,112.8527450070183
12,47.524927954227145,"[1.9106299676783522, 0.2694864116114311]",[2.20621425 0.02326347],99.04985590845429,103.88753712404748
13,56.11397559595676,"[1.0407034677311902, 0.7961829776467089]",[0.18599223 0.9999    ],116.22795119191352,121.01684950125839
14,55.33588463636639,"[1.8475230468846153, 0.026381776746917475]",[1.43849235 0.07924027],114.67176927273277,119.48520776726129
17,51.05742163992214,"[2.7265646562598924, 0.7409962967549985]",[4.99990000e+00 7.56915104e-04],106.11484327984428,110.90374158918915
34,55.13216993806287,"[2.4019363977001427, 0.0055881753561589]",[1.92283032 0.02072318],114.26433987612575,119.05323818547062
37,54.7316578551554,"[1.074511806512432, 0.20079286661950044]",[2.45929712 0.03511458],113.4633157103108,118.2767542048393
40,26.52876862404151,"[3.280738627729689, 0.21778567106911562]",[2.27247664 0.0406223 ],57.05753724808302,61.87097574261153
41,50.9156802803271,"[1.6981364445604734, 0.12382919090856075]",[2.43585499 0.05186319],105.8313605606542,110.69299415834084
43,56.83806892858718,"[4.01904256434994, 0.017017344817823236]",[0.0001 0.0001],117.67613785717435,122.48957635170287
46,55.45177449915355,"[4.719072468610734, 0.20292965452272105]",[0.0001 0.0001],114.9035489983071,119.66760226765487
47,57.53121614106143,"[1.0813271684554153, 0.24446038784497007]",[0.0001 0.0001],119.06243228212286,123.90011349771605
56,56.596053480517,"[0.6541768797269472, 0.46574275020523315]",[0.43934027 0.9999    ],117.192106961034,122.00554545556251
