participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC
5,55.260038484688685,"[4.236323235091926, 0.3937900924145364, 0.25824904430538215, 0.9739799456190658, 0.010871050165257995]",[4.23632324 0.39379009 0.60526317 0.37209303 0.01087105],120.52007696937737,132.55367320569863
7,50.148306230124696,"[0.060679416079737834, 0.6830261902566882, 0.6774045949460572, 0.7873958311300325, 0.5572024473866031]",[0.06067942 0.68302619 0.37931036 0.44186047 0.55720245],110.29661246024939,121.74890966599135
8,56.38854700371513,"[0.034147310776637234, 0.6394013529835234, 0.7390919267110427, 0.11669889264342326, 0.0912855851265598]",[0.03414731 0.63940135 0.63829787 0.51428572 0.09128559],122.77709400743026,134.87129704641325
12,49.66225964493019,"[2.0813939234529735, 0.2436508308494611, 0.17127859072204576, 0.10479126694246092, 0.07338072563240595]",[2.08139392 0.24365083 0.76190476 0.32499999 0.07338073],109.32451928986038,121.41872232884336
13,48.60413857123452,"[3.095928242268675, 0.3458443418464297, 0.030827081180152382, 0.4279335977034015, 0.44287009832812874]",[3.09592824 0.34584434 0.81578946 0.47619046 0.4428701 ],107.20827714246904,119.18052291583123
14,46.77246353616117,"[3.370534856520974, 0.2025178036155917, 0.3655082196040933, 0.44722882729590513, 0.7212611163348189]",[3.37053486 0.2025178  0.65624999 0.20408164 0.72126112],103.54492707232234,115.57852330864361
17,53.15910728536252,"[1.868412072014323, 0.2631708605315931, 0.8320354585255076, 0.8845658522853191, 0.6010036911429392]",[1.86841207 0.26317086 0.65957446 0.36363636 0.60100369],116.31821457072505,128.29046034408725
34,55.25706947971839,"[1.1619346947255693, 0.14693310143062788, 0.3171834605342373, 0.2868798781185345, 0.06942282934983358]",[1.16193469 0.1469331  0.4489796  0.64516129 0.06942283],120.51413895943678,132.48638473279897
37,52.82933887851759,"[4.255597355616216, 0.9710230696542687, 0.35815460830061285, 0.16381544631499348, 0.880724599130747]",[4.25559736 0.97102307 0.68749998 0.36363635 0.8807246 ],115.65867775703518,127.69227399335645
40,27.381608164795146,"[4.252961921587655, 0.43892528755938504, 0.14116375915981436, 0.7683120186563434, 0.13512921118357152]",[4.25296192 0.43892529 0.88235294 0.08510638 0.13512921],64.76321632959029,76.79681256591155
41,57.139784578200995,"[4.048739688002855, 0.4108968358562224, 0.9984670957403601, 0.8312892476828327, 0.7457678804114405]",[4.04873969 0.41089684 0.61111112 0.41379311 0.74576788],124.27956915640199,136.43365315061857
43,51.25745300034514,"[0.17874226793164433, 0.4460710750549886, 0.6330328602130628, 0.9538698575247786, 0.6180426827050909]",[0.17874227 0.44607108 0.72093024 0.34210527 0.61804268],112.51490600069027,124.54850223701155
46,51.93112304901687,"[3.985667296210908, 0.7590705220367866, 0.6367330616563257, 0.96834286562359, 0.9005546287363874]",[3.9856673  0.75907052 0.63265307 0.30000001 0.90055463],113.86224609803374,125.77237927140314
47,55.22362200348449,"[1.0042875076648181, 0.6533590342558545, 0.291029499293464, 0.6756579195777872, 0.6172006590150765]",[1.00428751 0.65335903 0.35483869 0.37254903 0.61720066],120.44724400696899,132.54144704595197
56,52.28112220917085,"[0.28956428118949, 0.2636807226496797, 0.8128559473822978, 0.2776169093050045, 0.8597756598317944]",[0.28956428 0.26368072 0.72916666 0.48484851 0.85977566],114.5622444183417,126.59584065466296
