participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC
1,37.4413972597451,"[0.11562692813430482, 0.0734051285585223]",[0.88235294 0.32142857],78.8827945194902,83.64684778883796
4,56.62633824827648,"[0.8630544447634051, 0.8970900647327495]",[0.60869563 0.41666668],117.25267649655297,122.09035771214616
11,51.955110426802754,"[0.9241225290832469, 0.4575471721310172]",[0.59090909 0.2368421 ],107.91022085360551,112.7479020691987
16,49.45706182004659,"[0.4578107038710126, 0.6239262962525041]",[0.75510204 0.50000002],102.91412364009318,107.67817690944094
19,35.32839132930774,"[0.1674403635356533, 0.2697943520166483]",[0.83333333 0.11764705],74.65678265861548,79.49446387420868
21,45.85884207545396,"[0.8346563777166662, 0.8963944658319046]",[0.81034482 0.41666666],95.71768415090791,100.5553653665011
23,55.59077106204239,"[0.3076950501089586, 0.7202805765984581]",[0.59574468 0.57575757],115.18154212408479,119.97044043342966
24,57.999824038035236,"[0.04103905485540859, 0.3491545108751263]",[0.5319149  0.54285715],119.99964807607047,124.83732929166366
26,41.99676792815873,"[0.009663025620841509, 0.04700277544275592]",[0.83050848 0.31818183],87.99353585631746,92.80697435084598
30,22.231183265067727,"[0.8331723221808158, 0.67072493106797]",[0.90384615 0.03333333],48.462366530135455,53.30004774572865
31,16.82599436637923,"[0.009113677402510173, 0.9058532099484261]",[0.96774193 0.09523809],37.65198873275846,42.51362233044509
32,43.11359058228309,"[0.7480601834175332, 0.5726315569269836]",[0.6111111  0.13333333],90.22718116456618,95.04061965909469
33,16.176049904005872,"[0.047606460578598096, 0.061426187084522965]",[0.9999     0.20689654],36.352099808011744,41.140998117356624
36,55.52688705683624,"[0.3097977057593955, 0.8552693279881931]",[0.34146341 0.41463416],115.05377411367247,119.89145532926567
40,49.48524304452917,"[0.7082445650336167, 0.10708513688650859]",[0.53658535 0.20512822],102.97048608905834,107.75938439840321
41,57.08184159842638,"[0.08926554717461808, 0.9299439063518143]",[0.37500001 0.41860464],118.16368319685276,123.02531679453938
46,43.61759585266314,"[0.3811832636936462, 0.1051318644213164]",[0.80434782 0.32258064],91.23519170532629,95.94860935870547
49,40.97780534585351,"[0.4011697671542837, 0.11963623824367062]",[0.75510205 0.11764706],85.95561069170702,90.81724428939364
50,38.851372598262486,"[0.11675304563719817, 0.9641068553935658]",[0.86885245 0.55000001],81.70274519652497,86.51618369105348
51,45.207384685664536,"[0.9276511889226683, 0.9803382671178396]",[0.80434783 0.41935484],94.41476937132907,99.12818702470825
60,55.62860740819993,"[0.7273103612343166, 0.5878294096687368]",[0.6        0.65624999],115.25721481639987,120.09489603199306
65,57.19727963930132,"[0.8539068106264811, 0.26127771554141527]",[0.44444444 0.47222222],118.39455927860264,123.20799777313115
72,35.36267740832556,"[0.013621571793931406, 0.9584233837037933]",[0.76744186 0.075     ],74.72535481665112,79.58698841433775
74,10.661566427993273,"[0.4667684621806411, 0.6439554356931324]",[0.98181818 0.03703704],25.323132855986547,30.160814071579743
76,57.083673806806026,"[0.9794937469913554, 0.45511577393036856]",[0.42105263 0.37777778],118.16734761361205,123.02898121129869
83,33.95032542636399,"[0.1755146740693324, 0.14644610490191703]",[0.89285714 0.25      ],71.90065085272798,76.68954916207285
84,58.070677987567215,"[0.5153120745241275, 0.44995394955683204]",[0.53846155 0.40909091],120.14135597513443,125.00298957282106
87,49.638333093834895,"[0.6220503688078635, 0.5023227354969828]",[0.69767443 0.26315789],103.27666618766979,108.0901046821983
88,51.03612243021739,"[0.10130086198311888, 0.21757024246715434]",[0.67441861 0.29729729],106.07224486043478,110.86114316977965
89,28.89849130656861,"[0.9182423873577372, 0.18955221340968142]",[0.9245283  0.17241379],61.79698261313722,66.63466382873041
90,58.58977622986553,"[0.6926730956872953, 0.4051241329763615]",[0.53061224 0.55882352],121.17955245973106,126.04118605741769
94,45.691445643335,"[0.6822856533923946, 0.5270670600273181]",[0.79999999 0.31428572],95.38289128667,100.17178959601488
95,44.22774677942053,"[0.14993099228244716, 0.2460928435785723]",[0.53658538 0.4761905 ],92.45549355884106,96.74176301162412
96,47.88939458999294,"[0.38103986217220814, 0.7755358234307564]",[0.56862745 0.86206897],99.77878917998588,104.56768748933075
97,44.71212735679406,"[0.6597475473630813, 0.9485666443731825]",[0.8125    0.3548387],93.42425471358813,98.1883079829359
98,49.47576191302172,"[0.0005913816450844666, 0.5497278085621748]",[0.6875     0.24242424],102.95152382604344,107.76496232057195
