participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC
1,28.74374740983438,"[1.6349386852599905, 0.17411351102977207, 0.5359430534904552, 9.900043709475785, 6.369657548136771, 0.2977697258289369]","[3.87644504e+00 1.00000000e-04 2.71246059e-01 9.65923848e+00
 6.36952333e+00 2.45668784e-01]",69.48749481966877,83.77965462771205
4,57.015746877079025,"[3.872631931022335, 0.590652097025886, 0.24568687878431572, 4.436065574401224, 7.463913947013752, 0.29884127826754336]","[8.55085857e-01 5.54846965e-01 1.00000000e-04 1.00000000e-04
 1.44635892e+01 8.47603623e-01]",126.03149375415805,140.54453740093763
11,50.99602129063737,"[2.2798935481508873, 0.791368505188426, 0.9784163530779266, 23.780892096028214, 8.898540096663075, 0.8300894028402261]","[4.44447151e+00 1.00000000e-04 5.45705587e-01 2.11051181e+01
 8.89768135e+00 5.88346184e-01]",113.99204258127475,128.50508622805432
16,51.10723111493488,"[0.971156595383395, 0.7917271632649041, 0.1575090987236993, 1.511274235014365, 4.683415711188547, 0.648406104640169]","[2.38533727e+00 9.99900000e-01 2.17222170e-02 1.00000000e-04
 7.84751288e-01 5.30051937e-01]",114.21446222986977,128.50662203791305
19,26.002043759381813,"[1.2020839557344205, 0.30722029567555303, 0.0631086970287091, 0.9259052192017662, 8.245856230617264, 0.48152166229650806]","[4.96023275e+00 1.06449847e-01 1.48203107e-04 1.33206022e+00
 1.31785709e+00 4.84798110e-01]",64.00408751876363,78.51713116554322
21,40.278090411015555,"[1.4201846503658502, 0.7305235167753872, 0.397155996119883, 2.883562339977232, 18.578895560588588, 0.34029904414814616]","[4.99990000e+00 6.95754804e-03 9.36216034e-02 2.52512986e+00
 2.39999000e+01 7.50162300e-01]",92.55618082203111,107.0692244688107
23,53.34524240117051,"[3.7654385767863783, 0.669446983935984, 0.16228112968353064, 0.12123834413884968, 5.107178046203617, 0.8204788259481154]","[2.49581666e+00 9.99900000e-01 2.24861707e-03 1.00000000e-04
 5.13964366e-02 2.86959585e-01]",118.69048480234102,133.05717973037565
24,55.009806977213934,"[0.7539435723332608, 0.5503182183230854, 0.41696921625402195, 17.717340943443396, 23.598365339698365, 0.28831568499343185]","[1.82962229e+00 9.99900000e-01 3.32752976e-02 1.00000000e-04
 4.54246457e-01 4.32574302e-01]",122.01961395442787,136.53265760120746
26,34.232742297118506,"[4.013970642061557, 0.08705816579375687, 0.15411904685184016, 1.1410489230379683, 0.24566015315966713, 0.12620897052999638]","[4.99990000e+00 7.81760116e-04 1.29347350e-02 7.66401429e-01
 9.71812140e-02 8.57850819e-01]",80.46548459423701,94.90580007782253
30,12.681927295847135,"[4.3674502867947815, 0.09261139804603355, 0.21274719890398222, 0.5872853965622883, 9.266923740496537, 0.5397869980288519]",[4.9999     0.16111917 0.20166146 1.24576361 0.33173007 0.94904264],37.36385459169427,51.876898238473856
31,9.88661370234717,"[2.149659907951195, 0.39785204754749404, 0.5952097707477977, 21.189766539857153, 22.40594474266435, 0.9019565574471567]",[1.95872917 0.35902292 0.27474583 1.57989985 4.43716443 0.21425268],31.77322740469434,46.35812819775422
32,33.54547916787205,"[2.9286858427874574, 0.7490084448299724, 0.856299601429631, 7.283484654459987, 3.770422261989914, 0.7934975313728411]","[4.99990000e+00 1.17019175e-03 1.09712801e-01 2.39999000e+01
 3.05008442e+00 5.49847691e-01]",79.0909583357441,93.53127381932963
33,9.989106091673008,"[4.034313738745767, 0.4840489309778289, 0.5064737036075372, 16.408612648703606, 1.3058195692757963, 0.7569400953310019]","[4.99990000e+00 1.55489058e-04 4.71838097e-02 2.58924594e+00
 1.39820513e-04 8.18872188e-02]",31.978212183346017,46.34490711138065
36,56.4788140621878,"[1.0530095757693692, 0.32887141535601594, 0.5192754083894554, 23.52100218824802, 8.288361429766034, 0.6035538866001998]","[2.71494941e+00 1.00000000e-04 9.44922759e-01 2.39999000e+01
 1.00000000e-04 8.29700328e-01]",124.9576281243756,139.4706717711552
40,47.426328396158205,"[4.795296736668685, 0.21918116647847286, 0.10949403879908291, 4.18828204477, 9.119569544677418, 0.4745967579313448]",[ 4.81747459  0.29822343  0.11332985 10.38641226  6.25327213  0.19354533],106.85265679231641,121.21935172035104
41,57.20275968456314,"[2.585706236806466, 0.8808159797701736, 0.09502902692040437, 19.051758146804733, 0.16121643565045968, 0.34824517362423096]","[1.86788816e-01 1.00000000e-04 1.00000000e-04 2.39999000e+01
 1.00000000e-04 8.41984779e-01]",126.40551936912628,140.99042016218615
46,41.27771385984025,"[1.960689544510314, 0.6224116965260583, 0.5625275412032891, 10.032295274346454, 12.276491428009987, 0.8885158192328483]",[ 1.23859491  0.9999      0.9999     10.03243211 12.27232301  0.46153186],94.5554277196805,108.69568067981805
