participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC,window_id,window_start,window_end
1,5.5427931288920504,"[1.8769788868823007, 0.8658670129435152]",[4.9999     0.99960583],15.085586257784101,15.244469341143773,1,1,10
2,0.6931471805679451,"[4.836634847586934, 0.21698513969265912]",[4.83663485 0.21698514],5.38629436113589,5.78074351580833,1,1,10
3,6.197785279295087,"[1.2292572235722514, 0.20109429820723937]",[0.43050264 0.36817351],16.395570558590173,16.790019713262613,1,1,10
4,6.9314057299334495,"[0.510030787989645, 0.8199352924539542]",[4.45723324 0.9999    ],17.862811459866897,18.46798164585499,1,1,10
5,5.713131744665276,"[2.0502801056938407, 0.9963283289034974]",[1.67409407 0.70762533],15.426263489330552,16.031433675318645,1,1,10
6,5.540918451711951,"[2.0313543903264755, 0.570672834245094]",[3.48156117 0.96378383],15.081836903423902,15.476286058096342,1,1,10
7,6.238324637124802,"[3.0248857629269983, 0.507530679214708]",[1.000e-04 9.999e-01],16.476649274249603,16.871098428922043,1,1,10
8,5.54517744557947,"[0.5571701523313916, 0.08452433734080153]",[1.000e-04 9.999e-01],15.09035489115894,15.24923797451861,1,1,10
9,6.931471815542891,"[1.1833274731559613, 0.4158512281272706]",[1.000e-04 9.999e-01],17.862943631085784,18.468113817073874,1,1,10
10,5.545177457333586,"[0.8241507342264119, 0.4495849456951772]",[1.000e-04 9.999e-01],15.090354914667172,15.249237998026842,1,1,10
11,6.238324626633127,"[2.206158114785967, 0.07250686485868425]",[1.000e-04 9.999e-01],16.476649253266253,16.871098407938693,1,1,10
12,6.2383246359165145,"[3.8359842608415, 0.10451585441636146]",[1.000e-04 9.999e-01],16.47664927183303,16.87109842650547,1,1,10
13,4.257340101953744,"[3.6943776063421536, 0.7851319124950924]",[3.90351903 0.92619154],12.514680203907488,13.11985038989558,1,1,10
14,4.740306989819266,"[0.8639633354806888, 0.21064663321273946]",[1.61500009 0.49426272],13.480613979638532,13.87506313431097,1,1,10
15,4.85203026875309,"[2.942266164099887, 0.6198755870580522]",[1.000e-04 9.999e-01],13.70406053750618,13.595880835616807,1,1,10
16,5.442024676880223,"[0.10302489571919372, 0.5532971298769205]",[4.9999     0.99704038],14.884049353760446,15.042932437120118,1,1,10
17,6.159845970497402,"[1.4592435204136789, 0.6199087487980915]",[0.50536313 0.3173988 ],16.319691940994804,16.714141095667244,1,1,10
18,6.078808730602561,"[1.5708401121773676, 0.7436798445982732]",[4.9999     0.99378614],16.15761746120512,16.762787647193214,1,1,10
19,4.468929581942482,"[3.796120111020901, 0.5748325269643093]",[4.9999     0.98922334],12.937859163884964,13.096742247244634,1,1,10
20,5.545177444645572,"[4.939679241445681, 0.9430605044467469]",[1.000e-04 9.999e-01],15.090354889291143,15.249237972650814,1,1,10
21,6.566168744357221,"[2.6123464487097565, 0.9752957622425231]",[4.9999     0.99539618],17.13233748871444,17.737507674702535,1,1,10
22,4.740306989819266,"[3.0427483223074647, 0.8676779480705102]",[1.61500012 0.49426273],13.480613979638532,13.87506313431097,1,1,10
23,4.828684714222361,"[3.9870535643806817, 0.851614754838224]",[4.9999     0.99882922],13.657369428444722,13.54918972655535,1,1,10
24,6.724095207451081,"[1.4218924195936478, 0.11768903488873889]",[0.4424779  0.35446049],17.448190414902164,18.053360600890255,1,1,10
25,5.703172103882291,"[4.829644224646045, 0.41127932920298266]",[4.9999     0.99386855],15.406344207764581,15.80079336243702,1,1,10
26,4.9024832019526245,"[3.0782046772552527, 0.4683256636124191]",[1.10940095 0.43235485],13.804966403905249,14.410136589893341,1,1,10
27,6.140767901370511,"[2.7358923849870065, 0.5139894533287562]",[4.9999     0.99777938],16.281535802741022,16.675984957413462,1,1,10
28,4.852029754457616,"[0.5352436051108342, 0.3033062297713082]",[0.0014493  0.08432715],13.704059508915233,13.59587980702586,1,1,10
29,3.7755669075168967,"[1.7315960203440766, 0.8683760376913036]",[5.7846947e-01 1.0000000e-04],11.551133815033793,11.945582969706233,1,1,10
30,5.513045382412171,"[0.4872902113189082, 0.0960059105269418]",[0.20136936 0.0283155 ],15.026090764824342,15.184973848184015,1,1,10
31,5.54839162295974,"[2.1012957527337646, 0.8988660656971164]",[4.9999     0.98992813],15.09678324591948,15.701953431907572,1,1,10
32,0.6931471805689451,"[0.582371348707381, 0.03906330550203171]",[4.9999e+00 1.0000e-04],5.386294361137891,5.991464547125982,1,1,10
33,5.289189946659861,"[0.6438794760255846, 0.4384080003445863]",[0.84444875 0.05796527],14.578379893319722,14.97282904799216,1,1,10
34,6.238324629819074,"[0.5189473889754169, 0.02807197734254657]",[1.000e-04 9.999e-01],16.476649259638148,16.871098414310588,1,1,10
35,5.506417110196576,"[2.0237015177134934, 0.47253947003077995]",[4.9999     0.99854039],15.012834220393152,15.171717303752825,1,1,10
36,5.535370410046269,"[0.4753427353708419, 0.32782707681984713]",[0.20715611 0.22248886],15.070740820092539,15.229623903452211,1,1,10
37,5.4753158979761345,"[3.255799516058693, 0.29655313572665265]",[0.99958853 0.77975753],14.950631795952269,15.109514879311941,1,1,10
38,6.377142112141103,"[1.1482934973776338, 0.20867963607691933]",[2.87311429 0.94668047],16.754284224282205,17.359454410270295,1,1,10
39,4.457016028584847,"[3.7790760458600583, 0.7567713626493352]",[6.07012349e-01 1.00000000e-04],12.914032057169694,13.308481211842132,1,1,10
40,4.2712758489608795,"[2.2950271602184316, 0.4000567628645632]",[2.70501107 0.80593256],12.542551697921759,12.937000852594199,1,1,10
41,4.016700614152897,"[0.931463348265398, 0.13221281564544834]",[4.9999     0.98415911],12.033401228305793,12.638571414293885,1,1,10
42,5.209871609723839,"[4.716453706152684, 0.6161017277965017]",[4.9999     0.98912483],14.419743219447678,15.02491340543577,1,1,10
43,5.171303274804688,"[2.094369247410504, 0.1357233695617868]",[4.9999     0.98809068],14.342606549609377,14.947776735597468,1,1,10
44,6.2383246281709335,"[2.9227997641869843, 0.3283194086737992]",[1.000e-04 9.999e-01],16.476649256341865,16.871098411014305,1,1,10
45,6.887591714264385,"[4.923672876131486, 0.81915109859583]",[4.9999     0.99841975],17.77518342852877,18.380353614516864,1,1,10
46,6.105671744020183,"[1.944351623525579, 0.48309851075691634]",[1.15422791 0.3639805 ],16.211343488040367,16.816513674028457,1,1,10
47,6.2383246254244,"[2.8222020247713844, 0.8371167915190574]",[1.000e-04 9.999e-01],16.4766492508488,16.871098405521238,1,1,10
48,5.887253553082892,"[0.62667590238862, 0.5366612881799898]",[3.5835826e-01 1.0000000e-04],15.774507106165784,16.168956260838222,1,1,10
49,5.5451774505223606,"[0.8996559353650506, 0.777221700851676]",[1.000e-04 9.999e-01],15.090354901044721,15.249237984404392,1,1,10
50,5.760962916648264,"[4.064138359059153, 0.9677920851968743]",[4.9999   0.993713],15.521925833296528,15.916374987968968,1,1,10
51,4.71122611092284,"[2.387166206812061, 0.6512059912568654]",[4.9999     0.99663476],13.42245222184568,13.314272519956306,1,1,10
52,5.365240420168975,"[1.2510794853563818, 0.3923851001051436]",[4.9999     0.98819785],14.73048084033795,15.335651026326042,1,1,10
53,4.78498558872844,"[4.168458205058703, 0.430788991857039]",[4.9999     0.98985082],13.56997117745688,13.964420332129318,1,1,10
54,4.882323600257943,"[0.22674091469904845, 0.15004075344535608]",[4.9999     0.99318186],13.764647200515887,13.923530283875557,1,1,10
55,6.931386422502987,"[0.18562095998585576, 0.7098013456325577]",[0.01816535 0.4642737 ],17.862772845005974,18.467943030994064,1,1,10
56,3.8971159791917143,"[4.362420208852158, 0.036893347385781025]",[9.37826036e-01 1.00000000e-04],11.794231958383428,12.399402144371521,1,1,10
57,5.541474900593534,"[0.04475246124131239, 0.13529259469927907]",[0.07613065 0.0001    ],15.082949801187068,15.241832884546739,1,1,10
58,6.895121266518574,"[0.8604471099841232, 0.8775500434303095]",[4.9999    0.9984562],17.790242533037148,18.395412719025238,1,1,10
59,6.8768471698240985,"[1.5338968416583676, 0.2523381253260735]",[0.93605905 0.78447179],17.7536943396482,18.35886452563629,1,1,10
60,0.6931471805689451,"[0.833392949105748, 0.20600242264851626]",[4.94315875e+00 1.00000000e-04],5.386294361137891,5.991464547125982,1,1,10
61,2.7725887229541817,"[4.289353403376854, 0.37642493729491056]",[1.000e-04 9.999e-01],9.545177445908363,8.317766168148145,1,1,10
62,4.647416970270469,"[0.7794066703602468, 0.07677571598307587]",[0.9866846 0.4016087],13.294833940540938,13.689283095213376,1,1,10
63,6.931471811037927,"[0.02804743828619292, 0.06850474833551529]",[1.000e-04 9.999e-01],17.862943622075854,18.468113808063947,1,1,10
64,5.402464855935246,"[3.9966781467859676, 0.9007479090933301]",[4.9999    0.9920111],14.804929711870493,15.199378866542933,1,1,10
65,6.314655548501469,"[4.45050476050656, 0.2211490750981887]",[3.09418399e-01 1.00000000e-04],16.62931109700294,17.23448128299103,1,1,10
66,5.200253863741316,"[0.5951504023361629, 0.8740965703232327]",[2.28828952e-01 1.00000000e-04],14.400507727482632,14.559390810842302,1,1,10
67,6.23832464536399,"[3.6122619586760636, 0.9074579859214746]",[1.000e-04 9.999e-01],16.47664929072798,16.87109844540042,1,1,10
68,6.534928993393466,"[3.3128882924983993, 0.47331547206105457]",[4.9999     0.99574311],17.069857986786932,17.675028172775022,1,1,10
69,6.9314718200466565,"[2.7153356909058983, 0.5484755753336095]",[1.000e-04 9.999e-01],17.862943640093313,18.468113826081407,1,1,10
70,6.58791311131551,"[0.7393134044608474, 0.07373334295420224]",[1.51028891 0.77885469],17.17582622263102,17.78099640861911,1,1,10
71,5.864972200661023,"[0.2128966321442483, 0.7914234756062707]",[4.44671187e-01 1.00000000e-04],15.729944401322046,16.124393555994484,1,1,10
72,6.238324625260895,"[0.1846506761157071, 0.26917249591634346]",[1.000e-04 9.999e-01],16.47664925052179,16.87109840519423,1,1,10
73,4.130199638550079,"[2.101389061132997, 0.6593450206563612]",[4.9999     0.99801881],12.260399277100158,11.843918215556268,1,1,10
74,6.2383246360802564,"[1.4392762112675936, 0.17129786289211624]",[1.000e-04 9.999e-01],16.476649272160515,16.87109842683295,1,1,10
75,6.238324640254657,"[3.8681010719532765, 0.3999582473070653]",[1.000e-04 9.999e-01],16.476649280509314,16.871098435181754,1,1,10
76,5.111602820509819,"[4.838788036916627, 0.07002761665032547]",[2.29054705 0.78391577],14.223205641019637,14.82837582700773,1,1,10
77,6.238324633664077,"[0.0060790717199570915, 0.4609531677840009]",[1.000e-04 9.999e-01],16.476649267328156,16.871098422000593,1,1,10
78,5.559546191635226,"[1.6391262249385266, 0.9001052791526541]",[4.9999     0.99180793],15.119092383270452,15.724262569258544,1,1,10
79,6.216524681189353,"[2.4249856686093705, 0.4846037828812254]",[2.49762902 0.86734454],16.433049362378704,17.038219548366797,1,1,10
80,0.6931471805669451,"[2.091913403607538, 0.6626572933040058]",[3.52911148e+00 1.00000000e-04],5.38629436113389,5.545177444493562,1,1,10
81,6.138398727887909,"[0.8183208129323843, 0.06654972043970127]",[4.9999     0.99727751],16.276797455775817,16.671246610448257,1,1,10
82,6.911534562227525,"[4.257176620799155, 0.6952962089989788]",[4.9999     0.99896907],17.82306912445505,18.42823931044314,1,1,10
83,5.3399441213805785,"[1.3187968211461298, 0.4409033560806989]",[4.9999     0.99158316],14.679888242761157,15.074337397433595,1,1,10
84,6.8231787849648935,"[2.787806034035533, 0.6479486022813743]",[4.9999     0.99750007],17.646357569929787,18.251527755917877,1,1,10
85,6.876343528032715,"[0.013282827613510484, 0.7678850671651051]",[4.9999     0.99813419],17.75268705606543,18.35785724205352,1,1,10
86,4.85203026935792,"[0.8774108409920052, 0.4259730295582873]",[1.000e-04 9.999e-01],13.70406053871584,13.595880836826467,1,1,10
87,5.875419252556376,"[1.3223704439820454, 0.10301479057987009]",[1.24165952 0.37115294],15.750838505112752,16.356008691100843,1,1,10
88,5.403234074728138,"[0.44730406885609286, 0.29676739767489196]",[4.9999     0.99645521],14.806468149456276,14.965351232815948,1,1,10
89,3.785932953490688,"[3.2550134225477594, 0.9370087061786628]",[4.97612004e-01 1.00000000e-04],11.571865906981376,11.730748990341048,1,1,10
90,6.915949215610684,"[4.771273923121185, 0.7880180082537181]",[4.9999    0.9991146],17.83189843122137,18.437068617209462,1,1,10
91,6.448498025479183,"[1.7724860060768413, 0.515378252757933]",[4.9999     0.99361144],16.896996050958364,17.502166236946458,1,1,10
92,5.545177453378443,"[2.4182198015421026, 0.36082816059583306]",[1.000e-04 9.999e-01],15.090354906756886,15.249237990116558,1,1,10
93,5.475314640265349,"[4.558747564079078, 0.8513402664097189]",[4.9999     0.99155019],14.950629280530698,15.55579946651879,1,1,10
94,4.037179925103827,"[2.8162590410592605, 0.9944760101783336]",[4.9999     0.98453305],12.074359850207655,12.468809004880093,1,1,10
95,6.931471813619725,"[1.9962786338112124, 0.5506796557119616]",[1.000e-04 9.999e-01],17.86294362723945,18.46811381322754,1,1,10
96,5.5451774554110305,"[2.440979916099354, 0.62828539008756]",[1.000e-04 9.999e-01],15.090354910822061,15.249237994181733,1,1,10
97,6.110781470537219,"[2.6357732568699124, 0.052889017831784554]",[4.9999     0.99284939],16.22156294107444,16.826733127062532,1,1,10
98,5.6390089776298975,"[1.5562057212303797, 0.993111638829328]",[4.9999     0.99068447],15.278017955259795,15.883188141247887,1,1,10
99,6.316041501991056,"[0.931133289511549, 0.4001549959926825]",[4.83693921 0.99273208],16.63208300398211,17.237253189970204,1,1,10
1,5.161734614506718,"[3.346510664191461, 0.8292151635418341]",[4.9999    0.9940795],14.323469229013437,14.48235231237311,2,2,11
2,0.6931471805679451,"[3.7502350245112197, 0.866543879183064]",[4.99677741e+00 1.00000000e-04],5.38629436113589,5.78074351580833,2,2,11
3,6.93147180779743,"[2.4705017128147926, 0.13071433525351525]",[1.000e-04 9.999e-01],17.862943615594858,18.468113801582952,2,2,11
4,6.9314718108194455,"[3.358626365391183, 0.5009785420948789]",[1.000e-04 9.999e-01],17.86294362163889,18.468113807626985,2,2,11
5,5.378757286873281,"[4.057478110604461, 0.27317414613701213]",[1.13741154 0.474535  ],14.757514573746562,15.362684759734654,2,2,11
6,3.9363692551040796,"[3.667169858817164, 0.15313271489047953]",[2.87511425 0.85228323],11.872738510208158,12.267187664880598,2,2,11
7,6.238324636685625,"[3.254308316489839, 0.7034131992263344]",[1.000e-04 9.999e-01],16.47664927337125,16.871098428043688,2,2,11
8,6.238324629929632,"[4.919045003312942, 0.47824479889341986]",[1.000e-04 9.999e-01],16.476649259859265,16.871098414531705,2,2,11
9,6.931471815927784,"[1.8204897993097626, 0.008294245164047266]",[1.000e-04 9.999e-01],17.86294363185557,18.46811381784366,2,2,11
10,5.545177457828072,"[3.8128948744150675, 0.09326042962864181]",[1.000e-04 9.999e-01],15.090354915656144,15.249237999015815,2,2,11
11,6.209497869642805,"[4.036779575223914, 0.6634154352278477]",[4.9999    0.9986746],16.41899573928561,16.81344489395805,2,2,11
12,6.238324634433147,"[3.8949665532147426, 0.856680722742401]",[1.000e-04 9.999e-01],16.476649268866296,16.871098423538733,2,2,11
13,5.351986724412451,"[3.233236205279664, 0.9103489405304455]",[1.08601148 0.27875338],14.703973448824902,15.309143634812994,2,2,11
14,0.6931471805679451,"[0.3204073947571212, 0.08978630732974618]",[4.9999e+00 1.0000e-04],5.38629436113589,5.78074351580833,2,2,11
15,4.852030273916747,"[1.5742533384013093, 0.39728556212187965]",[1.000e-04 9.999e-01],13.704060547833494,13.595880845944121,2,2,11
16,4.621291948503829,"[2.7748813537524875, 0.8102751512113084]",[4.9999     0.98944557],13.242583897007657,13.401466980367328,2,2,11
17,6.238324628666044,"[4.101482232605069, 0.7507183709819073]",[1.000e-04 9.999e-01],16.476649257332088,16.871098412004528,2,2,11
18,6.617587629035346,"[2.9246868988549557, 0.2985066297921251]",[4.9999     0.99621292],17.23517525807069,17.840345444058784,2,2,11
19,5.294699246867745,"[4.000635995082406, 0.4082147157960507]",[2.05046197 0.86017067],14.58939849373549,14.748281577095163,2,2,11
20,5.544317762346374,"[0.3337462991550397, 0.4861035548699762]",[4.9999     0.99976312],15.088635524692748,15.24751860805242,2,2,11
21,6.908034806185764,"[4.247432173586404, 0.9852564722469089]",[4.9999     0.99895188],17.81606961237153,18.421239798359622,2,2,11
22,0.6931471805679451,"[2.833685199819535, 0.807733124440362]",[4.9999e+00 1.0000e-04],5.38629436113589,5.78074351580833,2,2,11
