participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC
1,14.049362493256972,"[1.5700464164065797, 0.5600351593641726, 0.6032302838357058, 17.268425724671125, 0.12671909601840778]",[ 4.9999      0.11628192  2.30059085 12.9239873   0.900105  ],38.09872498651394,50.07097075987614
2,30.473507286921613,"[4.952393067657514, 0.13589926068356117, 21.655265336825842, 23.914024424466636, 0.4916292084695603]","[3.21671815e+00 5.90196156e-03 2.16496543e+01 2.39140244e+01
 5.38119538e-01]",70.94701457384323,82.91926034720542
3,55.462930544609485,"[3.3488765335480166, 0.14707103470599162, 8.719638296058095, 18.520509010786242, 0.14317425981267076]","[7.82734449e-01 5.31261519e-01 1.00000000e-04 4.00794286e+00
 7.23072415e-01]",120.92586108921897,133.02006412820197
4,51.91627864683678,"[4.326896894566061, 0.951167912802067, 7.680617114279038, 5.589085004010548, 0.6340810176161343]","[6.85567799e-01 9.26200395e-01 2.39999000e+01 1.00000000e-04
 6.45782085e-01]",113.83255729367356,125.80480306703575
5,52.22221111870281,"[1.2714137605211482, 0.34888764777784864, 4.168675277716312, 0.8654064900261181, 0.21390038620192847]","[3.00515998e+00 3.43241628e-03 2.15492330e-01 1.00000000e-04
 3.60586880e-01]",114.44442223740562,126.53862527638861
6,17.891886733298666,"[2.246807561277419, 0.8470598778973505, 11.364233605553943, 3.2483166225645768, 0.27576135713766675]","[4.99990000e+00 3.49407312e-04 1.05339161e-01 2.76708492e-04
 1.00723687e-01]",45.78377346659733,57.9378574608139
7,51.4887668617826,"[4.712971332560383, 0.96288900701702, 13.216072845212816, 4.129863460304103, 0.9846557418791619]",[ 4.9999      0.13456638 13.21617633  4.12986346  0.3147372 ],112.9775337235652,124.94977949692739
8,55.15937065198845,"[4.575187752804298, 0.1220698317491945, 19.91504078971687, 11.186764230334687, 0.6259147513932088]",[ 3.79097911  0.02632991 20.62579035 11.04453421  0.38515875],120.3187413039769,132.4129443429599
9,54.23306163648685,"[2.1351844842022096, 0.025795551225521955, 22.30415659758238, 18.390475766732173, 0.3637393956650064]","[3.36582381e+00 1.28745552e-02 2.23041569e+01 1.83904079e+01
 3.96374101e-01]",118.4661232729737,130.62020726719027
10,56.639377431606746,"[2.209663868457735, 0.033907829909779204, 2.52815980531904, 15.302578719790064, 0.019955224341970775]",[ 4.93584261  0.02018516  2.4962472  15.33443897  0.51344408],123.27875486321349,135.37295790219648
11,54.222358340830425,"[3.7227480862471833, 0.09818739139549096, 5.476796591428991, 1.8580310390518364, 0.6607422327342815]",[4.9999     0.00581585 5.47679659 1.85803104 0.50523203],118.44471668166085,130.35484985503027
12,51.5953130702319,"[4.809089187672272, 0.25699550094582263, 2.1138081828937145, 1.831152367073929, 0.520977363915941]","[4.99990000e+00 1.50747535e-03 2.03808406e-02 1.10527040e-04
 6.43065211e-01]",113.1906261404638,125.2848291794468
