participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC,window_id,window_start,window_end
84,2.914400639326017,"[0.8782014102387184, 0.8830184090645895, 22.700561955138024, 13.087444129200865]",[1.66158438e+00 9.99900000e-01 2.05960328e+00 1.00000000e-04],13.828801278652033,15.039141650628217,1,1,10
84,0.6931471808533569,"[0.4541123027058883, 0.40080510537441477, 5.59428402114458, 14.635795957551066]",[4.57938955e+00 3.66420038e-01 1.06677470e+00 4.39409153e-03],9.386294361706714,10.596634733682897,2,2,11
84,0.6931471805706279,"[0.7012867601304882, 0.014295128881595476, 6.177070785382, 8.937695407447034]",[4.34018062e+00 9.30953598e-01 1.32776821e+00 1.00000000e-04],9.386294361141255,10.596634733117439,3,3,12
84,0.6931492578540314,"[1.7994929495052123, 0.28708249601263636, 3.919584237636046, 9.788916730525097]",[4.99990000e+00 3.54782367e-01 6.06470521e-01 1.00000000e-04],9.386298515708063,10.596638887684247,4,4,13
84,0.7027214417188473,"[3.0467551477929127, 0.8153106781752936, 6.088460686177788, 1.3560558926718518]",[4.9999     0.22510424 1.32782886 1.21459023],9.405442883437695,10.615783255413879,5,5,14
84,0.7376222483605153,"[1.992621678634881, 0.9633959033992742, 3.980690912923639, 5.962417275579083]",[4.9999     0.32151643 1.39456814 0.67221664],9.47524449672103,10.685584868697214,6,6,15
84,3.273236058579477,"[1.8412284304872089, 0.5967516420781285, 8.166373597984363, 22.573695283894473]",[4.99990000e+00 1.48675965e-03 1.73158426e-02 1.00000000e-04],14.546472117158954,15.756812489135138,7,7,16
84,3.5463676403206525,"[1.9356239054085813, 0.6326105276709706, 2.417282701702072, 2.120368487454761]",[4.9999     0.01364721 2.18669519 2.17118889],15.092735280641305,16.303075652617487,8,8,17
84,3.832729013884575,"[1.1532453689125688, 0.4492274123012945, 5.408988520002617, 0.128717557732909]",[5.51139649e-01 1.00000000e-04 2.89062436e+00 3.90938428e-01],15.66545802776915,16.875798399745335,9,9,18
84,3.465735902804727,"[4.938985308593068, 0.6147260282349526, 17.98641795104814, 22.86236776356621]",[ 4.93898531  0.61472603 17.98641795 22.86236776],14.931471805609455,16.14181217758564,10,10,19
84,2.7725887252059156,"[0.22772032364652617, 0.13274956260765744, 7.369187030041203, 18.415432035926134]",[ 3.64906497  0.05788136 13.62013619 14.57685411],13.545177450411831,14.755517822388015,11,11,20
84,2.0794415416868364,"[4.594977480003574, 0.7861597749266988, 14.690023400191391, 18.903358276019127]",[ 4.59497748  0.78615977 14.6900234  18.90335828],12.158883083373674,13.369223455349857,12,12,21
84,0.6931471805689451,"[1.9895388197544288, 0.48529722014840687, 16.995566721988016, 4.566595804016487]",[ 1.98953882  0.48529722 16.99556672  4.5665958 ],9.38629436113789,10.596634733114074,13,13,22
84,0.6931471805689451,"[1.0642197706463579, 0.5335454858778809, 21.019402947810974, 10.53019574636315]",[ 1.06421977  0.53354549 21.01940295 10.53019575],9.38629436113789,10.596634733114074,14,14,23
84,0.6931471805689451,"[4.847389100922636, 0.9383885770620156, 12.144021902479679, 6.634761547424493]",[ 4.8473891   0.93838858 12.1440219   6.63476155],9.38629436113789,10.596634733114074,15,15,24
84,0.6931471805689451,"[2.7091921163895165, 0.27718522653846817, 19.323169822684992, 9.456038807211067]",[ 2.70919212  0.27718523 19.32316982  9.45603881],9.38629436113789,10.596634733114074,16,16,25
84,0.6931471805689451,"[3.8939255491453033, 0.7613272695372882, 20.073165904379728, 16.19174593039816]",[ 3.89392555  0.76132727 20.0731659  16.19174593],9.38629436113789,10.596634733114074,17,17,26
84,0.6931471805689451,"[3.1943237301401797, 0.7582270561105008, 5.880787445463195, 19.529354638166225]",[ 2.84305507  0.9999     23.9999     14.65212758],9.38629436113789,10.596634733114074,18,18,27
84,0.6931471805689451,"[0.015495840470262133, 0.5941731620901998, 10.639397886506128, 22.994406440477245]",[ 4.9999      0.9999     10.71166176 22.98868986],9.38629436113789,10.596634733114074,19,19,28
84,0.6931471805689451,"[4.114505137626569, 0.6598965865111008, 23.70782976211385, 1.6525704929867588]",[ 4.11450514  0.65989659 23.70782976  1.65257049],9.38629436113789,10.596634733114074,20,20,29
84,0.6931471805689451,"[2.1451522675543764, 0.36478094034055836, 12.987934710276038, 5.480059429962963]",[ 2.14515227  0.36478094 12.98793471  5.48005943],9.38629436113789,10.596634733114074,21,21,30
84,0.6931471805689451,"[2.302482953745481, 0.2448652754680785, 11.990488144837023, 7.506719019117016]",[ 2.30248295  0.24486528 11.99048814  7.50671902],9.38629436113789,10.596634733114074,22,22,31
84,0.6931471805689451,"[4.279488575478027, 0.8228326569570381, 8.145127531743205, 23.554215287470747]",[ 4.27948858  0.82283266  8.14512753 23.55421529],9.38629436113789,10.596634733114074,23,23,32
84,0.6931471805689451,"[2.144257733195927, 0.4489217480082998, 14.797258522552191, 10.045783886403703]",[ 2.14425773  0.44892175 14.79725852 10.04578389],9.38629436113789,10.596634733114074,24,24,33
84,0.6931471805689451,"[4.5318503785779125, 0.8867915963688426, 2.816882671113215, 0.3305579620798766]",[4.99990000e+00 1.00000000e-04 2.39999000e+01 3.30229942e-01],9.38629436113789,10.596634733114074,25,25,34
84,0.6931471805689451,"[0.1554546644692741, 0.35193108765094666, 22.46229746744293, 5.804197671765433]",[ 1.73473714  0.39717036 22.47624058  5.80100317],9.38629436113789,10.596634733114074,26,26,35
84,0.8067332000546651,"[1.5153774906159294, 0.11430491631002378, 1.6866977347666217, 13.882689392399168]",[4.99990000e+00 4.51140422e-02 6.34450664e-01 1.00000000e-04],9.61346640010933,10.823806772085513,27,27,36
84,0.7941922668894488,"[0.6598712051257971, 0.8082263972476406, 18.759837900808613, 18.949668292857037]",[4.99990000e+00 4.99826921e-02 6.50358894e-01 1.00000000e-04],9.588384533778898,10.798724905755082,28,28,37
84,2.9785281473994347,"[0.8969231238857307, 0.7027430436525698, 3.7422124904287357, 9.477573405920472]",[4.99990000e+00 2.88361150e-03 4.35521192e-02 1.00000000e-04],13.95705629479887,15.167396666775053,29,29,38
