participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC,window_id,window_start,window_end
1,5.422072269464831,"[3.5017433435737497, 0.8848608927862004, 8.260050410605924, 8.185311301317503]",[4.99990000e+00 1.67010923e-03 1.00000000e-04 5.08861409e-03],18.844144538929662,20.054484910905845,1,1,10
2,0.6931471805689451,"[2.707294054623035, 0.44773808807699783, 13.841510490206138, 11.560783218068304]",[ 2.70729405  0.44773809 13.84151049 11.56078322],9.38629436113789,10.596634733114074,1,1,10
3,5.785308685715007,"[0.3468186996658631, 0.17326808551109554, 3.0959209076206764, 3.3643888411887413]",[4.99990000e+00 1.26643081e-03 1.06876342e-02 1.00000000e-04],19.570617371430014,20.780957743406198,1,1,10
4,5.450303812661839,"[0.010612828597299055, 0.48691463289182707, 15.044442622672506, 12.916181215137305]",[4.99990000e+00 2.00310794e-03 1.49091322e-02 1.00000000e-04],18.90060762532368,20.11094799729986,1,1,10
5,1.6043280364631185,"[1.4767794100890053, 0.3655830090668277, 5.820206537648302, 0.2900642651804471]",[4.78079693 0.39921253 3.21559306 3.02240235],11.208656072926237,12.41899644490242,1,1,10
6,6.667385851058928,"[2.6660103764801146, 0.12470922939830785, 7.003031633885688, 5.1653244482897085]",[4.92379942e-02 5.28811758e-01 1.00000000e-04 2.39999000e+01],21.334771702117855,22.54511207409404,1,1,10
7,5.741314703346239,"[1.6012088236099915, 0.1791546477654973, 5.922069679155062, 0.6495895210994215]",[4.88655535e+00 1.14237085e-03 1.00000000e-04 1.35615143e-02],19.482629406692478,20.69296977866866,1,1,10
8,4.328733240049344,"[0.9647036226930964, 0.9093483195653304, 4.5003051937038325, 0.5424084404931604]",[1.77156664e+00 1.42747416e-01 9.97194721e-01 1.00000000e-04],16.657466480098687,17.86780685207487,1,1,10
9,6.067936121064348,"[2.0004775852597567, 0.8459794608227789, 5.461820873966561, 7.779041118269269]",[4.99990000e+00 5.85490184e-04 2.25565218e-03 1.00000000e-04],20.1358722421287,21.34621261410488,1,1,10
10,1.6889243936914542,"[1.9671570454854328, 0.9094446522102282, 17.266561473080905, 2.954525217319467]",[4.99990000e+00 1.64005980e-02 8.54679038e-02 1.00000000e-04],11.37784878738291,12.588189159359093,1,1,10
11,5.5572202490074645,"[4.083426669320061, 0.9700848899143029, 4.2128063755311285, 0.15906578596601903]",[1.21371359e+00 3.88364313e-01 1.00000000e-04 7.71178567e-01],19.11444049801493,20.324780869991113,1,1,10
12,3.1338490325634707,"[0.72904110280587, 0.2936213972769923, 3.9581867137062265, 9.981810921286575]",[4.99990000e+00 3.16919821e-03 1.00000000e-04 2.43834973e-02],14.267698065126941,15.478038437103125,1,1,10
13,0.6931471828332799,"[1.0434668199231993, 0.09142007809569148, 4.08280216772308, 15.958219671801869]",[4.99990000e+00 7.50698074e-02 1.20010094e+00 1.31077443e-04],9.38629436566656,10.596634737642743,1,1,10
14,0.6931471805689451,"[3.981446277287449, 0.42758514325940233, 4.244884535646325, 5.1951497929169115]",[1.42779546e+00 1.00000000e-04 1.00000000e-04 2.39999000e+01],9.38629436113789,10.596634733114074,1,1,10
15,3.024215824308925,"[2.3276336411575977, 0.1508247525209329, 5.752689609913588, 1.4669163189188437]",[4.99990000e+00 4.72829234e-03 7.37733492e-02 1.00000000e-04],14.04843164861785,15.258772020594034,1,1,10
16,4.852030272826786,"[4.677362695323655, 0.5266222591511646, 1.2441295636216614, 14.131012577671251]",[ 4.7219147   0.53458993  3.26858788 14.1314732 ],17.704060545653572,18.914400917629756,1,1,10
17,4.405513046435877,"[1.2722647694942648, 0.022914988811014798, 6.279459577110882, 15.926351926402988]",[4.99990000e+00 1.04866084e-03 2.09685702e-02 1.00000000e-04],16.811026092871757,18.021366464847937,1,1,10
18,5.645315130169308,"[2.0228659625044183, 0.8919634614406737, 12.610945652321783, 0.46226554887828614]",[4.99990000e+00 4.37527718e-04 1.25164336e-02 1.00048867e-04],19.290630260338617,20.5009706323148,1,1,10
19,6.16781028242996,"[2.611230905606995, 0.05458094054751791, 8.890246780554632, 12.149094290633707]",[4.99990000e+00 3.97867147e-04 3.05373864e-03 1.00000000e-04],20.33562056485992,21.545960936836103,1,1,10
20,3.362196243588142,"[0.5364242319680805, 0.8678164725665243, 5.33231685548949, 17.37379487191308]",[2.13813414e+00 1.00281796e-01 1.00000000e-04 4.91440742e-01],14.724392487176285,15.934732859152469,1,1,10
21,6.790934623074663,"[1.6545383152754998, 0.3665160452282665, 2.836629038380095, 16.87797402081134]",[2.84263608e-02 9.99900000e-01 1.00000000e-04 2.39999000e+01],21.581869246149324,22.79220961812551,1,1,10
