participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC,window_id,window_start,window_end
1,0.6931471878402523,"[2.68446908035271, 0.4340862649159796, 17.662225819453138, 8.457542561595949, 0.29750060367843906]",[ 4.9957459   0.64651978 17.66222582  8.45754256  0.2975006 ],5.386294375680505,5.991464561668597,1,1,10
4,6.869829512203242,"[0.5923639917313186, 0.7335892727821781, 1.7730654539720483, 7.825468995805645, 0.5603482962512193]",[0.46598824 0.9999     1.77306545 7.825469   0.5603483 ],17.739659024406485,18.344829210394575,1,1,10
11,6.931471833171232,"[2.3668155970009583, 0.13392108493424087, 6.020848097172428, 8.126228525582516, 0.8370528469612437]","[1.00000000e-04 1.00000000e-04 6.02084810e+00 8.12622853e+00
 8.37052847e-01]",17.862943666342463,18.468113852330553,1,1,10
16,6.91777638150228,"[0.9357542300154076, 0.7195829423176637, 6.351288429087326, 16.656597114728097, 0.7484331055637387]",[ 0.20267396  0.9999      6.35128843 16.65659711  0.74843311],17.83555276300456,18.44072294899265,1,1,10
19,6.9314718423966255,"[1.9116092279793802, 0.9610286833732313, 17.799862267561405, 2.0367819106505327, 0.517039698478982]","[1.00000000e-04 1.00000000e-04 1.77998623e+01 2.03678191e+00
 5.17039698e-01]",17.86294368479325,18.468113870781345,1,1,10
21,3.092394056626177,"[4.605661521425365, 0.4947594706873891, 6.489133393742812, 8.457515601815137, 0.5166801939437923]",[4.9999     0.02486093 6.48913339 8.4575156  0.51668019],10.184788113252354,10.789958299240446,1,1,10
23,6.317955290200528,"[2.747223649171479, 0.061476249620470845, 21.792096825626647, 5.859127143154004, 0.26521464756111346]",[ 1.30618366  0.9999     21.79209683  5.85912714  0.26521465],16.635910580401056,17.241080766389146,1,1,10
24,6.931471820595142,"[3.483332216522497, 0.749181595737148, 10.30554533430406, 7.394054430864038, 0.07926876389652832]","[1.00000000e-04 1.00000000e-04 1.03055453e+01 7.39405443e+00
 7.92687639e-02]",17.862943641190284,18.468113827178378,1,1,10
26,4.274212127339146,"[2.579476732437704, 0.07188655975151655, 10.178688069488421, 3.659057257762382, 0.20657482080169556]",[ 2.2945499   0.49542113 10.17868807  3.65905726  0.20657482],12.548424254678292,13.153594440666383,1,1,10
30,6.93147185343297,"[3.4173256428286107, 0.32545719549030433, 22.87546571713925, 13.882041433409615, 0.4012741583838981]","[1.00000000e-04 1.00000000e-04 2.28754657e+01 1.38820414e+01
 4.01274158e-01]",17.86294370686594,18.46811389285403,1,1,10
31,6.897938875379087,"[0.025607419818894632, 0.3386490055675291, 13.040497616238996, 18.579346367742538, 0.6547426534617029]","[4.99990000e+00 7.51206299e-04 1.30404976e+01 1.85793464e+01
 6.54742653e-01]",17.795877750758173,18.401047936746266,1,1,10
32,6.9314718617322555,"[0.4513056339661743, 0.9129682744101684, 7.127508142480317, 13.295742246939843, 0.27847736956709923]","[1.00000000e-04 1.00000000e-04 7.12750814e+00 1.32957422e+01
 2.78477370e-01]",17.86294372346451,18.468113909452605,1,1,10
33,0.6960485221523278,"[3.8099678234807324, 0.8516643284140318, 0.13623238758856487, 18.508108913341378, 0.18060084325619497]",[ 4.9999      0.38952851  0.13623239 18.50810891  0.18060084],5.392097044304656,5.997267230292747,1,1,10
