participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC,window_id,window_start,window_end
84,2.9144006393260153,"[0.4635068535058755, 0.7908538744813504, 17.649838002213258, 7.186422363365524]",[1.66158436e+00 9.99900000e-01 2.05960327e+00 1.00000000e-04],13.82880127865203,15.039141650628213,1,1,10
84,0.6931471805689451,"[1.1661155429387458, 0.47474974812204734, 6.3101351225232705, 9.459863415129774]",[4.97388253 0.54906158 1.40563395 0.03957854],9.38629436113789,10.596634733114074,2,2,11
84,0.6931471805689451,"[0.9375457814624351, 0.9104602304204926, 1.4771582159580865, 0.11042156624206428]",[4.28408335 0.9999     1.45781813 0.05833781],9.38629436113789,10.596634733114074,3,3,12
84,0.6931492579000189,"[2.5911334311102303, 0.16183370999179475, 6.434228714187164, 10.27332960839594]",[4.99990000e+00 3.54746899e-01 6.06643474e-01 1.00000000e-04],9.386298515800037,10.596638887776221,4,4,13
84,0.7027214417184627,"[1.749703916520773, 0.8523969767890289, 1.13733668749466, 15.31581922181438]",[4.9999     0.22510393 1.32783025 1.21459202],9.405442883436926,10.61578325541311,5,5,14
84,0.7376222483604343,"[1.6336376731213251, 0.17288840851694837, 14.278865511315443, 10.229325909482146]",[4.9999     0.3215165  1.39456799 0.67221626],9.475244496720869,10.685584868697052,6,6,15
84,3.273236058759433,"[0.3428966684574996, 0.23263982820596538, 0.8903784336217011, 16.973436908539632]",[4.99990000e+00 1.48673786e-03 1.73157439e-02 1.00000000e-04],14.546472117518867,15.75681248949505,7,7,16
84,3.8326822338243844,"[0.9486470377170104, 0.6394533850285564, 5.524609350150382, 1.69473853092943]",[5.03887236e-01 1.00000000e-04 4.48717480e+00 1.67474086e+00],15.665364467648768,16.87570483962495,8,8,17
84,3.8327477148350653,"[3.283994583158086, 0.9705327904620676, 9.090995631662038, 21.553458262417106]",[1.05291334e-01 1.00000000e-04 1.69584337e+01 1.00000000e-04],15.66549542967013,16.875835801646314,9,9,18
84,3.465735902804727,"[0.055265700180790314, 0.3731270862602217, 7.059695860038681, 8.748141293702595]",[4.9999     0.53587042 7.19410905 8.70781356],14.931471805609455,16.14181217758564,10,10,19
84,2.7725887222457817,"[4.738594232174483, 0.5550350325336466, 21.011173120428502, 14.935963801528755]",[ 4.73859423  0.55503503 21.01117312 14.9359638 ],13.545177444491564,14.755517816467748,11,11,20
84,2.0794415416868364,"[4.49298387387689, 0.5593722976074367, 12.842208667451116, 9.704447599585706]",[ 4.49298387  0.5593723  12.84220867  9.7044476 ],12.158883083373674,13.369223455349857,12,12,21
84,0.6931471805689451,"[0.15588282369673656, 0.13380669273080856, 16.75110740842024, 16.58735873739751]",[3.16356131e+00 1.00000000e-04 1.77729378e+01 1.56205237e+01],9.38629436113789,10.596634733114074,13,13,22
84,0.6931471805689451,"[0.23862251474108193, 0.6272630357200164, 5.0413513416425415, 23.12103657785674]",[ 2.6522718   0.9999      6.05494793 22.99956771],9.38629436113789,10.596634733114074,14,14,23
