participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC
1,27.874045206641398,"[0.981444335624669, 0.595522721027867, 0.8439145753165073, 16.74058857540035, 0.5287003848324576]",[ 4.03422007  0.0115317   8.32169592 10.33051957  0.81754304],65.7480904132828,77.6582235866522
2,9.734008249118268,"[3.658219179540741, 0.9001875574959346, 1.961175954139235, 10.720992848043435, 0.4709145191811853]","[2.46103377e+00 1.00000000e-04 2.39999000e+01 2.38022520e+01
 1.00000000e-04]",29.468016498236537,41.5016127345578
3,55.24635649377269,"[1.6318693464442742, 0.006399370793826873, 17.624508724165445, 1.0855993842903124, 0.23116365154529211]","[4.94462574e+00 1.10549276e-02 1.76263422e+01 1.07813046e+00
 5.60311822e-01]",120.49271298754537,132.46495876090756
4,56.443626509179595,"[1.0625155205542445, 0.8956411938616942, 1.2031255449617249, 1.6931259406400185, 0.7421205342619315]",[0.64986649 0.9999     2.44064375 1.67713055 0.89588105],122.88725301835919,134.98145605734217
5,53.729088575387266,"[4.11076445856447, 0.06687784840134127, 22.177131530454638, 18.311362855125726, 0.7481592301410753]","[1.41299076e-01 2.13729341e-01 1.00000000e-04 2.39999000e+01
 4.70259448e-01]",117.45817715077453,129.36831032414395
6,42.111996133101755,"[1.0012140323170902, 0.9411151561029762, 12.44969294851901, 16.348146696156274, 0.9199716967276526]",[4.1706526  0.03124463 7.02210272 7.13338245 0.51306543],94.22399226620351,106.07123152853862
7,52.636104998657636,"[2.415473965918427, 0.09057099730066057, 0.8247114369115678, 5.251710226586436, 0.8707097720214492]","[4.99990000e+00 1.34926472e-03 1.15892498e-02 8.69747085e-02
 5.70193103e-01]",115.27220999731527,127.30580623363653
8,51.04463681719237,"[1.5801750148967713, 0.1327178279837837, 5.2181636721704105, 0.5265468633000935, 0.4129941101674845]","[4.99990000e+00 1.30419732e-04 6.94098624e-03 1.00003887e-04
 1.00000000e-04]",112.08927363438474,123.8728177678327
9,48.365804272085434,"[2.320239523105603, 0.6122569476741444, 13.93209083553915, 4.428792484262915, 0.923988793424818]","[4.99990000e+00 1.95105237e-02 1.14588271e+00 1.00000000e-04
 3.31847673e-01]",106.73160854417087,118.76520478049213
10,52.98135762657264,"[0.7837117736747654, 0.34717248906316533, 8.339638938254513, 13.623695292357958, 0.5154993190414435]","[4.85730544e+00 1.26706244e-04 3.18654300e-03 1.00000000e-04
 1.00000000e-04]",115.96271525314528,127.74625938659324
