participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC
1,162.2064066149177,"[3.1715424386020525, 0.7699393383281332, 0.40200487865148793, 2.102794092933417]",[1.00000000e-04 1.60912838e-01 9.99900000e-01 1.50223242e-04],332.4128132298354,346.40148613100826
2,144.9858763706607,"[0.9638610506247642, 0.022878714113712, 0.7324703498074251, 1.655947647961447]",[4.9999     0.99566473 0.10353739 1.07185525],297.9717527413214,311.9604256424942
3,82.1681968434847,"[2.711110520957209, 0.5692706535177527, 0.8372588591152123, 4.59220656162319]",[3.14528647e-01 1.34596607e-01 1.00000000e-04 8.54425487e-01],172.3363936869694,186.3086394603316
4,166.99002695984103,"[0.1681332459950029, 0.32975218681236274, 0.8900543702847127, 3.2690050826830603]",[2.05912099e-02 1.00000000e-04 1.00000000e-04 4.99990000e+00],341.98005391968206,356.0013800634115
5,166.32244189297782,"[1.9795659090709905, 0.920931158798088, 0.9230086176271542, 4.165365106960381]",[6.12645395e-01 6.39657502e-01 1.00000000e-04 1.77177274e+00],340.64488378595564,354.6335566871285
6,165.64170688064715,"[1.6541229271340507, 0.2236893071653611, 0.7296516642275779, 3.302670542901019]",[1.81182833e-01 4.13195772e-01 1.00000000e-04 3.71696827e-01],339.2834137612943,353.28844660347323
7,140.53719303256042,"[3.026987320678543, 0.8838528473862028, 0.5422351622449979, 3.2371383600244497]",[1.00000000e-04 3.07172702e-02 9.99900000e-01 7.14493127e-04],289.07438606512085,302.8092740793378
8,140.81275950471905,"[1.283236722630046, 0.33684200495493477, 0.8576248066096815, 2.034968565377865]",[6.67471794e-01 3.64784593e-01 1.00000000e-04 1.83714982e+00],289.6255190094381,303.56470674340073
9,167.15030434201498,"[4.62701970285791, 0.12477603468312944, 0.11020190972283829, 2.33985383089705]",[1.00000000e-04 1.12761633e-02 9.99139378e-01 4.30523102e-03],342.30060868402995,356.2563595886567
10,156.00537615289485,"[1.6753964457772539, 0.8831486813873425, 0.23695889677910525, 3.230587788609981]",[0.65958652 0.68959126 0.9999     0.42368929],320.0107523057897,333.74564032000666
11,157.7193788348617,"[0.07385326132580497, 0.3482302856151262, 0.4517433118024402, 4.1600865872568304]",[4.39218759e-01 2.65446607e-01 1.00000000e-04 4.99990000e+00],323.4387576697234,337.39450857435014
12,119.17617423702184,"[2.7112344864509157, 0.0398925734450577, 0.9886345419908674, 0.5749086653989819]",[2.70814526e-01 1.16533868e-01 1.00000000e-04 1.51153066e+00],246.35234847404368,260.3080993786704
13,165.92067224366454,"[1.4886377372901065, 0.6244899427183557, 0.30407996278097477, 1.1617193777412607]",[4.9999     0.99747893 0.17531298 1.31240449],339.8413444873291,353.92718815877805
14,127.14939191727497,"[2.6849110310497943, 0.2510011879611084, 0.43370310947371177, 4.779304262762632]",[1.73938306 0.74352344 0.23869485 1.24862217],262.2987838345499,276.3201099782794
15,159.37872033260084,"[4.792169824706769, 0.0017899606623642634, 0.2574569982089571, 4.912980945692506]",[0.0001042  0.01607921 0.00010019 0.00557704],326.75744066520167,340.52711150728885
16,154.7863933369581,"[0.21461150033767418, 0.5114338283655497, 0.19531794386377668, 0.347644551355359]",[1.00000000e-04 2.89908727e-01 1.00000000e-04 3.05323365e-04],317.5727866739162,331.2725867438418
17,138.90223459790627,"[0.5357639999041369, 0.7965825954274981, 0.4166949943617004, 3.7424657129054255]",[1.00000000e-04 3.66151562e-02 9.99900000e-01 4.24908768e-04],285.80446919581254,299.65979641591497
18,106.02829014815006,"[0.1358045146002936, 0.9025965317270963, 0.7429908366460011, 2.601973794333923]",[4.22757457e-01 1.45971159e-01 1.00000000e-04 2.53354836e+00],220.05658029630013,234.02882606966233
19,142.8931633072814,"[1.776994849791892, 0.03369916478869325, 0.8008773795826042, 4.478080420344006]",[1.00000000e-04 9.70775868e-03 9.99900000e-01 1.23241432e-03],293.7863266145628,307.77499951573566
20,155.77747109392445,"[4.617094648021639, 0.5439816019328151, 0.5202135270025049, 2.2021561511613723]",[1.25190671e+00 7.70877516e-01 1.00000000e-04 1.96210649e+00],319.5549421878489,333.4440248825348
21,164.81569378480705,"[1.7404967903907882, 0.6899389531092729, 0.24131640468075366, 4.411350653326245]",[2.00216211 0.91808645 0.9999     4.9999    ],337.6313875696141,351.6036333429763
22,169.1170212231436,"[4.956800439693709, 0.6577163058567432, 0.7764274988056042, 0.05568860033391532]",[2.46687897e-01 9.09434601e-01 1.00000000e-04 4.99990000e+00],346.2340424462872,360.22271534746005
23,139.65831194180086,"[2.639672017613022, 0.4228572403376675, 0.4188756961823138, 4.7597219758097475]",[7.52141573e-01 4.17554092e-01 1.00000000e-04 1.28543147e+00],287.3166238836017,301.32165672578066
24,162.9103993302612,"[4.786975670414866, 0.07515948389829256, 0.7867119020940018, 4.567437181775045]",[4.99990000e+00 9.99826022e-01 1.00000000e-04 1.23368072e-01],333.8207986605224,347.7098813552083
25,168.12906521877187,"[0.024539291315876694, 0.32088877865260107, 0.5664229069395086, 2.451331209256263]",[1.62653505e-02 1.00000000e-04 9.99900000e-01 4.99990000e+00],344.25813043754374,358.2468033387166
26,168.05360612655048,"[0.229527536798753, 0.4716429783906964, 0.31641344985073583, 3.9236202328426253]",[4.9999    0.9980473 0.9999    0.9681159],344.10721225310095,358.1285383968304
27,145.3462161877618,"[1.1991831122629437, 0.8421263386873926, 0.32160907050126325, 3.959741988963374]",[1.99506558e-01 1.02647778e-01 1.00000000e-04 1.20151410e+00],298.6924323755236,312.69746521770253
28,165.55330254711552,"[0.6312004257608408, 0.4928464354699404, 0.5688943438250353, 0.9860311307858765]",[0.00145041 0.19117841 0.06606495 0.00483999],339.10660509423104,353.12793123796047
29,161.2694766149033,"[4.589957023140181, 0.31925416937788925, 0.5321119421216143, 2.0869356144872486]",[5.00470503e-02 9.52410136e-03 1.00000000e-04 4.99990000e+00],330.5389532298066,344.56027937353605
30,167.6679896757816,"[4.8961656826577045, 0.38139414831117074, 0.5765321508445694, 3.0112069587286205]",[6.81085008e-02 3.43504729e-02 1.00000000e-04 4.99990000e+00],343.3359793515632,357.3896943362231
31,161.54858763499877,"[0.5827108946707087, 0.5463618425570048, 0.9867091993873193, 0.3390927661477099]",[0.07000217 0.02497294 0.9999     4.9999    ],331.09717526999754,345.03636300396016
32,158.57419621549724,"[1.2153814487164727, 0.23399265844285239, 0.5780488946595657, 4.393099741155969]",[1.29218146 0.77571615 0.0432696  1.27205549],325.1483924309945,339.2021074156544
33,153.73226782845748,"[2.4557583886342274, 0.39096515819295985, 0.25014228486452444, 3.7870535778202528]",[0.77729212 0.37440309 0.9999     4.9999    ],315.46453565691496,329.4858618006444
34,168.45716796269062,"[0.19062002614191967, 0.42667614822155786, 0.3561579328076135, 2.6878984613660357]",[7.27739392e-01 7.65659291e-01 1.00000000e-04 1.01857047e+00],344.91433592538124,358.95188927189315
35,157.77744952924934,"[2.641857021979794, 0.14743073996649514, 0.07461728283160737, 3.429639084590571]",[1.79806413e+00 9.12864255e-01 1.00000000e-04 1.48110022e+00],323.5548990584987,337.4102262786011
36,66.00760781488954,"[3.841618201963106, 0.7105854147238879, 0.28627861497345997, 3.6742467246162174]",[6.21792202e-01 2.26602592e-01 1.00000000e-04 1.22144174e+00],140.01521562977908,153.8535576863557
37,138.5804401977323,"[3.5511642389618845, 0.39313084963471806, 0.5801428213695826, 3.863109206559042]",[0.00587514 0.03559558 0.9999     0.02554846],285.1608803954646,299.182206539194
38,170.8896769520786,"[3.185247535520736, 0.0827026382777598, 0.079901583587138, 2.9435346662427695]",[2.38857473e-04 8.00212092e-01 9.99900000e-01 1.00000000e-04],349.7793539041572,363.8330688888171
39,123.46340926939179,"[2.7242723459835605, 0.5245088365591342, 0.5759463915147985, 1.8211791954910017]",[1.51768166e-01 4.18541375e-02 1.00000000e-04 4.99990000e+00],254.92681853878358,268.73097235304635
