participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC
1,168.43476487606802,"[2.663505820424486, 0.010654017854215112, 1.2490761890275748, 19.1457492615175, 0.9204032245182527, 1.8110526424083668]","[4.99990000e+00 1.00000000e-04 1.00000000e-04 2.39999000e+01
 9.99900000e-01 3.91662384e+00]",348.86952975213603,369.85253910389525
2,165.5068553531137,"[1.9062055546594465, 0.3333334870324566, 20.31407384591749, 23.81441112902433, 0.7102835886340364, 4.295691849547495]","[3.55802613e-02 1.00000000e-04 2.36085679e+01 1.61422031e+01
 9.99900000e-01 3.51878922e-01]",343.0137107062274,363.99672005798664
3,168.43476487606702,"[4.547861422487697, 0.04794578537610999, 22.51958223714775, 20.862081615945833, 0.6771340293120778, 1.062867302689558]","[4.99990000e+00 1.00000000e-04 2.39999000e+01 2.08620816e+01
 9.99900000e-01 4.99990000e+00]",348.86952975213404,369.8278984121773
4,169.82105944285487,"[3.1597222125573796, 0.09043567937188567, 9.075030935140907, 9.471751572777965, 0.8324735174044274, 1.8929125414195473]","[4.99265787e+00 2.73660984e-03 1.00000000e-04 2.39999000e+01
 9.93303112e-01 4.99990000e+00]",351.64211888570975,372.67410810130394
5,166.4441158032196,"[2.6302710598883614, 0.1221317095846133, 14.91228724143024, 23.46610958197653, 0.35992590721168494, 2.5829604296319943]","[2.50350853e-02 1.00000000e-04 2.29878569e+01 2.39464706e+01
 9.99900000e-01 4.80769507e-01]",344.8882316064392,365.8712409581984
6,168.1595589128709,"[4.568895206766635, 0.6571208658175186, 15.1870233701666, 21.94831339655616, 0.9676799070385499, 2.2293677244646717]","[4.25116789e-02 1.00000000e-04 1.57823248e+01 2.13530347e+01
 1.00000000e-04 1.06994165e+00]",348.3191178257418,369.32666708901013
7,158.0375571676688,"[4.1242679055431815, 0.09245773276708888, 9.166931002082729, 0.018799379168598005, 0.8868187557903652, 2.9559724340004574]","[4.99990000e+00 1.00000000e-04 2.39999000e+01 1.87993792e-02
 9.99900000e-01 2.95597243e+00]",328.0751143353376,348.67744635666304
8,164.94132112315444,"[4.250727537321435, 0.20647244228598388, 17.655093072046864, 2.182908950797296, 0.17031503083021032, 2.892623192957061]","[1.24503036e-02 1.00000000e-04 2.39999000e+01 1.00000000e-04
 1.00000000e-04 1.00000000e-04]",341.8826422463089,362.7914238472528
9,164.73053294274936,"[0.8513171482258127, 0.09897630608974259, 17.59005615179056, 23.128466039007584, 0.7826288332124864, 4.057835462308516]","[4.27086193e+00 9.98639401e-01 2.39999000e+01 1.27642549e+01
 9.99900000e-01 1.00000000e-04]",341.4610658854987,362.39469224243885
10,156.99695643602556,"[4.595759422779992, 0.6264830112701026, 20.902490954711126, 19.848281802745543, 0.21606883908501487, 0.47463104692439134]","[2.68015160e-02 1.00000000e-04 1.13900873e+01 2.39999000e+01
 1.00000000e-04 1.00000000e-04]",325.9939128720511,346.59624489337654
11,166.04260395055414,"[2.793495587771006, 0.33318188545783056, 7.160353915449537, 7.927772118442619, 0.7555493978471632, 2.403455472418741]","[2.49294241e-02 1.00000000e-04 1.00000000e-04 2.39999000e+01
 1.00000000e-04 1.00000000e-04]",344.0852079011083,365.0188342580484
12,167.04847051494812,"[3.9376375066857845, 0.24751375878768572, 1.3099760835980137, 11.035606610200887, 0.9980229586571735, 4.804984772886305]","[4.99990000e+00 1.00000000e-04 1.30997608e+00 1.10356066e+01
 9.99900000e-01 4.99990000e+00]",346.09694102989624,367.03056738683637
13,167.55824217189814,"[3.4399343921415313, 0.48383810595295174, 15.797268964138278, 15.682445235229752, 0.5922994736330772, 4.19387528890679]","[8.20373752e-02 1.00000000e-04 2.09074206e+01 9.68955491e+00
 5.40945547e-01 8.41171035e-01]",347.1164843437963,368.24524985096974
14,170.51420641774686,"[2.5390404177126444, 0.028329580417414384, 10.108901641279166, 15.894653635788776, 0.3500904673271574, 2.6530862252279914]","[4.99990000e+00 1.00000000e-04 1.00922574e+01 1.59297612e+01
 9.99900000e-01 4.99990000e+00]",353.0284128354937,374.0604020510879
15,156.89330393876256,"[2.6204295654790433, 0.1991146427748022, 21.811726024413943, 21.945790982292973, 0.5785173770264344, 4.964438807106205]","[3.08981180e-02 1.00000000e-04 2.39838821e+01 1.00000000e-04
 1.00000000e-04 7.23796207e-01]",325.7866078775251,346.4411141406559
16,155.14895509306908,"[3.9097626259287654, 0.1605063227827743, 19.62521960378623, 11.643567141260045, 0.5753781223155138, 0.5430380684419958]","[3.03049422e-02 1.00000000e-04 1.86920360e+01 1.25763379e+01
 9.99900000e-01 2.07706210e-01]",322.29791018613815,342.84761029102657
17,162.88958743158844,"[4.886437171010627, 0.1974740760443681, 14.185762885458612, 1.7191442702643027, 0.8212005461247928, 4.287924115595547]","[4.99990000e+00 1.00000000e-04 1.41857629e+01 1.69145005e+00
 9.99900000e-01 4.99990000e+00]",337.7791748631769,358.56216569333054
18,168.43476487606702,"[4.881397582816052, 0.10991845547196578, 4.5021441482861055, 4.44892901139812, 0.27225350159158285, 1.1668531338646766]","[4.99990000e+00 1.00000000e-04 2.39999000e+01 4.44892901e+00
 9.99900000e-01 4.99990000e+00]",348.86952975213404,369.8278984121773
19,168.43476487606802,"[4.324812128789088, 0.3466197008550903, 1.3370254931954055, 20.46154694140447, 0.9269242491541366, 4.208178250858631]","[4.99990000e+00 1.00000000e-04 1.33702549e+00 2.04615469e+01
 9.99900000e-01 4.99990000e+00]",348.86952975213603,369.85253910389525
20,162.43428626036686,"[4.092952870368645, 0.6364946445581514, 8.563312141806804, 9.37410271330816, 0.06155200090025617, 1.041752385319238]","[2.50243604e-02 1.00000000e-04 1.00000000e-04 2.39999000e+01
 4.51398455e-01 8.47203258e-01]",336.8685725207337,357.7021965627626
21,166.84068940949044,"[4.60364049515018, 0.7944140148962915, 5.315308911645941, 12.756710190000993, 0.19287702290666395, 2.8655025398679483]","[1.06917528e-02 1.00000000e-04 1.00000000e-04 2.39999000e+01
 1.00000000e-04 1.00000000e-04]",345.6813788189809,366.63974747902415
22,164.51364923297598,"[0.15097079552686948, 0.590387987074868, 11.881656180747074, 23.330673623338612, 0.24727988539272136, 1.644625908429167]","[1.72143033e-01 1.00000000e-04 1.88189269e+01 1.65261479e+01
 1.00000000e-04 4.28369636e-01]",341.02729846595196,362.0103078177112
23,169.58590048064264,"[4.858467681259661, 0.6394518312551346, 15.199880092459138, 15.162143518484466, 0.8873919303704154, 4.121538199398839]","[5.17147455e-04 1.00000000e-04 2.39999000e+01 6.35212604e+00
 9.99900000e-01 4.99990000e+00]",351.17180096128527,372.1793502245536
24,163.80798084185463,"[3.3200073351896338, 0.11525596414721105, 18.114383872878904, 17.57565901834364, 0.21140201066391306, 3.436407547791054]","[2.38361125e-02 1.00000000e-04 2.09894855e+01 8.74834429e+00
 1.00000000e-04 9.79666979e-01]",339.61596168370926,360.44958572573813
25,166.5183925510243,"[1.4175064760430833, 0.7554174138183779, 8.623159721971623, 1.7206478032505008, 0.03706092778769941, 2.6051676840221107]","[5.00536441e-01 6.13697779e-01 1.63718998e+01 1.00000000e-04
 1.00000000e-04 1.00000000e-04]",345.0367851020486,366.01979445380783
26,166.90422324337257,"[4.450796561135742, 0.6438830614260858, 23.106938058885056, 17.59931169961902, 0.6228066925708341, 4.211050689981362]","[5.87494929e-02 1.00000000e-04 2.39999000e+01 1.16262174e+01
 4.41593684e-01 5.10174053e-01]",345.80844648674514,366.84043570233933
27,169.12791205662796,"[3.405280262681002, 0.1091936294670633, 6.517728659950115, 5.59042197917398, 0.8367477996708897, 2.754348838652129]",[4.99990e+00 1.00000e-04 1.00000e-04 2.39999e+01 9.99900e-01 4.99990e+00],350.2558241132559,371.26337337652427
28,169.529231203374,"[4.530962133857591, 0.46789600290887695, 12.181202527861936, 22.367679578042328, 0.509027349683899, 2.882221159741616]","[1.35155066e-03 1.00000000e-04 2.39999000e+01 3.83010293e+00
 9.99900000e-01 4.99990000e+00]",351.058462406748,372.0904516223422
29,170.51420641774686,"[4.615300396302783, 0.24172681085033687, 23.464932235204927, 3.36619226313366, 0.8372821545605417, 4.507587840735541]","[4.99990000e+00 1.00000000e-04 2.34649322e+01 3.36619226e+00
 9.99900000e-01 1.00000000e-04]",353.0284128354937,374.0604020510879
30,169.05538873982852,"[3.468971072929613, 0.525628869230189, 3.7698224201408554, 12.691970288877513, 0.577210877499026, 1.0853535223909132]","[2.30054426e-02 1.00000000e-04 2.39999000e+01 1.00000000e-04
 1.00000000e-04 1.00000000e-04]",350.11077747965703,371.19134995664695
