participant_id,best_nll,best_initial_guess,best_parameters,best_EV,best_RT,AIC,BIC
1,160.00121679582588,"[1.4860933065784083, 0.8156329564288742, 0.010428499495474745, 0.8246257150527339, 18.77952616689371, 0.2780576662249657]",[ 0.13211095  0.05428388  0.9999      0.29193362 23.9999      0.20560295],[0.5 0.5],[4.1568547  4.39855517],332.00243359165177,352.985442943411
2,145.76432235599856,"[2.762029737781609, 0.4603826502908107, 0.6768271681455948, 0.6298661713483144, 2.0514145352653204, 0.5223734821861603]","[4.99990000e+00 6.87896086e-04 7.91034775e-01 2.80626946e-01
 3.00000000e-01 8.85673998e-01]",[0.5 0.5],[0.59749704 0.53373852],303.5286447119971,324.51165406375634
3,172.45397849195544,"[3.2573781716449535, 0.5696659120381472, 0.1589502844687717, 0.9010481902120822, 1.648974099917953, 0.2188621427202223]","[2.25628305e+00 1.00000000e-04 6.14813658e-01 1.00000000e-04
 3.00000000e-01 1.02789156e-01]",[0.5 0.5],[0.34391977 0.34290949],356.9079569839109,378.0126743626991
4,75.43282110998103,"[0.5469265937266069, 0.3849391631575901, 0.32336600124921533, 0.24136261523601396, 0.35736375294190326, 0.13746868924355488]",[4.16989219 0.04894349 0.79868155 0.21701746 7.72255805 0.34204545],[0.5 0.5],[4.81009859 3.33801567],162.86564221996207,183.82401088000535
5,168.82594439907894,"[2.6678896993622963, 0.6172085704274933, 0.7507623508574195, 0.7537906809318993, 21.42512658072538, 0.47868556139129986]","[2.60936082e+00 1.00000000e-04 2.34818880e-03 1.00000000e-04
 2.39999000e+01 4.62871454e-02]",[0.5 0.5],[23.73786234 23.79477726],349.65188879815787,370.68387801375206
6,163.21068223516914,"[1.7841832799298982, 0.5587268132739933, 0.7639972411054331, 0.2635086828320718, 1.9105273317209441, 0.7157753627013439]",[4.66492106 0.20933749 0.58305918 0.44867223 0.67550605 0.79132426],[0.5 0.5],[2.8836823  1.90973895],338.4213644703383,359.4043738220975
7,167.29173751008236,"[4.038720047935517, 0.6150457368225382, 0.22778262502986274, 0.17766189610925992, 8.22084184563139, 0.3500191198136714]",[4.39835203 0.20408194 0.55276069 0.39723012 4.62014242 0.88617858],[0.5 0.5],[4.83173168 4.31792707],346.5834750201647,367.59102428343306
8,168.3835016479371,"[3.4619301085909786, 0.5605706258368816, 0.9943350119461375, 0.17750478182275753, 22.456943549914296, 0.15667660873239406]",[ 4.09342462  0.03451641  0.49511079  0.55664538 22.48715904  0.86661243],[0.5 0.5],[3.46780015 3.75888978],348.7670032958742,369.7500126476334
9,140.02649873017802,"[4.058404361539865, 0.1325671534357994, 0.35786948348179354, 0.5275718512008145, 13.156733663856105, 0.04905097040153788]",[ 4.09919729  0.09190075  0.5454651   0.47198634 13.21599402  0.59059446],[0.5 0.5],[3.85428578 2.72441594],292.05299746035604,312.65532948168146
10,138.59459119236658,"[0.8472075006196544, 0.2736730042566663, 0.9928387931684233, 0.9274017856211761, 3.589668100591952, 0.9609724250077277]",[4.99220085 0.07953338 0.70777793 0.24710043 0.3        0.68580292],[0.5 0.5],[3.2972386  3.52631896],289.18918238473316,310.0979639856771
11,148.04910844692873,"[0.7556083747806192, 0.3917327005019857, 0.30400789300408765, 0.4938523579602821, 5.152622317639176, 0.7534660438508771]",[4.72358342 0.02122865 0.67061774 0.29484474 3.93998134 0.74465912],[0.5 0.5],[3.11750427 3.10130365],308.09821689385745,329.13020610945165
12,166.8090390667415,"[2.6732860232064617, 0.10585080663250249, 0.8041941114547481, 0.3251959866003917, 23.391767799911303, 0.12244694335768605]","[3.43488613e+00 6.59161210e-03 4.57463811e-01 5.23643890e-01
 2.33929339e+01 8.03243270e-01]",[0.5 0.5],[11.72064466 13.22508813],345.618078133483,366.5517044904231
13,156.23804818821552,"[4.527579414474803, 0.07476716976440252, 0.7673988036073153, 0.08455351289938552, 20.51457604242764, 0.18336721621882693]",[ 4.71276981  0.05289779  0.65344887  0.43649914 20.92666624  0.61147573],[0.5 0.5],[3.44432636 3.31776534],324.47609637643103,345.5080855920252
14,155.41443476856793,"[2.4088563447723317, 0.2620716832977242, 0.3599745500762122, 0.3018228919826742, 3.4261540265679833, 0.42819959959901527]","[4.88149479e+00 2.28959120e-03 5.53342866e-01 4.65527904e-01
 3.25857021e+00 6.55992409e-01]",[0.5 0.5],[3.2918971 3.2852516],322.82886953713586,343.762495894076
15,110.90506584574945,"[3.5392536735909053, 0.08201849177279184, 0.42766820304599007, 0.10180223133744105, 15.694132858140092, 0.5063495771118744]",[4.77514969 0.041783   0.51400337 0.23963918 3.80844949 0.41766432],[0.5 0.5],[3.05044184 2.36318421],233.8101316914989,254.74375804843902
16,166.27723234413597,"[0.24425634236219754, 0.24076301951669268, 0.26909652858733385, 0.5910700829018717, 12.719959787866074, 0.45793916724350703]","[3.90901601e+00 1.00000000e-04 9.99900000e-01 2.77447538e-02
 3.00000000e-01 2.41781586e-01]",[0.5 0.5],[0.33299347 0.32858889],344.55446468827193,365.6832301954454
17,119.75035290836308,"[2.2774897726797176, 0.5277481095740133, 0.6034011699620089, 0.9715082632000306, 5.96408576054562, 0.8099926634500703]",[ 0.3349363   0.13763767  0.88387181  0.12130777 23.9999      0.54639822],[0.5 0.5],[2.91624054 2.76137083],251.50070581672617,272.53269503232036
18,159.02578184153003,"[3.8153467517164685, 0.3679097445696059, 0.990103170843535, 0.15281236996698375, 11.073681539575833, 0.4012341483831008]",[ 4.04457143  0.07194782  0.49942178  0.5222473  12.2772252   0.84449876],[0.5 0.5],[3.33526277 2.86880152],330.05156368306007,350.70606994619084
19,154.44540323993323,"[2.181324992727863, 0.2339653042528926, 0.3498987311949008, 0.8103112964126329, 20.36012757615257, 0.5531655192291142]",[4.51986429 0.08927196 0.44348856 0.49744536 1.66502017 0.78572566],[0.5 0.5],[5.10451641 3.25606322],320.89080647986646,341.44050658475487
20,136.44358675144804,"[2.6690211898536425, 0.8514715878706335, 0.919198290565656, 0.1344033634787977, 7.417943090459608, 0.1256183863351398]",[ 3.53896598  0.02546464  0.347364    0.44998126 23.9999      0.48504967],[0.5 0.5],[6.28566995 2.71593805],284.8871735028961,305.67016433304974
21,102.21863305347608,"[0.5840480127132778, 0.9048913283640051, 0.587580597022776, 0.7791554494764847, 4.480038458632798, 0.14096809047288475]",[ 0.60860271  0.08457819  0.75388167  0.40512657 23.9999      0.32993912],[0.5 0.5],[4.08020785 3.11991267],216.43726610695217,237.39563476699544
