participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC
1,157.58340170366154,"[0.15917586267345227, 0.16187587257469946, 0.7330682766381326, 0.5254771519146035, 0.24079854764903375]","[3.13859703e+00 1.00000000e-04 6.38685292e-01 4.40044843e-01
 3.57046519e-01]",325.1668034073231,342.6526445337891
2,144.97484711135627,"[4.081518583456625, 0.4966131764348463, 0.73877396624281, 0.04602924780404496, 0.30543393420929543]",[4.9999     0.91694324 0.20437353 0.84767952 0.66736809],299.94969422271254,317.43553534917856
3,78.20952991489442,"[2.182120090189902, 0.479485051516066, 0.17727073675080596, 0.3412150115923184, 0.8164507139807816]",[0.78516796 0.09034046 0.81037413 0.2098769  0.62689937],166.41905982978884,183.88436704649158
4,167.14387699504408,"[0.2015660388069121, 0.14109310523849894, 0.35068751630509465, 0.542271076592057, 0.8057725737380557]","[2.53010262e-02 1.00000000e-04 2.52980777e-02 1.00000000e-04
 9.55766259e-01]",344.28775399008816,361.81441166975
5,165.1156493429456,"[3.4630609631807476, 0.2612762858139128, 0.46661139931910417, 0.9154411715466448, 0.4421058695873548]",[4.9999     0.62900522 0.32717643 0.66567032 0.37209511],340.2312986858912,357.71713981235723
6,165.9699795042615,"[2.4836429809358247, 0.08170895884985793, 0.035649746837540366, 0.6268566125100985, 0.22294753594294917]","[1.20804936e+00 6.78994061e-01 1.00000000e-04 3.88241612e-01
 8.27906287e-01]",341.939959008523,359.4462500612466
7,141.7134666589326,"[2.244060882580979, 0.23689337892935358, 0.8379337329487346, 0.374515785124821, 0.5327270007378911]","[3.65805984e-01 1.00000000e-04 5.36237097e-01 4.42419458e-01
 4.04328662e-01]",293.4269333178652,310.59554333563636
8,140.7337135433394,"[1.2382853859062868, 0.14006080656820985, 0.4613636890208348, 0.823317367373631, 0.6645995250698348]","[3.27765944e-01 1.50047168e-01 8.92793383e-01 1.00000000e-04
 7.40352481e-01]",291.4674270866788,308.8914117541321
9,167.02883585943687,"[4.711174857066585, 0.8197551699675906, 0.3995375763767376, 0.8209988493294145, 0.12547090266485988]",[4.9999     0.71721686 0.24572052 0.67264279 0.28029704],344.05767171887373,361.5023603496572
10,155.51678363787335,"[1.3022562077122295, 0.6493415952612264, 0.9973506430611059, 0.19485556057321815, 0.9536518050769099]","[6.33759888e-01 5.52411405e-01 1.60237716e-01 1.00000000e-04
 9.02393360e-01]",321.0335672757467,338.2021772935179
11,156.24801300341184,"[2.4253666453584586, 0.17828035068727613, 0.6797879846950192, 0.7386863777482435, 0.6907560621505698]","[2.70230357e+00 1.31206905e-04 5.74222566e-01 4.67078500e-01
 2.83973287e-01]",322.4960260068237,339.94071463760713
12,110.44581586761956,"[1.1751458938028918, 0.6070388344717451, 0.3351327564721567, 0.6609373573609927, 0.15849590725416834]","[3.66902864e+00 2.49175339e-03 5.15110669e-01 2.01079740e-01
 6.04213230e-01]",230.89163173523912,248.33632036602256
13,165.9643306014368,"[0.9717944263741944, 0.9135831461563214, 0.029670009963664156, 0.31558864575334006, 0.19939483062071686]",[4.9999     0.99840303 0.9999     0.09997682 0.83888189],341.9286612028736,359.53596579218487
14,118.0619116431235,"[4.670415017080665, 0.042038445826166886, 0.4022543608422911, 0.4216926468767708, 0.9457911437946707]",[4.87498679 0.01315243 0.88888691 0.15072698 0.4424509 ],246.123823286247,263.6504809659088
15,158.7812892032076,"[2.1302092752711803, 0.8572121232859093, 0.9974617477726382, 0.7087592385713494, 0.33471892975785156]","[4.99990000e+00 9.61188331e-01 1.00000000e-04 9.95859348e-01
 5.21069246e-01]",327.5625784064152,344.77466695902416
16,155.71777482855344,"[2.820997784350621, 0.3753535124674597, 0.12416286391841867, 0.4049726697464408, 0.7025768403315502]","[5.60630065e-01 4.00385961e-01 1.00000000e-04 5.59579005e-01
 7.45802998e-01]",321.4355496571069,338.5602997445139
17,139.0691887016657,"[0.16161864771898987, 0.5931670960226463, 0.8105428500792715, 0.5483493227389031, 0.9606464231376836]",[0.31263439 0.02410377 0.3292959  0.40140164 0.52806301],288.1383774033314,305.45753642845943
18,102.19670149985542,"[1.2893142227311205, 0.6165993214668638, 0.2843649260244845, 0.7955328195367071, 0.19461525738524393]","[3.73731658e+00 2.48116595e-03 7.24441317e-01 3.64363178e-01
 6.10351393e-01]",214.39340299971084,231.85871021641358
19,142.13954360667682,"[2.5811324086572744, 0.8087121776420468, 0.7800895843140759, 0.42990063178104865, 0.6494639441840635]",[0.17616413 0.01384989 0.69678408 0.29217864 0.47431212],294.27908721335365,311.7649283398197
20,155.731120187861,"[2.833680574678234, 0.18691293754833424, 0.7918626556465885, 0.9459675582817993, 0.618442891920031]",[4.9999     0.35729304 0.62671377 0.43139924 0.13411032],321.462240375722,338.82359374407935
21,163.37802022009987,"[0.0981133022367495, 0.11635611226721244, 0.6801455265393292, 0.16176094774936692, 0.8152276763862791]","[3.62651759e-02 1.00000000e-04 9.99900000e-01 5.49615165e-01
 7.98884289e-01]",336.75604044019974,354.2213476569025
22,168.46022446286887,"[1.7266907948619736, 0.45464319337224474, 0.3799326210177957, 0.17109340236378945, 0.32998504272194107]","[1.00000000e-04 9.99900000e-01 6.87410152e-01 9.99900000e-01
 9.04716435e-01]",346.92044892573773,364.40629005220376
23,137.5975881604896,"[3.727665396417124, 0.16010646754928104, 0.3647859927093918, 0.019164421814732647, 0.7423687534265653]",[4.79647137 0.07273228 0.75288772 0.28707615 0.2429256 ],285.1951763209792,302.7014673737028
24,161.98560331002696,"[4.307482283766285, 0.09675276023182962, 0.8149240940363615, 0.5889409719858505, 0.9802549526273211]",[4.9999     0.11809289 0.46842841 0.41430031 0.13126552],333.9712066200539,351.3325599884113
25,167.3319324690334,"[4.6565374596529026, 0.5633401672366172, 0.5002239604119016, 0.7245402700552945, 0.6154208645278838]",[4.70524082 0.06104139 0.45379468 0.55768268 0.12992792],344.6638649380668,362.14970606453284
26,167.00872991310814,"[4.32668081045294, 0.3971001842417382, 0.6002428383441112, 0.38964755159600833, 0.918950475458983]","[4.99990000e+00 9.93324012e-01 1.00000000e-04 8.26373907e-01
 7.49286079e-01]",344.0174598262163,361.5441175058781
27,144.32485364256914,"[0.5976533780363464, 0.23023879459320817, 0.555495158596691, 0.7900862988311315, 0.22812942059354452]",[0.33863512 0.05869512 0.65842413 0.32292335 0.48801227],298.6497072851383,316.1559983378619
28,165.6351312673028,"[3.76990312759688, 0.2986463383149396, 0.8318605830736632, 0.04888318562940001, 0.06136259942008495]",[4.9999     0.11047564 0.43257969 0.40641225 0.14677937],341.2702625346056,358.7969202142674
29,156.43134889052953,"[0.18393335604219338, 0.2543563806686791, 0.833681573247544, 0.995855501849397, 0.31187979895786855]","[1.19304542e+00 1.00000000e-04 6.58352347e-01 4.62445883e-01
 2.68686383e-01]",322.86269778105907,340.3893554607209
30,163.90084445828714,"[2.8195561214839464, 0.02176118203504674, 0.926662411912269, 0.08150380945772703, 0.9996966638210174]","[3.17437942e+00 1.44877294e-04 4.76949060e-01 4.12505323e-01
 3.26117991e-01]",337.8016889165743,355.3688326473992
31,159.0005381571693,"[4.123758736173413, 0.1807193529778403, 0.9144846933523689, 0.15728883038724717, 0.2797678834175079]",[3.69484584 0.01682112 0.44991875 0.42203504 0.24946079],328.0010763143386,345.4250609817919
32,156.06020002256747,"[2.688922603641968, 0.07719376048991893, 0.8763402251448282, 0.9101630560645378, 0.3110187889965764]",[1.91223029 0.01642757 0.67293784 0.35005476 0.18384387],322.12040004513494,339.68754377595985
33,153.79069129992445,"[0.5096931097690331, 0.051006546040673256, 0.044235349946007675, 0.9868690175995385, 0.18302817274105754]","[3.05604087e-01 1.00000000e-04 7.19668510e-01 4.39363478e-01
 2.24524480e-01]",317.5813825998489,335.1080402795107
34,168.20596322105547,"[3.8918497558983063, 0.5405902553101555, 0.7352179368433374, 0.19310382183476363, 0.6439023913507106]",[4.9999     0.51048945 0.46433611 0.47624992 0.17331863],346.41192644211094,363.95886812525083
35,153.48814437792916,"[4.615815232149032, 0.1019228865703532, 0.826028340816838, 0.6845981356640459, 0.9100052651942132]",[4.52853632 0.01919525 0.63746717 0.35630061 0.41391233],316.9762887558583,334.29544778098636
36,64.50057082997233,"[1.3018507141764504, 0.17171462138560317, 0.27813084308114505, 0.2245386200844905, 0.1497856705313247]",[4.9999     0.27922345 0.83732428 0.18337308 0.62331754],139.00114165994466,156.29906923066545
37,139.69508930856307,"[1.7094195287292495, 0.3757603242899341, 0.25784102074247733, 0.5858971928646004, 0.2263497156334804]",[0.26349118 0.01929741 0.64555138 0.34164854 0.48644781],289.39017861712614,306.91683629678795
38,168.07130116099688,"[3.5940728991738964, 0.951375713283384, 0.34523365840022474, 0.4543067496683704, 0.05055498462339993]",[4.9999     0.65243331 0.07791186 0.68912013 0.36545763],346.14260232199376,363.7097460528187
39,120.35081651813867,"[2.0175703935410807, 0.9690539366943832, 0.3548126455871802, 0.49156657726681585, 0.05757233780876694]","[3.94353356e-01 1.00000000e-04 6.55719647e-01 2.95775146e-01
 4.76858920e-01]",250.70163303627734,267.95682530410585
40,12.246625005226017,"[0.3952258308113655, 0.6650082217846691, 0.07235754724180679, 0.12984173003535537, 0.1248637044684595]","[4.99990000e+00 4.93136605e-02 1.00000000e-04 8.28049194e-01
 9.90781661e-01]",34.49325001045203,51.93793864123546
41,142.8329051257209,"[1.854528030090222, 0.8999839417846515, 0.3792474066428489, 0.3017452354243769, 0.21894869090317867]",[0.43268609 0.08302543 0.41738413 0.58371406 0.73261061],295.6658102514418,313.1104988822253
42,144.49854959070998,"[1.160340780823761, 0.49821383656001605, 0.10978502470138238, 0.8240073180893909, 0.15879055013284887]","[3.08667746e+00 3.11368673e-04 6.23801378e-01 4.38020863e-01
 1.97433675e-01]",298.99709918141997,315.89658594912225
43,148.97846780720596,"[3.603415225573927, 0.1919156108159527, 0.4354436457022874, 0.8545772775204046, 0.5638249143276494]",[4.9999     0.9764222  0.53151573 0.382947   0.35233295],307.9569356144119,325.42224283111466
44,160.09525966251474,"[3.868367051450971, 0.562926097939587, 0.556598876896144, 0.4031266808167119, 0.5345320380205362]",[3.32972245 0.66329148 0.32661303 0.6080988  0.44295904],330.19051932502947,347.6763604514955
45,123.06831589161014,"[0.5892104876659731, 0.00848842720087558, 0.30993262723270415, 0.37408376773000673, 0.041767129985122727]","[3.01380600e+00 1.00000000e-04 7.02034067e-01 2.69383491e-01
 4.24645279e-01]",256.1366317832203,273.45579080834835
46,156.55602785783313,"[3.415332240992896, 0.10483269873155632, 0.8224947680069926, 0.3437739802479785, 0.8445682585159424]","[2.57568994e+00 5.92073245e-01 1.00000000e-04 6.80569071e-01
 5.32218259e-01]",323.11205571566626,340.40998328638705
