participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC
1,159.04199619272438,"[1.3754644311264415, 0.606206698997494, 0.8618123911060852, 7.255822417546881, 21.980994794167913, 0.19732833607307557]","[2.36085890e+00 9.99900000e-01 4.46551743e-04 1.00065780e-04
 1.08793696e-01 2.72954804e-02]",330.08399238544877,351.067001737208
2,168.1239115746951,"[3.361539689541943, 0.9751919096944544, 0.7094657607086461, 10.220266921281429, 0.858952049444845, 0.49077842243281533]","[8.60819360e-01 1.71902403e-01 8.78097005e-02 1.34704406e+00
 1.00000000e-04 8.26761849e-01]",348.2478231493902,369.2308325011494
3,79.11552584489077,"[1.6124534572440967, 0.258663372241236, 0.3815928470689106, 5.004240383983062, 1.3675880477172642, 0.12916400093258945]","[2.95165414e+00 2.29663653e-02 6.45780161e-04 1.57496081e-01
 1.00000000e-04 8.54299830e-01]",170.23105168978154,191.18942034982484
4,165.91562330107436,"[2.535089531534637, 0.9511221852894509, 0.5838072242813972, 3.4651527338432393, 20.34236877856569, 0.41674636829498224]","[4.91951090e+00 1.70731106e-04 9.89955736e-04 3.07848875e+00
 2.29978213e+01 6.62842770e-01]",343.8312466021487,364.8632358177429
5,164.97747652069253,"[0.5229000678771994, 0.4414021866523407, 0.684568748639796, 10.863112412594244, 2.195018925893818, 0.785062350135019]",[0.19396513 0.9999     0.9999     2.41178128 2.17731976 0.42589297],341.95495304138507,362.9379623931443
6,169.0696544760068,"[4.178288676499594, 0.8997199424900781, 0.7738117538254068, 6.928315230129599, 9.89713158880384, 0.44058102862121573]","[4.23419190e+00 1.00000000e-04 1.01083865e-03 6.92804245e+00
 9.89717707e+00 7.85942460e-01]",350.1393089520136,371.14685821528195
7,135.9017033685103,"[1.4628642460014056, 0.9394668111075434, 0.871224938962495, 1.6558990992246685, 1.662522294187867, 0.1904291102788619]","[4.99990000e+00 1.46931490e-04 5.92144204e-03 8.13402070e-01
 1.00000000e-04 6.74654601e-01]",283.8034067370206,304.40573875834605
8,157.52693386071914,"[1.007491042433952, 0.648514180975336, 0.7568021137932862, 10.569723387345848, 22.53948209921418, 0.37740320814105266]","[1.14404642e+00 2.16143120e-01 1.94049307e-01 1.00000000e-04
 1.99868203e+01 7.18109419e-01]",327.0538677214383,347.9626493223822
9,166.80519514614966,"[0.2764381962652666, 0.11493083785356455, 0.895829900356881, 1.3898203441678227, 23.396836296407912, 0.30899100157066683]","[1.45734562e-01 3.61652884e-01 1.00000000e-04 1.37836564e+00
 2.33956818e+01 9.01849278e-01]",345.6103902922993,366.54401664923944
10,157.59431541573338,"[4.884106817532673, 0.051131945375919204, 0.07766855914281683, 3.726433572203238, 18.741637912274076, 0.2600986324046207]","[4.99990000e+00 9.68712490e-01 1.00000000e-04 7.13327532e+00
 1.87416379e+01 1.00710065e-01]",327.18863083146675,347.7909628527922
11,153.8166955087582,"[0.4097847022209887, 0.40777898438954924, 0.47124643643005726, 9.928547503229598, 6.276543333211501, 0.6962659850546367]","[3.24826092e+00 1.00000000e-04 1.59086786e-02 2.83341698e+00
 3.35553784e+00 6.58894970e-01]",319.6333910175164,340.5670173744565
12,113.82513912663333,"[0.395380943750384, 0.9978512603909695, 0.29772161373406253, 4.7649206934366495, 21.448935034417268, 0.23779648133211487]","[4.99990000e+00 7.76135126e-02 1.06158750e-02 8.31107182e+00
 2.11850736e+01 6.49263260e-01]",239.65027825326666,260.5839046102068
13,169.2958229345703,"[0.19901889118131788, 0.7017895217710847, 0.26672158843962446, 3.692280264177613, 1.4473134199917002, 0.9329120117233102]","[2.42890282e+00 1.05979722e-01 3.72421249e-03 1.00000000e-04
 1.58597969e-02 4.36622907e-01]",350.5916458691406,371.7204113763141
14,136.9285057296933,"[0.3801626550261762, 0.9236755480728949, 0.032541512759213215, 13.52902343469242, 8.916700500577766, 0.9922326614457196]","[2.12231459e-01 9.99900000e-01 9.86973231e-02 2.39999000e+01
 1.00000000e-04 1.98865443e-01]",285.8570114593866,306.8890006749808
15,157.7362026162872,"[3.886780413092485, 0.8429409250074251, 0.9242425358435461, 9.669182620147952, 7.497569775280812, 0.08983161497851537]","[3.07821168e-01 6.29902606e-01 4.18320117e-02 1.96761788e+01
 1.00000000e-04 7.87646515e-01]",327.4724052325744,348.12691149570514
16,156.1843417819909,"[3.932681408955364, 0.5356626152755412, 0.17843783536758287, 2.7848897506468506, 1.148024764918969, 0.8314599318133115]","[4.45976667e-02 1.00000000e-04 9.99900000e-01 1.00000000e-04
 1.00000000e-04 1.00000000e-04]",324.3686835639818,344.9183836688702
17,136.80570383799403,"[0.9266529169286605, 0.1397857618081548, 0.7322322652021671, 12.021629098712229, 7.2874451147483486, 0.0005902901655107579]","[3.10587238e+00 3.01517838e-04 4.01942346e-04 2.39998999e+01
 2.39025961e+01 5.47464239e-01]",285.61140767598806,306.3943985061417
18,101.18648364717609,"[4.147247497524387, 0.15216094452218737, 0.7804698482832134, 17.956981199505435, 22.861329502882356, 0.984903975574791]","[9.18990729e-01 7.87610452e-01 6.70520868e-02 1.02273566e+01
 1.00000000e-04 2.45643322e-01]",214.37296729435218,235.33133595439546
19,140.4254473008891,"[2.197552159779768, 0.9089837549729414, 0.6322219525148992, 13.13421763991659, 12.726819886782813, 0.9314682799321937]","[4.86299148e+00 8.15705366e-01 2.15114414e-04 3.35883689e+00
 3.35880152e+00 1.00000000e-04]",292.8508946017782,313.8339039535374
20,161.32808301954887,"[3.533853373573638, 0.8306039764957331, 0.6728075887740853, 10.634416141805703, 18.979025057817168, 0.7151939982520399]","[4.99990000e+00 1.00000000e-04 5.75698237e-03 1.24416411e-04
 4.52342683e-01 8.06068285e-01]",334.65616603909774,355.4897900811266
21,165.20332065326465,"[2.7092309794078373, 0.2973175494328424, 0.3054142842710249, 8.662292673756854, 0.33385365669563855, 0.40857239198620227]",[1.91873969 0.0195274  0.8897392  8.6589552  0.33568649 0.92971576],342.4066413065293,363.3650099665726
22,167.97962430232525,"[2.8026919972971376, 0.20384602389432846, 0.9808265602228414, 9.30712276140559, 4.119854203131683, 0.07419901241019769]","[3.44858852e+00 1.00000000e-04 9.65774783e-04 9.75595142e-02
 2.18766790e-02 7.93644913e-01]",347.9592486046505,368.9422579564097
23,143.18410590083812,"[2.408504946410942, 0.5819323012792181, 0.8591494793459217, 21.42237767964209, 20.514215913282534, 0.076521788385769]","[3.71454762e+00 1.00000000e-04 7.59645844e-02 4.79613284e+00
 5.93887446e+00 5.46992865e-01]",298.36821180167624,319.3757610649446
24,163.28193317786324,"[4.889093948893805, 0.6328893395115679, 0.9163832829226921, 18.127228677610518, 17.365877344615843, 0.4357097083214748]","[4.99990000e+00 1.12057744e-01 1.00000000e-04 1.81272287e+01
 1.73658773e+01 1.21393583e-01]",338.5638663557265,359.39749039775535
