participant_id,best_nll,best_initial_guess,best_parameters,AIC,BIC
1,163.61921465085396,"[0.26243042730852323, 0.008568498284989005, 0.22851018227309006]",[0.62436544 0.0085685  0.52173905],333.2384293017079,343.7299339775875
2,145.10717808073488,"[0.9072338778353966, 0.00010774291922206594, 0.8631271371377404]",[7.19008289e-01 1.07742919e-04 9.99900000e-01],296.21435616146977,306.70586083734935
3,99.13014026181087,"[0.8401572039904811, 0.9974857279561169, 0.514743002701838]",[0.90243907 0.99748573 0.1932771 ],204.26028052362173,214.73946485364337
4,167.83605633922056,"[0.9763530466368465, 0.00192904037989624, 0.8126981445914224]",[0.49781633 0.00192904 0.18749892],341.6721126784411,352.1881072862382
5,167.57918864011387,"[0.02741556015025737, 0.05078506589128963, 0.8751961476550072]",[0.54098258 0.05078507 0.41322428],341.15837728022774,351.6498819561073
6,166.1793463985873,"[0.7290830479812571, 0.052732071015441376, 0.8672165273475976]",[0.50806455 0.05273207 0.36666666],338.3586927971746,348.8624674288088
7,153.47608681590597,"[0.4556996938621831, 0.10847710449940114, 0.9017244370472728]",[0.5486728  0.1084771  0.34782579],312.95217363181195,323.25333964247466
8,147.3848139484605,"[0.6883500291498655, 0.46229642863363796, 0.8797642820953487]",[0.66355127 0.46229643 0.27067645],300.769627896921,311.224018697393
9,167.5006428934415,"[0.4154510036425917, 0.08791079547651452, 0.8240525968268965]",[0.440678   0.0879108  0.47967479],341.001285786883,351.4680989653531
10,156.27471751140953,"[0.9654909994768998, 0.4309437289697367, 0.5882758389979078]",[0.61403509 0.43094373 0.47368424],318.54943502281907,328.8506010334818
11,164.8584418114618,"[0.20722259072854982, 0.6928121524763556, 0.7084073189353044]",[0.5528455  0.69281215 0.38983057],335.7168836229236,346.1836968013937
12,136.33060996190517,"[0.5366337028758782, 0.28386454008647827, 0.6420894823135643]",[0.79646016 0.28386454 0.29687498],278.66121992381034,289.12803310228037
13,166.04617028970486,"[0.41285997315987366, 0.21156311642488246, 0.6250463650035213]",[0.65873018 0.21156312 0.42276424],338.0923405794097,348.6567233329965
14,129.54823795320996,"[0.7009808551298068, 0.009878599412250434, 0.9309905781490625]",[0.80459733 0.0098786  0.28169256],265.0964759064199,275.612470514217
15,159.16783372473338,"[0.19968796613491202, 0.003678214356854109, 0.3614045487493897]",[0.51923083 0.00367821 0.68181816],324.33566744946677,334.66292058103215
16,156.20372572427033,"[0.5102317030907646, 0.06434492638567373, 0.3377838991211192]",[0.42342347 0.06434493 0.45217392],318.40745144854066,328.68230150098486
17,158.9459445990473,"[0.531871560130021, 0.1427051046520352, 0.8388314935020567]",[0.52293575 0.1427051  0.35714284],323.8918891980946,334.2833846131714
18,127.25496935731681,"[0.7988900236006914, 0.10530191386316133, 0.9421732510588082]",[0.83898308 0.10530191 0.28225809],260.5099387146336,270.9891230446553
19,152.6427283069128,"[0.46482897568337084, 0.0056117730920098845, 0.034447389240026494]",[0.69196438 0.00561177 0.42105209],311.2854566138256,321.7769612897052
20,155.2517660421904,"[0.9511880732948982, 0.0014123118277369338, 0.930991909033333]",[0.6211454  0.00141231 0.09999993],316.5035320843808,326.92034410539526
21,166.85948610963382,"[0.4302708907342242, 0.004226099031773299, 0.014541210300654852]",[0.54460126 0.0042261  0.34482697],339.71897221926764,350.1981565492893
22,166.86048670484695,"[0.7061889637658488, 0.40585726067758493, 0.18628580357052563]",[0.55932199 0.40585726 0.59200026],339.7209734096939,350.2124780855735
23,143.86229296942523,"[0.5234165556374822, 0.5304348546293796, 0.7217732736485998]",[0.76422763 0.53043485 0.31404954],293.72458593885045,304.22836057048465
24,163.60214508077246,"[0.12934847996979584, 0.0207181323007271, 0.5953421198202609]",[0.52317913 0.02071813 0.39534886],333.2042901615449,343.62110218255935
25,167.9472948360028,"[0.1595900813385262, 0.9537376120208859, 0.6728750362251213]",[0.52845534 0.95373761 0.58333339],341.8945896720056,352.3860943478852
26,168.35823766041105,"[0.3556802723376824, 0.06603557140426199, 0.43302153500838686]",[0.61061945 0.06603557 0.51515164],342.7164753208221,353.2324699286192
27,154.91608243765302,"[0.5854243766357813, 0.17747976294329076, 0.2267868999693216]",[0.71428569 0.17747976 0.36363636],315.83216487530603,326.33593950694024
28,165.55804724677543,"[0.7927435156639666, 0.10654789825295169, 0.5561910952063078]",[0.45299098 0.1065479  0.35937509],337.11609449355086,347.63208910134796
29,163.74340112534,"[0.7523072402001415, 0.15252187308710644, 0.3826155570073073]",[0.66379298 0.15252187 0.43410831],333.48680225068,344.0027968584771
30,170.40304597662066,"[0.37713529580850064, 0.6565825361617789, 0.4091561197440103]",[0.59016398 0.65658254 0.47199997],346.8060919532413,357.3463781917363
31,165.59279062477552,"[0.032437228855182965, 0.013041966979324707, 0.3456154089148906]",[0.52564106 0.01304197 0.39285721],337.18558124955103,347.639972050023
32,159.07382157424834,"[0.33343552074353733, 0.08002627673527084, 0.20216162958687603]",[0.70312497 0.08002628 0.39495802],324.1476431484967,334.68792938699164
33,158.62313020041566,"[0.6588433293319551, 0.9577596820692689, 0.34482073226216087]",[0.71653538 0.95775968 0.46610148],323.2462604008313,333.7622550086284
34,168.6159883149601,"[0.36498721217018515, 0.6539755231409453, 0.18880901622977592]",[0.61607144 0.65397552 0.47014933],343.2319766299202,353.76014163980415
35,156.8462110356539,"[0.45551787877353545, 0.4494419089090955, 0.9198217613096907]",[0.55752214 0.44944191 0.33606555],319.6924220713078,330.0839174863846
36,80.10779942685438,"[0.6494857842434978, 0.00545746654239217, 0.2737555900065241]",[8.62944158e-01 5.45746654e-03 1.00000000e-04],166.21559885370877,176.59435539614125
37,154.07719044525157,"[0.5120815263850353, 0.661293722642072, 0.4971844888390532]",[0.62809919 0.66129372 0.27419358],314.15438089050315,324.67037549830025
38,170.95195872111256,"[0.3851306400617053, 0.27111672206469206, 0.8172400489539113]",[0.42452831 0.27111672 0.46099277],347.9039174422251,358.4442036807201
39,137.49980281328445,"[0.27912627706788046, 0.00750268292562737, 0.7720459427222925]",[0.73631839 0.00750268 0.35483609],280.9996056265689,291.35272098726597
40,20.618762307645717,"[0.5071373652394257, 0.006127733985589642, 0.12114665857830122]",[9.78021975e-01 6.12773399e-03 1.00000000e-04],47.237524615291434,57.704337793761496
41,163.21855002320243,"[0.26597625486017346, 0.709361882550855, 0.49506259141159253]",[0.58196722 0.70936188 0.37815129],332.43710004640485,342.90391322487494
42,144.0575286664686,"[0.9644666249431547, 0.010436597564255955, 0.9320511339594371]",[0.63690484 0.0104366  0.58333322],294.1150573329372,304.2547493935586
43,149.04435263370627,"[0.1462517781432079, 0.4988729406346572, 0.7491982208663341]",[0.72881357 0.49887294 0.33064513],304.08870526741254,314.5678895974342
44,162.0022296946247,"[0.6013073052228823, 0.5831611705541152, 0.5682009652775709]",[0.58620687 0.58316117 0.34645668],330.0044593892494,340.495964065129
45,138.69103686791664,"[0.17042115983871936, 0.02927220005174156, 0.7643802228717101]",[0.70922023 0.0292722  0.24468123],283.3820737358333,293.77356915091013
46,160.40062649510446,"[0.35934783529012876, 0.6817389546494527, 0.28807010025011254]",[0.51282084 0.68173895 0.38461543],326.8012529902089,337.1800095326414
47,170.3993080565848,"[0.08568418206237935, 0.3678286000813962, 0.1802187304583044]",[0.59482751 0.3678286  0.519084  ],346.7986161131696,357.33890235166456
48,146.87929275860083,"[0.599903805949, 0.9302704206963301, 0.4909810770194393]",[0.66101696 0.93027042 0.27966106],299.75858551720165,310.1627659406071
49,144.191717261324,"[0.17032976310263412, 0.7861882670909165, 0.3481130177336653]",[0.67241376 0.78618827 0.25203255],294.383434522648,304.82535129267393
50,161.7228052965171,"[0.7893250315958884, 0.004455895659393078, 0.4482954463320006]",[0.58904105 0.0044559  0.61111118],329.4456105930342,339.8624226140486
51,167.8127165267975,"[0.3438061502703599, 0.25438469697787086, 0.13483793422716983]",[0.52631585 0.2543847  0.38931304],341.625433053595,352.1414276613921
52,169.0122142894641,"[0.7018770720133077, 0.03862102027623658, 0.4736327327173643]",[0.49593542 0.03862102 0.42148801],344.0244285789282,354.5282032105624
53,163.30225056724527,"[0.8241822268090414, 0.5851497144437522, 0.3498491036596077]",[0.51818182 0.58514971 0.42063496],332.60450113449053,343.0086815578959
54,172.00448874024818,"[0.42049424853331935, 0.6976677766042447, 0.9077464244803478]",[0.46281013 0.69766778 0.46825356],350.00897748049636,360.5492637189913
55,160.4195159637904,"[0.7820846148376989, 0.8634183623018794, 0.6567851344776543]",[0.66935486 0.86341836 0.39166667],326.8390319275808,337.342806559215
56,146.10070164556438,"[0.4713606135498956, 0.5777168829167235, 0.5118738561157727]",[0.7723577  0.57771688 0.35537189],298.20140329112877,308.70517792276297
