LEDISAS2	Code = 51	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
51	3	1	0	1	1	7	42	4	3	3	2	1	NaN	NaN	0	0	6193	1	NaN
51	3	2	0	2	1	41	44	3	4	4	2	1	NaN	NaN	0	0	8006	0	1
51	3	3	0	1	1	35	18	5	4	4	2	1	NaN	NaN	0	0	8081	1	1
51	3	4	0	1	2	40	24	5	4	4	2	1	NaN	NaN	0	0	9313	1	1
51	3	5	0	1	3	39	53	3	5	3	1	1	NaN	NaN	0	0	15309	0	2
51	3	6	0	1	4	38	22	2	5	5	2	1	NaN	NaN	0	0	4708	1	2
51	3	7	0	1	5	37	43	4	2	2	2	1	NaN	NaN	0	0	3690	1	1
51	3	8	0	2	1	27	22	3	4	3	1	1	NaN	NaN	0	0	2329	1	2
51	3	9	0	2	2	37	14	2	3	3	2	1	NaN	NaN	0	0	1881	0	2
51	3	10	0	2	3	6	4	5	2	5	1	1	NaN	NaN	0	0	2499	1	2
51	3	1	1	1	1	5	45	3	5	3	1	1	2	1	3.870000e+00	3.870000e+00	10444	0	NaN
51	3	2	1	2	1	35	31	3	5	5	2	1	2	1	3.940000e+00	7.810000e+00	2448	0	2
51	3	3	1	1	1	27	41	2	3	2	1	1	2	1	4.030000e+00	1.184000e+01	10056	0	2
51	3	4	1	1	2	13	38	4	2	2	2	1	1	2	1.760000e+00	1.360000e+01	3854	1	2
51	3	5	1	1	3	24	4	2	5	2	1	1	2	1	3.880000e+00	1.748000e+01	2688	0	2
51	3	6	1	1	4	22	5	5	4	5	1	1	2	1	3.920000e+00	2.140000e+01	4376	0	1
51	3	7	1	1	5	35	3	3	2	2	2	1	1	2	1.040000e+00	2.244000e+01	7190	1	2
51	3	8	1	2	1	30	23	5	4	5	1	1	1	2	2.510000e+00	2.495000e+01	1647	1	2
51	3	9	1	2	2	46	26	4	3	4	1	1	1	2	2.130000e+00	2.708000e+01	3343	1	1
51	3	10	1	2	3	20	10	4	3	3	2	1	2	1	3.870000e+00	3.095000e+01	8054	0	2
51	3	11	1	2	4	10	17	4	3	4	1	1	1	2	2.160000e+00	3.311000e+01	2822	1	2
51	3	12	1	2	5	23	26	4	2	4	1	1	1	2	1.450000e+00	3.456000e+01	2327	1	1
51	3	13	1	2	6	43	11	2	5	2	1	1	1	2	2	3.656000e+01	3471	1	1
51	3	14	1	1	1	51	16	4	5	4	1	1	2	1	4.030000e+00	4.059000e+01	9192	0	1
51	3	15	1	1	2	30	17	4	5	4	1	1	2	1	3.920000e+00	4.451000e+01	1168	0	1
51	3	16	1	1	3	43	31	4	2	4	1	1	2	1	3.860000e+00	4.837000e+01	3476	0	1
51	3	17	1	1	4	3	17	2	4	2	1	1	2	1	3.930000e+00	5.230000e+01	1958	0	1
51	3	18	1	1	5	38	36	3	4	3	1	1	2	1	4.030000e+00	5.633000e+01	6597	0	1
51	3	19	1	1	6	14	44	3	4	3	1	1	2	1	3.790000e+00	6.012000e+01	6609	0	1
51	3	20	1	2	1	27	52	5	3	5	1	1	1	2	2.530000e+00	6.265000e+01	2917	1	1
51	3	21	1	2	2	6	52	3	5	3	1	1	1	2	2.580000e+00	6.523000e+01	3496	1	1
51	3	22	1	2	3	24	35	4	3	4	1	1	1	2	1.920000e+00	6.715000e+01	3558	1	1
51	3	23	1	2	4	22	12	3	5	3	1	1	1	2	1.410000e+00	6.856000e+01	3847	1	1
51	3	24	1	2	5	27	28	2	5	2	1	1	1	2	2.480000e+00	7.104000e+01	1863	1	1
51	3	25	1	1	1	17	4	3	4	4	2	1	1	2	1.880000e+00	7.292000e+01	6696	1	2
51	3	26	1	1	2	7	37	4	5	5	2	1	1	2	2.650000e+00	7.557000e+01	2408	1	1
51	3	27	1	1	3	14	27	3	2	2	2	1	1	2	1.370000e+00	7.694000e+01	7513	1	1
51	3	28	1	1	4	21	5	3	2	3	1	1	2	1	4.040000e+00	8.098000e+01	5135	0	2
51	3	29	1	2	1	16	40	5	4	5	1	1	1	2	1.980000e+00	8.296000e+01	5929	1	1
51	3	30	1	2	2	3	1	3	5	3	1	1	1	2	1.510000e+00	8.447000e+01	9096	1	1
51	3	31	1	2	3	28	5	4	2	2	2	1	2	1	4.040000e+00	8.851000e+01	3631	0	2
51	3	32	1	1	1	38	15	5	2	2	2	1	1	2	2.320000e+00	9.083000e+01	4649	1	1
51	3	33	1	1	2	46	34	5	4	4	2	1	1	2	2.180000e+00	9.301000e+01	2113	1	1
