LEDISAS2	Code = 9	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
9	1	1	0	1	1	49	1	3	5	5	2	1	NaN	NaN	0	0	43980	1	NaN
9	1	2	0	1	2	43	15	3	2	2	2	1	NaN	NaN	0	0	3256	1	1
9	1	3	0	1	3	24	53	5	2	5	1	1	NaN	NaN	0	0	4140	0	2
9	1	4	0	2	1	22	40	3	5	3	1	1	NaN	NaN	0	0	3971	1	1
9	1	5	0	2	2	24	1	4	3	4	1	1	NaN	NaN	0	0	5267	1	1
9	1	6	0	2	3	22	42	4	3	3	2	1	NaN	NaN	0	0	7820	0	2
9	1	7	0	2	4	9	7	4	3	4	1	1	NaN	NaN	0	0	8625	1	2
9	1	8	0	1	1	44	34	5	4	5	1	1	NaN	NaN	0	0	4182	0	1
9	1	9	0	2	1	20	3	2	3	2	1	1	NaN	NaN	0	0	2628	1	1
9	1	10	0	1	1	21	16	4	3	4	1	1	NaN	NaN	0	0	2328	0	1
9	1	1	1	1	1	32	13	4	5	4	1	1	1	1	1.950000e+00	1.950000e+00	8707	0	NaN
9	1	2	1	1	2	20	15	2	4	4	2	1	2	2	3.220000e+00	5.170000e+00	4859	1	2
9	1	3	1	1	3	30	42	2	3	2	1	1	1	1	2.010000e+00	7.180000e+00	1430	0	2
9	1	4	1	2	1	41	40	3	5	3	1	1	2	2	4.140000e+00	1.132000e+01	6330	1	1
9	1	5	1	2	2	28	40	2	5	5	2	1	1	1	1.860000e+00	1.318000e+01	3706	0	2
9	1	6	1	2	3	39	14	2	5	5	2	1	1	1	2.140000e+00	1.532000e+01	2259	0	1
9	1	7	1	2	4	54	45	5	4	5	1	1	2	2	4.560000e+00	1.988000e+01	6743	1	2
9	1	8	1	1	1	12	45	3	4	3	1	1	1	1	2	2.188000e+01	1903	0	1
9	1	9	1	2	1	10	21	3	4	3	1	1	2	2	4.150000e+00	2.603000e+01	3952	1	1
9	1	10	1	1	1	45	35	4	2	4	1	1	1	1	2.020000e+00	2.805000e+01	6143	0	1
9	1	11	1	1	2	12	34	5	3	5	1	1	1	1	1.980000e+00	3.003000e+01	3799	0	1
