LEDISAS2	Code = 25	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
25	1	1	0	2	1	52	50	2	4	2	1	1	NaN	NaN	0	0	4288	1	NaN
25	1	2	0	1	1	49	46	2	4	2	1	1	NaN	NaN	0	0	1272	0	1
25	1	3	0	1	2	45	19	4	5	4	1	1	NaN	NaN	0	0	3340	0	1
25	1	4	0	1	3	32	31	4	3	4	1	1	NaN	NaN	0	0	4123	0	1
25	1	5	0	1	4	44	51	3	5	3	1	1	NaN	NaN	0	0	5812	0	1
25	1	6	0	1	5	33	10	4	3	4	1	1	NaN	NaN	0	0	3680	0	1
25	1	7	0	2	1	43	7	4	3	4	1	1	NaN	NaN	0	0	2299	1	1
25	1	8	0	2	2	39	18	5	4	5	1	1	NaN	NaN	0	0	2924	1	1
25	1	9	0	2	3	4	8	2	4	2	1	1	NaN	NaN	0	0	2077	1	1
25	1	10	0	2	4	46	31	3	2	3	1	1	NaN	NaN	0	0	1192	1	1
25	1	1	1	2	1	24	42	5	3	5	1	1	2	2	3.800000e+00	3.800000e+00	1768	1	NaN
25	1	2	1	1	1	17	53	2	3	2	1	1	1	1	1.800000e+00	5.600000e+00	6875	0	1
25	1	3	1	1	2	42	4	4	3	4	1	1	1	1	2.010000e+00	7.610000e+00	1628	0	1
25	1	4	1	1	3	18	23	4	3	4	1	1	1	1	2.030000e+00	9.640000e+00	2216	0	1
25	1	5	1	1	4	49	7	2	3	2	1	1	1	1	1.860000e+00	1.150000e+01	5133	0	1
25	1	6	1	1	5	50	40	4	5	3	0	0	0	0	0	1.150000e+01	4701	NaN	NaN
25	1	7	1	2	1	53	39	3	4	3	1	1	2	2	4.560000e+00	1.606000e+01	3671	1	NaN
25	1	8	1	2	2	15	1	5	2	4	0	0	0	0	0	1.606000e+01	2402	NaN	NaN
