LEDISAS2	Code = 45	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
45	1	1	0	2	1	20	13	3	5	3	1	1	NaN	NaN	0	0	8448	1	NaN
45	1	2	0	2	2	24	12	3	2	2	2	1	NaN	NaN	0	0	11132	0	2
45	1	3	0	2	3	52	4	5	3	5	1	1	NaN	NaN	0	0	3584	1	2
45	1	4	0	2	4	5	11	3	5	4	0	0	NaN	NaN	0	0	4586	NaN	NaN
45	1	5	0	2	5	7	19	3	4	3	1	1	NaN	NaN	0	0	3516	1	NaN
45	1	6	0	1	1	27	46	5	3	3	2	1	NaN	NaN	0	0	5966	1	2
45	1	7	0	1	2	6	9	2	3	3	2	1	NaN	NaN	0	0	1385	1	1
45	1	8	0	1	3	28	22	3	5	3	1	1	NaN	NaN	0	0	1597	0	2
45	1	9	0	2	1	15	50	4	2	4	1	1	NaN	NaN	0	0	3124	1	1
45	1	10	0	1	1	3	5	4	2	3	0	0	NaN	NaN	0	0	4451	NaN	NaN
45	1	1	1	2	1	24	9	3	4	4	2	1	1	1	1.950000e+00	1.950000e+00	2690	0	NaN
45	1	2	1	2	2	35	38	3	5	3	1	1	2	2	3.220000e+00	5.170000e+00	2663	1	2
45	1	3	1	2	3	25	6	4	5	4	1	1	2	2	4.060000e+00	9.230000e+00	4310	1	1
45	1	4	1	2	4	32	44	3	2	3	1	1	2	2	4.140000e+00	1.337000e+01	4547	1	1
45	1	5	1	2	5	23	16	4	3	3	2	1	1	1	1.860000e+00	1.523000e+01	5825	0	2
45	1	6	1	1	1	48	35	3	2	3	1	1	1	1	2.140000e+00	1.737000e+01	3984	0	2
45	1	7	1	1	2	9	16	5	2	2	2	1	2	2	4.560000e+00	2.193000e+01	3697	1	2
45	1	8	1	1	3	1	18	3	2	2	2	1	2	2	3.980000e+00	2.591000e+01	2067	1	1
45	1	9	1	2	1	45	32	2	5	5	2	1	1	1	2.040000e+00	2.795000e+01	3385	0	1
45	1	10	1	1	1	13	48	3	4	3	1	1	1	1	2.020000e+00	2.997000e+01	2014	0	2
45	1	11	1	2	1	11	5	3	5	3	1	1	2	2	3.910000e+00	3.388000e+01	3838	1	1
45	1	12	1	2	2	37	53	2	5	5	2	1	1	1	2.090000e+00	3.597000e+01	4122	0	2
45	1	13	1	2	3	42	3	5	4	4	2	1	1	1	1.930000e+00	3.790000e+01	2122	0	1
45	1	14	1	2	4	31	28	2	4	4	2	1	1	1	2.260000e+00	4.016000e+01	2062	0	1
45	1	15	1	1	1	35	29	5	4	4	2	1	2	2	3.940000e+00	4.410000e+01	10061	1	1
45	1	16	1	1	2	44	22	5	2	2	2	1	2	2	4.050000e+00	4.815000e+01	4639	1	1
45	1	17	1	1	3	46	7	5	2	2	2	1	2	2	4.500000e+00	5.265000e+01	3974	1	1
45	1	18	1	1	4	12	53	5	3	5	1	1	1	1	2.010000e+00	5.466000e+01	2326	0	2
45	1	19	1	1	5	43	52	4	2	4	1	1	1	1	1.990000e+00	5.665000e+01	6569	0	1
45	1	20	1	2	1	41	44	4	5	4	1	1	2	2	3.610000e+00	6.026000e+01	8901	1	1
45	1	21	1	2	2	32	12	2	4	2	1	1	2	2	4.140000e+00	6.440000e+01	3451	1	1
45	1	22	1	2	3	2	49	2	5	5	2	1	1	1	1.840000e+00	6.624000e+01	2523	0	2
45	1	23	1	2	4	33	54	5	3	5	1	1	2	2	4.340000e+00	7.058000e+01	4095	1	2
45	1	24	1	2	5	40	22	3	2	3	1	1	2	2	4.770000e+00	7.535000e+01	3866	1	1
45	1	25	1	2	6	7	37	4	3	3	2	1	1	1	1.920000e+00	7.727000e+01	1349	0	2
45	1	26	1	1	1	34	11	2	5	2	1	1	1	1	2.100000e+00	7.937000e+01	1368	0	2
45	1	27	1	1	2	19	50	3	2	3	1	1	1	1	2.150000e+00	8.152000e+01	4156	0	1
45	1	28	1	2	1	15	29	5	3	5	1	1	2	2	3.250000e+00	8.477000e+01	3935	1	1
45	1	29	1	2	2	5	33	2	3	3	2	1	1	1	1.830000e+00	8.660000e+01	3509	0	2
45	1	30	1	1	1	17	48	3	5	5	2	1	2	2	4.270000e+00	9.087000e+01	1890	1	1
45	1	31	1	1	2	16	4	4	5	5	2	1	2	2	3.810000e+00	9.468000e+01	1389	1	1
45	1	32	1	1	3	44	1	2	3	4	0	0	0	0	0	9.468000e+01	1583	NaN	NaN
45	1	33	1	1	4	22	52	4	3	3	2	1	2	2	4.330000e+00	9.901000e+01	1735	1	NaN
45	1	34	1	2	1	25	30	2	4	2	1	1	2	2	4.380000e+00	1.033900e+02	3784	1	2
45	1	35	1	2	2	22	12	5	2	5	1	1	2	2	4.340000e+00	1.077300e+02	3355	1	1
45	1	36	1	2	3	51	21	5	3	5	1	1	2	2	4.610000e+00	1.123400e+02	2479	1	1
45	1	37	1	1	1	25	32	4	2	2	2	1	2	2	4.320000e+00	1.166600e+02	2104	1	2
45	1	38	1	1	2	53	39	4	3	4	1	1	1	1	2.140000e+00	1.188000e+02	3061	0	2
45	1	39	1	1	3	3	17	2	5	2	1	1	1	1	1.860000e+00	1.206600e+02	1074	0	1
45	1	40	1	1	4	12	30	2	3	3	2	1	2	2	3.990000e+00	1.246500e+02	3543	1	2
45	1	41	1	1	5	43	20	5	2	2	2	1	2	2	3.930000e+00	1.285800e+02	10019	1	1
