LEDISAS2	Code = 36	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
36	4	1	0	2	1	37	1	4	2	3	0	0	NaN	NaN	0	0	5008	NaN	NaN
36	4	2	0	2	2	16	43	4	3	4	1	1	NaN	NaN	0	0	4388	1	NaN
36	4	3	0	2	3	21	35	4	3	4	1	1	NaN	NaN	0	0	3508	1	1
36	4	4	0	2	4	1	43	5	4	5	1	1	NaN	NaN	0	0	2968	1	1
36	4	5	0	1	1	36	14	2	3	3	2	1	NaN	NaN	0	0	2805	1	2
36	4	6	0	1	2	41	19	5	3	3	2	1	NaN	NaN	0	0	1115	1	1
36	4	7	0	1	3	33	4	3	4	3	1	1	NaN	NaN	0	0	4561	0	2
36	4	8	0	1	4	45	16	4	3	3	2	1	NaN	NaN	0	0	1520	1	2
36	4	9	0	2	1	10	35	5	3	5	1	1	NaN	NaN	0	0	4051	1	2
36	4	10	0	2	2	37	18	4	2	4	1	1	NaN	NaN	0	0	11094	1	1
36	4	1	1	2	1	40	25	3	2	3	1	1	1	1	1.950000e+00	1.950000e+00	2663	1	NaN
36	4	2	1	2	2	26	15	5	2	5	1	1	1	1	1.800000e+00	3.750000e+00	2789	1	1
36	4	3	1	2	3	30	49	4	3	4	1	1	1	1	2.010000e+00	5.760000e+00	2205	1	1
36	4	4	1	2	4	49	47	2	3	2	1	1	1	1	2.030000e+00	7.790000e+00	1565	1	1
36	4	5	1	1	1	38	2	3	5	4	0	0	0	0	0	7.790000e+00	1877	NaN	NaN
36	4	6	1	1	2	17	48	2	3	2	1	1	2	2	3.460000e+00	1.125000e+01	3489	0	NaN
36	4	7	1	1	3	49	48	3	5	3	1	1	2	2	4.560000e+00	1.581000e+01	6114	0	1
36	4	8	1	1	4	6	35	3	2	3	1	1	2	2	4.560000e+00	2.037000e+01	1943	0	1
36	4	9	1	2	1	27	34	2	3	2	1	1	1	1	2	2.237000e+01	1137	1	1
36	4	10	1	2	2	5	37	2	4	2	1	1	1	1	2.040000e+00	2.441000e+01	2184	1	1
36	4	11	1	2	3	6	5	4	3	4	1	1	1	1	2.020000e+00	2.643000e+01	1520	1	1
36	4	12	1	1	1	43	45	5	3	5	1	1	2	2	3.910000e+00	3.034000e+01	3584	0	1
36	4	13	1	1	2	40	4	4	5	4	1	1	2	2	4.340000e+00	3.468000e+01	2848	0	1
36	4	14	1	1	3	44	10	4	2	4	1	1	2	2	3.720000e+00	3.840000e+01	2414	0	1
36	4	15	1	1	4	7	10	3	2	3	1	1	2	2	5.030000e+00	4.343000e+01	1398	0	1
36	4	16	1	1	5	43	17	2	4	2	1	1	2	2	3.940000e+00	4.737000e+01	1600	0	1
36	4	17	1	1	6	26	5	4	5	4	1	1	2	2	4.050000e+00	5.142000e+01	3311	0	1
36	4	18	1	2	1	25	22	2	5	2	1	1	1	1	2.130000e+00	5.355000e+01	864	1	1
36	4	19	1	2	2	7	42	5	2	5	1	1	1	1	2.010000e+00	5.556000e+01	2270	1	1
36	4	20	1	1	1	13	33	2	3	2	1	1	2	2	3.950000e+00	5.951000e+01	5334	0	1
36	4	21	1	2	1	52	25	3	2	3	1	1	1	1	1.900000e+00	6.141000e+01	2104	1	1
36	4	22	1	2	2	10	11	2	4	2	1	1	1	1	2.030000e+00	6.344000e+01	977	1	1
36	4	23	1	2	3	53	11	5	2	5	1	1	1	1	1.840000e+00	6.528000e+01	3466	1	1
36	4	24	1	2	4	42	35	4	2	4	1	1	1	1	2.080000e+00	6.736000e+01	1943	1	1
36	4	25	1	2	5	49	21	2	3	2	1	1	1	1	2.190000e+00	6.955000e+01	1432	1	1
36	4	26	1	1	1	16	21	2	3	2	1	1	2	2	3.670000e+00	7.322000e+01	3471	0	1
36	4	27	1	1	2	17	25	5	3	5	1	1	2	2	4.400000e+00	7.762000e+01	2705	0	1
36	4	28	1	2	1	33	36	4	2	4	1	1	1	1	2.150000e+00	7.977000e+01	2562	1	1
36	4	29	1	2	2	45	5	4	3	4	1	1	1	1	1.810000e+00	8.158000e+01	1736	1	1
36	4	30	1	2	3	42	31	4	5	4	1	1	1	1	1.830000e+00	8.341000e+01	1945	1	1
36	4	31	1	2	4	22	31	2	4	2	1	1	1	1	2.070000e+00	8.548000e+01	1496	1	1
36	4	32	1	2	5	19	25	5	3	5	1	1	1	1	1.950000e+00	8.743000e+01	1671	1	1
