LEDISAS2	Code = 99	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
99	3	1	0	2	1	28	7	5	4	4	2	1	NaN	NaN	0	0	5136	0	NaN
99	3	2	0	2	2	47	35	4	5	4	1	1	NaN	NaN	0	0	1874	1	2
99	3	3	0	2	3	5	14	4	3	3	2	1	NaN	NaN	0	0	14305	0	2
99	3	4	0	2	4	23	2	5	3	3	2	1	NaN	NaN	0	0	2192	0	1
99	3	5	0	1	1	23	16	4	5	5	2	1	NaN	NaN	0	0	2824	1	1
99	3	6	0	1	2	39	25	2	4	4	2	1	NaN	NaN	0	0	1707	1	1
99	3	7	0	2	1	22	40	3	2	3	1	1	NaN	NaN	0	0	3785	1	2
99	3	8	0	2	2	7	44	5	2	3	0	0	NaN	NaN	0	0	6294	NaN	NaN
99	3	9	0	2	3	31	1	3	4	4	2	1	NaN	NaN	0	0	3450	0	NaN
99	3	10	0	1	1	14	32	5	2	2	2	1	NaN	NaN	0	0	1783	1	1
99	3	1	1	2	1	30	20	3	2	2	2	1	2	1	4.100000e+00	4.100000e+00	3045	0	NaN
99	3	2	1	2	2	12	18	3	2	3	1	1	1	2	1.400000e+00	5.500000e+00	3043	1	2
99	3	3	1	2	3	23	15	2	5	5	2	1	2	1	4.010000e+00	9.510000e+00	2060	0	2
99	3	4	1	2	4	21	44	4	3	4	1	1	1	2	2.890000e+00	1.240000e+01	2323	1	2
99	3	5	1	1	1	28	11	2	3	3	2	1	1	2	1.630000e+00	1.403000e+01	1846	1	2
99	3	6	1	1	2	27	26	5	2	2	2	1	1	2	1.830000e+00	1.586000e+01	1495	1	1
99	3	7	1	2	1	17	45	4	2	2	2	1	2	1	3.860000e+00	1.972000e+01	1374	0	1
99	3	8	1	2	2	10	31	3	2	2	2	1	2	1	4	2.372000e+01	6621	0	1
99	3	9	1	2	3	24	52	2	5	5	2	1	2	1	4.160000e+00	2.788000e+01	1316	0	1
99	3	10	1	1	1	24	36	4	2	2	2	1	1	2	3.170000e+00	3.105000e+01	2550	1	1
99	3	11	1	1	2	41	47	3	5	5	2	1	1	2	1.900000e+00	3.295000e+01	3156	1	1
99	3	12	1	1	3	15	13	5	2	2	2	1	1	2	1.970000e+00	3.492000e+01	1798	1	1
99	3	13	1	1	4	27	47	5	2	5	1	1	2	1	4.070000e+00	3.899000e+01	1198	0	2
99	3	14	1	1	5	44	2	5	3	3	2	1	1	2	2.060000e+00	4.105000e+01	4207	1	2
99	3	15	1	2	1	16	11	3	5	5	2	1	2	1	4.170000e+00	4.522000e+01	823	0	1
99	3	16	1	2	2	22	24	3	5	3	1	1	1	2	1.960000e+00	4.718000e+01	4037	1	2
99	3	17	1	1	1	18	49	3	4	4	2	1	1	2	3.170000e+00	5.035000e+01	1852	1	2
99	3	18	1	1	2	36	29	4	5	5	2	1	1	2	1.840000e+00	5.219000e+01	894	1	1
99	3	19	1	1	3	52	7	5	2	5	1	1	2	1	4.070000e+00	5.626000e+01	1111	0	2
99	3	20	1	2	1	20	45	4	3	2	0	0	0	0	0	5.626000e+01	1423	NaN	NaN
99	3	21	1	1	1	40	34	5	4	4	2	1	1	2	2.320000e+00	5.858000e+01	6245	1	NaN
99	3	22	1	1	2	38	37	4	5	4	1	1	2	1	3.940000e+00	6.252000e+01	3022	0	2
99	3	23	1	1	3	40	24	2	3	2	1	1	2	1	4.120000e+00	6.664000e+01	2062	0	1
99	3	24	1	1	4	48	45	4	2	2	2	1	1	2	1.380000e+00	6.802000e+01	1487	1	2
99	3	25	1	1	5	40	42	4	2	4	1	1	2	1	4.120000e+00	7.214000e+01	1174	0	2
99	3	26	1	1	6	41	14	3	2	3	1	1	2	1	3.970000e+00	7.611000e+01	1532	0	1
99	3	27	1	2	1	14	9	3	4	3	1	1	1	2	2.160000e+00	7.827000e+01	3832	1	1
99	3	28	1	2	2	30	43	5	4	5	1	1	1	2	1.080000e+00	7.935000e+01	1305	1	1
99	3	29	1	2	3	10	26	4	5	4	1	1	1	2	1.550000e+00	8.090000e+01	2308	1	1
99	3	30	1	2	4	1	9	4	3	3	2	1	2	1	4.040000e+00	8.494000e+01	1079	0	2
99	3	31	1	2	5	45	13	2	4	2	1	1	1	2	1.540000e+00	8.648000e+01	7646	1	2
99	3	32	1	1	1	42	13	4	5	4	1	1	2	1	4.100000e+00	9.058000e+01	7246	0	1
99	3	33	1	2	1	16	13	3	5	3	1	1	1	2	2.360000e+00	9.294000e+01	4422	1	1
99	3	34	1	2	2	18	44	5	3	3	2	1	2	1	4.240000e+00	9.718000e+01	3045	0	2
99	3	35	1	2	3	34	3	2	3	3	2	1	2	1	3.990000e+00	1.011700e+02	2582	0	1
99	3	36	1	2	4	18	31	2	5	2	1	1	1	2	1.300000e+00	1.024700e+02	3462	1	2
99	3	37	1	2	5	48	39	2	3	3	2	1	2	1	3.910000e+00	1.063800e+02	1902	0	2
99	3	38	1	2	6	8	36	3	4	4	2	1	2	1	3.860000e+00	1.102400e+02	5942	0	1
99	3	39	1	1	1	16	4	2	5	2	1	1	2	1	4.090000e+00	1.143300e+02	1374	0	2
99	3	40	1	1	2	29	31	4	3	3	2	1	1	2	1.300000e+00	1.156300e+02	2452	1	2
99	3	41	1	1	3	27	13	4	5	5	2	1	1	2	2	1.176300e+02	1816	1	1
99	3	42	1	1	4	23	27	5	4	5	1	1	2	1	3.870000e+00	1.215000e+02	4606	0	2
99	3	43	1	2	1	45	49	3	2	2	2	1	2	1	3.840000e+00	1.253400e+02	5632	0	2
99	3	44	1	2	2	44	39	4	2	2	2	1	2	1	4.070000e+00	1.294100e+02	4114	0	1
99	3	45	1	2	3	14	18	2	4	2	1	1	1	2	1.390000e+00	1.308000e+02	3869	1	2
99	3	46	1	2	4	29	23	2	5	5	2	1	2	1	3.950000e+00	1.347500e+02	3460	0	2
99	3	47	1	2	5	45	5	4	3	3	2	1	2	1	3.850000e+00	1.386000e+02	6427	0	1
99	3	48	1	1	1	19	22	2	3	2	1	1	2	1	3.890000e+00	1.424900e+02	4478	0	2
99	3	49	1	2	1	31	39	4	5	4	1	1	1	2	2.110000e+00	1.446000e+02	20423	1	1
99	3	50	1	2	2	6	44	2	5	2	1	1	1	2	2.220000e+00	1.468200e+02	4551	1	1
99	3	51	1	2	3	5	45	3	5	3	1	1	1	2	1.850000e+00	1.486700e+02	5607	1	1
99	3	52	1	2	4	28	32	3	4	3	1	1	1	2	2.120000e+00	1.507900e+02	3631	1	1
99	3	53	1	1	1	37	14	5	4	4	2	1	1	2	1.820000e+00	1.526100e+02	3182	1	2
99	3	54	1	1	2	12	10	4	2	4	1	1	2	1	3.990000e+00	1.566000e+02	6731	0	2
99	3	55	1	1	3	8	38	5	3	5	1	1	2	1	3.840000e+00	1.604400e+02	3735	0	1
99	3	56	1	1	4	47	24	4	3	3	2	1	1	2	1.710000e+00	1.621500e+02	2140	1	2
99	3	57	1	2	1	23	40	5	3	3	2	1	2	1	4.030000e+00	1.661800e+02	3910	0	1
