LEDISAS2	Code = 35	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
35	3	1	0	1	1	3	43	5	2	2	2	1	NaN	NaN	0	0	5805	1	NaN
35	3	2	0	1	2	26	24	5	4	4	2	1	NaN	NaN	0	0	7871	1	1
35	3	3	0	1	3	20	4	3	4	4	2	1	NaN	NaN	0	0	3429	1	1
35	3	4	0	1	4	27	4	4	5	4	1	1	NaN	NaN	0	0	12953	0	2
35	3	5	0	1	5	43	38	3	4	4	2	1	NaN	NaN	0	0	2258	1	2
35	3	6	0	2	1	41	54	5	2	3	0	0	NaN	NaN	0	0	8854	NaN	NaN
35	3	7	0	1	1	43	49	2	5	2	1	1	NaN	NaN	0	0	10006	0	NaN
35	3	8	0	1	2	15	49	5	4	4	2	1	NaN	NaN	0	0	7035	1	2
35	3	9	0	2	1	41	38	3	5	3	1	1	NaN	NaN	0	0	3793	1	2
35	3	10	0	2	2	53	35	5	3	5	1	1	NaN	NaN	0	0	4542	1	1
35	3	1	1	1	1	50	18	5	2	2	2	1	1	2	2.380000e+00	2.380000e+00	2871	1	NaN
35	3	2	1	1	2	39	24	4	2	2	2	1	1	2	2.300000e+00	4.680000e+00	1791	1	1
35	3	3	1	1	3	31	53	4	3	3	2	1	1	2	2.620000e+00	7.300000e+00	2901	1	1
35	3	4	1	1	4	8	4	3	4	4	2	1	1	2	2.150000e+00	9.450000e+00	3238	1	1
35	3	5	1	1	5	34	45	2	3	3	2	1	1	2	1.680000e+00	1.113000e+01	2156	1	1
35	3	6	1	2	1	44	8	2	5	2	1	1	1	2	1.930000e+00	1.306000e+01	2964	1	2
35	3	7	1	1	1	39	1	4	5	5	2	1	1	2	8.500000e-01	1.391000e+01	4271	1	2
35	3	8	1	1	2	47	2	4	3	3	2	1	1	2	2.220000e+00	1.613000e+01	3728	1	1
35	3	9	1	2	1	51	9	3	2	3	1	1	1	2	2.060000e+00	1.819000e+01	1965	1	2
35	3	10	1	2	2	38	4	4	5	4	1	1	1	2	1.720000e+00	1.991000e+01	1951	1	1
35	3	11	1	2	3	37	52	5	3	5	1	1	1	2	1.690000e+00	2.160000e+01	5073	1	1
35	3	12	1	1	1	3	21	2	5	5	2	1	1	2	1.490000e+00	2.309000e+01	1726	1	2
35	3	13	1	2	1	38	46	4	5	4	1	1	1	2	1.980000e+00	2.507000e+01	2478	1	2
35	3	14	1	2	2	54	52	2	4	2	1	1	1	2	2.180000e+00	2.725000e+01	3453	1	1
35	3	15	1	2	3	17	54	2	5	2	1	1	1	2	1.840000e+00	2.909000e+01	2085	1	1
35	3	16	1	2	4	11	47	4	3	4	1	1	1	2	1.760000e+00	3.085000e+01	3767	1	1
35	3	17	1	1	1	33	50	2	3	3	2	1	1	2	1.980000e+00	3.283000e+01	4327	1	2
35	3	18	1	1	2	49	24	2	3	3	2	1	1	2	1.920000e+00	3.475000e+01	2224	1	1
35	3	19	1	1	3	48	28	4	2	2	2	1	1	2	1.550000e+00	3.630000e+01	1384	1	1
35	3	20	1	1	4	52	1	3	4	4	2	1	1	2	2.610000e+00	3.891000e+01	2936	1	1
35	3	21	1	2	1	53	16	2	4	2	1	1	1	2	2.210000e+00	4.112000e+01	2663	1	2
35	3	22	1	2	2	5	49	4	5	4	1	1	1	2	2.600000e+00	4.372000e+01	2616	1	1
35	3	23	1	2	3	26	33	3	2	2	2	1	2	1	3.940000e+00	4.766000e+01	3655	0	2
35	3	24	1	2	4	25	47	4	2	4	1	1	1	2	1.470000e+00	4.913000e+01	1806	1	2
35	3	25	1	2	5	17	22	5	2	5	1	1	1	2	2.380000e+00	5.151000e+01	2520	1	1
35	3	26	1	2	6	16	9	3	2	3	1	1	1	2	2.020000e+00	5.353000e+01	4585	1	1
35	3	27	1	1	1	32	53	5	4	5	1	1	2	1	3.910000e+00	5.744000e+01	4119	0	1
35	3	28	1	1	2	52	45	5	4	4	2	1	1	2	1.960000e+00	5.940000e+01	2295	1	2
35	3	29	1	1	3	42	32	5	2	2	2	1	1	2	1.050000e+00	6.045000e+01	2176	1	1
35	3	30	1	2	1	24	23	2	4	4	2	1	2	1	4.130000e+00	6.458000e+01	3119	0	1
35	3	31	1	2	2	27	33	5	3	3	2	1	2	1	3.880000e+00	6.846000e+01	3999	0	1
35	3	32	1	2	3	54	18	4	2	4	1	1	1	2	1.680000e+00	7.014000e+01	2398	1	2
35	3	33	1	2	4	49	40	2	3	3	2	1	2	1	4.160000e+00	7.430000e+01	2688	0	2
35	3	34	1	2	5	17	11	2	3	2	1	1	1	2	1.570000e+00	7.587000e+01	2845	1	2
35	3	35	1	1	1	35	22	5	4	4	2	1	1	2	1.810000e+00	7.768000e+01	2224	1	2
35	3	36	1	1	2	42	16	3	2	2	2	1	1	2	1.760000e+00	7.944000e+01	2630	1	1
35	3	37	1	1	3	39	19	5	2	2	2	1	1	2	2.760000e+00	8.220000e+01	2409	1	1
35	3	38	1	1	4	32	13	3	5	5	2	1	1	2	2.040000e+00	8.424000e+01	3002	1	1
35	3	39	1	1	5	25	54	2	5	5	2	1	1	2	1.490000e+00	8.573000e+01	2808	1	1
35	3	40	1	1	6	27	8	5	3	3	2	1	1	2	1.470000e+00	8.720000e+01	1536	1	1
35	3	41	1	2	1	21	53	5	2	2	2	1	2	1	4.200000e+00	9.140000e+01	1599	0	1
35	3	42	1	2	2	42	10	3	4	4	2	1	2	1	4.230000e+00	9.563000e+01	2656	0	1
35	3	43	1	1	1	54	35	2	4	4	2	1	1	2	2.770000e+00	9.840000e+01	3791	1	1
35	3	44	1	1	2	31	39	3	2	2	2	1	1	2	1.410000e+00	9.981000e+01	2344	1	1
35	3	45	1	1	3	14	53	4	3	3	2	1	1	2	1.900000e+00	1.017100e+02	2023	1	1
35	3	46	1	2	1	24	6	2	5	2	1	1	1	2	1.910000e+00	1.036200e+02	1960	1	2
35	3	47	1	1	1	47	9	3	4	4	2	1	1	2	2.140000e+00	1.057600e+02	5552	1	2
35	3	48	1	1	2	7	22	3	2	2	2	1	1	2	1.730000e+00	1.074900e+02	2943	1	1
35	3	49	1	1	3	25	11	5	4	4	2	1	1	2	1.540000e+00	1.090300e+02	3454	1	1
35	3	50	1	1	4	22	29	4	2	4	1	1	2	1	3.950000e+00	1.129800e+02	1799	0	2
35	3	51	1	1	5	41	49	3	2	2	2	1	1	2	2.510000e+00	1.154900e+02	1312	1	2
35	3	52	1	2	1	6	41	3	4	3	1	1	1	2	3.120000e+00	1.186100e+02	3320	1	2
35	3	53	1	2	2	24	3	4	5	4	1	1	1	2	2.110000e+00	1.207200e+02	1568	1	1
35	3	54	1	2	3	34	19	2	3	2	1	1	1	2	1.870000e+00	1.225900e+02	3216	1	1
35	3	55	1	2	4	4	43	2	5	2	1	1	1	2	2.330000e+00	1.249200e+02	1248	1	1
35	3	56	1	2	5	46	1	3	5	3	1	1	1	2	1.770000e+00	1.266900e+02	5989	1	1
35	3	57	1	1	1	3	51	5	4	4	2	1	1	2	2.880000e+00	1.295700e+02	2545	1	2
35	3	58	1	2	1	30	53	3	5	3	1	1	1	2	2.520000e+00	1.320900e+02	2838	1	2
35	3	59	1	2	2	27	25	2	4	2	1	1	1	2	1.420000e+00	1.335100e+02	1710	1	1
35	3	60	1	2	3	33	21	2	3	3	2	1	2	1	3.920000e+00	1.374300e+02	2791	0	2
35	3	61	1	2	4	25	50	4	2	4	1	1	1	2	2.630000e+00	1.400600e+02	1567	1	2
35	3	62	1	2	5	42	4	2	4	2	1	1	1	2	2.180000e+00	1.422400e+02	3080	1	1
35	3	63	1	2	6	31	10	4	2	2	2	1	2	1	4.050000e+00	1.462900e+02	1847	0	2
