LEDISAS2	Code = 34	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
34	2	1	0	2	1	16	37	5	3	3	2	1	NaN	NaN	0	0	8132	0	NaN
34	2	2	0	2	2	16	54	5	4	5	1	1	NaN	NaN	0	0	25458	1	2
34	2	3	0	2	3	22	24	5	2	5	1	1	NaN	NaN	0	0	2781	1	1
34	2	4	0	2	4	20	2	4	2	2	2	1	NaN	NaN	0	0	1795	0	2
34	2	5	0	1	1	15	17	3	2	2	2	1	NaN	NaN	0	0	7114	1	1
34	2	6	0	1	2	53	38	5	2	5	1	1	NaN	NaN	0	0	11745	0	2
34	2	7	0	1	3	24	19	3	5	5	2	1	NaN	NaN	0	0	4169	1	2
34	2	8	0	1	4	1	10	3	2	3	1	1	NaN	NaN	0	0	2016	0	2
34	2	9	0	1	5	39	42	4	2	2	2	1	NaN	NaN	0	0	10549	1	2
34	2	10	0	1	6	22	49	2	5	2	1	1	NaN	NaN	0	0	7404	0	2
34	2	1	1	2	1	43	20	4	3	3	2	1	1	2	1.800000e+00	1.800000e+00	8117	0	NaN
34	2	2	1	2	2	25	16	5	4	4	2	1	1	2	1.220000e+00	3.020000e+00	8125	0	1
34	2	3	1	2	3	29	8	3	5	5	2	1	1	2	2.060000e+00	5.080000e+00	1174	0	1
34	2	4	1	2	4	33	19	2	4	4	2	1	1	2	2.140000e+00	7.220000e+00	2621	0	1
34	2	5	1	1	1	5	36	3	5	3	1	1	1	2	1.460000e+00	8.680000e+00	2898	0	2
34	2	6	1	1	2	45	38	2	3	2	1	1	1	2	2.560000e+00	1.124000e+01	7786	0	1
34	2	7	1	1	3	25	32	4	3	3	2	1	2	1	4.140000e+00	1.538000e+01	8657	1	2
34	2	8	1	1	4	24	22	2	5	2	1	1	1	2	1.980000e+00	1.736000e+01	4732	0	2
34	2	9	1	1	5	9	26	3	4	4	2	1	2	1	4.040000e+00	2.140000e+01	2756	1	2
34	2	10	1	1	6	22	23	4	2	2	2	1	2	1	4.020000e+00	2.542000e+01	8507	1	1
34	2	11	1	2	1	46	27	3	4	4	2	1	1	2	1.910000e+00	2.733000e+01	4500	0	1
34	2	12	1	2	2	20	41	5	3	3	2	1	1	2	2.340000e+00	2.967000e+01	7854	0	1
34	2	13	1	2	3	45	36	2	3	3	2	1	1	2	1.720000e+00	3.139000e+01	9545	0	1
34	2	14	1	1	1	45	32	2	3	2	1	1	1	2	3.030000e+00	3.442000e+01	4697	0	2
34	2	15	1	2	1	14	28	3	4	3	1	1	2	1	3.980000e+00	3.840000e+01	4170	1	1
34	2	16	1	2	2	38	42	4	3	3	2	1	1	2	2.050000e+00	4.045000e+01	4953	0	2
34	2	17	1	1	1	3	40	4	2	4	1	1	1	2	2.500000e+00	4.295000e+01	1312	0	2
34	2	18	1	1	2	4	39	5	4	5	1	1	1	2	2.030000e+00	4.498000e+01	10338	0	1
34	2	19	1	1	3	26	48	2	4	2	1	1	1	2	1.950000e+00	4.693000e+01	2914	0	1
34	2	20	1	1	4	38	31	2	5	2	1	1	1	2	1.610000e+00	4.854000e+01	5338	0	1
34	2	21	1	2	1	24	30	2	4	2	1	1	2	1	4.030000e+00	5.257000e+01	5235	1	1
34	2	22	1	2	2	22	37	4	5	5	2	1	1	2	1.370000e+00	5.394000e+01	6470	0	2
34	2	23	1	2	3	33	37	2	5	5	2	1	1	2	2.340000e+00	5.628000e+01	2425	0	1
34	2	24	1	2	4	51	25	5	4	4	2	1	1	2	2.770000e+00	5.905000e+01	5022	0	1
34	2	25	1	2	5	37	23	4	3	3	2	1	1	2	1.670000e+00	6.072000e+01	4738	0	1
34	2	26	1	1	1	5	25	3	2	2	2	1	2	1	4.100000e+00	6.482000e+01	1418	1	1
34	2	27	1	1	2	26	20	5	3	3	2	1	2	1	4.150000e+00	6.897000e+01	1583	1	1
34	2	28	1	1	3	43	20	4	2	4	1	1	1	2	1.250000e+00	7.022000e+01	4157	0	2
34	2	29	1	1	4	50	6	4	5	4	1	1	1	2	1.320000e+00	7.154000e+01	7492	0	1
34	2	30	1	1	5	22	26	3	5	5	2	1	2	1	4.070000e+00	7.561000e+01	10534	1	2
34	2	31	1	2	1	28	23	2	5	5	2	1	1	2	1.810000e+00	7.742000e+01	5118	0	1
34	2	32	1	2	2	35	7	3	4	4	2	1	1	2	2.330000e+00	7.975000e+01	1399	0	1
34	2	33	1	2	3	27	24	4	5	4	1	1	2	1	4.100000e+00	8.385000e+01	10484	1	2
34	2	34	1	2	4	53	34	5	3	4	0	0	0	0	0	8.385000e+01	7214	NaN	NaN
34	2	35	1	2	5	3	24	3	2	2	2	1	1	2	2.340000e+00	8.619000e+01	1927	0	NaN
34	2	36	1	2	6	25	30	3	5	3	1	1	2	1	4.150000e+00	9.034000e+01	3960	1	2
34	2	37	1	1	1	48	45	3	4	3	1	1	1	2	2.320000e+00	9.266000e+01	7359	0	1
34	2	38	1	1	2	1	46	3	5	3	1	1	1	2	2.560000e+00	9.522000e+01	14238	0	1
