LEDISAS2	Code = 21	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
21	1	1	0	1	1	44	51	5	3	3	2	1	NaN	NaN	0	0	6417	1	NaN
21	1	2	0	1	2	45	28	5	4	5	1	1	NaN	NaN	0	0	10579	0	2
21	1	3	0	2	1	40	49	4	5	5	2	1	NaN	NaN	0	0	3746	0	2
21	1	4	0	2	2	23	37	2	3	2	1	1	NaN	NaN	0	0	3722	1	2
21	1	5	0	2	3	41	11	4	5	4	1	1	NaN	NaN	0	0	10571	1	1
21	1	6	0	1	1	4	18	3	5	3	1	1	NaN	NaN	0	0	8321	0	1
21	1	7	0	1	2	1	53	5	2	5	1	1	NaN	NaN	0	0	4033	0	1
21	1	8	0	1	3	50	11	3	2	3	1	1	NaN	NaN	0	0	2237	0	1
21	1	9	0	2	1	25	24	3	4	3	1	1	NaN	NaN	0	0	1538	1	1
21	1	10	0	2	2	12	6	4	3	4	1	1	NaN	NaN	0	0	2106	1	1
21	1	1	1	1	1	35	29	3	2	3	1	1	1	1	1.950000e+00	1.950000e+00	2693	0	NaN
21	1	2	1	1	2	33	17	4	5	4	1	1	1	1	1.800000e+00	3.750000e+00	3141	0	1
21	1	3	1	2	1	51	2	5	3	5	1	1	2	2	4.060000e+00	7.810000e+00	1357	1	1
21	1	4	1	2	2	36	44	2	5	2	1	1	2	2	4.140000e+00	1.195000e+01	1948	1	1
21	1	5	1	2	3	29	48	5	4	5	1	1	2	2	3.460000e+00	1.541000e+01	1379	1	1
21	1	6	1	1	1	7	19	2	5	2	1	1	1	1	2.140000e+00	1.755000e+01	2657	0	1
21	1	7	1	1	2	9	32	5	3	5	1	1	1	1	2.140000e+00	1.969000e+01	876	0	1
21	1	8	1	1	3	11	46	2	3	2	1	1	1	1	2	2.169000e+01	1302	0	1
21	1	9	1	2	1	28	45	3	2	3	1	1	2	2	4.150000e+00	2.584000e+01	1152	1	1
21	1	10	1	2	2	16	13	3	4	3	1	1	2	2	4.080000e+00	2.992000e+01	1688	1	1
21	1	11	1	1	1	9	17	2	4	2	1	1	1	1	1.980000e+00	3.190000e+01	945	0	1
21	1	12	1	1	2	18	26	5	3	5	1	1	1	1	2.090000e+00	3.399000e+01	3425	0	1
21	1	13	1	1	3	44	29	5	2	5	1	1	1	1	1.930000e+00	3.592000e+01	2022	0	1
21	1	14	1	1	4	11	21	3	5	3	1	1	1	1	2.260000e+00	3.818000e+01	7547	0	1
21	1	15	1	1	5	27	11	2	4	2	1	1	1	1	1.980000e+00	4.016000e+01	762	0	1
21	1	16	1	1	6	1	29	3	2	3	1	1	1	1	2.010000e+00	4.217000e+01	1865	0	1
21	1	17	1	2	1	13	14	3	5	3	1	1	2	2	4.500000e+00	4.667000e+01	3940	1	1
21	1	18	1	2	2	42	52	4	5	5	2	1	1	1	2.010000e+00	4.868000e+01	4691	0	2
21	1	19	1	2	3	35	17	5	3	5	1	1	2	2	3.950000e+00	5.263000e+01	3373	1	2
21	1	20	1	2	4	7	27	3	2	3	1	1	2	2	3.610000e+00	5.624000e+01	1356	1	1
21	1	21	1	2	5	49	39	4	2	2	2	1	1	1	2.030000e+00	5.827000e+01	1987	0	2
21	1	22	1	1	1	26	43	5	4	4	2	1	2	2	3.370000e+00	6.164000e+01	3025	1	1
21	1	23	1	2	1	1	5	2	4	2	1	1	2	2	4.340000e+00	6.598000e+01	3582	1	2
21	1	24	1	2	2	35	40	4	2	2	2	1	1	1	2.190000e+00	6.817000e+01	3564	0	2
21	1	25	1	2	3	49	37	5	2	5	1	1	2	2	3.670000e+00	7.184000e+01	3186	1	2
21	1	26	1	2	4	49	24	5	2	5	1	1	2	2	4.400000e+00	7.624000e+01	2497	1	1
21	1	27	1	2	5	11	26	5	2	2	2	1	1	1	2.150000e+00	7.839000e+01	1266	0	2
21	1	28	1	2	6	13	27	4	2	2	2	1	1	1	1.810000e+00	8.020000e+01	2900	0	1
21	1	29	1	1	1	28	13	2	4	4	2	1	2	2	3.320000e+00	8.352000e+01	1726	1	1
21	1	30	1	1	2	7	52	4	2	2	2	1	2	2	4.270000e+00	8.779000e+01	2566	1	1
21	1	31	1	1	3	42	43	3	4	4	2	1	2	2	3.810000e+00	9.160000e+01	2845	1	1
21	1	32	1	1	4	54	34	5	2	2	2	1	2	2	4.330000e+00	9.593000e+01	2009	1	1
21	1	33	1	2	1	47	49	5	4	4	2	1	1	1	2.100000e+00	9.803000e+01	2071	0	1
21	1	34	1	2	2	48	53	5	3	3	2	1	1	1	2.080000e+00	1.001100e+02	3833	0	1
21	1	35	1	2	3	6	51	3	5	3	1	1	2	2	4.610000e+00	1.047200e+02	2205	1	2
21	1	36	1	2	4	21	25	2	4	2	1	1	2	2	4.320000e+00	1.090400e+02	1682	1	1
