LEDISAS2	Code = 55	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
55	3	1	0	2	1	52	51	3	5	3	1	1	NaN	NaN	0	0	7524	1	NaN
55	3	2	0	2	2	11	30	3	4	3	1	1	NaN	NaN	0	0	2359	1	1
55	3	3	0	2	3	25	6	5	2	2	2	1	NaN	NaN	0	0	2490	0	2
55	3	4	0	2	4	32	11	2	4	2	1	1	NaN	NaN	0	0	16643	1	2
55	3	5	0	2	5	41	45	5	2	2	2	1	NaN	NaN	0	0	11928	0	2
55	3	6	0	1	1	50	35	2	5	2	1	1	NaN	NaN	0	0	3636	0	2
55	3	7	0	1	2	21	27	5	2	2	2	1	NaN	NaN	0	0	5946	1	2
55	3	8	0	1	3	40	19	4	5	4	1	1	NaN	NaN	0	0	7658	0	2
55	3	9	0	1	4	4	37	4	2	2	2	1	NaN	NaN	0	0	3290	1	2
55	3	10	0	2	1	29	49	3	4	4	2	1	NaN	NaN	0	0	7099	0	1
55	3	1	1	2	1	36	47	4	2	3	0	0	0	0	0	0	2881	NaN	NaN
55	3	2	1	2	2	6	46	5	4	4	2	1	2	1	3.950000e+00	3.950000e+00	12928	0	NaN
55	3	3	1	2	3	47	20	5	2	2	2	1	2	1	3.800000e+00	7.750000e+00	8997	0	1
55	3	4	1	2	4	18	5	3	5	5	2	1	2	1	4.010000e+00	1.176000e+01	11462	0	1
55	3	5	1	2	5	34	29	5	3	3	2	1	2	1	4.030000e+00	1.579000e+01	5438	0	1
55	3	6	1	1	1	41	43	5	3	3	2	1	1	2	1.460000e+00	1.725000e+01	3800	1	1
55	3	7	1	1	2	7	10	2	3	3	2	1	1	2	2.560000e+00	1.981000e+01	2012	1	1
55	3	8	1	1	3	5	52	3	2	2	2	1	1	2	2.560000e+00	2.237000e+01	2254	1	1
55	3	9	1	1	4	15	5	5	4	4	2	1	1	2	1.980000e+00	2.435000e+01	9225	1	1
55	3	10	1	2	1	6	10	5	2	2	2	1	2	1	4.040000e+00	2.839000e+01	1847	0	1
55	3	11	1	2	2	7	22	4	5	5	2	1	2	1	4.020000e+00	3.241000e+01	2276	0	1
55	3	12	1	2	3	46	18	3	4	4	2	1	2	1	3.980000e+00	3.639000e+01	5392	0	1
55	3	13	1	1	1	36	52	5	4	4	2	1	1	2	2.340000e+00	3.873000e+01	2857	1	1
55	3	14	1	2	1	16	33	2	5	5	2	1	2	1	3.930000e+00	4.266000e+01	13400	0	1
55	3	15	1	2	2	35	30	4	3	4	1	1	1	2	3.030000e+00	4.569000e+01	5871	1	2
55	3	16	1	2	3	54	33	4	2	2	2	1	2	1	3.980000e+00	4.967000e+01	9585	0	2
55	3	17	1	2	4	4	17	2	5	2	1	1	1	2	2.050000e+00	5.172000e+01	8447	1	2
