LEDISAS2	Code = 59	
SubNo	Group(1=OHRHV,SLRLV; 2=OHRLV,SLRHV; 3=OLRHV,SHRLV, 4 = OLRLV,SHRHV)	Block_trial	Block	VarDist_cond	Run_number	Targ1_position	Targ2_position	Red_targ_digit	Blue_targ_digit	Response	Targ_Choice	Acc	RewardOutcome(0=inaccurate;1=lowReward;2=highReward)	VarianceOutcome(0=inaccurate; 1=lowVariance; 2=highVariance)	OutcomeValue	Points	RT	Optimal_Choice	Repeat_Switch
59	3	1	0	2	1	34	30	5	4	4	2	1	NaN	NaN	0	0	2965	0	NaN
59	3	2	0	2	2	24	25	3	2	4	0	0	NaN	NaN	0	0	2930	NaN	NaN
59	3	3	0	2	3	6	34	3	4	2	0	0	NaN	NaN	0	0	2559	NaN	NaN
59	3	4	0	2	4	53	51	4	5	5	2	1	NaN	NaN	0	0	3799	0	NaN
59	3	5	0	1	1	9	24	5	2	2	2	1	NaN	NaN	0	0	9437	1	1
59	3	6	0	1	2	43	51	5	2	2	2	1	NaN	NaN	0	0	5416	1	1
59	3	7	0	1	3	52	33	4	5	4	1	1	NaN	NaN	0	0	4661	0	2
59	3	8	0	1	4	17	9	4	3	5	0	0	NaN	NaN	0	0	3280	NaN	NaN
59	3	9	0	2	1	40	35	5	3	5	1	1	NaN	NaN	0	0	10513	1	NaN
59	3	10	0	2	2	11	45	3	4	4	2	1	NaN	NaN	0	0	4210	0	2
59	3	1	1	2	1	36	1	5	4	5	1	1	1	2	1.800000e+00	1.800000e+00	3784	1	NaN
59	3	2	1	2	2	36	46	4	2	4	1	1	1	2	1.220000e+00	3.020000e+00	1825	1	1
59	3	3	1	2	3	52	48	2	5	2	1	1	1	2	2.060000e+00	5.080000e+00	2422	1	1
59	3	4	1	2	4	14	42	5	3	5	1	1	1	2	2.140000e+00	7.220000e+00	10834	1	1
59	3	5	1	1	1	34	13	3	2	2	2	1	1	2	1.460000e+00	8.680000e+00	1790	1	2
59	3	6	1	1	2	13	40	5	3	3	2	1	1	2	2.560000e+00	1.124000e+01	8180	1	1
59	3	7	1	1	3	6	37	5	2	2	2	1	1	2	2.560000e+00	1.380000e+01	8762	1	1
59	3	8	1	1	4	47	28	3	5	4	0	0	0	0	0	1.380000e+01	19369	NaN	NaN
59	3	9	1	2	1	38	34	4	5	5	2	1	2	1	4	1.780000e+01	8615	0	NaN
59	3	10	1	2	2	20	54	4	5	5	2	1	2	1	4.040000e+00	2.184000e+01	1987	0	1
59	3	11	1	2	3	33	8	2	3	3	2	1	2	1	4.020000e+00	2.586000e+01	4625	0	1
59	3	12	1	2	4	12	19	4	3	4	1	1	1	2	1.910000e+00	2.777000e+01	5757	1	2
59	3	13	1	2	5	53	11	4	3	3	2	1	2	1	4.090000e+00	3.186000e+01	6669	0	2
59	3	14	1	1	1	11	50	3	4	3	1	1	2	1	3.930000e+00	3.579000e+01	1959	0	2
59	3	15	1	1	2	24	10	3	4	3	1	1	2	1	4.260000e+00	4.005000e+01	4399	0	1
59	3	16	1	1	3	42	52	5	3	5	1	1	2	1	3.980000e+00	4.403000e+01	4948	0	1
59	3	17	1	1	4	39	6	4	2	2	2	1	1	2	2.050000e+00	4.608000e+01	4292	1	2
